CodCirLg,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimes,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NumPanneauCand,NbVoix,codeDepartement,code_dep_min,code_dep,id_circo,entete
01,70107,32641,37466,401,293,36772,ETROIT,Pauline,Mme,DVG,Divers gauche,12,44,014,14,14,14001,
01,70107,32641,37466,401,293,36772,GOBERT,Marie-Jeanne,Mme,COM,Parti communiste français,13,949,014,14,14,14001,
01,70107,32641,37466,401,293,36772,GUALBERT,Karinne,Mme,FI,La France insoumise,14,4467,014,14,14,14001,
01,70107,32641,37466,401,293,36772,DIVARET,Patricia,Mme,DIV,Divers,15,164,014,14,14,14001,
01,70107,32641,37466,401,293,36772,BRUYNEEL,Dimitri,M.,DVD,Divers droite,16,147,014,14,14,14001,
01,70107,32641,37466,401,293,36772,LEMONNIER,Michel,M.,DVG,Divers gauche,17,63,014,14,14,14001,
02,67592,33389,34203,426,192,33585,EVANO,Cedric,M.,DVG,Divers gauche,1,85,014,14,14,14002,
02,67592,33389,34203,426,192,33585,LE MAULF,Noëlle,Mme,ECO,Ecologiste,2,1269,014,14,14,14002,
02,67592,33389,34203,426,192,33585,MOUITY,Samuel,M.,DIV,Divers,3,173,014,14,14,14002,
02,67592,33389,34203,426,192,33585,LENEVEU,Gérard,M.,COM,Parti communiste français,4,1261,014,14,14,14002,
02,67592,33389,34203,426,192,33585,HOMMAIS,Jérôme,M.,ECO,Ecologiste,5,632,014,14,14,14002,
02,67592,33389,34203,426,192,33585,DUMONT,Laurence,Mme,SOC,Parti socialiste,6,6842,014,14,14,14002,
02,67592,33389,34203,426,192,33585,COUTANT,Romain,M.,DIV,Divers,7,77,014,14,14,14002,
02,67592,33389,34203,426,192,33585,RENOUF,Aminthe,Mme,LR,Les Républicains,8,3335,014,14,14,14002,
02,67592,33389,34203,426,192,33585,BONNISSENT,Christine,Mme,DLF,Debout la France,9,386,014,14,14,14002,
02,67592,33389,34203,426,192,33585,GARCIA,Christophe,M.,EXG,Extrême gauche,10,253,014,14,14,14002,
02,67592,33389,34203,426,192,33585,BOUABDALLAOUI,Mohamed,M.,DIV,Divers,11,141,014,14,14,14002,
02,67592,33389,34203,426,192,33585,YILMAZ,Mustafa,M.,DIV,Divers,12,62,014,14,14,14002,
02,67592,33389,34203,426,192,33585,HALPHEN,Eric,M.,REM,La République en marche,13,11522,014,14,14,14002,
02,67592,33389,34203,426,192,33585,BRASSELET,Etienne,M.,FI,La France insoumise,14,4069,014,14,14,14002,
02,67592,33389,34203,426,192,33585,BERGAR,Didier,M.,EXG,Extrême gauche,15,81,014,14,14,14002,
02,67592,33389,34203,426,192,33585,JORET,Sabrina,Mme,FN,Front National,16,3351,014,14,14,14002,
02,67592,33389,34203,426,192,33585,VETILLARD,Thibault,M.,DVG,Divers gauche,17,46,014,14,14,14002,
03,78928,38935,39993,636,292,39065,LOISEAU,Serge,M.,COM,Parti communiste français,1,676,014,14,14,14003,
03,78928,38935,39993,636,292,39065,BESSIN,Jacques,M.,ECO,Ecologiste,2,794,014,14,14,14003,
03,78928,38935,39993,636,292,39065,SEGUIN,Karine,Mme,DIV,Divers,3,269,014,14,14,14003,
03,78928,38935,39993,636,292,39065,VALTER,Clotilde,Mme,SOC,Parti socialiste,4,6251,014,14,14,14003,
03,78928,38935,39993,636,292,39065,LECLERC,Sébastien,M.,LR,Les Républicains,5,8123,014,14,14,14003,
03,78928,38935,39993,636,292,39065,CANU,Didier,M.,FI,La France insoumise,6,3370,014,14,14,14003,
03,78928,38935,39993,636,292,39065,MAFIODO,Steven,M.,DLF,Debout la France,7,621,014,14,14,14003,
03,78928,38935,39993,636,292,39065,VAN OOST,Wilfried,M.,DVG,Divers gauche,8,17,014,14,14,14003,
03,78928,38935,39993,636,292,39065,NOURRY,Henri,M.,DVG,Divers gauche,9,62,014,14,14,14003,
03,78928,38935,39993,636,292,39065,LANGEVIN,Michel,M.,EXG,Extrême gauche,10,490,014,14,14,14003,
03,78928,38935,39993,636,292,39065,LEHERICY,Florence,Mme,MDM,Modem,11,11602,014,14,14,14003,
03,78928,38935,39993,636,292,39065,LECHEVALIER-LETARD,Christelle,Mme,FN,Front National,12,6702,014,14,14,14003,
03,78928,38935,39993,636,292,39065,LECOQ,Angelo,M.,DVG,Divers gauche,13,88,014,14,14,14003,
04,100988,48928,52060,527,326,51207,AMELINE,Nicole,Mme,LR,Les Républicains,1,12186,014,14,14,14004,
04,100988,48928,52060,527,326,51207,LAGARDE,Louis,M.,DIV,Divers,2,333,014,14,14,14004,
04,100988,48928,52060,527,326,51207,ASTRESSE,Alain,M.,DLF,Debout la France,3,960,014,14,14,14004,
04,100988,48928,52060,527,326,51207,ROUILLÉ,Véronique,Mme,DVG,Divers gauche,4,50,014,14,14,14004,
04,100988,48928,52060,527,326,51207,BOYER,Valentine,Mme,DVG,Divers gauche,5,102,014,14,14,14004,
04,100988,48928,52060,527,326,51207,GROS,Pascale,Mme,DIV,Divers,6,105,014,14,14,14004,
04,100988,48928,52060,527,326,51207,DEREC,Caroline,Mme,EXG,Extrême gauche,7,393,014,14,14,14004,
04,100988,48928,52060,527,326,51207,AGUILLÉ,Sophie,Mme,EXD,Extrême droite,8,165,014,14,14,14004,
04,100988,48928,52060,527,326,51207,POUSSIER,Stéphane,M.,FI,La France insoumise,9,2837,014,14,14,14004,
04,100988,48928,52060,527,326,51207,MOURARET,Pierre,M.,COM,Parti communiste français,10,2814,014,14,14,14004,
04,100988,48928,52060,527,326,51207,MADELAINE,Xavier,M.,SOC,Parti socialiste,11,2927,014,14,14,14004,
04,100988,48928,52060,527,326,51207,FOUCHÉ-SAILLENFEST,Philippe,M.,FN,Front National,12,5884,014,14,14,14004,
04,100988,48928,52060,527,326,51207,BLANCHET,Christophe,M.,REM,La République en marche,13,20338,014,14,14,14004,
04,100988,48928,52060,527,326,51207,BÖRNER,Sophie,Mme,ECO,Ecologiste,14,2113,014,14,14,14004,
05,89980,41808,48172,694,274,47204,PELTRE,Isabelle,Mme,EXG,Extrême gauche,1,830,014,14,14,14005,
05,89980,41808,48172,694,274,47204,ROUILLÉ,Yves,M.,DVG,Divers gauche,2,255,014,14,14,14005,
05,89980,41808,48172,694,274,47204,NOUVELOT,Cédric,M.,LR,Les Républicains,3,10926,014,14,14,14005,
05,89980,41808,48172,694,274,47204,SADY,Christophe,M.,ECO,Ecologiste,4,1304,014,14,14,14005,
05,89980,41808,48172,694,274,47204,BOUYX,Bertrand,M.,REM,La République en marche,5,18388,014,14,14,14005,
05,89980,41808,48172,694,274,47204,BISSON,Christine,Mme,FN,Front National,6,5991,014,14,14,14005,
05,89980,41808,48172,694,274,47204,GERVAIS,Simon,M.,DIV,Divers,7,253,014,14,14,14005,
05,89980,41808,48172,694,274,47204,ATTARD,Isabelle,Mme,DVG,Divers gauche,8,8593,014,14,14,14005,
05,89980,41808,48172,694,274,47204,BEAUDOIN,Eric,M.,DLF,Debout la France,9,664,014,14,14,14005,
06,93349,45430,47919,1130,566,46223,MARTIN,Pascal,M.,DVD,Divers droite,1,4035,014,14,14,14006,
06,93349,45430,47919,1130,566,46223,STIRN,Evelyne,Mme,DVD,Divers droite,2,1804,014,14,14,14006,
06,93349,45430,47919,1130,566,46223,GEORGET,Pascale,Mme,EXG,Extrême gauche,3,385,014,14,14,14006,
06,93349,45430,47919,1130,566,46223,CORBLET AZNAR,Sibylle,Mme,ECO,Ecologiste,4,2341,014,14,14,14006,
06,93349,45430,47919,1130,566,46223,TOURRET,Alain,M.,REM,La République en marche,5,17108,014,14,14,14006,
06,93349,45430,47919,1130,566,46223,BEAUDOIN,Chantal,Mme,RDG,Parti radical de gauche,6,1676,014,14,14,14006,
06,93349,45430,47919,1130,566,46223,MABBOUX-STROMBERG,Audrey,Mme,DIV,Divers,7,203,014,14,14,14006,
06,93349,45430,47919,1130,566,46223,POIRIER,Virginie,Mme,COM,Parti communiste français,8,622,014,14,14,14006,
06,93349,45430,47919,1130,566,46223,YONNET,Yvan,M.,DVG,Divers gauche,9,93,014,14,14,14006,
06,93349,45430,47919,1130,566,46223,ROY,Jean-Philippe,M.,FN,Front National,10,6262,014,14,14,14006,
06,93349,45430,47919,1130,566,46223,LÈZEMENT,Serge,M.,DVG,Divers gauche,11,324,014,14,14,14006,
06,93349,45430,47919,1130,566,46223,DEMEILLIERS,Paul,M.,FI,La France insoumise,12,4767,014,14,14,14006,
06,93349,45430,47919,1130,566,46223,PICARD,Hubert,M.,UDI,Union des Démocrates et Indépendants,13,5627,014,14,14,14006,
06,93349,45430,47919,1130,566,46223,HIROUT,Bruno,M.,EXD,Extrême droite,14,230,014,14,14,14006,
06,93349,45430,47919,1130,566,46223,GALLICE,Thomas,M.,DLF,Debout la France,15,746,014,14,14,14006,
01,62995,28350,34645,499,280,33866,DAUVILLIER,Rémy,M.,EXG,Extrême gauche,1,198,015,15,15,15001,
01,62995,28350,34645,499,280,33866,BONHOURE,Thierry,M.,FI,La France insoumise,2,3407,015,15,15,15001,
01,62995,28350,34645,499,280,33866,BARRIER,Jean-François,M.,COM,Parti communiste français,3,873,015,15,15,15001,
01,62995,28350,34645,499,280,33866,PAUTRAT,Grégory,M.,DIV,Divers,4,143,015,15,15,15001,
01,62995,28350,34645,499,280,33866,FRÉCHOU,Stéphane,M.,ECO,Ecologiste,5,1574,015,15,15,15001,
01,62995,28350,34645,499,280,33866,VERMANDE,François,M.,DVD,Divers droite,6,1430,015,15,15,15001,
01,62995,28350,34645,499,280,33866,NATHER,Marie-Claire,Mme,FN,Front National,7,2191,015,15,15,15001,
01,62995,28350,34645,499,280,33866,FABRE,Michel,M.,ECO,Ecologiste,8,474,015,15,15,15001,
01,62995,28350,34645,499,280,33866,DANEMANS,François,M.,REM,La République en marche,9,12411,015,15,15,15001,
01,62995,28350,34645,499,280,33866,DESCOEUR,Vincent,M.,LR,Les Républicains,10,11165,015,15,15,15001,
02,54303,24278,30025,436,225,29364,MAILLARD,Emmanuel,M.,DIV,Divers,1,322,015,15,15,15002,
02,54303,24278,30025,436,225,29364,PIERRY,Bernadette,Mme,DIV,Divers,2,87,015,15,15,15002,
02,54303,24278,30025,436,225,29364,ROUSSET,Philippe,M.,EXD,Extrême droite,3,100,015,15,15,15002,
02,54303,24278,30025,436,225,29364,LACROIX,Gilles,M.,FN,Front National,4,1766,015,15,15,15002,
02,54303,24278,30025,436,225,29364,BONY,Jean-Yves,M.,LR,Les Républicains,5,9381,015,15,15,15002,
02,54303,24278,30025,436,225,29364,DUCAMP,Anne,Mme,EXG,Extrême gauche,6,164,015,15,15,15002,
02,54303,24278,30025,436,225,29364,PETITJEAN,Marc,M.,SOC,Parti socialiste,7,1258,015,15,15,15002,
02,54303,24278,30025,436,225,29364,BRUGIERE,Elise,Mme,ECO,Ecologiste,8,818,015,15,15,15002,
02,54303,24278,30025,436,225,29364,DUMAS,Jérôme,M.,DLF,Debout la France,9,351,015,15,15,15002,
02,54303,24278,30025,436,225,29364,ROCHES,Patricia,Mme,REM,La République en marche,10,6929,015,15,15,15002,
02,54303,24278,30025,436,225,29364,BOISSET,François,M.,COM,Parti communiste français,11,1998,015,15,15,15002,
02,54303,24278,30025,436,225,29364,JARLIER,Pierre,M.,DVD,Divers droite,12,6190,015,15,15,15002,
01,84996,44065,40931,575,281,40075,SERRANO,Guillaume,M.,DIV,Divers,1,258,016,16,16,16001,
01,84996,44065,40931,575,281,40075,NICOLAS,Olivier,M.,EXG,Extrême gauche,2,347,016,16,16,16001,
01,84996,44065,40931,575,281,40075,MERIOUA,Djillali,M.,COM,Parti communiste français,3,1822,016,16,16,16001,
01,84996,44065,40931,575,281,40075,DE LORGERIL,Dominique,M.,DIV,Divers,4,206,016,16,16,16001,
01,84996,44065,40931,575,281,40075,SÉJOURNÉ,Clément,M.,DVG,Divers gauche,5,71,016,16,16,16001,
01,84996,44065,40931,575,281,40075,PINVILLE,Martine,Mme,SOC,Parti socialiste,6,4642,016,16,16,16001,
01,84996,44065,40931,575,281,40075,MESNIER,Thomas,M.,REM,La République en marche,7,15228,016,16,16,16001,
01,84996,44065,40931,575,281,40075,BOUTIN,Martine,Mme,FI,La France insoumise,8,5331,016,16,16,16001,
01,84996,44065,40931,575,281,40075,PETIT-GALLAND,Rodolphe,M.,DVD,Divers droite,9,3,016,16,16,16001,
01,84996,44065,40931,575,281,40075,GALLET,Olivier,M.,EXD,Extrême droite,10,396,016,16,16,16001,
01,84996,44065,40931,575,281,40075,BLANCHER MOUQUET,Aline,Mme,DVG,Divers gauche,11,229,016,16,16,16001,
01,84996,44065,40931,575,281,40075,GOURRÉ,Geoffray,M.,FN,Front National,12,3756,016,16,16,16001,
01,84996,44065,40931,575,281,40075,VOUVET,Elise,Mme,LR,Les Républicains,13,4586,016,16,16,16001,
01,84996,44065,40931,575,281,40075,ACHARD,Odile,Mme,ECO,Ecologiste,14,1605,016,16,16,16001,
01,84996,44065,40931,575,281,40075,YOU,Vincent,M.,DVD,Divers droite,15,1595,016,16,16,16001,
02,83966,42087,41879,587,360,40932,BRISSET,Pascaline,Mme,UDI,Union des Démocrates et Indépendants,1,694,016,16,16,16002,
02,83966,42087,41879,587,360,40932,TAUZIN,Didier,M.,DIV,Divers,2,1499,016,16,16,16002,
02,83966,42087,41879,587,360,40932,MARQUET,Alain,M.,EXG,Extrême gauche,3,395,016,16,16,16002,
02,83966,42087,41879,587,360,40932,LACOURARIE,Pascale,Mme,ECO,Ecologiste,4,1404,016,16,16,16002,
02,83966,42087,41879,587,360,40932,REYNAUD-JEANDIDIER,Marianne,Mme,SOC,Parti socialiste,5,4048,016,16,16,16002,
02,83966,42087,41879,587,360,40932,PONCY,Claudine,Mme,COM,Parti communiste français,6,549,016,16,16,16002,
02,83966,42087,41879,587,360,40932,SAUVAITRE,Daniel,M.,LR,Les Républicains,7,6637,016,16,16,16002,
02,83966,42087,41879,587,360,40932,TOURNERIE,Catherine,Mme,DVG,Divers gauche,8,29,016,16,16,16002,
02,83966,42087,41879,587,360,40932,ANGUENOT,Virginie,Mme,DIV,Divers,9,231,016,16,16,16002,
02,83966,42087,41879,587,360,40932,LASSALLE,Isabelle,Mme,FN,Front National,10,5833,016,16,16,16002,
02,83966,42087,41879,587,360,40932,MARSAUD,Sandra,Mme,REM,La République en marche,11,14773,016,16,16,16002,
02,83966,42087,41879,587,360,40932,JABLI,Nathalie,Mme,FI,La France insoumise,12,4840,016,16,16,16002,
03,90900,42917,47983,978,591,46414,MONROUSSEAU,François,M.,ECO,Ecologiste,1,450,016,16,16,16003,
03,90900,42917,47983,978,591,46414,GRÉGORI-BACHELIER,Véronique,Mme,FI,La France insoumise,2,4557,016,16,16,16003,
03,90900,42917,47983,978,591,46414,FOURÉ,Brigitte,Mme,UDI,Union des Démocrates et Indépendants,3,7319,016,16,16,16003,
03,90900,42917,47983,978,591,46414,DJAAFARI,Sophie,Mme,DIV,Divers,4,233,016,16,16,16003,
03,90900,42917,47983,978,591,46414,NGOMBET BITOO,Madeleine,Mme,REM,La République en marche,5,13247,016,16,16,16003,
03,90900,42917,47983,978,591,46414,FIZE,Francoise,Mme,DVG,Divers gauche,6,21,016,16,16,16003,
03,90900,42917,47983,978,591,46414,MAUVILLAIN,Christophe,M.,COM,Parti communiste français,7,2065,016,16,16,16003,
03,90900,42917,47983,978,591,46414,DE AZEVEDO,Aurélie,Mme,FN,Front National,8,6058,016,16,16,16003,
03,90900,42917,47983,978,591,46414,BRAGG,Annie,Mme,DLF,Debout la France,9,711,016,16,16,16003,
03,90900,42917,47983,978,591,46414,LAMBERT,Jérôme,M.,SOC,Parti socialiste,10,9844,016,16,16,16003,
03,90900,42917,47983,978,591,46414,MAINGUY,Anne,Mme,EXG,Extrême gauche,11,538,016,16,16,16003,
03,90900,42917,47983,978,591,46414,SICRE,Anabelle,Mme,ECO,Ecologiste,12,1371,016,16,16,16003,
01,103197,50404,52793,390,173,52230,SOUBESTE,Jean-Marc,M.,ECO,Ecologiste,1,2040,017,17,17,17001,
01,103197,50404,52793,390,173,52230,COLIN,Antoine,M.,EXG,Extrême gauche,2,290,017,17,17,17001,
01,103197,50404,52793,390,173,52230,FALORNI,Olivier,M.,DVG,Divers gauche,3,19086,017,17,17,17001,
01,103197,50404,52793,390,173,52230,DE LACOSTE LAREYMONDIE,Jean Marc,M.,FN,Front National,4,3671,017,17,17,17001,
01,103197,50404,52793,390,173,52230,GRIBAA,Wael,M.,DIV,Divers,5,215,017,17,17,17001,
01,103197,50404,52793,390,173,52230,RUFFIE,Cedric,M.,FI,La France insoumise,6,5703,017,17,17,17001,
01,103197,50404,52793,390,173,52230,RATRIMO,Hanitra,Mme,DIV,Divers,7,540,017,17,17,17001,
01,103197,50404,52793,390,173,52230,JLALJI,Brahim,M.,COM,Parti communiste français,8,712,017,17,17,17001,
01,103197,50404,52793,390,173,52230,VIOT,Patrick,M.,ECO,Ecologiste,9,523,017,17,17,17001,
01,103197,50404,52793,390,173,52230,LEAL,Bruno,M.,LR,Les Républicains,10,5134,017,17,17,17001,
01,103197,50404,52793,390,173,52230,FERREIRA,Otilia,Mme,MDM,Modem,11,14095,017,17,17,17001,
01,103197,50404,52793,390,173,52230,ERNST,Jean-Pierre,M.,DIV,Divers,12,221,017,17,17,17001,
02,104299,52353,51946,683,292,50971,LEYGONIE,Jean-Louis,M.,FN,Front National,1,6292,017,17,17,17002,
02,104299,52353,51946,683,292,50971,ASSILA,Maud,Mme,FI,La France insoumise,2,7915,017,17,17,17002,
02,104299,52353,51946,683,292,50971,MARCILLY,Sylvie,Mme,LR,Les Républicains,3,9878,017,17,17,17002,
02,104299,52353,51946,683,292,50971,RICHÉ,Philippe,M.,DVG,Divers gauche,4,52,017,17,17,17002,
02,104299,52353,51946,683,292,50971,DENEUVE,Catherine,Mme,DIV,Divers,5,576,017,17,17,17002,
02,104299,52353,51946,683,292,50971,TUFFNELL,Fréderique,Mme,REM,La République en marche,6,19612,017,17,17,17002,
02,104299,52353,51946,683,292,50971,WALLARD,Jean-Claude,M.,DIV,Divers,7,655,017,17,17,17002,
02,104299,52353,51946,683,292,50971,DROIN,Dominique,Mme,DLF,Debout la France,8,736,017,17,17,17002,
02,104299,52353,51946,683,292,50971,BURGUIN,Guy,M.,DIV,Divers,9,320,017,17,17,17002,
02,104299,52353,51946,683,292,50971,DESVEAUX,Brigitte,Mme,ECO,Ecologiste,10,3369,017,17,17,17002,
02,104299,52353,51946,683,292,50971,CASTELLO,Frederic,M.,EXG,Extrême gauche,11,373,017,17,17,17002,
02,104299,52353,51946,683,292,50971,RABY,Dominique,Mme,DIV,Divers,12,365,017,17,17,17002,
02,104299,52353,51946,683,292,50971,GRENIER,Michele,Mme,COM,Parti communiste français,13,828,017,17,17,17002,
03,82195,40909,41286,781,384,40121,CATROU,Remy,M.,FI,La France insoumise,1,5450,017,17,17,17003,
03,82195,40909,41286,781,384,40121,DIADIO-DASYLVA,Henriette,Mme,UDI,Union des Démocrates et Indépendants,2,876,017,17,17,17003,
03,82195,40909,41286,781,384,40121,LAVAZEC,Jean-Louis,M.,EXG,Extrême gauche,3,267,017,17,17,17003,
03,82195,40909,41286,781,384,40121,GEORGEON,Alain,M.,DIV,Divers,4,583,017,17,17,17003,
03,82195,40909,41286,781,384,40121,CHRETIEN,Bernard,M.,DVG,Divers gauche,5,40,017,17,17,17003,
03,82195,40909,41286,781,384,40121,NEVEU,Frederic,M.,LR,Les Républicains,6,5979,017,17,17,17003,
03,82195,40909,41286,781,384,40121,BEAUVAIS,Alexandre,M.,DVD,Divers droite,7,183,017,17,17,17003,
03,82195,40909,41286,781,384,40121,ARDOUIN,Jean-Philippe,M.,REM,La République en marche,8,11543,017,17,17,17003,
03,82195,40909,41286,781,384,40121,SANANES,Frederic,M.,DVG,Divers gauche,9,219,017,17,17,17003,
03,82195,40909,41286,781,384,40121,NINVIRTH,Isabelle,Mme,DIV,Divers,10,178,017,17,17,17003,
03,82195,40909,41286,781,384,40121,DE CORTE,Joelle,Mme,ECO,Ecologiste,11,372,017,17,17,17003,
03,82195,40909,41286,781,384,40121,CHEBROUX,Patrick,M.,DVD,Divers droite,12,222,017,17,17,17003,
03,82195,40909,41286,781,384,40121,MOQUET,Marie-France,Mme,COM,Parti communiste français,13,541,017,17,17,17003,
03,82195,40909,41286,781,384,40121,BENCHIMOL LAURIBE,Renée Eliane,Mme,RDG,Parti radical de gauche,14,344,017,17,17,17003,
03,82195,40909,41286,781,384,40121,BELLEPERCHE,Eric,M.,EXD,Extrême droite,15,216,017,17,17,17003,
03,82195,40909,41286,781,384,40121,COINTET,Rachel,Mme,FN,Front National,16,5717,017,17,17,17003,
03,82195,40909,41286,781,384,40121,PAPINEAU,Julien,M.,DVG,Divers gauche,17,3307,017,17,17,17003,
03,82195,40909,41286,781,384,40121,MESNARD,Francoise,Mme,SOC,Parti socialiste,18,4084,017,17,17,17003,
04,89895,44282,45613,780,357,44476,BITEAU,Benoît,M.,RDG,Parti radical de gauche,1,824,017,17,17,17004,
04,89895,44282,45613,780,357,44476,KIRCHNER,Lucie,Mme,FI,La France insoumise,2,5324,017,17,17,17004,
04,89895,44282,45613,780,357,44476,PELLERIN,Pascal,M.,COM,Parti communiste français,3,568,017,17,17,17004,
04,89895,44282,45613,780,357,44476,DAVRIL,Philippe,M.,DVG,Divers gauche,4,88,017,17,17,17004,
04,89895,44282,45613,780,357,44476,TEXIER,Isabelle,Mme,FN,Front National,5,7556,017,17,17,17004,
04,89895,44282,45613,780,357,44476,BARRAUD,Valerie,Mme,EXG,Extrême gauche,6,379,017,17,17,17004,
04,89895,44282,45613,780,357,44476,MARCILLAUD,Laurence,Mme,ECO,Ecologiste,7,1194,017,17,17,17004,
04,89895,44282,45613,780,357,44476,CHRISMANN,Ingrid,Mme,DIV,Divers,8,298,017,17,17,17004,
04,89895,44282,45613,780,357,44476,DEVISE,Éric,M.,DLF,Debout la France,9,782,017,17,17,17004,
04,89895,44282,45613,780,357,44476,GIRARD,Loic,M.,LR,Les Républicains,10,9872,017,17,17,17004,
04,89895,44282,45613,780,357,44476,DUGAS-RAVENEAU,Fabienne,Mme,SOC,Parti socialiste,11,2536,017,17,17,17004,
04,89895,44282,45613,780,357,44476,GÉRARD,Raphaël,M.,REM,La République en marche,12,15055,017,17,17,17004,
05,111453,55914,55539,782,370,54387,THEAS,Stephane,M.,ECO,Ecologiste,1,444,017,17,17,17005,
05,111453,55914,55539,782,370,54387,VALLET,Mickael,M.,SOC,Parti socialiste,2,7355,017,17,17,17005,
05,111453,55914,55539,782,370,54387,MACHILLOT,Béatrice,Mme,DIV,Divers,3,234,017,17,17,17005,
05,111453,55914,55539,782,370,54387,WERBROUCK,Severine,Mme,FN,Front National,4,8444,017,17,17,17005,
05,111453,55914,55539,782,370,54387,POTENNEC,Gérard,M.,DIV,Divers,5,11415,017,17,17,17005,
05,111453,55914,55539,782,370,54387,MILLOT,Julien,M.,DIV,Divers,6,208,017,17,17,17005,
05,111453,55914,55539,782,370,54387,GERIN,Christian,M.,DIV,Divers,7,3509,017,17,17,17005,
05,111453,55914,55539,782,370,54387,QUENTIN,Didier,M.,LR,Les Républicains,8,12933,017,17,17,17005,
05,111453,55914,55539,782,370,54387,GEIRNAERT,Gilles,M.,DVG,Divers gauche,9,36,017,17,17,17005,
05,111453,55914,55539,782,370,54387,GUILLORY,Patrice,M.,DIV,Divers,10,67,017,17,17,17005,
05,111453,55914,55539,782,370,54387,GUIARD,Jacques,M.,COM,Parti communiste français,11,569,017,17,17,17005,
05,111453,55914,55539,782,370,54387,LEBRETON PEREZ,Geoffrey,M.,FI,La France insoumise,12,4936,017,17,17,17005,
05,111453,55914,55539,782,370,54387,JEAN,Audrey,Mme,DIV,Divers,13,396,017,17,17,17005,
05,111453,55914,55539,782,370,54387,LEFEVRE,Rémi,M.,DIV,Divers,14,2,017,17,17,17005,
05,111453,55914,55539,782,370,54387,MUZARD,Stephanie,Mme,ECO,Ecologiste,15,1327,017,17,17,17005,
05,111453,55914,55539,782,370,54387,RAHMANI,Khamssa,Mme,EXG,Extrême gauche,16,229,017,17,17,17005,
05,111453,55914,55539,782,370,54387,GILLE,Thierry,M.,DIV,Divers,17,1206,017,17,17,17005,
05,111453,55914,55539,782,370,54387,DUPONCHEL,Pierre,M.,DIV,Divers,18,214,017,17,17,17005,
05,111453,55914,55539,782,370,54387,MONTANGON,Maurice,M.,DLF,Debout la France,19,863,017,17,17,17005,
01,72545,35762,36783,844,186,35753,GUILLAUME,Romain,M.,DIV,Divers,1,369,018,18,18,18001,
01,72545,35762,36783,844,186,35753,RENARD,Frédéric,M.,FI,La France insoumise,2,4793,018,18,18,18001,
01,72545,35762,36783,844,186,35753,SORCELLE,Laurent,M.,UDI,Union des Démocrates et Indépendants,3,1095,018,18,18,18001,
01,72545,35762,36783,844,186,35753,CORMIER-BOULIGEON,François,M.,REM,La République en marche,4,12977,018,18,18,18001,
01,72545,35762,36783,844,186,35753,POUZET,Françoise,Mme,ECO,Ecologiste,5,1181,018,18,18,18001,
01,72545,35762,36783,844,186,35753,D'ORMESSON,Wladimir,M.,LR,Les Républicains,6,7393,018,18,18,18001,
01,72545,35762,36783,844,186,35753,CERVEAU,Sylvie,Mme,EXG,Extrême gauche,7,463,018,18,18,18001,
01,72545,35762,36783,844,186,35753,COUEILLE,Jean-René,M.,FN,Front National,8,4981,018,18,18,18001,
01,72545,35762,36783,844,186,35753,BEZOUI,Céline,Mme,SOC,Parti socialiste,9,2501,018,18,18,18001,
02,70124,36804,33320,645,220,32455,CARTON,Richard,M.,DIV,Divers,1,625,018,18,18,18002,
02,70124,36804,33320,645,220,32455,BERTRAND,Sophie,Mme,LR,Les Républicains,2,4471,018,18,18,18002,
