dep,nb_crib,nb_pos,nb_C1,tx_C1,datetime,variant_delta
31,298.0,528.0,37.0,15.68,2021-06-24,15.68
2A,7.0,15.0,0.0,0.0,2021-06-24,0.0
09,5.0,16.0,0.0,0.0,2021-06-24,0.0
65,22.0,40.0,3.0,21.43,2021-06-24,21.43
13,250.0,575.0,32.0,15.17,2021-06-24,15.17
02,57.0,86.0,8.0,14.81,2021-06-25,14.81
71,58.0,94.0,1.0,2.27,2021-06-25,2.27
36,19.0,32.0,1.0,7.14,2021-06-25,7.14
89,34.0,58.0,1.0,5.0,2021-06-25,5.0
31,272.0,499.0,33.0,14.86,2021-06-25,14.86
51,42.0,111.0,0.0,0.0,2021-06-25,0.0
08,53.0,69.0,1.0,2.44,2021-06-25,2.44
90,8.0,21.0,0.0,0.0,2021-06-25,0.0
10,13.0,29.0,5.0,41.67,2021-06-25,41.67
77,192.0,411.0,25.0,22.32,2021-06-25,22.32
68,112.0,165.0,8.0,8.79,2021-06-25,8.79
30,42.0,77.0,3.0,9.09,2021-06-25,9.09
80,123.0,179.0,70.0,67.31,2021-06-25,67.31
09,3.0,14.0,0.0,0.0,2021-06-25,0.0
57,120.0,155.0,17.0,30.36,2021-06-25,30.36
2A,6.0,12.0,0.0,0.0,2021-06-25,0.0
53,49.0,61.0,5.0,12.5,2021-06-25,12.5
56,109.0,148.0,6.0,7.5,2021-06-25,7.5
25,45.0,96.0,12.0,33.33,2021-06-25,33.33
39,53.0,75.0,14.0,32.56,2021-06-25,32.56
04,3.0,19.0,0.0,0.0,2021-06-25,0.0
88,29.0,50.0,0.0,0.0,2021-06-25,0.0
06,135.0,235.0,51.0,51.52,2021-06-25,51.52
2B,2.0,12.0,1.0,50.0,2021-06-25,50.0
49,72.0,82.0,3.0,5.0,2021-06-25,5.0
44,126.0,216.0,18.0,18.95,2021-06-25,18.95
21,67.0,91.0,5.0,11.36,2021-06-25,11.36
05,4.0,16.0,1.0,33.33,2021-06-25,33.33
67,245.0,350.0,70.0,38.67,2021-06-25,38.67
13,238.0,539.0,37.0,18.41,2021-06-25,18.41
35,119.0,181.0,17.0,20.0,2021-06-25,20.0
72,68.0,63.0,3.0,6.0,2021-06-25,6.0
37,63.0,78.0,17.0,28.81,2021-06-25,28.81
75,273.0,834.0,65.0,30.95,2021-06-25,30.95
52,10.0,16.0,0.0,0.0,2021-06-25,0.0
22,36.0,68.0,8.0,28.57,2021-06-25,28.57
84,41.0,72.0,7.0,21.88,2021-06-25,21.88
70,22.0,38.0,4.0,19.05,2021-06-25,19.05
60,83.0,169.0,5.0,8.77,2021-06-25,8.77
12,33.0,42.0,3.0,10.0,2021-06-25,10.0
41,27.0,62.0,8.0,38.1,2021-06-25,38.1
85,44.0,58.0,1.0,2.5,2021-06-25,2.5
54,56.0,95.0,8.0,22.22,2021-06-25,22.22
29,125.0,246.0,12.0,10.08,2021-06-25,10.08
83,87.0,164.0,14.0,21.88,2021-06-25,21.88
62,172.0,308.0,35.0,22.88,2021-06-25,22.88
11,27.0,55.0,3.0,15.79,2021-06-25,15.79
55,11.0,14.0,2.0,18.18,2021-06-25,18.18
45,117.0,199.0,8.0,8.7,2021-06-25,8.7
59,344.0,598.0,46.0,15.13,2021-06-25,15.13
58,11.0,17.0,0.0,0.0,2021-06-25,0.0
78,215.0,439.0,33.0,18.54,2021-06-25,18.54
93,204.0,706.0,36.0,27.69,2021-06-25,27.69
19,11.0,24.0,0.0,0.0,2021-06-25,0.0
18,15.0,29.0,0.0,0.0,2021-06-25,0.0
17,51.0,73.0,8.0,18.18,2021-06-25,18.18
82,24.0,40.0,5.0,27.78,2021-06-25,27.78
40,143.0,275.0,109.0,81.95,2021-06-25,81.95
38,128.0,251.0,50.0,45.05,2021-06-25,45.05
01,73.0,107.0,15.0,25.42,2021-06-25,25.42
23,0.0,0.0,0.0,0.0,2021-06-25,0.0
91,183.0,443.0,21.0,14.79,2021-06-25,14.79
50,63.0,89.0,2.0,3.7,2021-06-25,3.7
43,35.0,55.0,0.0,0.0,2021-06-25,0.0
971,40.0,165.0,1.0,2.94,2021-06-25,2.94
64,137.0,217.0,21.0,16.41,2021-06-25,16.41
92,170.0,494.0,45.0,33.83,2021-06-25,33.83
81,78.0,117.0,11.0,18.33,2021-06-25,18.33
47,27.0,60.0,2.0,10.0,2021-06-25,10.0
66,91.0,110.0,12.0,15.58,2021-06-25,15.58
42,84.0,186.0,3.0,4.29,2021-06-25,4.29
73,42.0,70.0,7.0,21.21,2021-06-25,21.21
76,112.0,236.0,12.0,12.77,2021-06-25,12.77
07,16.0,26.0,0.0,0.0,2021-06-25,0.0
976,0.0,22.0,0.0,0.0,2021-06-25,0.0
87,12.0,19.0,0.0,0.0,2021-06-25,0.0
46,11.0,12.0,1.0,11.11,2021-06-25,11.11
95,170.0,460.0,21.0,17.21,2021-06-25,17.21
94,184.0,481.0,19.0,19.19,2021-06-25,19.19
74,74.0,113.0,29.0,49.15,2021-06-25,49.15
34,105.0,195.0,8.0,11.94,2021-06-25,11.94
15,16.0,18.0,3.0,20.0,2021-06-25,20.0
14,74.0,165.0,17.0,26.98,2021-06-25,26.98
33,228.0,388.0,55.0,26.96,2021-06-25,26.96
48,6.0,13.0,1.0,16.67,2021-06-25,16.67
973,367.0,891.0,0.0,0.0,2021-06-25,0.0
16,17.0,26.0,0.0,0.0,2021-06-25,0.0
27,54.0,106.0,4.0,8.33,2021-06-25,8.33
32,22.0,33.0,2.0,9.52,2021-06-25,9.52
79,41.0,50.0,7.0,25.0,2021-06-25,25.0
974,833.0,1335.0,6.0,1.7,2021-06-25,1.7
28,27.0,69.0,2.0,13.33,2021-06-25,13.33
86,40.0,59.0,8.0,23.53,2021-06-25,23.53
65,21.0,38.0,3.0,17.65,2021-06-25,17.65
24,25.0,35.0,0.0,0.0,2021-06-25,0.0
63,74.0,100.0,12.0,18.75,2021-06-25,18.75
69,390.0,591.0,55.0,19.16,2021-06-25,19.16
03,22.0,59.0,0.0,0.0,2021-06-25,0.0
61,24.0,57.0,2.0,8.7,2021-06-25,8.7
26,39.0,71.0,7.0,19.44,2021-06-25,19.44
972,73.0,126.0,0.0,0.0,2021-06-25,0.0
45,112.0,194.0,7.0,7.69,2021-06-26,7.69
03,25.0,61.0,0.0,0.0,2021-06-26,0.0
04,2.0,19.0,0.0,0.0,2021-06-26,0.0
63,71.0,97.0,13.0,20.97,2021-06-26,20.97
88,32.0,56.0,1.0,4.17,2021-06-26,4.17
66,85.0,103.0,12.0,17.14,2021-06-26,17.14
52,10.0,17.0,0.0,0.0,2021-06-26,0.0
09,3.0,14.0,0.0,0.0,2021-06-26,0.0
79,42.0,48.0,9.0,31.03,2021-06-26,31.03
64,133.0,210.0,21.0,16.94,2021-06-26,16.94
53,47.0,61.0,5.0,13.16,2021-06-26,13.16
84,46.0,71.0,9.0,25.0,2021-06-26,25.0
2A,4.0,8.0,0.0,0.0,2021-06-26,0.0
43,34.0,51.0,0.0,0.0,2021-06-26,0.0
22,32.0,64.0,9.0,36.0,2021-06-26,36.0
19,14.0,26.0,2.0,25.0,2021-06-26,25.0
65,20.0,41.0,3.0,18.75,2021-06-26,18.75
80,126.0,177.0,79.0,74.53,2021-06-26,74.53
61,25.0,62.0,3.0,12.5,2021-06-26,12.5
72,58.0,51.0,3.0,7.32,2021-06-26,7.32
95,169.0,468.0,23.0,19.33,2021-06-26,19.33
971,40.0,166.0,1.0,2.94,2021-06-26,2.94
42,81.0,185.0,2.0,3.03,2021-06-26,3.03
25,46.0,94.0,12.0,34.29,2021-06-26,34.29
58,13.0,20.0,0.0,0.0,2021-06-26,0.0
06,131.0,228.0,52.0,51.49,2021-06-26,51.49
974,834.0,1326.0,10.0,2.63,2021-06-26,2.63
56,118.0,149.0,8.0,9.52,2021-06-26,9.52
33,230.0,389.0,58.0,27.88,2021-06-26,27.88
14,67.0,153.0,17.0,29.82,2021-06-26,29.82
57,118.0,160.0,21.0,35.59,2021-06-26,35.59
973,365.0,880.0,0.0,0.0,2021-06-26,0.0
55,9.0,11.0,3.0,33.33,2021-06-26,33.33
39,57.0,77.0,21.0,45.65,2021-06-26,45.65
27,56.0,111.0,5.0,10.0,2021-06-26,10.0
15,15.0,18.0,3.0,21.43,2021-06-26,21.43
13,252.0,523.0,41.0,19.25,2021-06-26,19.25
24,23.0,31.0,0.0,0.0,2021-06-26,0.0
26,42.0,71.0,11.0,28.95,2021-06-26,28.95
972,76.0,132.0,0.0,0.0,2021-06-26,0.0
67,219.0,325.0,72.0,42.86,2021-06-26,42.86
83,84.0,155.0,13.0,20.63,2021-06-26,20.63
2B,2.0,13.0,1.0,50.0,2021-06-26,50.0
976,0.0,20.0,0.0,0.0,2021-06-26,0.0
07,15.0,25.0,0.0,0.0,2021-06-26,0.0
49,69.0,79.0,4.0,7.27,2021-06-26,7.27
47,26.0,52.0,2.0,10.0,2021-06-26,10.0
54,47.0,89.0,8.0,26.67,2021-06-26,26.67
05,4.0,15.0,1.0,33.33,2021-06-26,33.33
70,20.0,32.0,6.0,31.58,2021-06-26,31.58
68,110.0,160.0,8.0,8.79,2021-06-26,8.79
38,129.0,251.0,48.0,42.48,2021-06-26,42.48
21,62.0,84.0,6.0,14.29,2021-06-26,14.29
23,0.0,0.0,0.0,0.0,2021-06-26,0.0
29,117.0,245.0,11.0,10.19,2021-06-26,10.19
44,126.0,223.0,24.0,24.49,2021-06-26,24.49
40,146.0,283.0,109.0,80.15,2021-06-26,80.15
82,23.0,38.0,6.0,33.33,2021-06-26,33.33
50,62.0,87.0,3.0,5.77,2021-06-26,5.77
81,81.0,117.0,12.0,19.05,2021-06-26,19.05
94,172.0,462.0,15.0,16.3,2021-06-26,16.3
35,128.0,185.0,25.0,26.04,2021-06-26,26.04
41,24.0,63.0,8.0,40.0,2021-06-26,40.0
69,383.0,581.0,58.0,20.79,2021-06-26,20.79
89,30.0,54.0,1.0,5.0,2021-06-26,5.0
74,75.0,114.0,29.0,48.33,2021-06-26,48.33
17,47.0,69.0,11.0,26.19,2021-06-26,26.19
08,55.0,72.0,2.0,4.76,2021-06-26,4.76
92,166.0,494.0,49.0,37.4,2021-06-26,37.4
12,26.0,35.0,3.0,13.64,2021-06-26,13.64
77,179.0,408.0,25.0,24.04,2021-06-26,24.04
18,14.0,26.0,0.0,0.0,2021-06-26,0.0
90,10.0,24.0,0.0,0.0,2021-06-26,0.0
34,93.0,170.0,8.0,12.5,2021-06-26,12.5
59,325.0,561.0,44.0,15.22,2021-06-26,15.22
01,76.0,103.0,16.0,26.67,2021-06-26,26.67
60,80.0,160.0,6.0,10.71,2021-06-26,10.71
46,12.0,13.0,1.0,10.0,2021-06-26,10.0
87,16.0,20.0,1.0,12.5,2021-06-26,12.5
75,281.0,852.0,70.0,32.71,2021-06-26,32.71
76,111.0,237.0,12.0,12.0,2021-06-26,12.0
30,39.0,69.0,3.0,10.71,2021-06-26,10.71
37,59.0,75.0,18.0,32.73,2021-06-26,32.73
73,43.0,71.0,8.0,22.86,2021-06-26,22.86
91,189.0,445.0,20.0,13.7,2021-06-26,13.7
93,202.0,709.0,37.0,27.82,2021-06-26,27.82
78,203.0,414.0,30.0,18.07,2021-06-26,18.07
31,270.0,480.0,30.0,13.76,2021-06-26,13.76
36,16.0,29.0,1.0,7.69,2021-06-26,7.69
51,44.0,115.0,1.0,2.38,2021-06-26,2.38
48,8.0,15.0,1.0,12.5,2021-06-26,12.5
86,42.0,61.0,7.0,21.21,2021-06-26,21.21
02,51.0,83.0,10.0,20.41,2021-06-26,20.41
62,155.0,286.0,30.0,22.06,2021-06-26,22.06
16,12.0,21.0,0.0,0.0,2021-06-26,0.0
32,22.0,34.0,2.0,9.52,2021-06-26,9.52
28,29.0,72.0,2.0,12.5,2021-06-26,12.5
10,11.0,31.0,5.0,45.45,2021-06-26,45.45
71,54.0,90.0,2.0,4.88,2021-06-26,4.88
85,45.0,58.0,2.0,4.76,2021-06-26,4.76
11,30.0,56.0,4.0,21.05,2021-06-26,21.05
34,95.0,172.0,8.0,12.12,2021-06-27,12.12
10,12.0,30.0,5.0,41.67,2021-06-27,41.67
40,145.0,282.0,108.0,80.0,2021-06-27,80.0
59,329.0,556.0,44.0,15.07,2021-06-27,15.07
39,57.0,76.0,22.0,47.83,2021-06-27,47.83
02,50.0,82.0,10.0,20.83,2021-06-27,20.83
44,128.0,223.0,24.0,24.49,2021-06-27,24.49
29,121.0,252.0,12.0,10.71,2021-06-27,10.71
50,62.0,87.0,3.0,5.77,2021-06-27,5.77
38,130.0,253.0,48.0,42.48,2021-06-27,42.48
91,187.0,430.0,21.0,14.38,2021-06-27,14.38
32,22.0,34.0,2.0,9.52,2021-06-27,9.52
23,0.0,0.0,0.0,0.0,2021-06-27,0.0
13,249.0,504.0,41.0,19.34,2021-06-27,19.34
05,4.0,15.0,1.0,33.33,2021-06-27,33.33
21,65.0,84.0,8.0,17.78,2021-06-27,17.78
24,22.0,30.0,0.0,0.0,2021-06-27,0.0
30,38.0,69.0,3.0,11.11,2021-06-27,11.11
28,28.0,69.0,2.0,12.5,2021-06-27,12.5
01,79.0,108.0,19.0,30.16,2021-06-27,30.16
31,273.0,479.0,32.0,14.35,2021-06-27,14.35
14,68.0,152.0,20.0,34.48,2021-06-27,34.48
57,117.0,161.0,21.0,36.21,2021-06-27,36.21
78,200.0,406.0,30.0,18.4,2021-06-27,18.4
33,233.0,388.0,58.0,27.36,2021-06-27,27.36
16,13.0,22.0,0.0,0.0,2021-06-27,0.0
89,31.0,56.0,1.0,4.76,2021-06-27,4.76
77,183.0,398.0,26.0,24.07,2021-06-27,24.07
56,121.0,153.0,10.0,11.49,2021-06-27,11.49
974,860.0,1363.0,10.0,2.46,2021-06-27,2.46
06,133.0,233.0,54.0,52.43,2021-06-27,52.43
74,75.0,115.0,29.0,48.33,2021-06-27,48.33
25,45.0,89.0,12.0,35.29,2021-06-27,35.29
15,15.0,18.0,3.0,21.43,2021-06-27,21.43
973,365.0,865.0,0.0,0.0,2021-06-27,0.0
36,16.0,30.0,1.0,7.69,2021-06-27,7.69
26,43.0,70.0,12.0,30.77,2021-06-27,30.77
58,12.0,18.0,0.0,0.0,2021-06-27,0.0
07,15.0,26.0,0.0,0.0,2021-06-27,0.0
972,77.0,133.0,0.0,0.0,2021-06-27,0.0
55,9.0,11.0,3.0,33.33,2021-06-27,33.33
27,57.0,109.0,5.0,9.8,2021-06-27,9.8
67,224.0,327.0,74.0,43.79,2021-06-27,43.79
18,14.0,27.0,0.0,0.0,2021-06-27,0.0
83,83.0,158.0,13.0,20.63,2021-06-27,20.63
971,41.0,166.0,1.0,2.86,2021-06-27,2.86
82,21.0,35.0,4.0,25.0,2021-06-27,25.0
93,202.0,715.0,38.0,28.57,2021-06-27,28.57
68,109.0,160.0,8.0,8.89,2021-06-27,8.89
64,132.0,211.0,21.0,17.07,2021-06-27,17.07
19,15.0,28.0,3.0,33.33,2021-06-27,33.33
08,54.0,70.0,2.0,4.88,2021-06-27,4.88
53,48.0,62.0,5.0,13.16,2021-06-27,13.16
51,46.0,114.0,1.0,2.33,2021-06-27,2.33
2A,4.0,7.0,0.0,0.0,2021-06-27,0.0
17,44.0,69.0,11.0,26.83,2021-06-27,26.83
69,383.0,584.0,58.0,20.71,2021-06-27,20.71
43,32.0,45.0,0.0,0.0,2021-06-27,0.0
22,32.0,64.0,9.0,36.0,2021-06-27,36.0
41,24.0,64.0,8.0,40.0,2021-06-27,40.0
94,172.0,463.0,16.0,17.02,2021-06-27,17.02
35,134.0,193.0,27.0,26.21,2021-06-27,26.21
09,3.0,15.0,0.0,0.0,2021-06-27,0.0
92,171.0,491.0,52.0,38.52,2021-06-27,38.52
85,45.0,58.0,2.0,4.76,2021-06-27,4.76
71,52.0,85.0,2.0,5.13,2021-06-27,5.13
61,21.0,57.0,2.0,10.0,2021-06-27,10.0
65,20.0,40.0,3.0,18.75,2021-06-27,18.75
86,42.0,62.0,7.0,21.21,2021-06-27,21.21
48,8.0,15.0,1.0,12.5,2021-06-27,12.5
79,41.0,46.0,9.0,32.14,2021-06-27,32.14
72,58.0,54.0,4.0,10.0,2021-06-27,10.0
52,9.0,15.0,0.0,0.0,2021-06-27,0.0
62,154.0,292.0,31.0,22.79,2021-06-27,22.79
45,109.0,192.0,7.0,7.78,2021-06-27,7.78
63,73.0,97.0,13.0,20.31,2021-06-27,20.31
03,25.0,61.0,0.0,0.0,2021-06-27,0.0
11,30.0,55.0,4.0,21.05,2021-06-27,21.05
80,126.0,175.0,80.0,75.47,2021-06-27,75.47
12,25.0,34.0,3.0,14.29,2021-06-27,14.29
84,47.0,77.0,9.0,25.0,2021-06-27,25.0
76,112.0,237.0,12.0,11.76,2021-06-27,11.76
87,16.0,20.0,1.0,12.5,2021-06-27,12.5
46,11.0,12.0,1.0,10.0,2021-06-27,10.0
66,84.0,103.0,12.0,17.14,2021-06-27,17.14
49,68.0,78.0,4.0,7.41,2021-06-27,7.41
42,80.0,184.0,2.0,3.08,2021-06-27,3.08
75,286.0,884.0,72.0,33.03,2021-06-27,33.03
60,79.0,158.0,6.0,10.91,2021-06-27,10.91
70,20.0,30.0,6.0,31.58,2021-06-27,31.58
2B,2.0,13.0,1.0,50.0,2021-06-27,50.0
95,166.0,460.0,22.0,18.64,2021-06-27,18.64
47,24.0,51.0,2.0,11.11,2021-06-27,11.11
976,0.0,18.0,0.0,0.0,2021-06-27,0.0
90,10.0,23.0,0.0,0.0,2021-06-27,0.0
73,43.0,74.0,8.0,22.86,2021-06-27,22.86
88,34.0,57.0,1.0,4.17,2021-06-27,4.17
81,81.0,118.0,12.0,19.05,2021-06-27,19.05
04,2.0,19.0,0.0,0.0,2021-06-27,0.0
54,47.0,89.0,8.0,26.67,2021-06-27,26.67
37,61.0,77.0,18.0,31.58,2021-06-27,31.58
61,23.0,59.0,5.0,25.0,2021-06-28,25.0
52,8.0,17.0,1.0,20.0,2021-06-28,20.0
76,108.0,251.0,17.0,17.35,2021-06-28,17.35
55,6.0,8.0,3.0,50.0,2021-06-28,50.0
01,74.0,97.0,17.0,29.82,2021-06-28,29.82
51,55.0,120.0,4.0,7.55,2021-06-28,7.55
54,51.0,94.0,8.0,20.0,2021-06-28,20.0
50,52.0,71.0,5.0,11.9,2021-06-28,11.9
23,1.0,2.0,0.0,0.0,2021-06-28,0.0
29,117.0,241.0,14.0,12.84,2021-06-28,12.84
19,16.0,28.0,5.0,41.67,2021-06-28,41.67
58,11.0,18.0,0.0,0.0,2021-06-28,0.0
08,45.0,64.0,2.0,6.06,2021-06-28,6.06
03,23.0,52.0,0.0,0.0,2021-06-28,0.0
90,9.0,23.0,0.0,0.0,2021-06-28,0.0
84,44.0,72.0,12.0,36.36,2021-06-28,36.36
22,44.0,73.0,9.0,27.27,2021-06-28,27.27
27,53.0,117.0,5.0,10.87,2021-06-28,10.87
07,10.0,18.0,0.0,0.0,2021-06-28,0.0
70,18.0,27.0,7.0,41.18,2021-06-28,41.18
89,20.0,50.0,2.0,15.38,2021-06-28,15.38
83,88.0,158.0,26.0,38.81,2021-06-28,38.81
976,0.0,17.0,0.0,0.0,2021-06-28,0.0
16,12.0,20.0,0.0,0.0,2021-06-28,0.0
17,38.0,58.0,15.0,41.67,2021-06-28,41.67
974,936.0,1365.0,17.0,3.06,2021-06-28,3.06
71,46.0,73.0,3.0,8.82,2021-06-28,8.82
28,20.0,56.0,2.0,22.22,2021-06-28,22.22
35,131.0,192.0,33.0,31.73,2021-06-28,31.73
86,38.0,57.0,8.0,25.0,2021-06-28,25.0
48,9.0,16.0,1.0,11.11,2021-06-28,11.11
62,162.0,287.0,36.0,25.9,2021-06-28,25.9
11,29.0,54.0,4.0,21.05,2021-06-28,21.05
93,201.0,707.0,36.0,29.51,2021-06-28,29.51
63,72.0,103.0,16.0,25.4,2021-06-28,25.4
45,100.0,183.0,9.0,11.11,2021-06-28,11.11
72,58.0,55.0,5.0,12.5,2021-06-28,12.5
79,35.0,38.0,7.0,29.17,2021-06-28,29.17
65,24.0,44.0,2.0,10.0,2021-06-28,10.0
80,140.0,199.0,94.0,77.05,2021-06-28,77.05
09,8.0,19.0,2.0,33.33,2021-06-28,33.33
94,160.0,446.0,24.0,27.27,2021-06-28,27.27
24,23.0,33.0,0.0,0.0,2021-06-28,0.0
2A,4.0,5.0,0.0,0.0,2021-06-28,0.0
53,62.0,79.0,7.0,14.58,2021-06-28,14.58
64,141.0,229.0,21.0,16.03,2021-06-28,16.03
66,62.0,86.0,7.0,13.73,2021-06-28,13.73
88,29.0,48.0,1.0,5.88,2021-06-28,5.88
85,43.0,52.0,4.0,9.76,2021-06-28,9.76
95,146.0,437.0,27.0,26.73,2021-06-28,26.73
41,35.0,75.0,22.0,75.86,2021-06-28,75.86
92,176.0,490.0,67.0,48.55,2021-06-28,48.55
02,46.0,75.0,10.0,23.81,2021-06-28,23.81
77,165.0,394.0,33.0,32.67,2021-06-28,32.67
31,267.0,470.0,31.0,13.78,2021-06-28,13.78
32,26.0,38.0,6.0,24.0,2021-06-28,24.0
78,186.0,383.0,34.0,22.22,2021-06-28,22.22
74,77.0,111.0,40.0,65.57,2021-06-28,65.57
36,17.0,32.0,1.0,9.09,2021-06-28,9.09
18,15.0,29.0,2.0,66.67,2021-06-28,66.67
34,116.0,202.0,14.0,17.07,2021-06-28,17.07
59,330.0,553.0,50.0,17.24,2021-06-28,17.24
75,304.0,967.0,96.0,41.03,2021-06-28,41.03
30,50.0,78.0,4.0,10.0,2021-06-28,10.0
91,174.0,390.0,30.0,21.58,2021-06-28,21.58
73,39.0,65.0,13.0,38.24,2021-06-28,38.24
37,62.0,89.0,22.0,37.93,2021-06-28,37.93
87,16.0,19.0,2.0,18.18,2021-06-28,18.18
46,14.0,16.0,2.0,15.38,2021-06-28,15.38
60,69.0,151.0,8.0,16.67,2021-06-28,16.67
12,24.0,28.0,3.0,13.64,2021-06-28,13.64
69,404.0,590.0,75.0,24.59,2021-06-28,24.59
42,65.0,157.0,6.0,11.11,2021-06-28,11.11
43,25.0,38.0,0.0,0.0,2021-06-28,0.0
04,6.0,22.0,4.0,80.0,2021-06-28,80.0
05,5.0,15.0,1.0,25.0,2021-06-28,25.0
44,136.0,231.0,36.0,33.96,2021-06-28,33.96
40,189.0,348.0,143.0,80.34,2021-06-28,80.34
82,20.0,38.0,6.0,31.58,2021-06-28,31.58
67,209.0,310.0,74.0,45.4,2021-06-28,45.4
2B,3.0,9.0,1.0,50.0,2021-06-28,50.0
26,37.0,62.0,16.0,45.71,2021-06-28,45.71
25,40.0,80.0,10.0,37.04,2021-06-28,37.04
06,148.0,256.0,72.0,58.54,2021-06-28,58.54
56,109.0,144.0,12.0,15.58,2021-06-28,15.58
33,249.0,413.0,71.0,31.56,2021-06-28,31.56
57,123.0,165.0,33.0,40.74,2021-06-28,40.74
14,86.0,186.0,38.0,49.35,2021-06-28,49.35
973,365.0,792.0,1.0,0.29,2021-06-28,0.29
15,13.0,16.0,3.0,25.0,2021-06-28,25.0
39,61.0,82.0,31.0,62.0,2021-06-28,62.0
13,254.0,528.0,64.0,29.36,2021-06-28,29.36
21,71.0,86.0,14.0,28.0,2021-06-28,28.0
38,142.0,272.0,56.0,45.9,2021-06-28,45.9
972,93.0,162.0,1.0,1.25,2021-06-28,1.25
68,106.0,160.0,11.0,12.22,2021-06-28,12.22
47,20.0,39.0,1.0,6.67,2021-06-28,6.67
49,76.0,81.0,9.0,15.79,2021-06-28,15.79
10,10.0,32.0,6.0,60.0,2021-06-28,60.0
81,69.0,106.0,10.0,19.61,2021-06-28,19.61
971,38.0,169.0,1.0,2.94,2021-06-28,2.94
13,283.0,576.0,82.0,33.33,2021-06-29,33.33
06,157.0,272.0,87.0,63.5,2021-06-29,63.5
73,40.0,69.0,17.0,45.95,2021-06-29,45.95
91,159.0,390.0,32.0,25.6,2021-06-29,25.6
56,93.0,135.0,11.0,17.19,2021-06-29,17.19
35,133.0,196.0,40.0,35.71,2021-06-29,35.71
75,338.0,1057.0,121.0,45.83,2021-06-29,45.83
59,319.0,531.0,59.0,20.7,2021-06-29,20.7
49,78.0,89.0,14.0,23.33,2021-06-29,23.33
04,7.0,20.0,5.0,83.33,2021-06-29,83.33
95,151.0,456.0,31.0,27.93,2021-06-29,27.93
973,302.0,742.0,2.0,0.7,2021-06-29,0.7
974,927.0,1389.0,17.0,2.76,2021-06-29,2.76
02,41.0,65.0,8.0,21.05,2021-06-29,21.05
15,15.0,18.0,3.0,23.08,2021-06-29,23.08
74,80.0,117.0,46.0,71.88,2021-06-29,71.88
78,200.0,399.0,53.0,30.81,2021-06-29,30.81
42,62.0,145.0,7.0,13.46,2021-06-29,13.46
03,22.0,51.0,0.0,0.0,2021-06-29,0.0
976,0.0,16.0,0.0,0.0,2021-06-29,0.0
77,152.0,385.0,31.0,35.63,2021-06-29,35.63
971,31.0,155.0,1.0,3.57,2021-06-29,3.57
53,58.0,79.0,8.0,18.6,2021-06-29,18.6
38,162.0,280.0,69.0,49.29,2021-06-29,49.29
94,154.0,460.0,28.0,32.18,2021-06-29,32.18
72,58.0,57.0,8.0,19.05,2021-06-29,19.05
05,5.0,13.0,1.0,25.0,2021-06-29,25.0
44,140.0,229.0,42.0,39.25,2021-06-29,39.25
63,82.0,110.0,16.0,23.88,2021-06-29,23.88
93,194.0,739.0,41.0,33.33,2021-06-29,33.33
43,23.0,40.0,0.0,0.0,2021-06-29,0.0
29,114.0,227.0,15.0,14.15,2021-06-29,14.15
62,134.0,251.0,31.0,27.93,2021-06-29,27.93
83,85.0,168.0,27.0,41.54,2021-06-29,41.54
22,50.0,79.0,8.0,21.62,2021-06-29,21.62
01,70.0,93.0,18.0,31.58,2021-06-29,31.58
84,52.0,81.0,13.0,32.5,2021-06-29,32.5
972,126.0,211.0,2.0,1.79,2021-06-29,1.79
69,404.0,581.0,82.0,26.71,2021-06-29,26.71
92,180.0,505.0,80.0,56.34,2021-06-29,56.34
26,34.0,52.0,17.0,51.52,2021-06-29,51.52
80,151.0,217.0,104.0,79.39,2021-06-29,79.39
08,48.0,68.0,2.0,5.56,2021-06-29,5.56
90,5.0,18.0,0.0,0.0,2021-06-29,0.0
85,44.0,51.0,5.0,12.5,2021-06-29,12.5
60,64.0,143.0,11.0,26.19,2021-06-29,26.19
07,9.0,19.0,1.0,12.5,2021-06-29,12.5
10,13.0,33.0,8.0,61.54,2021-06-29,61.54
51,55.0,116.0,4.0,7.69,2021-06-29,7.69
64,154.0,242.0,26.0,18.18,2021-06-29,18.18
76,109.0,250.0,18.0,18.18,2021-06-29,18.18
23,1.0,2.0,0.0,0.0,2021-06-29,0.0
71,51.0,78.0,5.0,12.5,2021-06-29,12.5
52,10.0,19.0,2.0,40.0,2021-06-29,40.0
50,45.0,66.0,4.0,11.11,2021-06-29,11.11
45,97.0,187.0,9.0,11.11,2021-06-29,11.11
24,22.0,31.0,0.0,0.0,2021-06-29,0.0
82,27.0,47.0,10.0,40.0,2021-06-29,40.0
33,237.0,393.0,81.0,37.16,2021-06-29,37.16
14,95.0,208.0,56.0,62.92,2021-06-29,62.92
57,145.0,186.0,40.0,38.46,2021-06-29,38.46
39,57.0,77.0,32.0,62.75,2021-06-29,62.75
46,13.0,15.0,2.0,16.67,2021-06-29,16.67
40,214.0,361.0,168.0,82.35,2021-06-29,82.35
2B,4.0,9.0,1.0,33.33,2021-06-29,33.33
87,14.0,19.0,2.0,20.0,2021-06-29,20.0
88,27.0,45.0,3.0,20.0,2021-06-29,20.0
70,16.0,26.0,7.0,46.67,2021-06-29,46.67
54,47.0,86.0,7.0,17.95,2021-06-29,17.95
18,14.0,25.0,2.0,66.67,2021-06-29,66.67
09,8.0,15.0,2.0,33.33,2021-06-29,33.33
