dep,datetime,hosp,rea,rad,dc,population,hosp_pour_100k,rea_pour_100k,nbre_pass_corona
72,2020-11-02,137,11,617,110,566506,24.2,1.9,392.0
73,2020-11-02,314,20,662,149,431174,72.8,4.6,488.0
74,2020-11-02,400,43,1267,227,807360,49.5,5.3,1386.0
75,2020-11-02,1244,264,8428,2116,2187526,56.9,12.1,1284.0
76,2020-11-02,577,69,1383,315,1254378,46.0,5.5,482.0
77,2020-11-02,472,112,3596,830,1403997,33.6,8.0,382.0
78,2020-11-02,551,64,3237,657,1438266,38.3,4.4,628.0
79,2020-11-02,55,4,101,35,374351,14.7,1.1,74.0
80,2020-11-02,165,24,904,273,572443,28.8,4.2,168.0
81,2020-11-02,125,21,232,49,387890,32.2,5.4,164.0
82,2020-11-02,104,18,156,30,258349,40.3,7.0,222.0
83,2020-11-02,331,43,1463,224,1058740,31.3,4.1,630.0
84,2020-11-02,385,23,640,143,559479,68.8,4.1,504.0
85,2020-11-02,64,10,388,52,675247,9.5,1.5,132.0
86,2020-11-02,78,8,230,56,436876,17.9,1.8,92.0
87,2020-11-02,136,7,232,56,374426,36.3,1.9,132.0
88,2020-11-02,110,14,818,279,367673,29.9,3.8,216.0
89,2020-11-02,127,16,516,98,338291,37.5,4.7,236.0
90,2020-11-02,57,8,623,214,142622,40.0,5.6,202.0
91,2020-11-02,613,101,3590,730,1296130,47.3,7.8,526.0
92,2020-11-02,767,155,6435,1271,1609306,47.7,9.6,620.0
93,2020-11-02,724,94,5688,1211,1623111,44.6,5.8,1216.0
94,2020-11-02,824,111,5907,1416,1387926,59.4,8.0,849.0
95,2020-11-02,491,60,3732,885,1228618,40.0,4.9,1140.0
971,2020-11-02,144,17,600,143,390253,36.9,4.4,116.0
972,2020-11-02,76,16,209,31,372594,20.4,4.3,0.0
973,2020-11-02,23,2,1804,66,268700,8.6,0.7,26.0
974,2020-11-02,61,12,494,33,853659,7.1,1.4,92.0
976,2020-11-02,17,6,480,31,256518,6.6,2.3,14.0
01,2020-11-03,332,30,697,155,643350,51.6,4.7,510.0
02,2020-11-03,181,29,1323,322,534490,33.9,5.4,326.0
03,2020-11-03,232,21,374,84,337988,68.6,6.2,156.0
04,2020-11-03,80,10,206,25,163915,48.8,6.1,172.0
05,2020-11-03,124,19,231,41,141284,87.8,13.4,152.0
06,2020-11-03,314,53,1478,276,1083310,29.0,4.9,390.0
07,2020-11-03,195,16,564,157,325712,59.9,4.9,228.0
08,2020-11-03,57,13,277,74,273579,20.8,4.8,26.0
09,2020-11-03,27,7,72,9,153153,17.6,4.6,40.0
10,2020-11-03,88,9,749,154,310020,28.4,2.9,130.0
11,2020-11-03,63,5,317,78,370260,17.0,1.4,112.0
12,2020-11-03,107,7,227,53,279206,38.3,2.5,8.0
13,2020-11-03,1440,245,7071,1008,2024162,71.1,12.1,1638.0
14,2020-11-03,219,44,547,122,694002,31.6,6.3,218.0
15,2020-11-03,52,8,108,25,145143,35.8,5.5,26.0
16,2020-11-03,23,5,91,20,352335,6.5,1.4,62.0
17,2020-11-03,104,15,229,67,644303,16.1,2.3,102.0
18,2020-11-03,131,7,289,127,304256,43.1,2.3,170.0
19,2020-11-03,67,12,232,57,241464,27.7,5.0,40.0
21,2020-11-03,200,39,1157,289,533819,37.5,7.3,312.0
22,2020-11-03,64,8,304,52,598814,10.7,1.3,78.0
23,2020-11-03,41,14,119,21,118638,34.6,11.8,42.0
24,2020-11-03,68,10,143,20,413606,16.4,2.4,130.0
25,2020-11-03,122,23,730,156,539067,22.6,4.3,214.0
26,2020-11-03,287,36,750,186,511553,56.1,7.0,384.0
27,2020-11-03,156,7,435,125,601843,25.9,1.2,86.0
28,2020-11-03,206,18,763,165,433233,47.5,4.2,120.0
29,2020-11-03,94,29,295,60,909028,10.3,3.2,54.0
2A,2020-11-03,51,10,197,58,157249,32.4,6.4,40.0
2B,2020-11-03,37,5,159,25,177689,20.8,2.8,58.0
30,2020-11-03,274,56,667,164,744178,36.8,7.5,408.0
31,2020-11-03,360,86,1535,163,1362672,26.4,6.3,496.0
32,2020-11-03,28,3,113,38,191091,14.7,1.6,30.0
33,2020-11-03,302,66,1698,268,1583384,19.1,4.2,352.0
34,2020-11-03,380,87,1388,266,1144892,33.2,7.6,574.0
35,2020-11-03,246,26,779,135,1060199,23.2,2.5,256.0
36,2020-11-03,48,8,234,84,222232,21.6,3.6,50.0
37,2020-11-03,92,24,559,121,606511,15.2,4.0,80.0
38,2020-11-03,816,109,1625,337,1258722,64.8,8.7,1022.0
39,2020-11-03,200,9,429,83,260188,76.9,3.5,242.0
40,2020-11-03,53,12,158,28,407444,13.0,2.9,98.0
41,2020-11-03,66,6,410,85,331915,19.9,1.8,164.0
42,2020-11-03,833,90,1676,442,762941,109.2,11.8,858.0
43,2020-11-03,155,11,234,39,227283,68.2,4.8,26.0
44,2020-11-03,277,35,1065,229,1394909,19.9,2.5,278.0
45,2020-11-03,205,49,874,130,678105,30.2,7.2,260.0
46,2020-11-03,23,6,88,24,173828,13.2,3.5,34.0
47,2020-11-03,56,7,163,25,332842,16.8,2.1,136.0
48,2020-11-03,55,4,53,18,76601,71.8,5.2,52.0
49,2020-11-03,242,51,979,200,813493,29.7,6.3,218.0
50,2020-11-03,110,9,262,70,496883,22.1,1.8,156.0
51,2020-11-03,155,25,1239,308,568895,27.2,4.4,126.0
52,2020-11-03,60,4,312,100,175640,34.2,2.3,82.0
53,2020-11-03,62,8,320,58,307445,20.2,2.6,172.0
54,2020-11-03,234,30,1504,400,733481,31.9,4.1,344.0
55,2020-11-03,44,4,553,116,187187,23.5,2.1,52.0
56,2020-11-03,141,17,595,124,750863,18.8,2.3,256.0
57,2020-11-03,232,36,2906,922,1043522,22.2,3.4,478.0
58,2020-11-03,47,6,147,33,207182,22.7,2.9,62.0
59,2020-11-03,1554,264,4354,1034,2604361,59.7,10.1,1440.0
60,2020-11-03,245,38,1517,472,824503,29.7,4.6,140.0
61,2020-11-03,75,6,333,56,283372,26.5,2.1,24.0
62,2020-11-03,547,82,2115,435,1468018,37.3,5.6,310.0
63,2020-11-03,338,40,493,106,653742,51.7,6.1,136.0
64,2020-11-03,254,25,442,69,677309,37.5,3.7,176.0
65,2020-11-03,83,12,216,38,228530,36.3,5.3,16.0
66,2020-11-03,97,21,401,79,474452,20.4,4.4,106.0
67,2020-11-03,356,41,3068,748,1125559,31.6,3.6,406.0
68,2020-11-03,137,26,3356,855,764030,17.9,3.4,242.0
69,2020-11-03,1569,244,5170,1021,1843319,85.1,13.2,1650.0
70,2020-11-03,81,5,345,92,236659,34.2,2.1,96.0
71,2020-11-03,343,36,1172,296,553595,62.0,6.5,728.0
72,2020-11-03,144,10,631,113,566506,25.4,1.8,388.0
73,2020-11-03,334,23,687,154,431174,77.5,5.3,434.0
74,2020-11-03,433,47,1291,235,807360,53.6,5.8,1476.0
75,2020-11-03,1296,272,8490,2131,2187526,59.2,12.4,1268.0
76,2020-11-03,591,71,1416,325,1254378,47.1,5.7,476.0
77,2020-11-03,515,116,3624,838,1403997,36.7,8.3,404.0
78,2020-11-03,583,67,3257,670,1438266,40.5,4.7,630.0
79,2020-11-03,50,6,107,36,374351,13.4,1.6,86.0
80,2020-11-03,179,26,913,275,572443,31.3,4.5,168.0
81,2020-11-03,131,23,238,52,387890,33.8,5.9,162.0
82,2020-11-03,106,19,160,32,258349,41.0,7.4,232.0
83,2020-11-03,358,47,1500,232,1058740,33.8,4.4,668.0
84,2020-11-03,400,24,651,147,559479,71.5,4.3,506.0
85,2020-11-03,63,9,396,53,675247,9.3,1.3,134.0
86,2020-11-03,81,8,230,56,436876,18.5,1.8,96.0
87,2020-11-03,136,7,237,58,374426,36.3,1.9,152.0
88,2020-11-03,119,14,836,280,367673,32.4,3.8,220.0
89,2020-11-03,124,13,526,100,338291,36.7,3.8,254.0
90,2020-11-03,57,8,623,214,142622,40.0,5.6,212.0
91,2020-11-03,601,100,3644,741,1296130,46.4,7.7,540.0
92,2020-11-03,808,151,6480,1280,1609306,50.2,9.4,642.0
93,2020-11-03,776,98,5728,1215,1623111,47.8,6.0,1214.0
94,2020-11-03,881,125,5976,1426,1387926,63.5,9.0,805.0
95,2020-11-03,515,58,3763,893,1228618,41.9,4.7,1152.0
971,2020-11-03,145,15,603,145,390253,37.2,3.8,126.0
972,2020-11-03,79,16,209,33,372594,21.2,4.3,0.0
973,2020-11-03,23,2,1804,66,268700,8.6,0.7,22.0
974,2020-11-03,60,11,501,33,853659,7.0,1.3,108.0
976,2020-11-03,17,5,481,31,256518,6.6,1.9,10.0
01,2020-11-04,359,36,706,161,643350,55.8,5.6,504.0
02,2020-11-04,189,29,1345,327,534490,35.4,5.4,296.0
03,2020-11-04,240,21,386,90,337988,71.0,6.2,166.0
04,2020-11-04,89,9,213,25,163915,54.3,5.5,192.0
05,2020-11-04,145,21,233,41,141284,102.6,14.9,158.0
06,2020-11-04,343,64,1501,278,1083310,31.7,5.9,410.0
07,2020-11-04,200,17,580,162,325712,61.4,5.2,242.0
08,2020-11-04,76,12,282,74,273579,27.8,4.4,28.0
09,2020-11-04,31,7,72,9,153153,20.2,4.6,44.0
10,2020-11-04,101,9,750,154,310020,32.6,2.9,122.0
11,2020-11-04,69,8,327,80,370260,18.6,2.2,94.0
12,2020-11-04,109,8,235,53,279206,39.0,2.9,12.0
13,2020-11-04,1486,254,7183,1033,2024162,73.4,12.5,1630.0
14,2020-11-04,228,46,557,125,694002,32.9,6.6,210.0
15,2020-11-04,56,9,111,25,145143,38.6,6.2,28.0
16,2020-11-04,20,4,95,20,352335,5.7,1.1,66.0
17,2020-11-04,108,17,231,69,644303,16.8,2.6,98.0
18,2020-11-04,142,7,293,129,304256,46.7,2.3,168.0
19,2020-11-04,71,11,236,57,241464,29.4,4.6,46.0
21,2020-11-04,249,43,1182,294,533819,46.6,8.1,298.0
22,2020-11-04,69,7,314,53,598814,11.5,1.2,102.0
23,2020-11-04,53,14,124,21,118638,44.7,11.8,38.0
24,2020-11-04,71,13,146,21,413606,17.2,3.1,126.0
25,2020-11-04,128,23,735,158,539067,23.7,4.3,212.0
26,2020-11-04,306,40,769,194,511553,59.8,7.8,400.0
27,2020-11-04,160,9,447,128,601843,26.6,1.5,88.0
28,2020-11-04,208,14,780,168,433233,48.0,3.2,118.0
29,2020-11-04,91,28,305,60,909028,10.0,3.1,46.0
2A,2020-11-04,55,9,198,59,157249,35.0,5.7,38.0
2B,2020-11-04,37,4,159,26,177689,20.8,2.3,64.0
30,2020-11-04,351,76,686,170,744178,47.2,10.2,420.0
31,2020-11-04,368,90,1579,170,1362672,27.0,6.6,490.0
32,2020-11-04,32,3,114,39,191091,16.7,1.6,40.0
33,2020-11-04,318,67,1726,272,1583384,20.1,4.2,346.0
34,2020-11-04,399,85,1409,269,1144892,34.9,7.4,540.0
35,2020-11-04,257,30,791,137,1060199,24.2,2.8,282.0
36,2020-11-04,45,7,241,84,222232,20.2,3.1,50.0
37,2020-11-04,105,25,574,122,606511,17.3,4.1,74.0
38,2020-11-04,869,115,1692,355,1258722,69.0,9.1,994.0
39,2020-11-04,190,7,450,84,260188,73.0,2.7,232.0
40,2020-11-04,59,12,161,28,407444,14.5,2.9,100.0
41,2020-11-04,74,6,413,86,331915,22.3,1.8,160.0
42,2020-11-04,862,97,1733,453,762941,113.0,12.7,864.0
43,2020-11-04,169,12,244,41,227283,74.4,5.3,28.0
44,2020-11-04,289,35,1080,233,1394909,20.7,2.5,290.0
45,2020-11-04,213,54,884,131,678105,31.4,8.0,246.0
46,2020-11-04,24,6,89,24,173828,13.8,3.5,32.0
47,2020-11-04,61,9,166,25,332842,18.3,2.7,132.0
48,2020-11-04,56,4,56,21,76601,73.1,5.2,56.0
49,2020-11-04,244,51,1007,206,813493,30.0,6.3,218.0
50,2020-11-04,123,10,266,72,496883,24.8,2.0,148.0
51,2020-11-04,162,26,1247,309,568895,28.5,4.6,134.0
52,2020-11-04,75,5,317,102,175640,42.7,2.8,74.0
53,2020-11-04,68,9,322,63,307445,22.1,2.9,192.0
54,2020-11-04,243,34,1523,403,733481,33.1,4.6,340.0
55,2020-11-04,44,5,555,117,187187,23.5,2.7,44.0
56,2020-11-04,147,19,599,126,750863,19.6,2.5,238.0
57,2020-11-04,241,38,2934,924,1043522,23.1,3.6,480.0
58,2020-11-04,50,6,151,34,207182,24.1,2.9,64.0
59,2020-11-04,1562,266,4506,1058,2604361,60.0,10.2,1468.0
60,2020-11-04,255,39,1532,476,824503,30.9,4.7,136.0
61,2020-11-04,79,8,343,58,283372,27.9,2.8,36.0
62,2020-11-04,566,86,2151,444,1468018,38.6,5.9,364.0
63,2020-11-04,328,37,526,115,653742,50.2,5.7,144.0
64,2020-11-04,287,28,454,72,677309,42.4,4.1,178.0
65,2020-11-04,96,13,221,38,228530,42.0,5.7,20.0
66,2020-11-04,99,22,405,79,474452,20.9,4.6,92.0
67,2020-11-04,378,43,3086,751,1125559,33.6,3.8,402.0
68,2020-11-04,159,23,3363,857,764030,20.8,3.0,256.0
69,2020-11-04,1644,251,5292,1042,1843319,89.2,13.6,1650.0
70,2020-11-04,80,9,350,94,236659,33.8,3.8,92.0
71,2020-11-04,337,36,1196,300,553595,60.9,6.5,702.0
72,2020-11-04,159,15,643,113,566506,28.1,2.6,416.0
73,2020-11-04,379,27,710,162,431174,87.9,6.3,438.0
74,2020-11-04,476,55,1337,241,807360,59.0,6.8,1538.0
75,2020-11-04,1348,277,8550,2146,2187526,61.6,12.7,1196.0
76,2020-11-04,606,74,1453,338,1254378,48.3,5.9,466.0
77,2020-11-04,533,118,3654,843,1403997,38.0,8.4,432.0
78,2020-11-04,622,73,3295,675,1438266,43.2,5.1,648.0
79,2020-11-04,58,6,111,36,374351,15.5,1.6,84.0
80,2020-11-04,183,28,924,278,572443,32.0,4.9,160.0
81,2020-11-04,135,23,247,53,387890,34.8,5.9,144.0
82,2020-11-04,113,21,175,34,258349,43.7,8.1,222.0
83,2020-11-04,378,54,1523,236,1058740,35.7,5.1,672.0
84,2020-11-04,415,33,678,156,559479,74.2,5.9,488.0
85,2020-11-04,72,11,400,53,675247,10.7,1.6,140.0
86,2020-11-04,84,8,235,58,436876,19.2,1.8,94.0
87,2020-11-04,139,9,247,60,374426,37.1,2.4,142.0
88,2020-11-04,123,12,839,284,367673,33.5,3.3,234.0
89,2020-11-04,136,15,530,102,338291,40.2,4.4,254.0
90,2020-11-04,72,13,630,215,142622,50.5,9.1,202.0
91,2020-11-04,624,100,3713,748,1296130,48.1,7.7,552.0
92,2020-11-04,821,169,6573,1286,1609306,51.0,10.5,618.0
93,2020-11-04,825,106,5789,1224,1623111,50.8,6.5,1170.0
94,2020-11-04,889,132,6030,1441,1387926,64.1,9.5,865.0
95,2020-11-04,513,57,3787,901,1228618,41.8,4.6,1126.0
971,2020-11-04,139,15,611,146,390253,35.6,3.8,116.0
972,2020-11-04,77,14,215,34,372594,20.7,3.8,0.0
973,2020-11-04,20,2,1813,66,268700,7.4,0.7,24.0
974,2020-11-04,61,11,506,33,853659,7.1,1.3,120.0
976,2020-11-04,14,5,484,31,256518,5.5,1.9,12.0
01,2020-11-05,373,39,741,171,643350,58.0,6.1,522.0
02,2020-11-05,196,31,1357,332,534490,36.7,5.8,294.0
03,2020-11-05,250,20,396,94,337988,74.0,5.9,176.0
04,2020-11-05,89,9,222,25,163915,54.3,5.5,186.0
05,2020-11-05,158,21,240,43,141284,111.8,14.9,174.0
06,2020-11-05,361,66,1532,282,1083310,33.3,6.1,446.0
07,2020-11-05,204,17,589,170,325712,62.6,5.2,268.0
08,2020-11-05,74,13,289,77,273579,27.0,4.8,34.0
09,2020-11-05,39,7,73,9,153153,25.5,4.6,34.0
10,2020-11-05,107,11,756,155,310020,34.5,3.5,112.0
11,2020-11-05,69,9,334,85,370260,18.6,2.4,98.0
12,2020-11-05,114,9,245,55,279206,40.8,3.2,14.0
13,2020-11-05,1506,253,7280,1045,2024162,74.4,12.5,1622.0
14,2020-11-05,235,47,578,127,694002,33.9,6.8,216.0
15,2020-11-05,59,11,113,25,145143,40.6,7.6,32.0
16,2020-11-05,20,5,99,20,352335,5.7,1.4,62.0
17,2020-11-05,109,17,238,69,644303,16.9,2.6,108.0
18,2020-11-05,139,7,307,132,304256,45.7,2.3,150.0
19,2020-11-05,77,10,237,57,241464,31.9,4.1,56.0
21,2020-11-05,274,57,1180,298,533819,51.3,10.7,304.0
22,2020-11-05,71,7,317,54,598814,11.9,1.2,114.0
23,2020-11-05,64,15,130,22,118638,53.9,12.6,32.0
24,2020-11-05,71,13,150,22,413606,17.2,3.1,140.0
25,2020-11-05,129,24,745,159,539067,23.9,4.5,200.0
26,2020-11-05,335,41,781,199,511553,65.5,8.0,422.0
27,2020-11-05,163,9,456,129,601843,27.1,1.5,86.0
28,2020-11-05,211,16,786,168,433233,48.7,3.7,122.0
29,2020-11-05,91,28,307,62,909028,10.0,3.1,44.0
2A,2020-11-05,57,10,200,59,157249,36.2,6.4,40.0
2B,2020-11-05,36,6,164,27,177689,20.3,3.4,76.0
30,2020-11-05,365,81,720,173,744178,49.0,10.9,402.0
31,2020-11-05,372,96,1612,177,1362672,27.3,7.0,494.0
32,2020-11-05,37,4,116,39,191091,19.4,2.1,40.0
33,2020-11-05,321,68,1745,273,1583384,20.3,4.3,334.0
34,2020-11-05,410,83,1443,275,1144892,35.8,7.2,530.0
35,2020-11-05,270,34,807,138,1060199,25.5,3.2,286.0
36,2020-11-05,49,6,243,85,222232,22.0,2.7,46.0
37,2020-11-05,107,26,577,125,606511,17.6,4.3,70.0
38,2020-11-05,943,124,1717,366,1258722,74.9,9.9,1016.0
39,2020-11-05,199,8,455,87,260188,76.5,3.1,224.0
40,2020-11-05,60,13,166,28,407444,14.7,3.2,92.0
41,2020-11-05,69,6,421,89,331915,20.8,1.8,144.0
42,2020-11-05,902,94,1760,458,762941,118.2,12.3,810.0
43,2020-11-05,192,14,262,44,227283,84.5,6.2,32.0
44,2020-11-05,303,35,1096,236,1394909,21.7,2.5,282.0
45,2020-11-05,222,67,894,139,678105,32.7,9.9,270.0
46,2020-11-05,27,7,89,25,173828,15.5,4.0,32.0
47,2020-11-05,59,9,171,26,332842,17.7,2.7,138.0
48,2020-11-05,53,5,62,21,76601,69.2,6.5,40.0
49,2020-11-05,248,58,1023,209,813493,30.5,7.1,216.0
50,2020-11-05,128,13,274,73,496883,25.8,2.6,146.0
51,2020-11-05,167,26,1267,310,568895,29.4,4.6,136.0
52,2020-11-05,80,5,318,102,175640,45.5,2.8,66.0
53,2020-11-05,85,9,324,63,307445,27.6,2.9,194.0
54,2020-11-05,251,34,1532,407,733481,34.2,4.6,340.0
55,2020-11-05,42,6,559,118,187187,22.4,3.2,34.0
56,2020-11-05,156,22,606,129,750863,20.8,2.9,232.0
57,2020-11-05,254,43,2953,927,1043522,24.3,4.1,506.0
58,2020-11-05,59,9,152,35,207182,28.5,4.3,78.0
59,2020-11-05,1554,267,4633,1083,2604361,59.7,10.3,1404.0
60,2020-11-05,272,42,1547,478,824503,33.0,5.1,148.0
61,2020-11-05,86,9,352,58,283372,30.3,3.2,40.0
62,2020-11-05,602,94,2177,453,1468018,41.0,6.4,386.0
63,2020-11-05,328,42,552,122,653742,50.2,6.4,150.0
64,2020-11-05,301,27,466,77,677309,44.4,4.0,178.0
65,2020-11-05,99,12,225,39,228530,43.3,5.3,20.0
66,2020-11-05,101,25,411,80,474452,21.3,5.3,92.0
67,2020-11-05,404,43,3104,752,1125559,35.9,3.8,372.0
68,2020-11-05,169,25,3381,858,764030,22.1,3.3,264.0
69,2020-11-05,1680,261,5356,1056,1843319,91.1,14.2,1634.0
70,2020-11-05,77,10,349,94,236659,32.5,4.2,106.0
71,2020-11-05,342,32,1235,313,553595,61.8,5.8,706.0
72,2020-11-05,162,12,656,115,566506,28.6,2.1,446.0
73,2020-11-05,401,31,735,171,431174,93.0,7.2,428.0
74,2020-11-05,492,52,1371,255,807360,60.9,6.4,1586.0
75,2020-11-05,1358,270,8621,2153,2187526,62.1,12.3,1150.0
76,2020-11-05,617,74,1470,341,1254378,49.2,5.9,458.0
77,2020-11-05,555,112,3682,848,1403997,39.5,8.0,418.0
78,2020-11-05,647,73,3316,684,1438266,45.0,5.1,614.0
79,2020-11-05,57,7,116,36,374351,15.2,1.9,80.0
80,2020-11-05,198,30,933,280,572443,34.6,5.2,156.0
81,2020-11-05,134,21,253,59,387890,34.5,5.4,144.0
82,2020-11-05,109,21,185,36,258349,42.2,8.1,234.0
83,2020-11-05,378,54,1549,240,1058740,35.7,5.1,644.0
84,2020-11-05,435,37,697,164,559479,77.8,6.6,510.0
85,2020-11-05,71,14,407,53,675247,10.5,2.1,140.0
86,2020-11-05,108,8,240,62,436876,24.7,1.8,98.0
87,2020-11-05,136,9,255,64,374426,36.3,2.4,154.0
88,2020-11-05,141,12,850,286,367673,38.3,3.3,232.0
89,2020-11-05,140,15,533,103,338291,41.4,4.4,270.0
90,2020-11-05,78,14,634,216,142622,54.7,9.8,240.0
91,2020-11-05,626,102,3755,763,1296130,48.3,7.9,552.0
92,2020-11-05,833,165,6611,1289,1609306,51.8,10.3,618.0
93,2020-11-05,826,112,5822,1227,1623111,50.9,6.9,1154.0
94,2020-11-05,923,139,6071,1456,1387926,66.5,10.0,887.0
95,2020-11-05,535,61,3834,910,1228618,43.5,5.0,1078.0
971,2020-11-05,140,18,623,146,390253,35.9,4.6,102.0
972,2020-11-05,76,18,219,35,372594,20.4,4.8,0.0
973,2020-11-05,19,1,1816,66,268700,7.1,0.4,22.0
974,2020-11-05,70,13,512,33,853659,8.2,1.5,122.0
976,2020-11-05,12,4,487,31,256518,4.7,1.6,18.0
01,2020-11-06,403,37,756,173,643350,62.6,5.8,510.0
02,2020-11-06,207,30,1368,335,534490,38.7,5.6,296.0
03,2020-11-06,226,21,435,102,337988,66.9,6.2,180.0
04,2020-11-06,100,9,224,25,163915,61.0,5.5,192.0
05,2020-11-06,163,24,246,43,141284,115.4,17.0,168.0
06,2020-11-06,376,62,1554,288,1083310,34.7,5.7,480.0
07,2020-11-06,210,16,598,174,325712,64.5,4.9,270.0
08,2020-11-06,72,13,291,79,273579,26.3,4.8,40.0
09,2020-11-06,41,7,75,9,153153,26.8,4.6,36.0
10,2020-11-06,106,10,769,159,310020,34.2,3.2,112.0
11,2020-11-06,80,9,335,86,370260,21.6,2.4,88.0
12,2020-11-06,109,12,256,56,279206,39.0,4.3,16.0
13,2020-11-06,1507,274,7391,1069,2024162,74.5,13.5,1596.0
14,2020-11-06,235,47,600,131,694002,33.9,6.8,214.0
15,2020-11-06,60,11,118,25,145143,41.3,7.6,34.0
16,2020-11-06,22,6,101,20,352335,6.2,1.7,48.0
17,2020-11-06,112,20,243,69,644303,17.4,3.1,122.0
18,2020-11-06,148,9,312,136,304256,48.6,3.0,152.0
19,2020-11-06,72,10,242,58,241464,29.8,4.1,66.0
21,2020-11-06,285,61,1201,299,533819,53.4,11.4,320.0
22,2020-11-06,73,5,325,55,598814,12.2,0.8,144.0
23,2020-11-06,62,13,133,24,118638,52.3,11.0,28.0
24,2020-11-06,75,14,152,22,413606,18.1,3.4,138.0
25,2020-11-06,120,30,764,162,539067,22.3,5.6,212.0
26,2020-11-06,348,45,796,202,511553,68.0,8.8,412.0
27,2020-11-06,176,10,458,132,601843,29.2,1.7,100.0
28,2020-11-06,221,19,800,169,433233,51.0,4.4,134.0
29,2020-11-06,97,28,309,63,909028,10.7,3.1,62.0
2A,2020-11-06,57,10,203,60,157249,36.2,6.4,40.0
2B,2020-11-06,39,7,166,27,177689,21.9,3.9,72.0
30,2020-11-06,358,80,749,179,744178,48.1,10.8,392.0
31,2020-11-06,396,93,1642,181,1362672,29.1,6.8,490.0
32,2020-11-06,32,4,121,42,191091,16.7,2.1,50.0
33,2020-11-06,330,66,1765,276,1583384,20.8,4.2,360.0
34,2020-11-06,427,85,1483,279,1144892,37.3,7.4,502.0
35,2020-11-06,273,30,833,140,1060199,25.7,2.8,268.0
36,2020-11-06,49,7,244,85,222232,22.0,3.1,48.0
37,2020-11-06,116,27,588,125,606511,19.1,4.5,66.0
38,2020-11-06,961,126,1790,378,1258722,76.3,10.0,942.0
39,2020-11-06,189,9,476,90,260188,72.6,3.5,236.0
40,2020-11-06,58,14,171,28,407444,14.2,3.4,98.0
41,2020-11-06,76,6,424,90,331915,22.9,1.8,162.0
42,2020-11-06,907,95,1830,477,762941,118.9,12.5,804.0
43,2020-11-06,193,12,275,45,227283,84.9,5.3,24.0
44,2020-11-06,303,42,1126,237,1394909,21.7,3.0,292.0
45,2020-11-06,227,69,902,142,678105,33.5,10.2,256.0
46,2020-11-06,23,6,91,26,173828,13.2,3.5,26.0
47,2020-11-06,66,13,173,26,332842,19.8,3.9,120.0
48,2020-11-06,50,5,69,22,76601,65.3,6.5,38.0
49,2020-11-06,241,59,1047,216,813493,29.6,7.3,218.0
50,2020-11-06,126,10,281,77,496883,25.4,2.0,144.0
51,2020-11-06,169,27,1284,311,568895,29.7,4.7,118.0
52,2020-11-06,80,7,325,102,175640,45.5,4.0,74.0
53,2020-11-06,86,10,334,64,307445,28.0,3.3,188.0
54,2020-11-06,261,36,1547,406,733481,35.6,4.9,326.0
55,2020-11-06,36,5,564,120,187187,19.2,2.7,34.0
56,2020-11-06,164,21,613,131,750863,21.8,2.8,208.0
57,2020-11-06,263,46,2977,932,1043522,25.2,4.4,496.0
58,2020-11-06,65,8,154,35,207182,31.4,3.9,74.0
59,2020-11-06,1581,274,4760,1119,2604361,60.7,10.5,1416.0
60,2020-11-06,266,43,1561,481,824503,32.3,5.2,134.0
61,2020-11-06,92,9,360,59,283372,32.5,3.2,52.0
62,2020-11-06,621,95,2215,464,1468018,42.3,6.5,376.0
63,2020-11-06,328,39,587,125,653742,50.2,6.0,142.0
64,2020-11-06,315,28,479,77,677309,46.5,4.1,176.0
65,2020-11-06,97,13,232,43,228530,42.4,5.7,22.0
66,2020-11-06,102,22,414,84,474452,21.5,4.6,104.0
67,2020-11-06,435,55,3123,755,1125559,38.6,4.9,372.0
68,2020-11-06,168,27,3399,857,764030,22.0,3.5,288.0
69,2020-11-06,1723,256,5488,1077,1843319,93.5,13.9,1590.0
70,2020-11-06,84,11,357,98,236659,35.5,4.6,116.0
71,2020-11-06,373,33,1262,323,553595,67.4,6.0,726.0
72,2020-11-06,167,15,669,115,566506,29.5,2.6,410.0
73,2020-11-06,405,36,770,178,431174,93.9,8.3,406.0
74,2020-11-06,538,54,1412,263,807360,66.6,6.7,1602.0
75,2020-11-06,1322,275,8739,2172,2187526,60.4,12.6,1086.0
76,2020-11-06,626,78,1511,351,1254378,49.9,6.2,456.0
77,2020-11-06,548,111,3713,856,1403997,39.0,7.9,390.0
78,2020-11-06,676,72,3353,699,1438266,47.0,5.0,570.0
79,2020-11-06,61,7,119,36,374351,16.3,1.9,78.0
80,2020-11-06,201,36,940,286,572443,35.1,6.3,150.0
81,2020-11-06,139,19,255,60,387890,35.8,4.9,140.0
82,2020-11-06,108,21,189,40,258349,41.8,8.1,222.0
83,2020-11-06,401,58,1570,246,1058740,37.9,5.5,604.0
84,2020-11-06,450,37,721,169,559479,80.4,6.6,518.0
85,2020-11-06,84,15,411,53,675247,12.4,2.2,118.0
86,2020-11-06,127,10,257,71,436876,29.1,2.3,90.0
87,2020-11-06,137,9,262,64,374426,36.6,2.4,152.0
88,2020-11-06,145,12,857,288,367673,39.4,3.3,224.0
89,2020-11-06,147,15,543,106,338291,43.5,4.4,268.0
90,2020-11-06,102,19,640,216,142622,71.5,13.3,234.0
91,2020-11-06,620,107,3813,764,1296130,47.8,8.3,538.0
92,2020-11-06,854,165,6656,1296,1609306,53.1,10.3,582.0
