this_index,id,latitude,longitude,cp,rupture_nom,rupture_debut,count
2713,9140002,4317100,141300,09130,SP95,2022-10-04,1
2726,9200001,4297349.8985562,115202.33135223,09200,Gazole,2022-10-07,1
2727,9200001,4297349.8985562,115202.33135223,09200,SP95,2022-10-07,1
2728,9200001,4297349.8985562,115202.33135223,09200,SP98,2022-10-07,1
2738,9270003,4325100,167800,09270,Gazole,2022-10-08,1
2747,9300002,4293739,185335,09300,E85,2022-10-08,1
2748,9300002,4293739,185335,09300,E10,2022-10-08,1
2749,9300002,4293739,185335,09300,SP98,2022-10-08,1
2750,9300002,4293739,185335,09300,Gazole,2022-10-09,1
2756,9300005,4292800,185800,09300,SP95,2022-10-08,1
2757,9300005,4292800,185800,09300,SP98,2022-10-08,1
2758,9300005,4292800,185800,09300,Gazole,2022-10-09,1
2771,9340001,4307900,163800,09340,Gazole,2022-10-07,1
2772,9340001,4307900,163800,09340,E10,2022-10-07,1
2773,9340001,4307900,163800,09340,SP98,2022-10-07,1
2781,9400001,4284500,159800,09400,SP95,2022-10-08,1
2782,9400001,4284500,159800,09400,E85,2022-10-08,1
2783,9400001,4284500,159800,09400,E10,2022-10-08,1
2786,9500001,4308500,187600,09500,Gazole,2022-10-06,1
2787,9500001,4308500,187600,09500,E10,2022-10-06,1
2788,9500001,4308500,187600,09500,SP98,2022-10-06,1
2792,9500003,4308400,187700,09500,Gazole,2022-10-08,1
2793,9500003,4308400,187700,09500,SP95,2022-10-08,1
2794,9500003,4308400,187700,09500,E85,2022-10-08,1
2795,9500003,4308400,187700,09500,E10,2022-10-08,1
2796,9500003,4308400,187700,09500,SP98,2022-10-08,1
2805,9600003,4297860,186859,09600,Gazole,2022-10-08,1
2824,10000018,4829400,408300,10000,E10,2022-10-04,1
2825,10000018,4829400,408300,10000,SP98,2022-10-06,1
2826,10000019,4828800,408000,10000,SP95,2022-09-30,1
2827,10000019,4828800,408000,10000,GPLc,2022-09-30,1
2828,10000019,4828800,408000,10000,SP98,2022-10-06,1
2829,10000019,4828800,408000,10000,E10,2022-10-08,1
2839,10100001,4851018,371443,10100,Gazole,2022-10-08,1
2840,10100001,4851018,371443,10100,SP95,2022-10-08,1
2841,10100001,4851018,371443,10100,SP98,2022-10-08,1
2844,10100002,4850900,373200,10100,SP95,2022-10-04,1
2845,10100002,4850900,373200,10100,E10,2022-10-07,1
2846,10100002,4850900,373200,10100,Gazole,2022-10-08,1
2853,10120001,4824100,402200,10120,Gazole,2022-10-05,1
2857,10120004,4826151.9408403,403420.37717194,10120,SP98,2022-10-07,1
2858,10120004,4826151.9408403,403420.37717194,10120,Gazole,2022-10-09,1
2878,10140001,4823700,446700,10140,Gazole,2022-10-08,1
2879,10140001,4823700,446700,10140,SP95,2022-10-08,1
2889,10160001,4821640,374084,10160,Gazole,2022-10-08,1
2890,10160001,4821640,374084,10160,E10,2022-10-09,1
2891,10160001,4821640,374084,10160,SP98,2022-10-09,1
2904,10200001,4823902,469946,10200,Gazole,2022-10-06,1
2905,10200001,4823902,469946,10200,SP95,2022-10-07,1
2908,10200002,4823800,470100,10200,SP95,2022-10-07,1
2909,10200002,4823800,470100,10200,E10,2022-10-07,1
2910,10200002,4823800,470100,10200,Gazole,2022-10-08,1
2914,10200003,4822800,471000,10200,Gazole,2022-10-07,1
2915,10200003,4822800,471000,10200,SP98,2022-10-08,1
2916,10200003,4822800,471000,10200,SP95,2022-10-08,1
2918,10200004,4822900,471700,10200,Gazole,2022-10-08,1
2919,10200004,4822900,471700,10200,SP95,2022-10-08,1
2939,10260001,4815000,426200,10260,E10,2022-10-01,1
2940,10260001,4815000,426200,10260,Gazole,2022-10-04,1
2941,10260001,4815000,426200,10260,SP98,2022-10-05,1
2955,10270010,4825347,426119.9,10270,Gazole,2022-10-09,1
2958,10300006,4829205.2155755,403752.239823,10300,E10,2022-10-05,1
2959,10300006,4829205.2155755,403752.239823,10300,SP98,2022-10-06,1
2960,10300006,4829205.2155755,403752.239823,10300,Gazole,2022-10-08,1
2971,10370001,4858500,356100,10370,Gazole,2022-10-08,1
2975,10400002,4849240.75936,351288.606446,10400,E85,2022-10-07,1
2976,10400002,4849240.75936,351288.606446,10400,GPLc,2022-10-07,1
2977,10400002,4849240.75936,351288.606446,10400,Gazole,2022-10-08,1
2978,10400002,4849240.75936,351288.606446,10400,SP95,2022-10-08,1
2979,10400002,4849240.75936,351288.606446,10400,SP98,2022-10-08,1
2988,10410003,4829795.1133716,413363.64178579,10410,E85,2022-10-06,1
2989,10410003,4829795.1133716,413363.64178579,10410,E10,2022-10-08,1
3001,10500001,4842800,442100,10500,Gazole,2022-10-09,1
3019,10600009,4833600,401900,10600,E10,2022-10-06,1
3020,10600009,4833600,401900,10600,SP98,2022-10-06,1
3021,10600009,4833600,401900,10600,Gazole,2022-10-08,1
3037,10800006,4823700,410900,10800,SP98,2022-10-08,1
3049,11000003,4320700,238600,11000,Gazole,2022-10-07,1
3050,11000003,4320700,238600,11000,E10,2022-10-08,1
3059,11000009,4321200,232500,11000,E10,2022-10-07,1
3060,11000009,4321200,232500,11000,SP98,2022-10-07,1
3069,11000013,4318083,301410,11100,E10,2022-10-07,1
3070,11000013,4318083,301410,11100,SP98,2022-10-07,1
3071,11000013,4318083,301410,11100,E85,2022-10-08,1
3100,11100013,4317400,299200,11100,E10,2022-10-08,1
3101,11100013,4317400,299200,11100,GPLc,2022-10-08,1
3102,11100013,4317400,299200,11100,SP98,2022-10-08,1
3103,11100013,4317400,299200,11100,Gazole,2022-10-09,1
3104,11100013,4317400,299200,11100,E85,2022-10-09,1
3109,11100014,4319600,301200,11100,Gazole,2022-09-29,1
3110,11100014,4319600,301200,11100,SP95,2022-09-29,1
3117,11106001,4318077.8,296968.3,11100,E10,2022-10-08,1
3118,11106001,4318077.8,296968.3,11100,Gazole,2022-10-08,1
3119,11106001,4318077.8,296968.3,11100,SP98,2022-10-08,1
3122,11110001,4323000,305100,11110,Gazole,2022-10-07,1
3153,11170002,4325464.8546806,217022.84307732,11170,E10,2022-10-08,1
3154,11170002,4325464.8546806,217022.84307732,11170,SP98,2022-10-08,1
3163,11200006,4318700,275100,11200,Gazole,2022-10-09,1
3171,11200008,4320000,275000,11200,E10,2022-10-09,1
3172,11200008,4320000,275000,11200,Gazole,2022-10-09,1
3173,11200008,4320000,275000,11200,SP98,2022-10-09,1
3187,11260001,4293381,220846,11260,Gazole,2022-10-09,1
3188,11260001,4293381,220846,11260,GPLc,2022-10-09,1
3189,11260001,4293381,220846,11260,E10,2022-10-09,1
3199,11290003,4320000,213900,11290,Gazole,2022-09-29,1
3200,11290003,4320000,213900,11290,E10,2022-09-30,1
3201,11290003,4320000,213900,11290,SP98,2022-10-03,1
3217,11300002,4304500,222500,11300,SP95,2022-10-06,1
3218,11300002,4304500,222500,11300,Gazole,2022-10-07,1
3220,11300004,4307300,222300,11300,Gazole,2022-10-08,1
3221,11300004,4307300,222300,11300,SP98,2022-10-08,1
3234,11400004,4331100,197100,11400,SP98,2022-10-03,1
3235,11400004,4331100,197100,11400,Gazole,2022-10-04,1
3236,11400004,4331100,197100,11400,E10,2022-10-05,1
3240,11400005,4330462,195867,11400,E10,2022-10-08,1
3247,11400008,4331500,196000,11400,Gazole,2022-10-08,1
3250,11430002,4311800,310400,11430,Gazole,2022-10-08,1
3260,11500002,4287800,218300,11500,Gazole,2022-10-06,1
3261,11500002,4287800,218300,11500,E10,2022-10-07,1
3266,11540001,4299200,297100,11540,Gazole,2022-10-08,1
3267,11540001,4299200,297100,11540,E10,2022-10-09,1
3311,12000002,4437700,259300,12000,Gazole,2022-10-06,1
3312,12000002,4437700,259300,12000,E85,2022-10-06,1
3313,12000002,4437700,259300,12000,E10,2022-10-06,1
3314,12000002,4437700,259300,12000,SP98,2022-10-06,1
3327,12000010,4436200,257200,12000,SP95,2022-10-06,1
3328,12000010,4436200,257200,12000,Gazole,2022-10-07,1
3331,12000011,4436135.1370221,258846.17569915,12000,E85,2022-10-04,1
3349,12100002,4411000,308200,12100,Gazole,2022-10-05,1
3350,12100002,4411000,308200,12100,E10,2022-10-09,1
3355,12100006,4408100,304200,12100,SP98,2022-10-08,1
3356,12100006,4408100,304200,12100,E10,2022-10-08,1
3358,12100009,4408900,305400,12100,E85,2022-10-08,1
3359,12100009,4408900,305400,12100,E10,2022-10-08,1
3372,12110004,4456086,223115,12110,Gazole,2022-10-05,1
3373,12110004,4456086,223115,12110,E10,2022-10-05,1
3374,12110004,4456086,223115,12110,SP98,2022-10-07,1
3382,12130001,4446200,297000,12130,Gazole,2022-10-04,1
3383,12130001,4446200,297000,12130,SP95,2022-10-06,1
3425,12200001,4436100,204100,12200,Gazole,2022-10-06,1
3426,12200001,4436100,204100,12200,E10,2022-10-07,1
3427,12200001,4436100,204100,12200,SP98,2022-10-08,1
3440,12230001,4401406,330473,12230,Gazole,2022-10-05,1
3457,12260002,4443900,202800,12260,E10,2022-10-08,1
3471,12290001,4428900,271400,12290,Gazole,2022-10-06,1
3472,12290001,4428900,271400,12290,SP95,2022-10-06,1
3495,12330002,4444100,244100,12330,Gazole,2022-10-07,1
3503,12340001,4446900,272900,12340,Gazole,2022-10-04,1
3504,12340001,4446900,272900,12340,E10,2022-10-04,1
3505,12340001,4446900,272900,12340,SP98,2022-10-04,1
3509,12340002,4446300,272700,12340,E10,2022-10-08,1
3510,12340002,4446300,272700,12340,SP98,2022-10-08,1
3531,12400003,4395400,285000,12400,E85,2022-10-07,1
3532,12400003,4395400,285000,12400,SP95,2022-10-08,1
3540,12400005,4395700,286800,12400,Gazole,2022-10-06,1
3541,12400005,4395700,286800,12400,SP95,2022-10-07,1
3553,12430001,4409000,270100,12430,SP95,2022-10-04,1
3554,12430001,4409000,270100,12430,Gazole,2022-10-07,1
3558,12450002,4429202,255855,12450,Gazole,2022-10-06,1
3559,12450002,4429202,255855,12450,SP95,2022-10-06,1
3560,12450002,4429202,255855,12450,SP98,2022-10-06,1
3565,12490001,4401173.43716,296353.2162,12490,SP95,2022-10-09,1
3566,12490001,4401173.43716,296353.2162,12490,Gazole,2022-10-09,1
3570,12500002,4452400,276500,12500,Gazole,2022-10-03,1
3571,12500002,4452400,276500,12500,SP95,2022-10-03,1
3573,12510001,4432500,255800,12510,E85,2022-10-07,1
3591,12780002,4423609.94618,298684.312288,12780,E10,2022-10-06,1
3596,12800001,4418300,236300,12800,Gazole,2022-09-30,1
3597,12800001,4418300,236300,12800,SP95,2022-10-01,1
3606,12850001,4437300,259200,12850,E85,2022-10-06,1
3609,12850002,4439400,260300,12850,E10,2022-10-06,1
3610,12850002,4439400,260300,12850,Gazole,2022-10-08,1
3611,12850002,4439400,260300,12850,SP95,2022-10-08,1
3618,12850004,4436400,258800,12850,SP98,2022-10-05,1
3619,12850004,4436400,258800,12850,E10,2022-10-07,1
3620,12850004,4436400,258800,12850,Gazole,2022-10-07,1
3623,13000001,4331339,540524,13004,E10,2022-10-03,1
3624,13000001,4331339,540524,13004,SP95,2022-10-04,1
3625,13000001,4331339,540524,13004,E85,2022-10-08,1
3628,13000003,4334845.1033045,537701.51681026,13000,SP95,2022-10-05,1
3629,13000003,4334845.1033045,537701.51681026,13000,E10,2022-10-05,1
3630,13000003,4334845.1033045,537701.51681026,13000,SP98,2022-10-05,1
3642,13003004,4331700,538100,13003,Gazole,2022-10-06,1
3643,13003004,4331700,538100,13003,SP95,2022-10-06,1
3644,13003004,4331700,538100,13003,E85,2022-10-06,1
3645,13003004,4331700,538100,13003,E10,2022-10-06,1
3646,13003004,4331700,538100,13003,SP98,2022-10-06,1
3649,13004005,4330400,540100,13004,Gazole,2022-10-08,1
3650,13004005,4330400,540100,13004,E10,2022-10-08,1
3651,13004005,4330400,540100,13004,SP98,2022-10-08,1
3657,13005012,4329200,540100,13005,Gazole,2022-10-02,1
3658,13005012,4329200,540100,13005,E85,2022-10-02,1
3659,13005012,4329200,540100,13005,E10,2022-10-02,1
3660,13005012,4329200,540100,13005,SP98,2022-10-07,1
3663,13005013,4329500,540000,13005,E10,2022-10-03,1
3664,13005013,4329500,540000,13005,SP98,2022-10-03,1
3665,13005013,4329500,540000,13005,Gazole,2022-10-03,1
3666,13005013,4329500,540000,13005,E85,2022-10-06,1
3674,13006005,4328480,539051,13006,Gazole,2022-10-06,1
3675,13006005,4328480,539051,13006,SP95,2022-10-06,1
3676,13006005,4328480,539051,13006,E10,2022-10-06,1
3677,13006005,4328480,539051,13006,SP98,2022-10-06,1
3686,13008008,4324900,539100,13008,Gazole,2022-10-08,1
3687,13008008,4324900,539100,13008,E10,2022-10-08,1
3688,13008008,4324900,539100,13008,SP98,2022-10-08,1
3700,13008016,4327400,539300,13008,SP98,2022-10-04,1
3701,13008016,4327400,539300,13008,E10,2022-10-04,1
3702,13008016,4327400,539300,13008,Gazole,2022-10-05,1
3703,13008016,4327400,539300,13008,E85,2022-10-06,1
3706,13008017,4326291,539305,13008,SP98,2022-09-28,1
3707,13008017,4326291,539305,13008,E10,2022-09-29,1
3708,13008017,4326291,539305,13008,Gazole,2022-09-29,1
3709,13008017,4326291,539305,13008,E85,2022-10-08,1
3717,13009001,4324600,541700,13009,E10,2022-10-08,1
3722,13009006,4323300,540100,13009,E10,2022-10-03,1
3723,13009006,4323300,540100,13009,SP98,2022-10-04,1
3724,13009006,4323300,540100,13009,Gazole,2022-10-06,1
3725,13009006,4323300,540100,13009,E85,2022-10-06,1
3729,13009008,4327214.4,540092.7,13009,SP98,2022-09-29,1
3730,13009008,4327214.4,540092.7,13009,Gazole,2022-10-06,1
3733,13009009,4325400,542100,13009,E10,2022-10-08,1
3734,13009009,4325400,542100,13009,Gazole,2022-10-09,1
3735,13009009,4325400,542100,13009,SP98,2022-10-09,1
3736,13010001,4327972,542438,13010,E85,2022-10-07,1
3737,13010001,4327972,542438,13010,Gazole,2022-10-07,1
3738,13010001,4327972,542438,13010,GPLc,2022-10-07,1
3739,13010001,4327972,542438,13010,E10,2022-10-07,1
3740,13010001,4327972,542438,13010,SP98,2022-10-07,1
3747,13010011,4326800,541500,13010,SP98,2022-10-03,1
3748,13010011,4326800,541500,13010,E10,2022-10-06,1
3749,13010011,4326800,541500,13010,Gazole,2022-10-07,1
3754,13010012,4327000,542200,13010,Gazole,2022-10-04,1
3755,13010012,4327000,542200,13010,SP98,2022-10-04,1
3758,13011003,4330300,547500,13011,E10,2022-10-07,1
3759,13011003,4330300,547500,13011,SP98,2022-10-08,1
3760,13011003,4330300,547500,13011,Gazole,2022-10-09,1
3765,13011016,4329300,545600,13011,Gazole,2022-10-09,1
3766,13011016,4329300,545600,13011,E10,2022-10-09,1
3767,13011016,4329300,545600,13011,SP98,2022-10-09,1
3768,13011016,4329300,545600,13011,E85,2022-10-09,1
3769,13011016,4329300,545600,13011,GPLc,2022-10-09,1
3771,13011017,4328602,542682,13011,Gazole,2022-10-05,1
3772,13011017,4328602,542682,13011,E85,2022-10-05,1
3773,13011017,4328602,542682,13011,E10,2022-10-05,1
3774,13011017,4328602,542682,13011,SP98,2022-10-05,1
3777,13011018,4329200,545900,13011,E85,2022-10-06,1
3783,13011020,4328900,546000,13011,E10,2022-10-08,1
3784,13011020,4328900,546000,13011,SP98,2022-10-08,1
3785,13011020,4328900,546000,13011,Gazole,2022-10-08,1
3791,13011022,4330600,550200,13011,E85,2022-10-07,1
3792,13011024,4329800,549600,13011,E10,2022-10-08,1
3793,13011024,4329800,549600,13011,SP98,2022-10-08,1
3794,13011024,4329800,549600,13011,Gazole,2022-10-09,1
3796,13012001,4329505,544450,13012,Gazole,2022-10-08,1
3797,13012001,4329505,544450,13012,E10,2022-10-08,1
3798,13012001,4329505,544450,13012,SP98,2022-10-08,1
3804,13012016,4329600,542600,13012,SP98,2022-09-30,1
3805,13012016,4329600,542600,13012,E10,2022-10-08,1
3806,13012016,4329600,542600,13012,Gazole,2022-10-08,1
3807,13012022,4330380,543663,13012,Gazole,2022-10-06,1
3808,13012022,4330380,543663,13012,SP95,2022-10-06,1
3809,13012022,4330380,543663,13012,E10,2022-10-06,1
3810,13012022,4330380,543663,13012,SP98,2022-10-06,1
3811,13012022,4330380,543663,13012,E85,2022-10-06,1
3815,13012024,4329600,543200,13012,Gazole,2022-10-07,1
3816,13012024,4329600,543200,13012,SP95,2022-10-07,1
3817,13012024,4329600,543200,13012,SP98,2022-10-07,1
3823,13012028,4331700,544000,13012,E10,2022-10-08,1
3824,13012028,4331700,544000,13012,SP95,2022-10-08,1
3825,13012028,4331700,544000,13012,Gazole,2022-10-08,1
3828,13013008,4334023.61168,542064.429815,13013,Gazole,2022-10-08,1
3829,13013008,4334023.61168,542064.429815,13013,E85,2022-10-08,1
3830,13013008,4334023.61168,542064.429815,13013,E10,2022-10-08,1
3831,13013008,4334023.61168,542064.429815,13013,SP98,2022-10-08,1
3832,13013012,4331602,538503,13014,E85,2022-10-06,1
3833,13013012,4331602,538503,13014,SP95,2022-10-07,1
3834,13013012,4331602,538503,13014,SP98,2022-10-07,1
3841,13013014,4331700,540400,13013,Gazole,2022-10-08,1
3842,13013014,4331700,540400,13013,E85,2022-10-08,1
3843,13013014,4331700,540400,13013,E10,2022-10-08,1
3844,13013014,4331700,540400,13013,SP98,2022-10-08,1
3850,13013016,4332400,545400,13013,Gazole,2022-10-07,1
3851,13013016,4332400,545400,13013,E85,2022-10-07,1
3852,13013016,4332400,545400,13013,E10,2022-10-07,1
3853,13013016,4332400,545400,13013,SP98,2022-10-07,1
3856,13013017,4334300,542200,13013,Gazole,2022-09-30,1
3857,13013017,4334300,542200,13013,E85,2022-09-30,1
3858,13013017,4334300,542200,13013,E10,2022-09-30,1
3859,13013017,4334300,542200,13013,SP98,2022-09-30,1
3897,13015019,4337300,535400,13015,Gazole,2022-10-08,1
3898,13015019,4337300,535400,13015,E10,2022-10-08,1
3899,13015019,4337300,535400,13015,SP98,2022-10-08,1
3908,13016007,4335640,532755,13016,SP98,2022-10-02,1
3909,13016007,4335640,532755,13016,E10,2022-10-08,1
3910,13016007,4335640,532755,13016,Gazole,2022-10-08,1
3913,13016008,4334900,534300,13016,Gazole,2022-10-07,1
3914,13016008,4334900,534300,13016,E10,2022-10-07,1
3915,13016008,4334900,534300,13016,SP98,2022-10-07,1
3921,13090018,4355500,542000,13090,SP98,2022-10-01,1
3922,13090018,4355500,542000,13090,Gazole,2022-10-07,1
3923,13090018,4355500,542000,13090,E10,2022-10-07,1
3936,13100008,4351600,546300,13100,E10,2022-09-29,1
3944,13100013,4348400,538300,13853,SP98,2022-10-03,1
3945,13100013,4348400,538300,13853,GPLc,2022-10-03,1
3946,13100013,4348400,538300,13853,E10,2022-10-07,1
3949,13100015,4353200.56086,543734.451063,13100,SP98,2022-09-29,1
3950,13100015,4353200.56086,543734.451063,13100,Gazole,2022-10-06,1
3951,13100015,4353200.56086,543734.451063,13100,E10,2022-10-06,1
3952,13100015,4353200.56086,543734.451063,13100,E85,2022-10-06,1
3954,13100016,4352800,543300,13100,Gazole,2022-10-07,1
3955,13100016,4352800,543300,13100,SP98,2022-10-09,1
3956,13100016,4352800,543300,13100,E85,2022-10-09,1
3957,13100017,4351600,546600,13100,SP98,2022-09-28,1
3958,13100017,4351600,546600,13100,E10,2022-09-28,1
3959,13100017,4351600,546600,13100,Gazole,2022-09-29,1
3960,13100017,4351600,546600,13100,E85,2022-09-29,1
3963,13105001,4342967,547296,13105,Gazole,2022-10-07,1
3964,13105001,4342967,547296,13105,SP95,2022-10-07,1
3965,13105001,4342967,547296,13105,E10,2022-10-07,1
3966,13105001,4342967,547296,13105,SP98,2022-10-07,1
3980,13112005,4338400,560200,13112,SP95,2022-10-07,1
3981,13112005,4338400,560200,13112,E10,2022-10-07,1
3982,13112005,4338400,560200,13112,SP98,2022-10-07,1
3983,13112005,4338400,560200,13112,E85,2022-10-08,1
3984,13112005,4338400,560200,13112,Gazole,2022-10-08,1
3988,13115001,4368600,571300,13115,Gazole,2022-10-07,1
3992,13120003,4345200,545400,13120,SP95,2022-10-05,1
3993,13120003,4345200,545400,13120,E10,2022-10-06,1
3994,13120003,4345200,545400,13120,SP98,2022-10-06,1
3995,13120003,4345200,545400,13120,Gazole,2022-10-08,1
4006,13120008,4346746.8601217,546691.47714111,13120,Gazole,2022-10-01,1
4007,13120008,4346746.8601217,546691.47714111,13120,E10,2022-10-01,1
4008,13120008,4346746.8601217,546691.47714111,13120,SP98,2022-10-01,1
4013,13122001,4354117,527115,13122,SP95,2022-09-28,1
4016,13122002,4354400,529600,13122,E85,2022-10-06,1
4024,13124003,4340044.89,557556.73,13124,E10,2022-10-07,1
4025,13124003,4340044.89,557556.73,13124,Gazole,2022-10-08,1
4026,13124003,4340044.89,557556.73,13124,SP98,2022-10-08,1
4028,13124004,4340105.8323908,557580.81233391,13124,E85,2022-10-06,1
4029,13124004,4340105.8323908,557580.81233391,13124,E10,2022-10-07,1
4030,13124004,4340105.8323908,557580.81233391,13124,SP98,2022-10-08,1
4031,13124004,4340105.8323908,557580.81233391,13124,Gazole,2022-10-08,1
4043,13127006,4342600,527000,13127,E10,2022-10-03,1
4044,13127006,4342600,527000,13127,Gazole,2022-10-08,1
4052,13127010,4342063,526826,13127,Gazole,2022-10-01,1
4053,13127010,4342063,526826,13127,E10,2022-10-07,1
4054,13127010,4342063,526826,13127,GPLc,2022-10-07,1
4055,13127010,4342063,526826,13127,SP98,2022-10-07,1
4058,13127013,4347300,522900,13127,E85,2022-10-07,1
4059,13127013,4347300,522900,13127,E10,2022-10-08,1
4060,13127013,4347300,522900,13127,Gazole,2022-10-08,1
4061,13127013,4347300,522900,13127,SP98,2022-10-08,1
4065,13130002,4348942,517369,13130,Gazole,2022-10-04,1
4066,13130002,4348942,517369,13130,E85,2022-10-04,1
4067,13130002,4348942,517369,13130,E10,2022-10-04,1
4074,13130006,4351900,520000,13130,Gazole,2022-10-01,1
4075,13130006,4351900,520000,13130,SP98,2022-10-01,1
4076,13130006,4351900,520000,13130,E10,2022-10-03,1
4078,13140001,4357594,499821,13140,SP95,2022-09-30,1
4079,13140001,4357594,499821,13140,Gazole,2022-10-06,1
4080,13140001,4357594,499821,13140,E85,2022-10-06,1
4081,13140001,4357594,499821,13140,E10,2022-10-06,1
4082,13140001,4357594,499821,13140,SP98,2022-10-06,1
4089,13140005,4360000,500300,13140,SP98,2022-10-06,1
4090,13140005,4360000,500300,13140,E85,2022-10-06,1
4091,13140005,4360000,500300,13140,E10,2022-10-06,1
4102,13150003,4379500,469300,13150,E85,2022-10-07,1
4105,13150006,4380743,466179,13150,Gazole,2022-10-03,1
4106,13150006,4380743,466179,13150,E10,2022-10-03,1
4107,13150006,4380743,466179,13150,SP95,2022-10-03,1
4108,13150006,4380743,466179,13150,SP98,2022-10-03,1
4114,13160002,4388800,484900,13160,SP95,2022-10-07,1
4120,13160005,4388745.0323972,485111.37702083,13160,E85,2022-10-06,1
4121,13160005,4388745.0323972,485111.37702083,13160,SP98,2022-10-06,1
4122,13160005,4388745.0323972,485111.37702083,13160,E10,2022-10-08,1
4123,13160005,4388745.0323972,485111.37702083,13160,Gazole,2022-10-09,1
4130,13170007,4341200,531300,13170,SP95,2022-10-07,1
4131,13170007,4341200,531300,13170,SP98,2022-10-07,1
4132,13170007,4341200,531300,13170,Gazole,2022-10-07,1
4138,13170011,4340900,532100,13170,SP95,2022-09-28,1
4139,13170011,4340900,532100,13170,Gazole,2022-09-28,1
4140,13170011,4340900,532100,13170,E10,2022-09-28,1
4141,13170011,4340900,532100,13170,SP98,2022-09-28,1
4145,13180002,4338753.608,523277.519,13180,SP95,2022-10-07,1
4148,13190001,4333134.07651,548618.920788,13190,Gazole,2022-10-06,1
4149,13190001,4333134.07651,548618.920788,13190,E10,2022-10-06,1
4150,13190001,4333134.07651,548618.920788,13190,SP98,2022-10-06,1
4156,13200006,4370600,464100,13200,E10,2022-10-05,1
4157,13200006,4370600,464100,13200,SP95,2022-10-06,1
4158,13200006,4370600,464100,13200,Gazole,2022-10-09,1
4161,13200009,4366751.19789,463468.013303,13200,SP98,2022-10-03,1
4162,13200009,4366751.19789,463468.013303,13200,SP95,2022-10-07,1
4165,13200013,4368200,461200,13200,Gazole,2022-10-07,1
4168,13200015,4367100,462200,13200,SP98,2022-10-03,1
4169,13200015,4367100,462200,13200,Gazole,2022-10-06,1
4170,13200015,4367100,462200,13200,E10,2022-10-07,1
4171,13200016,4369100,463800,13200,SP98,2022-09-28,1
4172,13200016,4369100,463800,13200,Gazole,2022-10-06,1
4173,13200016,4369100,463800,13200,SP95,2022-10-06,1
4174,13200016,4369100,463800,13200,E10,2022-10-06,1
4178,13200020,4370000,464200,13200,Gazole,2022-09-28,1
4179,13200020,4370000,464200,13200,SP95,2022-09-30,1
4180,13200020,4370000,464200,13200,E10,2022-10-05,1
4184,13210001,4378873,483540,13210,SP95,2022-10-07,1
4185,13210001,4378873,483540,13210,Gazole,2022-10-07,1
4192,13210003,4378936,483339,13210,SP95,2022-10-07,1
4193,13210003,4378936,483339,13210,SP98,2022-10-07,1
4197,13220004,4339047.7933905,516346.39372955,13220,Gazole,2022-10-07,1
4198,13220004,4339047.7933905,516346.39372955,13220,E10,2022-10-07,1
4199,13220004,4339047.7933905,516346.39372955,13220,SP98,2022-10-07,1
4205,13230002,4339030,480124,13230,SP98,2022-09-29,1
4213,13240002,4339289.4618516,536444.15585068,13240,SP95,2022-10-05,1
4214,13240002,4339289.4618516,536444.15585068,13240,Gazole,2022-10-09,1
4217,13260002,4321700,554600,13260,SP98,2022-10-04,1
4218,13260002,4321700,554600,13260,Gazole,2022-10-06,1
4219,13260002,4321700,554600,13260,E10,2022-10-07,1
4220,13260002,4321700,554600,13260,E85,2022-10-09,1
4225,13270005,4346484,494014,13270,Gazole,2022-10-08,1
4226,13270005,4346484,494014,13270,E85,2022-10-08,1
4227,13270005,4346484,494014,13270,E10,2022-10-08,1
4228,13270005,4346484,494014,13270,SP98,2022-10-08,1
4233,13270011,4347100,490900,13270,SP95,2022-10-06,1
4234,13270011,4347100,490900,13270,Gazole,2022-10-09,1
4235,13270011,4347100,490900,13270,E10,2022-10-09,1
4236,13270011,4347100,490900,13270,SP98,2022-10-09,1
4239,13270012,4347128.9006001,490699.1525412,13270,Gazole,2022-10-05,1
4240,13270012,4347128.9006001,490699.1525412,13270,SP98,2022-10-05,1
4247,13300001,4363100,510100,13300,E10,2022-10-07,1
4248,13300001,4363100,510100,13300,SP98,2022-10-07,1
4249,13300001,4363100,510100,13300,Gazole,2022-10-07,1
4253,13300002,4361931.22131,509629.800677,13300,Gazole,2022-10-03,1
4254,13300002,4361931.22131,509629.800677,13300,E10,2022-10-04,1
4255,13300002,4361931.22131,509629.800677,13300,SP98,2022-10-04,1
4262,13300005,4362800,511600,13300,E10,2022-10-03,1
4263,13300005,4362800,511600,13300,SP95,2022-10-04,1
4264,13300005,4362800,511600,13300,Gazole,2022-10-07,1
4265,13300005,4362800,511600,13300,E85,2022-10-07,1
4276,13300008,4363400,509100,13300,SP98,2022-10-03,1
4277,13300008,4363400,509100,13300,E10,2022-10-07,1
4283,13300010,4364001.58365,504828.841954,13300,SP95,2022-10-01,1
4284,13300010,4364001.58365,504828.841954,13300,Gazole,2022-10-03,1
4285,13300010,4364001.58365,504828.841954,13300,E10,2022-10-04,1
4286,13300010,4364001.58365,504828.841954,13300,SP98,2022-10-05,1
4289,13300011,4365300,510000,13300,E10,2022-10-08,1
4290,13300011,4365300,510000,13300,Gazole,2022-10-08,1
4291,13300011,4365300,510000,13300,E85,2022-10-08,1
4295,13310001,4364100,479700,13310,SP95,2022-10-05,1
4296,13310001,4364100,479700,13310,SP98,2022-10-05,1
4297,13310001,4364100,479700,13310,Gazole,2022-10-08,1
4305,13320010,4344100,539800,13320,E10,2022-10-01,1
