dep,datetime,P,T,tx_positivite,population,tx_incidence,tx_incidence_moins_de20ans
09,2021-08-04,432.0,8493.0,5.09,153153.0,282.1,328.8
09,2021-08-05,452.0,8590.0,5.26,153153.0,295.1,358.1
09,2021-08-06,423.0,8569.0,4.94,153153.0,276.2,338.6
09,2021-08-07,434.0,8469.0,5.12,153153.0,283.4,328.8
09,2021-08-08,435.0,8559.0,5.08,153153.0,284.0,328.8
09,2021-08-09,472.0,9140.0,5.16,153153.0,308.2,335.3
09,2021-08-10,482.0,9645.0,5.0,153153.0,314.7,332.1
09,2021-08-11,493.0,10094.0,4.88,153153.0,321.9,332.1
09,2021-08-12,526.0,10921.0,4.82,153153.0,343.4,361.4
09,2021-08-13,563.0,11484.0,4.9,153153.0,367.6,393.9
09,2021-08-14,573.0,11847.0,4.84,153153.0,374.1,423.2
09,2021-08-15,578.0,11851.0,4.88,153153.0,377.4,426.5
09,2021-08-16,572.0,12084.0,4.73,153153.0,373.5,416.7
09,2021-08-17,595.0,12237.0,4.86,153153.0,388.5,413.4
09,2021-08-18,602.0,12288.0,4.9,153153.0,393.1,433.0
09,2021-08-19,575.0,12054.0,4.77,153153.0,375.4,403.7
09,2021-08-20,575.0,12053.0,4.77,153153.0,375.4,433.0
09,2021-08-21,561.0,11953.0,4.69,153153.0,366.3,413.4
09,2021-08-22,559.0,11924.0,4.69,153153.0,365.0,413.4
09,2021-08-23,521.0,11638.0,4.48,153153.0,340.2,416.7
09,2021-08-24,496.0,11677.0,4.25,153153.0,323.9,393.9
09,2021-08-25,460.0,11439.0,4.02,153153.0,300.4,351.6
09,2021-08-26,440.0,11244.0,3.91,153153.0,287.3,361.4
09,2021-08-27,399.0,10990.0,3.63,153153.0,260.5,299.5
09,2021-08-28,402.0,11010.0,3.65,153153.0,262.5,312.5
09,2021-08-29,398.0,10958.0,3.63,153153.0,259.9,309.3
09,2021-08-30,382.0,10661.0,3.58,153153.0,249.4,283.2
09,2021-08-31,351.0,10253.0,3.42,153153.0,229.2,266.9
09,2021-09-01,345.0,9986.0,3.45,153153.0,225.3,286.5
09,2021-09-02,333.0,9722.0,3.43,153153.0,217.4,244.2
09,2021-09-03,329.0,9505.0,3.46,153153.0,214.8,250.7
09,2021-09-04,315.0,9416.0,3.35,153153.0,205.7,221.4
09,2021-09-05,314.0,9442.0,3.33,153153.0,205.0,221.4
09,2021-09-06,290.0,9248.0,3.14,153153.0,189.4,201.8
09,2021-09-07,279.0,9162.0,3.05,153153.0,182.2,205.1
09,2021-09-08,268.0,9147.0,2.93,153153.0,175.0,185.6
09,2021-09-09,263.0,9016.0,2.92,153153.0,171.7,214.9
09,2021-09-10,236.0,8929.0,2.64,153153.0,154.1,185.6
09,2021-09-11,238.0,8884.0,2.68,153153.0,155.4,214.9
09,2021-09-12,236.0,8857.0,2.66,153153.0,154.1,214.9
09,2021-09-13,232.0,8942.0,2.59,153153.0,151.5,250.7
09,2021-09-14,207.0,8830.0,2.34,153153.0,135.2,247.4
09,2021-09-15,201.0,8758.0,2.3,153153.0,131.2,266.9
09,2021-09-16,194.0,8760.0,2.21,153153.0,126.7,289.7
09,2021-09-17,194.0,8899.0,2.18,153153.0,126.7,296.2
09,2021-09-18,183.0,8659.0,2.11,153153.0,119.5,263.7
10,2021-08-01,238.0,12692.0,1.88,310020.0,76.8,87.2
10,2021-08-02,244.0,12981.0,1.88,310020.0,78.7,84.5
10,2021-08-03,235.0,13085.0,1.8,310020.0,75.8,75.2
10,2021-08-04,231.0,13189.0,1.75,310020.0,74.5,71.1
10,2021-08-05,237.0,13215.0,1.79,310020.0,76.4,69.8
10,2021-08-06,241.0,13800.0,1.75,310020.0,77.7,71.1
10,2021-08-07,246.0,14536.0,1.69,310020.0,79.3,68.4
10,2021-08-08,245.0,14609.0,1.68,310020.0,79.0,69.8
10,2021-08-09,245.0,15584.0,1.57,310020.0,79.0,65.8
10,2021-08-10,256.0,16837.0,1.52,310020.0,82.6,75.2
10,2021-08-11,268.0,17777.0,1.51,310020.0,86.4,80.5
10,2021-08-12,305.0,18879.0,1.62,310020.0,98.4,98.0
10,2021-08-13,313.0,19090.0,1.64,310020.0,101.0,100.7
10,2021-08-14,319.0,19342.0,1.65,310020.0,102.9,107.4
10,2021-08-15,322.0,19519.0,1.65,310020.0,103.9,108.7
10,2021-08-16,338.0,19649.0,1.72,310020.0,109.0,126.2
10,2021-08-17,348.0,19472.0,1.79,310020.0,112.3,150.3
10,2021-08-18,343.0,19434.0,1.76,310020.0,110.6,155.7
10,2021-08-19,312.0,19396.0,1.61,310020.0,100.6,140.9
10,2021-08-20,308.0,19984.0,1.54,310020.0,99.3,131.5
10,2021-08-21,298.0,19735.0,1.51,310020.0,96.1,124.8
10,2021-08-22,302.0,19600.0,1.54,310020.0,97.4,130.2
10,2021-08-23,292.0,19412.0,1.5,310020.0,94.2,120.8
10,2021-08-24,285.0,19158.0,1.49,310020.0,91.9,107.4
10,2021-08-25,287.0,18852.0,1.52,310020.0,92.6,106.0
10,2021-08-26,273.0,18556.0,1.47,310020.0,88.1,102.0
10,2021-08-27,263.0,18078.0,1.45,310020.0,84.8,104.7
10,2021-08-28,267.0,17885.0,1.49,310020.0,86.1,104.7
10,2021-08-29,262.0,17820.0,1.47,310020.0,84.5,98.0
10,2021-08-30,263.0,17503.0,1.5,310020.0,84.8,99.3
10,2021-08-31,262.0,17308.0,1.51,310020.0,84.5,89.9
10,2021-09-01,261.0,16918.0,1.54,310020.0,84.2,89.9
10,2021-09-02,257.0,16268.0,1.58,310020.0,82.9,92.6
10,2021-09-03,264.0,15588.0,1.69,310020.0,85.2,85.9
10,2021-09-04,250.0,15471.0,1.62,310020.0,80.6,87.2
10,2021-09-05,248.0,15528.0,1.6,310020.0,80.0,88.6
10,2021-09-06,223.0,15043.0,1.48,310020.0,71.9,80.5
10,2021-09-07,206.0,14642.0,1.41,310020.0,66.4,91.3
10,2021-09-08,191.0,14443.0,1.32,310020.0,61.6,84.5
10,2021-09-09,183.0,14234.0,1.29,310020.0,59.0,80.5
10,2021-09-10,165.0,14145.0,1.17,310020.0,53.2,85.9
10,2021-09-11,155.0,13830.0,1.12,310020.0,50.0,77.8
10,2021-09-12,158.0,13751.0,1.15,310020.0,51.0,75.2
10,2021-09-13,147.0,13513.0,1.09,310020.0,47.4,72.5
10,2021-09-14,121.0,13377.0,0.9,310020.0,39.0,48.3
10,2021-09-15,124.0,13248.0,0.94,310020.0,40.0,49.7
10,2021-09-16,130.0,13149.0,0.99,310020.0,41.9,55.0
10,2021-09-17,135.0,12941.0,1.04,310020.0,43.5,67.1
10,2021-09-18,150.0,12868.0,1.17,310020.0,48.4,71.1
11,2021-08-01,1740.0,28887.0,6.02,370260.0,469.9,518.8
11,2021-08-02,1668.0,28323.0,5.89,370260.0,450.5,545.5
11,2021-08-03,1620.0,28224.0,5.74,370260.0,437.5,537.9
11,2021-08-04,1588.0,28051.0,5.66,370260.0,428.9,544.2
11,2021-08-05,1612.0,27985.0,5.76,370260.0,435.4,559.5
11,2021-08-06,1617.0,27784.0,5.82,370260.0,436.7,559.5
11,2021-08-07,1599.0,27911.0,5.73,370260.0,431.9,565.8
11,2021-08-08,1598.0,28102.0,5.69,370260.0,431.6,567.1
11,2021-08-09,1634.0,29873.0,5.47,370260.0,441.3,564.6
11,2021-08-10,1597.0,31336.0,5.1,370260.0,431.3,551.9
11,2021-08-11,1561.0,32681.0,4.78,370260.0,421.6,544.2
11,2021-08-12,1514.0,34113.0,4.44,370260.0,408.9,515.0
11,2021-08-13,1447.0,35062.0,4.13,370260.0,390.8,476.8
11,2021-08-14,1474.0,36197.0,4.07,370260.0,398.1,478.1
11,2021-08-15,1472.0,36253.0,4.06,370260.0,397.6,481.9
11,2021-08-16,1387.0,36508.0,3.8,370260.0,374.6,466.7
11,2021-08-17,1385.0,36497.0,3.79,370260.0,374.1,470.5
11,2021-08-18,1376.0,36661.0,3.75,370260.0,371.6,461.6
11,2021-08-19,1333.0,36803.0,3.62,370260.0,360.0,437.4
11,2021-08-20,1293.0,36971.0,3.5,370260.0,349.2,426.0
11,2021-08-21,1221.0,36450.0,3.35,370260.0,329.8,403.1
11,2021-08-22,1209.0,36275.0,3.33,370260.0,326.5,391.6
11,2021-08-23,1099.0,35778.0,3.07,370260.0,296.8,340.8
11,2021-08-24,1035.0,35287.0,2.93,370260.0,279.5,309.0
11,2021-08-25,940.0,34247.0,2.74,370260.0,253.9,269.6
11,2021-08-26,880.0,33220.0,2.65,370260.0,237.7,256.9
11,2021-08-27,808.0,32380.0,2.5,370260.0,218.2,241.6
11,2021-08-28,813.0,32034.0,2.54,370260.0,219.6,244.1
11,2021-08-29,808.0,31979.0,2.53,370260.0,218.2,248.0
11,2021-08-30,752.0,31059.0,2.42,370260.0,203.1,246.7
11,2021-08-31,714.0,29974.0,2.38,370260.0,192.8,239.1
11,2021-09-01,694.0,28951.0,2.4,370260.0,187.4,250.5
11,2021-09-02,634.0,27494.0,2.31,370260.0,171.2,241.6
11,2021-09-03,598.0,26437.0,2.26,370260.0,161.5,226.3
11,2021-09-04,579.0,25703.0,2.25,370260.0,156.4,218.7
11,2021-09-05,576.0,25439.0,2.26,370260.0,155.6,218.7
11,2021-09-06,539.0,24540.0,2.2,370260.0,145.6,195.8
11,2021-09-07,498.0,23789.0,2.09,370260.0,134.5,186.9
11,2021-09-08,456.0,23451.0,1.94,370260.0,123.2,165.3
11,2021-09-09,427.0,23109.0,1.85,370260.0,115.3,142.4
11,2021-09-10,412.0,22860.0,1.8,370260.0,111.3,142.4
11,2021-09-11,389.0,22776.0,1.71,370260.0,105.1,134.8
11,2021-09-12,393.0,22683.0,1.73,370260.0,106.1,131.0
11,2021-09-13,345.0,22324.0,1.55,370260.0,93.2,118.3
11,2021-09-14,307.0,22317.0,1.38,370260.0,82.9,105.5
11,2021-09-15,310.0,22199.0,1.4,370260.0,83.7,113.2
11,2021-09-16,298.0,22189.0,1.34,370260.0,80.5,117.0
11,2021-09-17,282.0,21895.0,1.29,370260.0,76.2,109.4
11,2021-09-18,271.0,21487.0,1.26,370260.0,73.2,110.6
12,2021-08-01,562.0,14179.0,3.96,279206.0,201.3,327.1
12,2021-08-02,566.0,14533.0,3.89,279206.0,202.7,303.9
12,2021-08-03,519.0,14752.0,3.52,279206.0,185.9,271.7
12,2021-08-04,551.0,15003.0,3.67,279206.0,197.3,282.4
12,2021-08-05,537.0,15265.0,3.52,279206.0,192.3,264.6
12,2021-08-06,549.0,15978.0,3.44,279206.0,196.6,253.8
12,2021-08-07,584.0,16332.0,3.58,279206.0,209.2,273.5
12,2021-08-08,582.0,16435.0,3.54,279206.0,208.4,268.1
12,2021-08-09,582.0,17541.0,3.32,279206.0,208.4,282.4
12,2021-08-10,637.0,18554.0,3.43,279206.0,228.1,303.9
12,2021-08-11,634.0,19196.0,3.3,279206.0,227.1,295.0
12,2021-08-12,638.0,20433.0,3.12,279206.0,228.5,303.9
12,2021-08-13,631.0,20292.0,3.11,279206.0,226.0,307.5
12,2021-08-14,624.0,20563.0,3.03,279206.0,223.5,300.3
12,2021-08-15,632.0,20682.0,3.06,279206.0,226.4,298.5
12,2021-08-16,643.0,20998.0,3.06,279206.0,230.3,295.0
12,2021-08-17,620.0,21233.0,2.92,279206.0,222.1,298.5
12,2021-08-18,596.0,21320.0,2.8,279206.0,213.5,302.1
12,2021-08-19,580.0,21185.0,2.74,279206.0,207.7,300.3
12,2021-08-20,572.0,21722.0,2.63,279206.0,204.9,282.4
12,2021-08-21,525.0,21348.0,2.46,279206.0,188.0,253.8
12,2021-08-22,512.0,21192.0,2.42,279206.0,183.4,252.1
12,2021-08-23,464.0,20778.0,2.23,279206.0,166.2,236.0
12,2021-08-24,438.0,20225.0,2.17,279206.0,156.9,210.9
12,2021-08-25,421.0,20316.0,2.07,279206.0,150.8,207.4
12,2021-08-26,394.0,19892.0,1.98,279206.0,141.1,189.5
12,2021-08-27,373.0,19319.0,1.93,279206.0,133.6,182.3
12,2021-08-28,383.0,19123.0,2.0,279206.0,137.2,185.9
12,2021-08-29,387.0,19031.0,2.03,279206.0,138.6,185.9
12,2021-08-30,376.0,18534.0,2.03,279206.0,134.7,173.4
12,2021-08-31,345.0,18074.0,1.91,279206.0,123.6,166.2
12,2021-09-01,338.0,17176.0,1.97,279206.0,121.1,164.5
12,2021-09-02,329.0,16527.0,1.99,279206.0,117.8,169.8
12,2021-09-03,309.0,15922.0,1.94,279206.0,110.7,160.9
12,2021-09-04,288.0,15574.0,1.85,279206.0,103.1,151.9
12,2021-09-05,284.0,15497.0,1.83,279206.0,101.7,153.7
12,2021-09-06,257.0,14983.0,1.72,279206.0,92.0,135.9
12,2021-09-07,267.0,14688.0,1.82,279206.0,95.6,135.9
12,2021-09-08,235.0,14578.0,1.61,279206.0,84.2,116.2
12,2021-09-09,224.0,14519.0,1.54,279206.0,80.2,119.8
12,2021-09-10,209.0,14245.0,1.47,279206.0,74.9,118.0
12,2021-09-11,204.0,14185.0,1.44,279206.0,73.1,114.4
12,2021-09-12,205.0,14121.0,1.45,279206.0,73.4,112.6
12,2021-09-13,190.0,13927.0,1.36,279206.0,68.1,118.0
12,2021-09-14,160.0,14033.0,1.14,279206.0,57.3,110.8
12,2021-09-15,159.0,13959.0,1.14,279206.0,56.9,110.8
12,2021-09-16,148.0,13683.0,1.08,279206.0,53.0,85.8
12,2021-09-17,135.0,13376.0,1.01,279206.0,48.4,76.9
12,2021-09-18,137.0,13119.0,1.04,279206.0,49.1,84.0
13,2021-08-01,12361.0,231580.0,5.34,2024162.0,610.7,561.0
13,2021-08-02,12921.0,235663.0,5.48,2024162.0,638.3,589.5
13,2021-08-03,13139.0,237090.0,5.54,2024162.0,649.1,594.3
13,2021-08-04,13319.0,238272.0,5.59,2024162.0,658.0,604.5
13,2021-08-05,13623.0,239249.0,5.69,2024162.0,673.0,613.0
13,2021-08-06,13773.0,238722.0,5.77,2024162.0,680.4,627.1
13,2021-08-07,13959.0,237732.0,5.87,2024162.0,689.6,631.9
13,2021-08-08,14035.0,240143.0,5.84,2024162.0,693.4,638.8
13,2021-08-09,14014.0,256654.0,5.46,2024162.0,692.3,635.2
13,2021-08-10,14150.0,273682.0,5.17,2024162.0,699.1,653.1
13,2021-08-11,14236.0,286596.0,4.97,2024162.0,703.3,657.3
13,2021-08-12,14244.0,300319.0,4.74,2024162.0,703.7,665.4
13,2021-08-13,14303.0,310386.0,4.61,2024162.0,706.6,666.9
13,2021-08-14,14332.0,326212.0,4.39,2024162.0,708.0,674.1
13,2021-08-15,14303.0,329445.0,4.34,2024162.0,706.6,668.3
13,2021-08-16,14322.0,334848.0,4.28,2024162.0,707.6,668.3
13,2021-08-17,14222.0,338394.0,4.2,2024162.0,702.6,669.1
13,2021-08-18,13952.0,341342.0,4.09,2024162.0,689.3,665.8
13,2021-08-19,13760.0,345783.0,3.98,2024162.0,679.8,645.2
13,2021-08-20,13781.0,354879.0,3.88,2024162.0,680.8,643.1
13,2021-08-21,13667.0,351205.0,3.89,2024162.0,675.2,629.4
13,2021-08-22,13753.0,350212.0,3.93,2024162.0,679.4,633.8
13,2021-08-23,13612.0,345756.0,3.94,2024162.0,672.5,625.5
13,2021-08-24,13436.0,340073.0,3.95,2024162.0,663.8,609.0
13,2021-08-25,13387.0,335854.0,3.99,2024162.0,661.4,606.8
13,2021-08-26,13189.0,330976.0,3.98,2024162.0,651.6,610.5
13,2021-08-27,12756.0,326647.0,3.91,2024162.0,630.2,594.7
13,2021-08-28,12314.0,325996.0,3.78,2024162.0,608.4,572.9
13,2021-08-29,12118.0,324749.0,3.73,2024162.0,598.7,568.9
13,2021-08-30,11575.0,322378.0,3.59,2024162.0,571.8,549.6
13,2021-08-31,11174.0,318045.0,3.51,2024162.0,552.0,533.6
13,2021-09-01,10838.0,312677.0,3.47,2024162.0,535.4,522.3
13,2021-09-02,10309.0,300180.0,3.43,2024162.0,509.3,498.2
13,2021-09-03,9883.0,284932.0,3.47,2024162.0,488.3,475.6
13,2021-09-04,9720.0,274500.0,3.54,2024162.0,480.2,474.3
13,2021-09-05,9603.0,269703.0,3.56,2024162.0,474.4,468.9
13,2021-09-06,8775.0,257081.0,3.41,2024162.0,433.5,430.4
13,2021-09-07,8269.0,246697.0,3.35,2024162.0,408.5,410.7
13,2021-09-08,7700.0,240974.0,3.2,2024162.0,380.4,384.5
13,2021-09-09,7479.0,243311.0,3.07,2024162.0,369.5,379.9
13,2021-09-10,7077.0,248020.0,2.85,2024162.0,349.6,366.0
13,2021-09-11,6756.0,251360.0,2.69,2024162.0,333.8,356.2
13,2021-09-12,6645.0,252235.0,2.63,2024162.0,328.3,348.1
13,2021-09-13,6288.0,252516.0,2.49,2024162.0,310.6,338.1
13,2021-09-14,5973.0,253896.0,2.35,2024162.0,295.1,319.2
13,2021-09-15,5685.0,252473.0,2.25,2024162.0,280.9,310.9
13,2021-09-16,5235.0,247406.0,2.12,2024162.0,258.6,286.5
13,2021-09-17,4954.0,243671.0,2.03,2024162.0,244.7,272.0
13,2021-09-18,4752.0,239468.0,1.98,2024162.0,234.8,253.7
14,2021-08-01,1472.0,37500.0,3.93,694002.0,212.1,228.8
14,2021-08-02,1495.0,37973.0,3.94,694002.0,215.4,226.9
14,2021-08-03,1531.0,38511.0,3.98,694002.0,220.6,240.7
14,2021-08-04,1468.0,38692.0,3.79,694002.0,211.5,235.0
14,2021-08-05,1431.0,39048.0,3.66,694002.0,206.2,230.1
14,2021-08-06,1323.0,38585.0,3.43,694002.0,190.6,215.1
14,2021-08-07,1305.0,38516.0,3.39,694002.0,188.0,212.6
14,2021-08-08,1293.0,38281.0,3.38,694002.0,186.3,205.1
14,2021-08-09,1211.0,39713.0,3.05,694002.0,174.5,190.2
14,2021-08-10,1157.0,41198.0,2.81,694002.0,166.7,170.2
14,2021-08-11,1103.0,42858.0,2.57,694002.0,158.9,165.8
14,2021-08-12,1053.0,44724.0,2.35,694002.0,151.7,159.6
14,2021-08-13,999.0,45755.0,2.18,694002.0,143.9,154.6
14,2021-08-14,955.0,47167.0,2.02,694002.0,137.6,145.9
14,2021-08-15,938.0,47254.0,1.99,694002.0,135.2,145.9
14,2021-08-16,896.0,47342.0,1.89,694002.0,129.1,139.7
14,2021-08-17,844.0,46840.0,1.8,694002.0,121.6,135.3
14,2021-08-18,815.0,46143.0,1.77,694002.0,117.4,128.4
14,2021-08-19,757.0,45106.0,1.68,694002.0,109.1,127.8
14,2021-08-20,768.0,45200.0,1.7,694002.0,110.7,130.9
14,2021-08-21,759.0,44599.0,1.7,694002.0,109.4,129.1
14,2021-08-22,761.0,44196.0,1.72,694002.0,109.7,129.1
14,2021-08-23,689.0,43170.0,1.6,694002.0,99.3,121.6
14,2021-08-24,666.0,42348.0,1.57,694002.0,96.0,122.2
14,2021-08-25,635.0,41594.0,1.53,694002.0,91.5,116.0
14,2021-08-26,593.0,40296.0,1.47,694002.0,85.4,102.9
14,2021-08-27,552.0,38874.0,1.42,694002.0,79.5,93.5
14,2021-08-28,501.0,37896.0,1.32,694002.0,72.2,89.8
14,2021-08-29,502.0,38029.0,1.32,694002.0,72.3,89.8
14,2021-08-30,496.0,37332.0,1.33,694002.0,71.5,85.4
14,2021-08-31,465.0,36113.0,1.29,694002.0,67.0,80.4
14,2021-09-01,443.0,34883.0,1.27,694002.0,63.8,84.8
14,2021-09-02,425.0,33727.0,1.26,694002.0,61.2,86.7
14,2021-09-03,399.0,32460.0,1.23,694002.0,57.5,74.2
14,2021-09-04,392.0,31574.0,1.24,694002.0,56.5,68.0
14,2021-09-05,384.0,31198.0,1.23,694002.0,55.3,70.5
14,2021-09-06,354.0,29840.0,1.19,694002.0,51.0,66.1
14,2021-09-07,326.0,29133.0,1.12,694002.0,47.0,60.5
14,2021-09-08,293.0,28798.0,1.02,694002.0,42.2,49.9
14,2021-09-09,290.0,29035.0,1.0,694002.0,41.8,49.3
14,2021-09-10,273.0,28963.0,0.94,694002.0,39.3,52.4
14,2021-09-11,253.0,29034.0,0.87,694002.0,36.5,48.6
14,2021-09-12,248.0,29035.0,0.85,694002.0,35.7,46.1
14,2021-09-13,224.0,29529.0,0.76,694002.0,32.3,43.0
14,2021-09-14,206.0,30627.0,0.67,694002.0,29.7,39.9
14,2021-09-15,196.0,30813.0,0.64,694002.0,28.2,37.4
14,2021-09-16,187.0,30925.0,0.6,694002.0,26.9,35.5
14,2021-09-17,165.0,31245.0,0.53,694002.0,23.8,31.8
14,2021-09-18,168.0,30367.0,0.55,694002.0,24.2,32.4
15,2021-08-01,72.0,4411.0,1.63,145143.0,49.6,64.0
15,2021-08-02,85.0,4391.0,1.94,145143.0,58.6,79.0
15,2021-08-03,85.0,4598.0,1.85,145143.0,58.6,71.5
15,2021-08-04,85.0,4723.0,1.8,145143.0,58.6,64.0
15,2021-08-05,94.0,4777.0,1.97,145143.0,64.8,86.6
15,2021-08-06,102.0,4796.0,2.13,145143.0,70.3,71.5
15,2021-08-07,107.0,4896.0,2.19,145143.0,73.7,86.6
15,2021-08-08,104.0,4902.0,2.12,145143.0,71.7,86.6
15,2021-08-09,108.0,5273.0,2.05,145143.0,74.4,82.8
15,2021-08-10,124.0,5877.0,2.11,145143.0,85.4,109.1
15,2021-08-11,150.0,6195.0,2.42,145143.0,103.3,150.5
15,2021-08-12,166.0,6569.0,2.53,145143.0,114.4,176.9
15,2021-08-13,171.0,6875.0,2.49,145143.0,117.8,199.5
15,2021-08-14,182.0,7305.0,2.49,145143.0,125.4,222.0
15,2021-08-15,184.0,7345.0,2.51,145143.0,126.8,222.0
15,2021-08-16,190.0,7627.0,2.49,145143.0,130.9,218.3
15,2021-08-17,189.0,7675.0,2.46,145143.0,130.2,203.2
15,2021-08-18,174.0,7891.0,2.21,145143.0,119.9,184.4
15,2021-08-19,153.0,8101.0,1.89,145143.0,105.4,139.2
15,2021-08-20,145.0,8238.0,1.76,145143.0,99.9,120.4
15,2021-08-21,136.0,8026.0,1.69,145143.0,93.7,105.4
15,2021-08-22,137.0,8062.0,1.7,145143.0,94.4,109.1
15,2021-08-23,123.0,8028.0,1.53,145143.0,84.7,101.6
15,2021-08-24,123.0,7818.0,1.57,145143.0,84.7,101.6
15,2021-08-25,113.0,7560.0,1.49,145143.0,77.9,94.1
15,2021-08-26,118.0,7348.0,1.61,145143.0,81.3,116.7
15,2021-08-27,114.0,7295.0,1.56,145143.0,78.5,139.2
15,2021-08-28,108.0,7082.0,1.52,145143.0,74.4,131.7
15,2021-08-29,109.0,7045.0,1.55,145143.0,75.1,128.0
15,2021-08-30,106.0,6887.0,1.54,145143.0,73.0,128.0
15,2021-08-31,85.0,7106.0,1.2,145143.0,58.6,109.1
15,2021-09-01,77.0,6830.0,1.13,145143.0,53.1,94.1
15,2021-09-02,68.0,6597.0,1.03,145143.0,46.9,75.3
15,2021-09-03,61.0,6229.0,0.98,145143.0,42.0,45.2
15,2021-09-04,61.0,6199.0,0.98,145143.0,42.0,37.6
15,2021-09-05,57.0,6136.0,0.93,145143.0,39.3,37.6
15,2021-09-06,61.0,6044.0,1.01,145143.0,42.0,52.7
15,2021-09-07,60.0,5483.0,1.09,145143.0,41.3,48.9
15,2021-09-08,64.0,5378.0,1.19,145143.0,44.1,67.7
15,2021-09-09,67.0,5421.0,1.24,145143.0,46.2,67.7
15,2021-09-10,75.0,5309.0,1.41,145143.0,51.7,97.9
15,2021-09-11,69.0,5193.0,1.33,145143.0,47.5,86.6
15,2021-09-12,71.0,5223.0,1.36,145143.0,48.9,90.3
15,2021-09-13,56.0,5267.0,1.06,145143.0,38.6,71.5
15,2021-09-14,51.0,5150.0,0.99,145143.0,35.1,75.3
15,2021-09-15,40.0,5155.0,0.78,145143.0,27.6,52.7
15,2021-09-16,35.0,4983.0,0.7,145143.0,24.1,56.5
15,2021-09-17,27.0,4923.0,0.55,145143.0,18.6,33.9
15,2021-09-18,25.0,4879.0,0.51,145143.0,17.2,41.4
16,2021-08-01,340.0,13084.0,2.6,352335.0,96.5,98.1
16,2021-08-02,337.0,13094.0,2.57,352335.0,95.6,113.6
16,2021-08-03,344.0,13044.0,2.64,352335.0,97.6,124.8
16,2021-08-04,338.0,13150.0,2.57,352335.0,95.9,127.6
16,2021-08-05,329.0,13044.0,2.52,352335.0,93.4,124.8
16,2021-08-06,344.0,12930.0,2.66,352335.0,97.6,137.4
16,2021-08-07,365.0,12937.0,2.82,352335.0,103.6,148.6
16,2021-08-08,356.0,12963.0,2.75,352335.0,101.0,144.4
16,2021-08-09,357.0,13966.0,2.56,352335.0,101.3,129.0
16,2021-08-10,391.0,15140.0,2.58,352335.0,111.0,148.6
16,2021-08-11,427.0,16144.0,2.64,352335.0,121.2,157.0
16,2021-08-12,430.0,17201.0,2.5,352335.0,122.0,154.2
16,2021-08-13,431.0,18158.0,2.37,352335.0,122.3,143.0
16,2021-08-14,450.0,18847.0,2.39,352335.0,127.7,140.2
16,2021-08-15,448.0,18924.0,2.37,352335.0,127.2,141.6
16,2021-08-16,490.0,19237.0,2.55,352335.0,139.1,162.6
16,2021-08-17,477.0,19351.0,2.46,352335.0,135.4,157.0
16,2021-08-18,461.0,19551.0,2.36,352335.0,130.8,175.3
16,2021-08-19,456.0,19913.0,2.29,352335.0,129.4,171.1
16,2021-08-20,446.0,20163.0,2.21,352335.0,126.6,186.5
16,2021-08-21,420.0,20068.0,2.09,352335.0,119.2,187.9
16,2021-08-22,421.0,19984.0,2.11,352335.0,119.5,183.7
16,2021-08-23,387.0,19671.0,1.97,352335.0,109.8,171.1
16,2021-08-24,371.0,19541.0,1.9,352335.0,105.3,155.6
16,2021-08-25,362.0,19013.0,1.9,352335.0,102.7,131.8
16,2021-08-26,355.0,18711.0,1.9,352335.0,100.8,140.2
16,2021-08-27,352.0,18687.0,1.88,352335.0,99.9,126.2
16,2021-08-28,330.0,18512.0,1.78,352335.0,93.7,116.4
16,2021-08-29,327.0,18460.0,1.77,352335.0,92.8,116.4
16,2021-08-30,302.0,17967.0,1.68,352335.0,85.7,116.4
16,2021-08-31,290.0,17325.0,1.67,352335.0,82.3,112.2
16,2021-09-01,291.0,16837.0,1.73,352335.0,82.6,131.8
16,2021-09-02,270.0,16173.0,1.67,352335.0,76.6,113.6
16,2021-09-03,248.0,15303.0,1.62,352335.0,70.4,120.6
16,2021-09-04,242.0,14959.0,1.62,352335.0,68.7,116.4
16,2021-09-05,242.0,14972.0,1.62,352335.0,68.7,116.4
16,2021-09-06,216.0,14556.0,1.48,352335.0,61.3,106.6
16,2021-09-07,186.0,14316.0,1.3,352335.0,52.8,100.9
16,2021-09-08,146.0,14102.0,1.04,352335.0,41.4,75.7
16,2021-09-09,140.0,13858.0,1.01,352335.0,39.7,75.7
16,2021-09-10,131.0,13839.0,0.95,352335.0,37.2,68.7
16,2021-09-11,136.0,13783.0,0.99,352335.0,38.6,72.9
16,2021-09-12,139.0,13717.0,1.01,352335.0,39.5,74.3
16,2021-09-13,139.0,13634.0,1.02,352335.0,39.5,67.3
16,2021-09-14,143.0,13507.0,1.06,352335.0,40.6,64.5
16,2021-09-15,142.0,13571.0,1.05,352335.0,40.3,60.3
16,2021-09-16,134.0,13417.0,1.0,352335.0,38.0,63.1
16,2021-09-17,123.0,13050.0,0.94,352335.0,34.9,54.7
16,2021-09-18,123.0,12700.0,0.97,352335.0,34.9,51.9
17,2021-08-01,1983.0,38393.0,5.17,644303.0,307.8,343.8
17,2021-08-02,1810.0,37496.0,4.83,644303.0,280.9,335.3
17,2021-08-03,1714.0,36699.0,4.67,644303.0,266.0,325.4
17,2021-08-04,1617.0,35690.0,4.53,644303.0,251.0,315.4
17,2021-08-05,1548.0,34594.0,4.47,644303.0,240.3,294.0
