datetime,iso_code,continent,location,total_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
2021-01-26,ISR,Asia,Israel,4236463.0,45.6,30.21,15.39
2021-01-27,ISR,Asia,Israel,4439239.0,47.78,31.04,16.74
2021-01-28,ISR,Asia,Israel,4649191.0,50.04,31.9,18.14
2021-01-29,ISR,Asia,Israel,4750524.0,51.13,32.29,18.84
2021-01-30,ISR,Asia,Israel,4827594.0,51.96,32.66,19.3
2021-01-31,ISR,Asia,Israel,4960293.0,53.39,33.45,19.94
2021-02-01,ISR,Asia,Israel,5077995.0,54.65,34.34,20.32
2021-02-02,ISR,Asia,Israel,5178986.0,55.74,35.09,20.65
2021-02-03,ISR,Asia,Israel,5290534.0,56.94,35.74,21.2
2021-02-04,ISR,Asia,Israel,5421073.0,58.35,36.52,21.83
2021-02-05,ISR,Asia,Israel,5483662.0,59.02,36.88,22.14
2021-02-06,ISR,Asia,Israel,5527422.0,59.49,37.12,22.38
2021-02-07,ISR,Asia,Israel,5650104.0,60.81,37.7,23.11
2021-02-08,ISR,Asia,Israel,5774018.0,62.15,38.33,23.82
2021-02-09,ISR,Asia,Israel,5907719.0,63.59,39.04,24.54
2021-02-10,ISR,Asia,Israel,6050334.0,65.12,39.8,25.32
2021-02-11,ISR,Asia,Israel,6203376.0,66.77,40.67,26.1
2021-02-12,ISR,Asia,Israel,6279903.0,67.59,41.09,26.5
2021-02-13,ISR,Asia,Israel,6337699.0,68.21,41.39,26.83
2021-02-14,ISR,Asia,Israel,6481517.0,69.76,42.19,27.57
2021-02-15,ISR,Asia,Israel,6638570.0,71.45,43.07,28.38
2021-02-16,ISR,Asia,Israel,6800101.0,73.19,43.97,29.22
2021-02-17,ISR,Asia,Israel,6937520.0,74.67,44.63,30.04
2021-02-18,ISR,Asia,Israel,7086235.0,76.27,45.38,30.89
2021-02-19,ISR,Asia,Israel,7163905.0,77.11,45.8,31.3
2021-02-20,ISR,Asia,Israel,7224204.0,77.75,46.14,31.61
2021-02-21,ISR,Asia,Israel,7381936.0,79.45,47.0,32.46
2021-02-22,ISR,Asia,Israel,7547417.0,81.23,47.91,33.32
2021-02-23,ISR,Asia,Israel,7695033.0,82.82,48.74,34.08
2021-02-24,ISR,Asia,Israel,7819029.0,84.16,49.4,34.76
2021-02-25,ISR,Asia,Israel,7935346.0,85.41,49.95,35.46
2021-02-26,ISR,Asia,Israel,7993130.0,86.03,50.23,35.8
2021-02-27,ISR,Asia,Israel,8032589.0,86.46,50.43,36.03
2021-02-28,ISR,Asia,Israel,8128672.0,87.49,50.86,36.63
2021-03-01,ISR,Asia,Israel,8235643.0,88.64,51.35,37.29
2021-03-02,ISR,Asia,Israel,8341412.0,89.78,51.79,37.98
2021-03-03,ISR,Asia,Israel,8450002.0,90.95,52.25,38.7
2021-03-04,ISR,Asia,Israel,8568588.0,92.22,52.67,39.55
2021-03-05,ISR,Asia,Israel,8626234.0,92.85,52.86,39.99
2021-03-06,ISR,Asia,Israel,8662176.0,93.23,52.97,40.26
2021-03-07,ISR,Asia,Israel,8766016.0,94.35,53.31,41.04
2021-03-08,ISR,Asia,Israel,8866486.0,95.43,53.6,41.83
2021-03-09,ISR,Asia,Israel,8969654.0,96.54,53.89,42.66
2021-03-10,ISR,Asia,Israel,9051466.0,97.42,54.14,43.29
2021-03-11,ISR,Asia,Israel,9143632.0,98.41,54.39,44.03
2021-03-12,ISR,Asia,Israel,9196148.0,98.98,54.51,44.47
2021-03-13,ISR,Asia,Israel,9229238.0,99.34,54.59,44.74
2021-03-14,ISR,Asia,Israel,9323998.0,100.36,54.82,45.54
2021-03-15,ISR,Asia,Israel,9422209.0,101.41,55.03,46.38
2021-03-16,ISR,Asia,Israel,9512246.0,102.38,55.23,47.15
2021-03-17,ISR,Asia,Israel,9588780.0,103.21,55.42,47.78
2021-03-18,ISR,Asia,Israel,9662747.0,104.0,55.59,48.41
2021-03-19,ISR,Asia,Israel,9697507.0,104.38,55.67,48.71
2021-03-20,ISR,Asia,Israel,9717924.0,104.6,55.72,48.87
2021-03-21,ISR,Asia,Israel,9771459.0,105.17,55.86,49.31
2021-03-22,ISR,Asia,Israel,9825359.0,105.75,56.01,49.74
2021-03-23,ISR,Asia,Israel,9835277.0,105.86,56.04,49.82
2021-03-24,ISR,Asia,Israel,9892615.0,106.48,56.15,50.32
2021-03-25,ISR,Asia,Israel,9938096.0,106.96,56.26,50.7
2021-03-26,ISR,Asia,Israel,9955442.0,107.15,56.31,50.84
2021-03-27,ISR,Asia,Israel,9961404.0,107.22,56.33,50.89
2021-03-28,ISR,Asia,Israel,9968047.0,107.29,56.35,50.94
2021-03-29,ISR,Asia,Israel,10004814.0,107.68,56.42,51.26
2021-03-30,ISR,Asia,Israel,10034907.0,108.01,56.5,51.5
2021-03-31,ISR,Asia,Israel,10062319.0,108.3,56.59,51.71
2021-04-01,ISR,Asia,Israel,10088957.0,108.59,56.68,51.91
2021-04-02,ISR,Asia,Israel,10099853.0,108.71,56.71,52.0
2021-04-03,ISR,Asia,Israel,10104141.0,108.75,56.72,52.03
2021-04-04,ISR,Asia,Israel,10136500.0,109.1,56.83,52.27
2021-04-05,ISR,Asia,Israel,10167917.0,109.44,56.94,52.5
2021-04-06,ISR,Asia,Israel,10193464.0,109.71,57.03,52.68
2021-04-07,ISR,Asia,Israel,10217425.0,109.97,57.13,52.84
2021-04-08,ISR,Asia,Israel,10243566.0,110.25,57.23,53.03
2021-04-09,ISR,Asia,Israel,10253174.0,110.36,57.26,53.09
2021-04-10,ISR,Asia,Israel,10258194.0,110.41,57.28,53.13
2021-04-11,ISR,Asia,Israel,10281329.0,110.66,57.38,53.28
2021-04-12,ISR,Asia,Israel,10303250.0,110.89,57.47,53.42
2021-04-13,ISR,Asia,Israel,10313810.0,111.01,57.53,53.48
2021-04-14,ISR,Asia,Israel,10322510.0,111.1,57.57,53.53
2021-04-15,ISR,Asia,Israel,10323555.0,111.11,57.58,53.54
2021-04-16,ISR,Asia,Israel,10333380.0,111.22,57.61,53.61
2021-04-17,ISR,Asia,Israel,10336087.0,111.25,57.62,53.63
2021-04-18,ISR,Asia,Israel,10350490.0,111.4,57.69,53.71
2021-04-19,ISR,Asia,Israel,10363808.0,111.55,57.76,53.78
2021-04-20,ISR,Asia,Israel,10376716.0,111.69,57.83,53.86
2021-04-21,ISR,Asia,Israel,10389925.0,111.83,57.9,53.93
2021-04-22,ISR,Asia,Israel,10403305.0,111.97,57.96,54.01
2021-04-23,ISR,Asia,Israel,10409241.0,112.04,57.99,54.05
2021-04-24,ISR,Asia,Israel,10411182.0,112.06,57.99,54.06
2021-04-25,ISR,Asia,Israel,10422807.0,112.18,58.04,54.14
2021-04-26,ISR,Asia,Israel,10435972.0,112.32,58.1,54.22
2021-04-27,ISR,Asia,Israel,10446882.0,112.44,58.15,54.29
2021-04-28,ISR,Asia,Israel,10458444.0,112.57,58.2,54.37
2021-04-29,ISR,Asia,Israel,10469870.0,112.69,58.24,54.45
2021-04-30,ISR,Asia,Israel,10474765.0,112.74,58.26,54.48
2021-05-01,ISR,Asia,Israel,10476030.0,112.75,58.27,54.49
2021-05-02,ISR,Asia,Israel,10485233.0,112.85,58.3,54.55
2021-05-03,ISR,Asia,Israel,10494388.0,112.95,58.34,54.61
2021-05-04,ISR,Asia,Israel,10502456.0,113.04,58.37,54.66
2021-05-05,ISR,Asia,Israel,10509576.0,113.12,58.41,54.71
2021-05-06,ISR,Asia,Israel,10516072.0,113.19,58.45,54.74
2021-05-07,ISR,Asia,Israel,10520150.0,113.23,58.46,54.76
2021-05-08,ISR,Asia,Israel,10520792.0,113.24,58.47,54.77
2021-05-09,ISR,Asia,Israel,10528247.0,113.32,58.5,54.82
2021-05-10,ISR,Asia,Israel,10535641.0,113.4,58.53,54.87
2021-05-11,ISR,Asia,Israel,10541851.0,113.46,58.55,54.91
2021-05-12,ISR,Asia,Israel,10546908.0,113.52,58.57,54.94
2021-05-13,ISR,Asia,Israel,10552347.0,113.58,58.59,54.98
2021-05-14,ISR,Asia,Israel,10554562.0,113.6,58.6,55.0
2021-05-15,ISR,Asia,Israel,10554927.0,113.6,58.6,55.0
2021-05-16,ISR,Asia,Israel,10556540.0,113.62,58.61,55.01
2021-05-17,ISR,Asia,Israel,10557533.0,113.63,58.61,55.02
2021-05-18,ISR,Asia,Israel,10564245.0,113.7,58.63,55.07
2021-05-19,ISR,Asia,Israel,10571250.0,113.78,58.65,55.13
2021-05-20,ISR,Asia,Israel,10577194.0,113.84,58.68,55.17
2021-05-21,ISR,Asia,Israel,10579536.0,113.87,58.69,55.18
2021-05-22,ISR,Asia,Israel,10580038.0,113.87,58.69,55.18
2021-05-23,ISR,Asia,Israel,10585418.0,113.93,58.71,55.22
2021-05-24,ISR,Asia,Israel,10590946.0,113.99,58.74,55.26
2021-05-25,ISR,Asia,Israel,10595137.0,114.04,58.75,55.28
2021-05-26,ISR,Asia,Israel,10598798.0,114.08,58.77,55.31
2021-05-27,ISR,Asia,Israel,10603556.0,114.13,58.79,55.34
2021-05-28,ISR,Asia,Israel,10605518.0,114.15,58.79,55.36
2021-05-29,ISR,Asia,Israel,10605820.0,114.15,58.79,55.36
2021-05-30,ISR,Asia,Israel,10609255.0,114.19,58.81,55.38
2021-05-31,ISR,Asia,Israel,10612859.0,114.23,58.83,55.4
2021-06-01,ISR,Asia,Israel,10615822.0,114.26,58.84,55.42
2021-06-02,ISR,Asia,Israel,10618678.0,114.29,58.86,55.43
2021-06-03,ISR,Asia,Israel,10621574.0,114.32,58.87,55.45
2021-06-04,ISR,Asia,Israel,10623162.0,114.34,58.88,55.46
2021-06-05,ISR,Asia,Israel,10623376.0,114.34,58.88,55.46
2021-06-06,ISR,Asia,Israel,10628497.0,114.4,58.93,55.47
2021-06-07,ISR,Asia,Israel,10633489.0,114.45,58.98,55.47
2021-06-08,ISR,Asia,Israel,10638169.0,114.5,59.01,55.49
2021-06-09,ISR,Asia,Israel,10642851.0,114.55,59.05,55.5
2021-06-10,ISR,Asia,Israel,10647241.0,114.6,59.09,55.51
2021-06-11,ISR,Asia,Israel,10648961.0,114.62,59.1,55.52
2021-06-12,ISR,Asia,Israel,10649224.0,114.62,59.1,55.52
2021-06-13,ISR,Asia,Israel,10653467.0,114.66,59.13,55.53
2021-06-14,ISR,Asia,Israel,10657817.0,114.71,59.17,55.55
2021-06-15,ISR,Asia,Israel,10662074.0,114.76,59.2,55.56
2021-06-16,ISR,Asia,Israel,10665557.0,114.79,59.23,55.57
2021-06-17,ISR,Asia,Israel,10669229.0,114.83,59.25,55.58
2021-06-18,ISR,Asia,Israel,10670754.0,114.85,59.27,55.58
2021-06-19,ISR,Asia,Israel,10671001.0,114.85,59.27,55.58
2021-06-20,ISR,Asia,Israel,10675502.0,114.9,59.3,55.6
2021-06-21,ISR,Asia,Israel,10681697.0,114.97,59.36,55.61
2021-06-22,ISR,Asia,Israel,10689458.0,115.05,59.43,55.62
2021-06-23,ISR,Asia,Israel,10701216.0,115.18,59.55,55.63
2021-06-24,ISR,Asia,Israel,10714448.0,115.32,59.67,55.65
2021-06-25,ISR,Asia,Israel,10722223.0,115.4,59.75,55.66
2021-06-26,ISR,Asia,Israel,10724552.0,115.43,59.77,55.66
2021-06-27,ISR,Asia,Israel,10741463.0,115.61,59.92,55.69
2021-06-28,ISR,Asia,Israel,10759401.0,115.8,60.07,55.73
2021-06-29,ISR,Asia,Israel,10779567.0,116.02,60.25,55.77
2021-06-30,ISR,Asia,Israel,10799129.0,116.23,60.43,55.81
2021-07-01,ISR,Asia,Israel,10819070.0,116.45,60.61,55.84
2021-07-02,ISR,Asia,Israel,10830225.0,116.57,60.71,55.86
2021-07-03,ISR,Asia,Israel,10833080.0,116.6,60.74,55.86
2021-07-04,ISR,Asia,Israel,10853854.0,116.82,60.93,55.89
2021-07-05,ISR,Asia,Israel,10874517.0,117.04,61.12,55.92
2021-07-06,ISR,Asia,Israel,10895540.0,117.27,61.31,55.96
2021-07-07,ISR,Asia,Israel,10913488.0,117.46,61.48,55.99
2021-07-08,ISR,Asia,Israel,10932686.0,117.67,61.65,56.02
2021-07-09,ISR,Asia,Israel,10945086.0,117.8,61.77,56.03
2021-07-10,ISR,Asia,Israel,10950309.0,117.86,61.83,56.03
2021-07-11,ISR,Asia,Israel,10954494.0,117.9,61.84,56.06
2021-07-12,ISR,Asia,Israel,10960417.0,117.97,61.87,56.1
2021-07-13,ISR,Asia,Israel,10968713.0,118.06,61.9,56.16
2021-07-14,ISR,Asia,Israel,10979175.0,118.17,61.92,56.24
2021-07-15,ISR,Asia,Israel,10991547.0,118.3,61.96,56.34
2021-07-16,ISR,Asia,Israel,10998540.0,118.38,61.97,56.4
2021-07-17,ISR,Asia,Israel,11000162.0,118.4,61.97,56.41
2021-07-18,ISR,Asia,Israel,11012108.0,118.52,61.99,56.52
2021-07-19,ISR,Asia,Israel,11026859.0,118.68,62.03,56.64
2021-07-20,ISR,Asia,Israel,11041568.0,118.84,62.05,56.76
2021-07-21,ISR,Asia,Israel,11055884.0,119.0,62.08,56.89
2021-07-22,ISR,Asia,Israel,11072184.0,119.17,62.11,57.03
2021-07-23,ISR,Asia,Israel,11082301.0,119.28,62.13,57.12
2021-07-24,ISR,Asia,Israel,11084290.0,119.3,62.14,57.13
2021-07-25,ISR,Asia,Israel,11104278.0,119.52,62.18,57.3
2021-07-26,ISR,Asia,Israel,11123031.0,119.72,62.24,57.44
2021-07-27,ISR,Asia,Israel,11142249.0,119.93,62.3,57.59
2021-07-28,ISR,Asia,Israel,11158819.0,120.1,62.34,57.72
2021-07-29,ISR,Asia,Israel,11177920.0,120.31,62.39,57.87
2021-07-30,ISR,Asia,Israel,11195305.0,120.5,62.41,57.99
2021-07-31,ISR,Asia,Israel,11206300.0,120.61,62.43,58.02
2021-08-01,ISR,Asia,Israel,11243651.0,121.02,62.46,58.06
2021-08-02,ISR,Asia,Israel,11308211.0,121.71,62.49,58.09
2021-08-03,ISR,Asia,Israel,11393627.0,122.63,62.53,58.13
2021-08-04,ISR,Asia,Israel,11480902.0,123.57,62.57,58.16
2021-08-05,ISR,Asia,Israel,11577193.0,124.61,62.62,58.2
2021-08-06,ISR,Asia,Israel,11625995.0,125.13,62.64,58.21
2021-08-07,ISR,Asia,Israel,11654917.0,125.44,62.65,58.22
2021-08-08,ISR,Asia,Israel,11742942.0,126.39,62.7,58.25
2021-08-09,ISR,Asia,Israel,11827603.0,127.3,62.76,58.28
2021-08-10,ISR,Asia,Israel,11911551.0,128.21,62.82,58.32
2021-08-11,ISR,Asia,Israel,11982590.0,128.97,62.88,58.35
2021-08-12,ISR,Asia,Israel,12052180.0,129.72,62.96,58.38
2021-08-13,ISR,Asia,Israel,12101728.0,130.25,63.0,58.4
2021-08-14,ISR,Asia,Israel,12149169.0,130.76,63.02,58.41
2021-08-15,ISR,Asia,Israel,12258673.0,131.94,63.1,58.46
2021-08-16,ISR,Asia,Israel,12359662.0,133.03,63.17,58.51
2021-08-17,ISR,Asia,Israel,12455445.0,134.06,63.25,58.56
2021-08-18,ISR,Asia,Israel,12537716.0,134.94,63.35,58.61
2021-08-19,ISR,Asia,Israel,12618769.0,135.82,63.46,58.67
2021-08-20,ISR,Asia,Israel,12686554.0,136.55,63.51,58.7
2021-08-21,ISR,Asia,Israel,12742206.0,137.15,63.54,58.71
2021-08-22,ISR,Asia,Israel,12861788.0,138.43,63.65,58.77
2021-08-23,ISR,Asia,Israel,12970890.0,139.61,63.77,58.81
2021-08-24,ISR,Asia,Israel,13085553.0,140.84,63.89,58.86
2021-08-25,ISR,Asia,Israel,13198888.0,142.06,64.0,58.91
2021-08-26,ISR,Asia,Israel,13314949.0,143.31,64.11,58.96
2021-08-27,ISR,Asia,Israel,13378542.0,143.99,64.15,58.99
2021-08-28,ISR,Asia,Israel,13417132.0,144.41,64.19,59.01
2021-08-29,ISR,Asia,Israel,13512759.0,145.44,64.31,59.07
2021-08-30,ISR,Asia,Israel,13647819.0,146.89,64.44,59.14
2021-08-31,ISR,Asia,Israel,13780977.0,148.33,64.57,59.21
2021-09-01,ISR,Asia,Israel,13908138.0,149.69,64.67,59.28
2021-09-02,ISR,Asia,Israel,14035309.0,151.06,64.76,59.35
2021-09-03,ISR,Asia,Israel,14101830.0,151.78,64.8,59.4
2021-09-04,ISR,Asia,Israel,14136363.0,152.15,64.83,59.42
2021-09-05,ISR,Asia,Israel,14222986.0,153.08,64.91,59.49
2021-09-06,ISR,Asia,Israel,14251152.0,153.39,64.94,59.52
2021-09-07,ISR,Asia,Israel,14258481.0,153.47,64.95,59.52
2021-09-08,ISR,Asia,Israel,14267545.0,153.56,64.96,59.54
2021-09-09,ISR,Asia,Israel,14360798.0,154.57,65.04,59.67
2021-09-10,ISR,Asia,Israel,14406808.0,155.06,65.08,59.72
2021-09-11,ISR,Asia,Israel,14426138.0,155.27,65.1,59.75
2021-09-12,ISR,Asia,Israel,14494817.0,156.01,65.17,59.84
2021-09-13,ISR,Asia,Israel,14556446.0,156.67,65.23,59.93
2021-09-14,ISR,Asia,Israel,14617487.0,157.33,65.28,60.01
2021-09-15,ISR,Asia,Israel,14638499.0,157.56,65.3,60.04
2021-09-16,ISR,Asia,Israel,14641026.0,157.58,65.3,60.04
2021-09-17,ISR,Asia,Israel,14694454.0,158.16,65.34,60.12
2021-09-18,ISR,Asia,Israel,14712350.0,158.35,65.37,60.15
2021-09-19,ISR,Asia,Israel,14773218.0,159.01,65.43,60.26
2021-09-20,ISR,Asia,Israel,14797661.0,159.27,65.46,60.31
2021-09-21,ISR,Asia,Israel,14804390.0,159.34,65.48,60.33
2021-09-22,ISR,Asia,Israel,14840811.0,159.73,65.52,60.41
2021-09-23,ISR,Asia,Israel,14878774.0,160.14,65.57,60.47
2021-09-24,ISR,Asia,Israel,14913711.0,160.52,65.61,60.52
2021-09-25,ISR,Asia,Israel,14928391.0,160.68,65.63,60.54
2021-09-26,ISR,Asia,Israel,14976140.0,161.19,65.69,60.61
2021-09-27,ISR,Asia,Israel,15015585.0,161.61,65.74,60.65
2021-09-28,ISR,Asia,Israel,15024368.0,161.71,65.76,60.67
2021-09-29,ISR,Asia,Israel,15102490.0,162.55,65.86,60.76
2021-09-30,ISR,Asia,Israel,15201496.0,163.62,65.98,60.85
2021-10-01,ISR,Asia,Israel,15256817.0,164.21,66.03,60.89
2021-10-02,ISR,Asia,Israel,15284137.0,164.5,66.06,60.91
2021-10-03,ISR,Asia,Israel,15373681.0,165.47,66.19,60.99
2021-10-04,ISR,Asia,Israel,15442478.0,166.21,66.3,61.06
2021-10-05,ISR,Asia,Israel,15496519.0,166.79,66.39,61.12
2021-10-06,ISR,Asia,Israel,15542164.0,167.28,66.48,61.16
2021-10-07,ISR,Asia,Israel,15586952.0,167.76,66.55,61.2
2021-10-08,ISR,Asia,Israel,15611752.0,168.03,66.58,61.23
2021-10-09,ISR,Asia,Israel,15621873.0,168.14,66.6,61.25
2021-10-10,ISR,Asia,Israel,15651710.0,168.46,66.65,61.29
2021-10-11,ISR,Asia,Israel,15676037.0,168.72,66.69,61.32
2021-10-12,ISR,Asia,Israel,15698231.0,168.96,66.74,61.35
2021-10-13,ISR,Asia,Israel,15717586.0,169.17,66.77,61.37
2021-10-14,ISR,Asia,Israel,15740535.0,169.42,66.82,61.4
2021-10-15,ISR,Asia,Israel,15752776.0,169.55,66.83,61.42
2021-10-16,ISR,Asia,Israel,15758415.0,169.61,66.84,61.43
2021-10-17,ISR,Asia,Israel,15776759.0,169.81,66.88,61.46
2021-10-18,ISR,Asia,Israel,15790801.0,169.96,66.9,61.47
2021-10-19,ISR,Asia,Israel,15803622.0,170.1,66.93,61.49
2021-10-20,ISR,Asia,Israel,15818286.0,170.25,66.95,61.51
2021-10-21,ISR,Asia,Israel,15836395.0,170.45,66.99,61.54
2021-10-22,ISR,Asia,Israel,15844755.0,170.54,67.0,61.56
2021-10-23,ISR,Asia,Israel,15849067.0,170.59,67.01,61.57
2021-10-24,ISR,Asia,Israel,15864011.0,170.75,67.03,61.6
2021-10-25,ISR,Asia,Israel,15877705.0,170.89,67.06,61.63
2021-10-26,ISR,Asia,Israel,15890491.0,171.03,67.09,61.65
2021-10-27,ISR,Asia,Israel,15903122.0,171.17,67.11,61.68
2021-10-28,ISR,Asia,Israel,15916859.0,171.31,67.14,61.71
2021-10-29,ISR,Asia,Israel,15922846.0,171.38,67.15,61.72
2021-10-30,ISR,Asia,Israel,15925365.0,171.41,67.15,61.72
2021-10-31,ISR,Asia,Israel,15938279.0,171.55,67.18,61.75
2021-11-01,ISR,Asia,Israel,15948424.0,171.65,67.2,61.77
2021-11-02,ISR,Asia,Israel,15958595.0,171.76,67.22,61.79
2021-11-03,ISR,Asia,Israel,15967620.0,171.86,67.24,61.81
2021-11-04,ISR,Asia,Israel,15979469.0,171.99,67.26,61.84
2021-11-05,ISR,Asia,Israel,15984429.0,172.04,67.27,61.85
2021-11-06,ISR,Asia,Israel,15986461.0,172.06,67.27,61.86
2021-11-07,ISR,Asia,Israel,15995858.0,172.17,67.29,61.88
2021-11-08,ISR,Asia,Israel,16004178.0,172.25,67.3,61.89
2021-11-09,ISR,Asia,Israel,16012334.0,172.34,67.32,61.91
2021-11-10,ISR,Asia,Israel,16019978.0,172.42,67.34,61.93
2021-11-11,ISR,Asia,Israel,16029122.0,172.52,67.35,61.95
2021-11-12,ISR,Asia,Israel,16033269.0,172.57,67.36,61.96
2021-11-13,ISR,Asia,Israel,16034847.0,172.58,67.36,61.96
2021-11-14,ISR,Asia,Israel,16043018.0,172.67,67.38,61.98
2021-11-15,ISR,Asia,Israel,16050444.0,172.75,67.39,61.99
2021-11-16,ISR,Asia,Israel,16057254.0,172.83,67.41,62.01
2021-11-17,ISR,Asia,Israel,16063702.0,172.9,67.42,62.02
2021-11-18,ISR,Asia,Israel,16071530.0,172.98,67.43,62.04
2021-11-19,ISR,Asia,Israel,16075135.0,173.02,67.44,62.05
2021-11-20,ISR,Asia,Israel,16076434.0,173.03,67.44,62.05
2021-11-21,ISR,Asia,Israel,16084118.0,173.12,67.46,62.07
2021-11-22,ISR,Asia,Israel,16091314.0,173.19,67.48,62.08
2021-11-23,ISR,Asia,Israel,16105397.0,173.34,67.57,62.1
2021-11-24,ISR,Asia,Israel,16119711.0,173.5,67.67,62.11
2021-11-25,ISR,Asia,Israel,16135718.0,173.67,67.78,62.13
2021-11-26,ISR,Asia,Israel,16144586.0,173.77,67.83,62.14
2021-11-27,ISR,Asia,Israel,16150725.0,173.83,67.89,62.14
2021-11-28,ISR,Asia,Israel,16167050.0,174.01,68.0,62.16
2021-11-29,ISR,Asia,Israel,16181300.0,174.16,68.09,62.17
2021-11-30,ISR,Asia,Israel,16196152.0,174.32,68.2,62.18
2021-12-01,ISR,Asia,Israel,16209987.0,174.47,68.29,62.19
2020-12-27,ITA,Europe,Italy,7339.0,0.01,0.01,
2020-12-28,ITA,Europe,Italy,8841.0,0.01,0.01,
2020-12-29,ITA,Europe,Italy,9935.0,0.02,0.02,
2020-12-30,ITA,Europe,Italy,14789.0,0.02,0.02,
2020-12-31,ITA,Europe,Italy,40684.0,0.07,0.07,
2021-01-01,ITA,Europe,Italy,51946.0,0.09,0.09,
2021-01-02,ITA,Europe,Italy,90960.0,0.15,0.15,
2021-01-03,ITA,Europe,Italy,126798.0,0.21,0.21,
2021-01-04,ITA,Europe,Italy,196325.0,0.33,0.33,0.0
2021-01-05,ITA,Europe,Italy,276503.0,0.46,0.46,0.0
2021-01-06,ITA,Europe,Italy,341643.0,0.57,0.57,0.0
2021-01-07,ITA,Europe,Italy,434190.0,0.72,0.72,0.0
2021-01-08,ITA,Europe,Italy,531028.0,0.88,0.88,0.0
2021-01-09,ITA,Europe,Italy,619174.0,1.03,1.03,0.0
2021-01-10,ITA,Europe,Italy,680008.0,1.13,1.13,0.0
2021-01-11,ITA,Europe,Italy,762024.0,1.26,1.26,0.0
2021-01-12,ITA,Europe,Italy,845411.0,1.4,1.4,0.0
2021-01-13,ITA,Europe,Italy,940703.0,1.56,1.56,0.0
2021-01-14,ITA,Europe,Italy,1034886.0,1.71,1.71,0.0
2021-01-15,ITA,Europe,Italy,1125647.0,1.86,1.86,0.0
2021-01-16,ITA,Europe,Italy,1191590.0,1.97,1.97,0.0
2021-01-17,ITA,Europe,Italy,1229162.0,2.04,2.03,0.0
2021-01-18,ITA,Europe,Italy,1273745.0,2.11,2.1,0.01
2021-01-19,ITA,Europe,Italy,1307276.0,2.17,2.15,0.02
2021-01-20,ITA,Europe,Italy,1338740.0,2.22,2.19,0.02
2021-01-21,ITA,Europe,Italy,1375209.0,2.28,2.22,0.06
2021-01-22,ITA,Europe,Italy,1402524.0,2.32,2.24,0.08
2021-01-23,ITA,Europe,Italy,1441867.0,2.39,2.25,0.14
2021-01-24,ITA,Europe,Italy,1475885.0,2.44,2.26,0.19
2021-01-25,ITA,Europe,Italy,1545432.0,2.56,2.27,0.29
2021-01-26,ITA,Europe,Italy,1626229.0,2.69,2.27,0.42
2021-01-27,ITA,Europe,Italy,1697391.0,2.81,2.28,0.53
2021-01-28,ITA,Europe,Italy,1791543.0,2.97,2.29,0.68
2021-01-29,ITA,Europe,Italy,1890535.0,3.13,2.3,0.83
2021-01-30,ITA,Europe,Italy,1981229.0,3.28,2.31,0.97
2021-01-31,ITA,Europe,Italy,2041149.0,3.38,2.31,1.07
2021-02-01,ITA,Europe,Italy,2127254.0,3.52,2.32,1.21
2021-02-02,ITA,Europe,Italy,2215771.0,3.67,2.33,1.34
2021-02-03,ITA,Europe,Italy,2315961.0,3.84,2.34,1.49
2021-02-04,ITA,Europe,Italy,2424653.0,4.02,2.37,1.65
2021-02-05,ITA,Europe,Italy,2532566.0,4.2,2.4,1.8
2021-02-06,ITA,Europe,Italy,2610740.0,4.32,2.42,1.9
2021-02-07,ITA,Europe,Italy,2653099.0,4.39,2.44,1.96
2021-02-08,ITA,Europe,Italy,2720232.0,4.51,2.48,2.02
2021-02-09,ITA,Europe,Italy,2787426.0,4.62,2.54,2.08
2021-02-10,ITA,Europe,Italy,2860664.0,4.74,2.61,2.13
2021-02-11,ITA,Europe,Italy,2935880.0,4.86,2.71,2.16
2021-02-12,ITA,Europe,Italy,3010364.0,4.99,2.8,2.18
2021-02-13,ITA,Europe,Italy,3063275.0,5.07,2.88,2.2
2021-02-14,ITA,Europe,Italy,3093296.0,5.12,2.92,2.2
2021-02-15,ITA,Europe,Italy,3156342.0,5.23,3.02,2.21
2021-02-16,ITA,Europe,Italy,3227803.0,5.35,3.13,2.22
2021-02-17,ITA,Europe,Italy,3308437.0,5.48,3.25,2.24
2021-02-18,ITA,Europe,Italy,3398947.0,5.63,3.38,2.25
2021-02-19,ITA,Europe,Italy,3492434.0,5.79,3.53,2.26
2021-02-20,ITA,Europe,Italy,3570970.0,5.92,3.65,2.27
2021-02-21,ITA,Europe,Italy,3622190.0,6.0,3.73,2.27
2021-02-22,ITA,Europe,Italy,3728250.0,6.18,3.9,2.28
2021-02-23,ITA,Europe,Italy,3835155.0,6.35,4.06,2.29
2021-02-24,ITA,Europe,Italy,3957719.0,6.56,4.25,2.3
2021-02-25,ITA,Europe,Italy,4086601.0,6.77,4.45,2.32
2021-02-26,ITA,Europe,Italy,4225595.0,7.0,4.65,2.35
2021-02-27,ITA,Europe,Italy,4352638.0,7.21,4.84,2.37
2021-02-28,ITA,Europe,Italy,4431058.0,7.34,4.96,2.38
2021-03-01,ITA,Europe,Italy,4567107.0,7.57,5.14,2.42
2021-03-02,ITA,Europe,Italy,4729510.0,7.83,5.36,2.47
2021-03-03,ITA,Europe,Italy,4917361.0,8.15,5.6,2.54
