dep,datetime,hosp_pour_100k,rea_pour_100k,tx_incidence,tx_positivite,taux_occupation_sae
17,2020-12-22,6.7,0.9,,,
16,2020-12-22,11.9,1.7,,,
15,2020-12-22,41.3,4.8,,,
14,2020-12-22,25.4,2.7,97.0,2.46,37.1
12,2020-12-22,20.4,1.8,89.4,2.88,38.6
24,2020-12-22,16.9,1.7,,,
11,2020-12-22,17.3,1.1,97.9,2.62,38.6
09,2020-12-22,22.2,0.0,66.3,2.19,38.6
08,2020-12-22,70.9,4.4,350.6,4.57,60.2
07,2020-12-22,42.1,3.1,240.5,4.02,80.5
06,2020-12-22,48.3,4.9,322.7,5.02,62.4
05,2020-12-22,102.6,7.1,213.8,5.47,62.4
04,2020-12-22,59.8,3.1,106.5,3.04,62.4
03,2020-12-22,83.1,5.0,287.6,3.87,80.5
02,2020-12-22,59.7,4.9,258.9,7.11,58.4
01,2020-12-22,46.3,3.1,220.4,3.62,80.5
49,2020-12-22,28.5,3.4,,,
10,2020-12-22,35.5,3.5,182.3,4.98,60.2
25,2020-12-22,29.7,8.2,,,
13,2020-12-22,48.1,8.3,184.1,3.07,62.4
27,2020-12-22,31.9,1.0,,,
26,2020-12-22,42.6,5.7,,,
46,2020-12-22,13.8,0.0,,,
45,2020-12-22,30.5,6.3,,,
44,2020-12-22,17.6,1.2,,,
43,2020-12-22,58.1,1.8,,,
42,2020-12-22,65.8,7.9,,,
41,2020-12-22,47.3,1.8,,,
40,2020-12-22,30.4,2.2,,,
39,2020-12-22,94.9,3.8,,,
38,2020-12-22,62.6,5.7,,,
37,2020-12-22,25.7,4.8,,,
47,2020-12-22,20.7,3.0,,,
35,2020-12-22,23.4,2.3,,,
36,2020-12-22,30.6,2.2,,,
29,2020-12-22,10.6,1.5,,,
2A,2020-12-22,8.3,2.5,,,
2B,2020-12-22,2.8,0.6,,,
30,2020-12-22,26.1,4.2,,,
28,2020-12-22,38.8,2.5,,,
32,2020-12-22,17.8,1.0,,,
33,2020-12-22,24.5,4.4,,,
34,2020-12-22,16.0,3.1,,,
31,2020-12-22,22.2,3.9,,,
64,2020-12-23,31.0,3.0,,,
73,2020-12-23,45.7,5.6,,,
71,2020-12-23,75.1,5.2,,,
70,2020-12-23,33.8,3.4,,,
69,2020-12-23,54.6,7.9,,,
68,2020-12-23,53.8,5.8,,,
67,2020-12-23,40.4,3.4,,,
66,2020-12-23,11.6,2.3,,,
65,2020-12-23,53.4,5.3,,,
72,2020-12-23,45.7,2.6,,,
59,2020-12-23,36.3,4.3,,,
61,2020-12-23,66.3,4.6,,,
60,2020-12-23,42.1,2.8,,,
74,2020-12-23,44.2,4.8,,,
58,2020-12-23,40.1,1.9,,,
57,2020-12-23,47.9,4.3,,,
56,2020-12-23,20.9,1.2,,,
55,2020-12-23,74.3,4.3,,,
54,2020-12-23,55.8,8.6,,,
53,2020-12-23,29.3,2.3,,,
52,2020-12-23,84.3,3.4,,,
62,2020-12-23,39.8,4.4,,,
75,2020-12-23,35.5,6.5,,,
80,2020-12-23,52.2,4.0,,,
77,2020-12-23,29.3,4.8,,,
976,2020-12-23,3.1,1.2,,,
974,2020-12-23,5.6,0.9,,,
973,2020-12-23,10.0,1.5,,,
972,2020-12-23,7.0,1.9,,,
971,2020-12-23,13.3,1.0,,,
95,2020-12-23,37.4,2.7,,,
94,2020-12-23,42.9,4.9,,,
93,2020-12-23,39.2,4.3,,,
92,2020-12-23,45.3,6.2,,,
91,2020-12-23,37.7,5.2,,,
76,2020-12-23,39.5,3.6,,,
90,2020-12-23,140.2,16.8,,,
88,2020-12-23,91.7,5.7,,,
87,2020-12-23,29.4,2.1,,,
51,2020-12-23,51.3,3.9,,,
85,2020-12-23,15.1,1.8,,,
84,2020-12-23,55.4,2.1,,,
83,2020-12-23,25.1,3.7,,,
82,2020-12-23,19.4,3.1,,,
81,2020-12-23,34.0,4.9,,,
79,2020-12-23,14.4,1.6,,,
78,2020-12-23,51.7,3.6,,,
89,2020-12-23,64.7,5.3,,,
86,2020-12-23,11.4,1.1,,,
63,2020-12-23,39.5,3.4,,,
48,2020-12-23,36.6,2.6,,,
22,2020-12-23,14.0,0.3,,,
21,2020-12-23,69.1,6.6,,,
19,2020-12-23,9.9,1.7,,,
18,2020-12-23,55.5,1.3,,,
17,2020-12-23,6.4,0.9,,,
16,2020-12-23,11.1,1.7,,,
15,2020-12-23,36.5,4.8,,,
14,2020-12-23,26.1,2.9,105.7,2.32,37.5
13,2020-12-23,49.3,8.3,189.7,2.78,62.4
12,2020-12-23,20.4,1.8,101.0,2.74,40.5
23,2020-12-23,15.2,0.8,,,
11,2020-12-23,17.8,1.1,107.1,2.44,40.5
09,2020-12-23,22.2,0.0,72.2,2.1,40.5
08,2020-12-23,70.5,4.4,361.2,4.01,58.3
07,2020-12-23,40.8,2.5,246.9,3.57,77.6
06,2020-12-23,48.6,4.8,340.6,4.78,62.4
05,2020-12-23,101.9,7.1,244.1,5.47,62.4
04,2020-12-23,59.8,3.1,111.4,2.85,62.4
03,2020-12-23,81.1,5.3,287.3,3.45,77.6
02,2020-12-23,59.3,4.5,245.2,6.13,56.4
01,2020-12-23,46.6,2.8,222.8,3.27,77.6
49,2020-12-23,29.6,4.1,,,
10,2020-12-23,36.4,3.9,196.8,4.73,58.3
24,2020-12-23,16.4,1.7,,,
50,2020-12-23,16.1,1.4,,,
26,2020-12-23,43.8,5.7,,,
25,2020-12-23,28.4,8.3,,,
46,2020-12-23,13.2,0.0,,,
45,2020-12-23,30.2,5.9,,,
44,2020-12-23,17.4,1.2,,,
43,2020-12-23,55.9,1.3,,,
42,2020-12-23,65.5,7.6,,,
41,2020-12-23,45.8,1.8,,,
40,2020-12-23,28.7,2.0,,,
39,2020-12-23,94.9,3.8,,,
38,2020-12-23,61.3,5.0,,,
37,2020-12-23,25.4,4.6,,,
47,2020-12-23,19.2,3.0,,,
35,2020-12-23,22.7,2.3,,,
34,2020-12-23,16.2,3.1,,,
33,2020-12-23,24.4,4.4,,,
32,2020-12-23,16.2,1.0,,,
31,2020-12-23,21.8,4.3,,,
30,2020-12-23,26.2,4.7,,,
2B,2020-12-23,2.8,0.0,,,
2A,2020-12-23,8.3,2.5,,,
29,2020-12-23,10.9,1.7,,,
28,2020-12-23,39.0,2.5,,,
27,2020-12-23,33.4,0.8,,,
36,2020-12-23,29.7,2.2,,,
65,2020-12-24,48.1,4.8,,,
66,2020-12-24,10.7,1.9,,,
67,2020-12-24,40.2,3.9,,,
73,2020-12-24,45.5,6.0,,,
69,2020-12-24,54.9,7.5,,,
70,2020-12-24,35.1,2.5,,,
71,2020-12-24,74.4,5.2,,,
72,2020-12-24,45.9,2.3,,,
68,2020-12-24,53.5,5.6,,,
64,2020-12-24,28.6,2.7,,,
58,2020-12-24,44.9,1.4,,,
62,2020-12-24,37.7,4.6,,,
61,2020-12-24,63.9,4.9,,,
60,2020-12-24,41.5,2.8,,,
59,2020-12-24,35.5,4.1,,,
57,2020-12-24,46.1,4.3,,,
56,2020-12-24,19.2,1.1,,,
55,2020-12-24,72.1,4.8,,,
54,2020-12-24,57.1,8.9,,,
53,2020-12-24,29.3,2.0,,,
74,2020-12-24,44.8,4.8,,,
52,2020-12-24,82.6,3.4,,,
63,2020-12-24,40.1,3.4,,,
75,2020-12-24,35.8,6.4,,,
87,2020-12-24,28.6,2.1,,,
77,2020-12-24,29.2,4.8,,,
51,2020-12-24,54.3,3.7,,,
974,2020-12-24,4.9,0.7,,,
973,2020-12-24,8.6,1.9,,,
972,2020-12-24,6.7,1.9,,,
971,2020-12-24,13.1,1.3,,,
95,2020-12-24,37.4,2.6,,,
94,2020-12-24,43.4,4.8,,,
93,2020-12-24,38.4,4.0,,,
92,2020-12-24,45.3,5.8,,,
91,2020-12-24,37.7,4.9,,,
76,2020-12-24,39.2,3.3,,,
90,2020-12-24,136.0,16.1,,,
88,2020-12-24,90.8,5.7,,,
86,2020-12-24,11.0,0.9,,,
85,2020-12-24,14.5,1.8,,,
84,2020-12-24,54.3,2.5,,,
83,2020-12-24,25.8,3.9,,,
82,2020-12-24,19.0,3.5,,,
81,2020-12-24,30.9,4.9,,,
80,2020-12-24,51.9,4.0,,,
79,2020-12-24,14.4,1.6,,,
78,2020-12-24,51.0,3.5,,,
89,2020-12-24,63.6,5.3,,,
976,2020-12-24,2.3,0.8,,,
50,2020-12-24,14.5,1.4,,,
48,2020-12-24,35.2,3.9,,,
23,2020-12-24,16.0,1.7,,,
22,2020-12-24,12.5,0.3,,,
21,2020-12-24,70.4,7.3,,,
19,2020-12-24,10.4,1.2,,,
18,2020-12-24,47.3,1.0,,,
17,2020-12-24,6.4,0.9,,,
16,2020-12-24,10.8,1.7,,,
15,2020-12-24,39.3,4.1,,,
14,2020-12-24,25.2,2.4,105.9,2.21,35.4
13,2020-12-24,50.6,8.0,188.2,2.61,60.7
24,2020-12-24,16.2,1.9,,,
12,2020-12-24,20.1,1.4,86.2,2.18,39.5
10,2020-12-24,36.1,3.9,191.4,4.31,60.0
09,2020-12-24,23.5,0.7,73.5,2.06,39.5
08,2020-12-24,69.4,4.8,341.6,3.82,60.0
07,2020-12-24,42.4,3.1,245.4,3.41,74.8
06,2020-12-24,49.6,4.3,341.5,4.63,60.7
05,2020-12-24,94.1,7.1,264.5,5.5,60.7
04,2020-12-24,58.6,3.7,108.4,2.69,60.7
03,2020-12-24,80.8,5.0,271.0,3.32,74.8
02,2020-12-24,56.7,3.7,210.2,5.22,55.0
01,2020-12-24,44.3,2.8,211.3,3.09,74.8
11,2020-12-24,19.4,1.1,110.5,2.38,39.5
25,2020-12-24,27.6,8.5,,,
49,2020-12-24,29.5,3.8,,,
27,2020-12-24,32.6,1.0,,,
47,2020-12-24,19.8,3.0,,,
46,2020-12-24,13.2,0.0,,,
45,2020-12-24,29.6,6.6,,,
44,2020-12-24,16.1,1.1,,,
43,2020-12-24,56.8,1.3,,,
42,2020-12-24,65.4,6.9,,,
26,2020-12-24,41.6,5.1,,,
40,2020-12-24,29.0,2.0,,,
39,2020-12-24,94.5,3.5,,,
38,2020-12-24,62.9,4.8,,,
37,2020-12-24,26.1,4.6,,,
41,2020-12-24,45.5,2.1,,,
35,2020-12-24,22.7,2.1,,,
34,2020-12-24,15.6,3.1,,,
33,2020-12-24,23.9,4.4,,,
32,2020-12-24,16.2,1.0,,,
31,2020-12-24,21.6,4.3,,,
30,2020-12-24,24.1,4.0,,,
2B,2020-12-24,2.8,0.0,,,
2A,2020-12-24,7.0,2.5,,,
29,2020-12-24,10.7,1.5,,,
28,2020-12-24,38.1,2.8,,,
36,2020-12-24,28.8,2.2,,,
66,2020-12-25,10.7,1.9,,,
67,2020-12-25,39.8,4.0,,,
68,2020-12-25,52.1,5.1,,,
69,2020-12-25,54.5,7.8,,,
74,2020-12-25,45.1,4.7,,,
71,2020-12-25,73.2,5.6,,,
72,2020-12-25,45.0,2.1,,,
73,2020-12-25,44.5,5.8,,,
70,2020-12-25,34.6,2.5,,,
65,2020-12-25,44.2,3.9,,,
53,2020-12-25,28.9,2.0,,,
63,2020-12-25,40.8,4.0,,,
62,2020-12-25,37.2,4.6,,,
61,2020-12-25,63.5,4.9,,,
60,2020-12-25,40.5,2.8,,,
59,2020-12-25,34.6,4.0,,,
58,2020-12-25,45.9,2.4,,,
57,2020-12-25,46.4,4.6,,,
56,2020-12-25,19.3,1.1,,,
55,2020-12-25,71.6,4.8,,,
54,2020-12-25,56.3,8.5,,,
75,2020-12-25,35.6,6.4,,,
64,2020-12-25,28.1,2.4,,,
76,2020-12-25,38.7,3.1,,,
88,2020-12-25,87.0,6.0,,,
78,2020-12-25,51.5,3.6,,,
52,2020-12-25,81.4,4.6,,,
976,2020-12-25,2.3,0.4,,,
974,2020-12-25,4.9,0.7,,,
973,2020-12-25,9.3,1.9,,,
972,2020-12-25,5.9,1.6,,,
971,2020-12-25,12.8,0.8,,,
95,2020-12-25,38.0,2.9,,,
94,2020-12-25,42.2,4.8,,,
93,2020-12-25,38.3,3.9,,,
92,2020-12-25,45.0,5.7,,,
77,2020-12-25,28.6,4.7,,,
91,2020-12-25,37.8,5.2,,,
89,2020-12-25,64.1,5.0,,,
87,2020-12-25,29.1,2.4,,,
86,2020-12-25,10.8,0.9,,,
85,2020-12-25,14.1,1.5,,,
84,2020-12-25,54.5,2.1,,,
83,2020-12-25,25.8,4.1,,,
82,2020-12-25,16.3,1.2,,,
81,2020-12-25,31.2,4.9,,,
80,2020-12-25,52.8,4.0,,,
79,2020-12-25,15.0,1.6,,,
90,2020-12-25,131.1,13.3,,,
51,2020-12-25,54.7,3.7,,,
50,2020-12-25,14.5,1.4,,,
49,2020-12-25,28.8,3.4,,,
24,2020-12-25,16.4,1.9,,,
23,2020-12-25,16.0,1.7,,,
22,2020-12-25,12.5,0.3,,,
21,2020-12-25,71.2,7.3,,,
19,2020-12-25,10.4,1.2,,,
18,2020-12-25,47.0,1.3,,,
17,2020-12-25,6.7,0.9,,,
16,2020-12-25,9.4,1.7,,,
15,2020-12-25,39.3,4.1,,,
14,2020-12-25,25.4,2.6,92.8,2.18,35.0
25,2020-12-25,27.3,7.6,,,
13,2020-12-25,49.8,7.8,157.9,2.48,59.3
11,2020-12-25,21.3,1.4,91.8,2.25,37.8
10,2020-12-25,36.4,3.9,160.0,4.08,60.0
09,2020-12-25,24.2,0.7,59.7,1.92,37.8
08,2020-12-25,68.7,4.8,289.2,3.67,60.0
07,2020-12-25,41.4,2.8,199.5,3.25,75.7
06,2020-12-25,49.1,4.2,293.8,4.56,59.3
05,2020-12-25,94.1,7.1,242.7,5.77,59.3
04,2020-12-25,61.6,2.4,99.9,2.8,59.3
03,2020-12-25,79.6,4.4,228.5,3.35,75.7
02,2020-12-25,54.8,3.7,169.0,4.83,54.3
12,2020-12-25,17.9,1.4,74.0,2.07,37.8
26,2020-12-25,41.2,4.9,,,
01,2020-12-25,39.5,3.0,172.5,3.04,75.7
28,2020-12-25,37.4,2.8,,,
48,2020-12-25,39.2,2.6,,,
47,2020-12-25,18.9,3.0,,,
46,2020-12-25,13.2,0.0,,,
45,2020-12-25,29.8,6.6,,,
44,2020-12-25,16.1,1.1,,,
43,2020-12-25,55.4,1.3,,,
27,2020-12-25,32.7,1.0,,,
41,2020-12-25,44.0,2.1,,,
40,2020-12-25,27.7,2.0,,,
39,2020-12-25,95.7,3.8,,,
38,2020-12-25,62.4,4.8,,,
42,2020-12-25,64.1,6.9,,,
36,2020-12-25,28.8,1.8,,,
35,2020-12-25,22.8,2.0,,,
34,2020-12-25,15.2,3.1,,,
33,2020-12-25,24.0,4.5,,,
32,2020-12-25,16.2,1.0,,,
31,2020-12-25,21.1,4.4,,,
30,2020-12-25,23.4,4.0,,,
2B,2020-12-25,2.8,0.6,,,
2A,2020-12-25,7.0,1.9,,,
29,2020-12-25,11.1,1.4,,,
37,2020-12-25,25.7,4.6,,,
65,2020-12-26,40.3,3.9,,,
66,2020-12-26,11.0,1.9,,,
67,2020-12-26,39.7,4.3,,,
68,2020-12-26,53.7,5.6,,,
73,2020-12-26,44.8,5.6,,,
70,2020-12-26,33.0,3.0,,,
71,2020-12-26,75.5,5.4,,,
72,2020-12-26,45.4,2.3,,,
69,2020-12-26,55.4,7.9,,,
64,2020-12-26,28.8,2.5,,,
52,2020-12-26,80.8,4.6,,,
62,2020-12-26,37.1,4.6,,,
61,2020-12-26,63.2,4.9,,,
60,2020-12-26,40.5,2.8,,,
59,2020-12-26,34.7,4.1,,,
58,2020-12-26,46.3,2.4,,,
57,2020-12-26,45.8,4.9,,,
56,2020-12-26,19.6,1.1,,,
55,2020-12-26,74.3,5.9,,,
54,2020-12-26,55.6,8.6,,,
53,2020-12-26,29.6,2.0,,,
74,2020-12-26,44.8,4.8,,,
63,2020-12-26,41.5,4.1,,,
75,2020-12-26,35.4,6.4,,,
87,2020-12-26,29.1,2.4,,,
77,2020-12-26,28.3,4.6,,,
51,2020-12-26,56.4,4.4,,,
974,2020-12-26,4.9,0.8,,,
973,2020-12-26,10.8,1.9,,,
972,2020-12-26,5.9,1.6,,,
971,2020-12-26,12.8,0.8,,,
95,2020-12-26,38.0,2.9,,,
94,2020-12-26,42.4,4.8,,,
93,2020-12-26,38.6,3.9,,,
92,2020-12-26,45.2,5.7,,,
91,2020-12-26,39.0,4.9,,,
76,2020-12-26,38.7,3.1,,,
90,2020-12-26,129.7,14.0,,,
88,2020-12-26,86.2,6.0,,,
86,2020-12-26,11.4,1.6,,,
85,2020-12-26,14.4,1.5,,,
84,2020-12-26,54.7,2.1,,,
83,2020-12-26,26.0,3.8,,,
82,2020-12-26,16.3,1.2,,,
81,2020-12-26,30.7,4.6,,,
80,2020-12-26,52.8,4.0,,,
79,2020-12-26,13.9,1.1,,,
78,2020-12-26,51.7,3.6,,,
89,2020-12-26,64.1,5.3,,,
50,2020-12-26,14.3,1.4,,,
976,2020-12-26,3.1,0.4,,,
48,2020-12-26,39.2,2.6,,,
23,2020-12-26,16.0,1.7,,,
22,2020-12-26,12.5,0.3,,,
21,2020-12-26,69.3,7.9,,,
19,2020-12-26,9.5,1.2,,,
18,2020-12-26,47.7,1.6,,,
17,2020-12-26,6.8,0.9,,,
16,2020-12-26,9.4,1.7,,,
15,2020-12-26,39.3,4.1,,,
14,2020-12-26,26.1,2.6,93.7,2.21,35.0
13,2020-12-26,50.7,8.1,159.2,2.52,59.8
24,2020-12-26,15.7,1.9,,,
12,2020-12-26,17.9,1.4,81.9,2.26,38.0
10,2020-12-26,36.8,3.5,161.7,4.18,63.4
09,2020-12-26,24.2,0.7,65.6,2.08,38.0
08,2020-12-26,68.4,4.8,283.6,3.8,63.4
07,2020-12-26,42.7,2.8,175.9,3.18,76.4
06,2020-12-26,49.5,4.3,296.7,4.68,59.8
05,2020-12-26,89.9,6.4,257.5,6.15,59.8
04,2020-12-26,64.1,2.4,109.6,3.03,59.8
03,2020-12-26,79.3,4.4,218.8,3.64,76.4
02,2020-12-26,55.4,3.7,166.9,4.97,55.3
01,2020-12-26,39.8,3.0,159.1,3.24,76.4
11,2020-12-26,22.1,1.6,94.7,2.35,38.0
25,2020-12-26,29.5,8.0,,,
49,2020-12-26,29.1,3.2,,,
27,2020-12-26,32.7,1.0,,,
47,2020-12-26,17.4,2.4,,,
46,2020-12-26,13.2,0.0,,,
45,2020-12-26,28.8,5.8,,,
44,2020-12-26,15.9,0.9,,,
43,2020-12-26,55.0,1.3,,,
42,2020-12-26,63.8,6.9,,,
26,2020-12-26,41.2,4.9,,,
40,2020-12-26,27.2,2.0,,,
39,2020-12-26,94.9,3.8,,,
38,2020-12-26,62.3,4.8,,,
37,2020-12-26,25.7,4.6,,,
41,2020-12-26,44.3,2.4,,,
35,2020-12-26,22.8,2.1,,,
34,2020-12-26,15.1,3.1,,,
33,2020-12-26,24.1,4.5,,,
32,2020-12-26,15.7,1.0,,,
31,2020-12-26,21.0,4.5,,,
30,2020-12-26,23.0,3.9,,,
2B,2020-12-26,2.8,0.6,,,
2A,2020-12-26,7.0,1.9,,,
29,2020-12-26,11.1,1.4,,,
28,2020-12-26,38.1,2.8,,,
36,2020-12-26,29.2,1.8,,,
65,2020-12-27,41.1,3.9,,,
66,2020-12-27,11.2,2.1,,,
67,2020-12-27,40.0,4.4,,,
68,2020-12-27,53.5,5.9,,,
73,2020-12-27,44.3,5.8,,,
70,2020-12-27,31.7,3.0,,,
71,2020-12-27,76.0,5.1,,,
72,2020-12-27,45.4,2.3,,,
69,2020-12-27,55.7,7.8,,,
64,2020-12-27,29.5,2.7,,,
52,2020-12-27,81.4,5.7,,,
62,2020-12-27,37.3,4.6,,,
61,2020-12-27,62.1,5.3,,,
60,2020-12-27,41.0,2.8,,,
59,2020-12-27,35.1,4.1,,,
58,2020-12-27,47.3,2.4,,,
57,2020-12-27,46.2,5.0,,,
56,2020-12-27,19.8,1.2,,,
55,2020-12-27,73.7,5.3,,,
54,2020-12-27,58.2,8.3,,,
53,2020-12-27,29.6,2.0,,,
74,2020-12-27,46.4,5.1,,,
63,2020-12-27,42.1,4.3,,,
75,2020-12-27,35.4,6.4,,,
87,2020-12-27,28.6,2.1,,,
77,2020-12-27,28.2,4.6,,,
51,2020-12-27,57.1,4.0,,,
974,2020-12-27,5.0,0.8,,,
973,2020-12-27,11.9,2.2,,,
972,2020-12-27,5.9,1.6,,,
971,2020-12-27,12.8,0.8,,,
95,2020-12-27,37.4,2.6,,,
94,2020-12-27,42.4,4.9,,,
93,2020-12-27,39.8,3.9,,,
92,2020-12-27,45.4,5.7,,,
91,2020-12-27,39.6,5.0,,,
76,2020-12-27,39.4,3.2,,,
90,2020-12-27,128.3,14.0,,,
88,2020-12-27,84.6,5.2,,,
86,2020-12-27,11.2,1.8,,,
85,2020-12-27,14.2,1.2,,,
84,2020-12-27,55.2,2.3,,,
83,2020-12-27,25.9,3.4,,,
82,2020-12-27,16.6,1.2,,,
81,2020-12-27,32.0,4.6,,,
80,2020-12-27,54.5,4.0,,,
79,2020-12-27,14.2,1.1,,,
78,2020-12-27,51.9,3.5,,,
89,2020-12-27,65.0,5.3,,,
50,2020-12-27,14.5,1.6,,,
976,2020-12-27,3.5,0.4,,,
48,2020-12-27,39.2,2.6,,,
23,2020-12-27,16.0,1.7,,,
22,2020-12-27,12.5,0.3,,,
21,2020-12-27,70.2,8.8,,,
19,2020-12-27,10.4,1.7,,,
18,2020-12-27,47.7,1.6,,,
17,2020-12-27,7.0,0.9,,,
16,2020-12-27,9.4,1.7,,,
15,2020-12-27,39.3,4.1,,,
14,2020-12-27,26.5,2.3,93.4,2.22,37.1
13,2020-12-27,51.3,8.5,157.8,2.52,60.4
24,2020-12-27,15.7,1.9,,,
12,2020-12-27,17.9,1.4,84.4,2.32,38.2
10,2020-12-27,35.5,3.5,162.0,4.22,62.8
09,2020-12-27,24.2,0.7,68.2,2.17,38.2
08,2020-12-27,71.3,4.4,281.7,3.8,62.8
07,2020-12-27,42.4,3.1,153.3,3.05,76.9
06,2020-12-27,49.8,4.0,296.8,4.72,60.4
05,2020-12-27,89.9,7.1,254.7,6.09,60.4
04,2020-12-27,61.0,2.4,106.5,2.98,60.4
03,2020-12-27,80.5,4.4,208.9,3.91,76.9
02,2020-12-27,55.6,3.7,161.8,4.88,55.0
01,2020-12-27,39.9,3.0,143.4,3.37,76.9
11,2020-12-27,22.4,1.9,96.6,2.4,38.2
25,2020-12-27,28.9,8.0,,,
49,2020-12-27,29.9,3.4,,,
27,2020-12-27,33.2,1.7,,,
47,2020-12-27,16.8,1.8,,,
46,2020-12-27,13.2,0.0,,,
45,2020-12-27,28.8,5.8,,,
44,2020-12-27,16.3,1.1,,,
43,2020-12-27,57.2,0.9,,,
42,2020-12-27,63.8,7.1,,,
26,2020-12-27,41.4,4.9,,,
40,2020-12-27,28.2,2.2,,,
39,2020-12-27,94.9,3.5,,,
38,2020-12-27,62.4,4.8,,,
37,2020-12-27,25.4,4.6,,,
41,2020-12-27,44.9,2.4,,,
35,2020-12-27,22.5,1.9,,,
34,2020-12-27,14.9,3.1,,,
33,2020-12-27,24.0,4.5,,,
32,2020-12-27,15.7,1.0,,,
31,2020-12-27,21.0,4.5,,,
30,2020-12-27,23.1,3.8,,,
2B,2020-12-27,3.4,0.6,,,
2A,2020-12-27,7.0,1.9,,,
29,2020-12-27,11.0,1.4,,,
28,2020-12-27,38.8,2.8,,,
36,2020-12-27,29.7,1.8,,,
65,2020-12-28,40.7,3.5,,,
66,2020-12-28,11.6,2.5,,,
67,2020-12-28,40.2,4.5,,,
68,2020-12-28,55.0,6.3,,,
73,2020-12-28,45.2,5.3,,,
70,2020-12-28,31.7,3.4,,,
71,2020-12-28,76.4,5.4,,,
72,2020-12-28,49.8,2.1,,,
69,2020-12-28,55.8,7.6,,,
64,2020-12-28,29.5,3.0,,,
52,2020-12-28,80.8,6.3,,,
62,2020-12-28,37.1,4.4,,,
61,2020-12-28,58.2,4.2,,,
60,2020-12-28,41.8,2.8,,,
59,2020-12-28,33.7,4.3,,,
58,2020-12-28,49.2,2.4,,,
57,2020-12-28,46.0,4.9,,,
56,2020-12-28,19.7,1.2,,,
55,2020-12-28,77.5,5.3,,,
54,2020-12-28,57.5,8.3,,,
53,2020-12-28,29.6,2.6,,,
74,2020-12-28,44.6,4.8,,,
63,2020-12-28,43.9,3.8,,,
75,2020-12-28,35.5,6.4,,,
87,2020-12-28,27.8,2.1,,,
77,2020-12-28,28.3,4.4,,,
51,2020-12-28,56.2,4.0,,,
974,2020-12-28,5.3,0.9,,,
