datetime,dep,tx_incidence,tx_positivite
2021-02-25,85,110.9,5.44
2021-02-26,85,110.2,5.48
2021-02-27,85,110.2,5.36
2021-02-28,85,111.5,5.44
2021-03-01,85,107.0,5.45
2021-03-02,85,113.4,5.9
2021-03-03,85,112.1,5.94
2021-03-04,85,119.2,6.7
2021-03-05,85,126.3,7.34
2021-03-06,85,118.6,7.67
2021-03-07,85,117.3,7.55
2021-03-08,85,118.6,7.54
2021-03-09,85,107.0,7.08
2021-03-10,85,111.5,7.63
2021-03-11,85,112.8,6.99
2021-03-12,85,111.5,6.14
2021-03-13,85,128.3,6.58
2021-03-14,85,131.5,6.7
2021-03-15,85,143.7,6.7
2021-03-16,85,156.6,6.55
2021-03-17,85,166.3,6.35
2021-03-18,85,170.1,6.04
2021-03-19,85,197.9,6.26
2021-03-20,85,204.3,5.96
2021-03-21,85,206.2,6.01
2021-01-01,86,43.4,4.09
2021-01-02,86,48.3,4.66
2021-01-03,86,48.3,4.64
2021-01-04,86,50.3,4.98
2021-01-05,86,51.3,5.37
2021-01-06,86,57.2,6.06
2021-01-07,86,56.2,6.35
2021-01-08,86,65.1,5.89
2021-01-09,86,67.1,5.99
2021-01-10,86,69.1,6.14
2021-01-11,86,69.1,6.06
2021-01-12,86,76.0,6.27
2021-01-13,86,74.0,5.82
2021-01-14,86,87.8,6.4
2021-01-15,86,102.6,6.93
2021-01-16,86,109.5,7.03
2021-01-17,86,108.5,6.94
2021-01-18,86,118.4,7.13
2021-01-19,86,115.4,6.5
2021-01-20,86,125.3,6.82
2021-01-21,86,127.3,6.74
2021-01-22,86,129.2,6.79
2021-01-23,86,130.2,6.79
2021-01-24,86,131.2,6.86
2021-01-25,86,147.0,7.51
2021-01-26,86,156.9,7.92
2021-01-27,86,159.8,7.75
2021-01-28,86,146.0,6.74
2021-01-29,86,143.1,6.32
2021-01-30,86,137.1,6.01
2021-01-31,86,141.1,6.15
2021-02-01,86,129.2,5.51
2021-02-02,86,128.3,5.46
2021-02-03,86,129.2,5.31
2021-02-04,86,150.0,6.04
2021-02-05,86,149.0,5.72
2021-02-06,86,152.9,5.66
2021-02-07,86,150.9,5.6
2021-02-08,86,145.0,5.32
2021-02-09,86,126.3,4.69
2021-02-10,86,112.5,4.42
2021-02-11,86,108.5,4.51
2021-02-12,86,106.5,4.84
2021-02-13,86,101.6,4.97
2021-02-14,86,98.7,4.84
2021-02-15,86,103.6,5.51
2021-02-16,86,118.4,6.85
2021-02-17,86,126.3,7.99
2021-02-18,86,111.5,7.74
2021-02-19,86,113.5,8.35
2021-02-20,86,124.3,9.38
2021-02-21,86,125.3,9.47
2021-02-22,86,137.1,10.07
2021-02-23,86,155.9,11.13
2021-02-24,86,159.8,10.76
2021-02-25,86,170.7,9.87
2021-02-26,86,159.8,9.04
2021-02-27,86,159.8,8.71
2021-02-28,86,158.8,8.64
2021-03-01,86,153.9,7.01
2021-03-02,86,139.1,5.64
2021-03-03,86,139.1,5.3
2021-03-04,86,147.0,5.22
2021-03-05,86,165.7,4.81
2021-03-06,86,162.8,4.65
2021-03-07,86,166.7,4.69
2021-03-08,86,169.7,4.36
2021-03-09,86,202.2,4.54
2021-03-10,86,213.1,4.66
2021-03-11,86,219.0,4.08
2021-03-12,86,225.9,4.05
2021-03-13,86,220.0,3.85
2021-03-14,86,216.1,3.81
2021-03-15,86,238.7,4.18
2021-03-16,86,228.9,3.89
2021-03-17,86,223.0,3.75
2021-03-18,86,209.2,4.11
2021-03-19,86,204.2,4.16
2021-03-20,86,212.1,4.39
2021-03-21,86,217.0,4.51
2021-01-01,87,69.5,7.37
2021-01-02,87,72.0,7.11
2021-01-03,87,70.7,6.96
2021-01-04,87,75.8,7.22
2021-01-05,87,89.7,8.4
2021-01-06,87,93.5,9.18
2021-01-07,87,85.9,8.31
2021-01-08,87,93.5,7.64
2021-01-09,87,88.4,7.44
2021-01-10,87,87.2,7.37
2021-01-11,87,88.4,7.24
2021-01-12,87,90.9,7.03
2021-01-13,87,97.3,7.12
2021-01-14,87,104.8,7.75
2021-01-15,87,121.3,8.35
2021-01-16,87,133.9,8.95
2021-01-17,87,133.9,8.95
2021-01-18,87,133.9,8.62
2021-01-19,87,118.7,7.57
2021-01-20,87,113.7,7.07
2021-01-21,87,107.4,6.46
2021-01-22,87,98.5,5.82
2021-01-23,87,94.7,5.56
2021-01-24,87,94.7,5.56
2021-01-25,87,90.9,5.56
2021-01-26,87,94.7,5.9
2021-01-27,87,88.4,5.64
2021-01-28,87,89.7,5.62
2021-01-29,87,98.5,5.9
2021-01-30,87,90.9,5.49
2021-01-31,87,90.9,5.5
2021-02-01,87,96.0,5.55
2021-02-02,87,107.4,6.03
2021-02-03,87,123.8,6.67
2021-02-04,87,126.3,6.28
2021-02-05,87,122.5,5.86
2021-02-06,87,131.4,5.89
2021-02-07,87,131.4,5.87
2021-02-08,87,127.6,5.75
2021-02-09,87,116.2,4.86
2021-02-10,87,97.3,4.25
2021-02-11,87,85.9,4.07
2021-02-12,87,84.6,4.43
2021-02-13,87,82.1,4.63
2021-02-14,87,82.1,4.64
2021-02-15,87,82.1,4.91
2021-02-16,87,85.9,6.33
2021-02-17,87,87.2,6.79
2021-02-18,87,96.0,7.84
2021-02-19,87,101.0,8.25
2021-02-20,87,101.0,8.75
2021-02-21,87,104.8,9.05
2021-02-22,87,113.7,9.66
2021-02-23,87,120.0,9.96
2021-02-24,87,118.7,9.06
2021-02-25,87,116.2,8.53
2021-02-26,87,109.9,8.17
2021-02-27,87,111.1,7.62
2021-02-28,87,107.4,7.38
2021-03-01,87,112.4,6.95
2021-03-02,87,113.7,5.66
2021-03-03,87,121.3,5.76
2021-03-04,87,122.5,4.65
2021-03-05,87,123.8,3.47
2021-03-06,87,130.1,3.67
2021-03-07,87,130.1,3.67
2021-03-08,87,127.6,2.73
2021-03-09,87,125.0,2.7
2021-03-10,87,136.4,2.94
2021-03-11,87,152.8,3.34
2021-03-12,87,159.1,3.79
2021-03-13,87,162.9,3.72
2021-03-14,87,165.5,3.76
2021-03-15,87,185.7,5.42
2021-03-16,87,198.3,4.87
2021-03-17,87,194.5,4.67
2021-03-18,87,195.8,4.34
2021-03-19,87,207.1,4.55
2021-03-20,87,221.0,4.83
2021-03-21,87,218.5,4.79
2021-01-01,88,157.1,9.31
2021-01-02,88,163.5,9.43
2021-01-03,88,163.5,9.44
2021-01-04,88,154.5,8.22
2021-01-05,88,149.3,7.62
2021-01-06,88,128.5,7.19
2021-01-07,88,115.5,6.5
2021-01-08,88,141.5,6.64
2021-01-09,88,129.8,6.22
2021-01-10,88,129.8,6.24
2021-01-11,88,146.7,7.25
2021-01-12,88,149.3,7.46
2021-01-13,88,151.9,7.36
2021-01-14,88,153.2,7.25
2021-01-15,88,149.3,7.03
2021-01-16,88,157.1,7.31
2021-01-17,88,157.1,7.33
2021-01-18,88,148.0,6.94
2021-01-19,88,135.0,6.09
2021-01-20,88,133.7,6.1
2021-01-21,88,142.8,6.06
2021-01-22,88,141.5,5.66
2021-01-23,88,131.1,5.2
2021-01-24,88,131.1,5.18
2021-01-25,88,125.9,4.35
2021-01-26,88,136.3,4.7
2021-01-27,88,133.7,4.6
2021-01-28,88,132.4,4.18
2021-01-29,88,133.7,4.36
2021-01-30,88,140.2,4.58
2021-01-31,88,140.2,4.57
2021-02-01,88,137.6,5.14
2021-02-02,88,125.9,4.53
2021-02-03,88,127.2,4.37
2021-02-04,88,119.4,4.09
2021-02-05,88,119.4,3.72
2021-02-06,88,119.4,3.72
2021-02-07,88,119.4,3.71
2021-02-08,88,125.9,3.6
2021-02-09,88,133.7,3.46
2021-02-10,88,125.9,3.35
2021-02-11,88,118.1,3.39
2021-02-12,88,107.7,3.38
2021-02-13,88,107.7,3.43
2021-02-14,88,109.0,3.47
2021-02-15,88,99.9,3.25
2021-02-16,88,89.6,2.82
2021-02-17,88,97.3,3.02
2021-02-18,88,118.1,3.38
2021-02-19,88,120.7,3.35
2021-02-20,88,111.6,3.01
2021-02-21,88,110.3,2.98
2021-02-22,88,101.2,2.94
2021-02-23,88,110.3,3.96
2021-02-24,88,109.0,4.05
2021-02-25,88,85.7,3.88
2021-02-26,88,87.0,4.11
2021-02-27,88,88.3,4.5
2021-02-28,88,92.2,4.7
2021-03-01,88,87.0,4.68
2021-03-02,88,75.3,4.42
2021-03-03,88,72.7,4.61
2021-03-04,88,72.7,4.85
2021-03-05,88,83.1,6.15
2021-03-06,88,88.3,6.54
2021-03-07,88,84.4,6.34
2021-03-08,88,98.6,6.99
2021-03-09,88,101.2,5.11
2021-03-10,88,102.5,5.02
2021-03-11,88,101.2,4.04
2021-03-12,88,98.6,3.48
2021-03-13,88,105.1,3.59
2021-03-14,88,106.4,3.62
2021-03-15,88,135.0,4.05
2021-03-16,88,138.9,3.68
2021-03-17,88,149.3,3.81
2021-03-18,88,168.7,3.58
2021-03-19,88,170.0,3.16
2021-03-20,88,170.0,3.07
2021-03-21,88,170.0,3.07
2021-01-01,89,74.3,6.16
2021-01-02,89,81.1,6.94
2021-01-03,89,79.7,6.95
2021-01-04,89,105.4,8.83
2021-01-05,89,113.5,9.91
2021-01-06,89,117.6,10.88
2021-01-07,89,127.0,11.75
2021-01-08,89,154.1,11.41
2021-01-09,89,155.4,11.45
2021-01-10,89,154.1,11.26
2021-01-11,89,133.8,10.03
2021-01-12,89,117.6,8.61
2021-01-13,89,106.8,7.86
2021-01-14,89,106.8,7.98
2021-01-15,89,86.5,6.59
2021-01-16,89,81.1,6.22
2021-01-17,89,81.1,6.33
2021-01-18,89,75.7,6.07
2021-01-19,89,81.1,6.51
2021-01-20,89,78.4,6.39
2021-01-21,89,63.5,4.89
2021-01-22,89,71.6,5.48
2021-01-23,89,73.0,5.59
2021-01-24,89,71.6,5.45
2021-01-25,89,74.3,5.51
2021-01-26,89,77.0,5.68
2021-01-27,89,82.4,5.91
2021-01-28,89,93.3,6.25
2021-01-29,89,97.3,6.21
2021-01-30,89,98.7,6.21
2021-01-31,89,98.7,6.2
2021-02-01,89,110.8,6.78
2021-02-02,89,102.7,6.13
2021-02-03,89,93.3,5.41
2021-02-04,89,87.8,4.94
2021-02-05,89,89.2,4.85
2021-02-06,89,90.6,4.73
2021-02-07,89,90.6,4.76
2021-02-08,89,91.9,4.77
2021-02-09,89,93.3,4.96
2021-02-10,89,97.3,5.49
2021-02-11,89,98.7,6.14
2021-02-12,89,87.8,6.18
2021-02-13,89,77.0,5.85
2021-02-14,89,77.0,5.85
2021-02-15,89,68.9,5.72
2021-02-16,89,60.8,5.42
2021-02-17,89,56.8,5.04
2021-02-18,89,58.1,5.73
2021-02-19,89,62.2,6.54
2021-02-20,89,78.4,8.09
2021-02-21,89,79.7,8.09
2021-02-22,89,86.5,7.83
2021-02-23,89,101.4,9.03
2021-02-24,89,105.4,8.98
2021-02-25,89,117.6,8.81
2021-02-26,89,125.7,8.86
2021-02-27,89,123.0,8.42
2021-02-28,89,123.0,8.47
2021-03-01,89,123.0,8.63
2021-03-02,89,131.1,8.46
2021-03-03,89,148.7,9.21
2021-03-04,89,139.2,8.37
2021-03-05,89,143.3,7.91
2021-03-06,89,143.3,7.35
2021-03-07,89,143.3,7.34
2021-03-08,89,141.9,6.47
2021-03-09,89,141.9,6.36
2021-03-10,89,143.3,6.14
2021-03-11,89,147.3,5.28
2021-03-12,89,144.6,4.89
2021-03-13,89,152.7,5.21
2021-03-14,89,158.1,5.34
2021-03-15,89,181.1,5.92
2021-03-16,89,179.8,5.51
2021-03-17,89,196.0,5.9
2021-03-18,89,210.8,5.98
2021-03-19,89,227.1,6.04
2021-03-20,89,227.1,5.94
2021-03-21,89,220.3,5.77
2021-01-01,90,262.3,13.96
2021-01-02,90,235.2,12.26
2021-01-03,90,238.2,12.38
2021-01-04,90,277.4,13.59
2021-01-05,90,250.3,12.01
2021-01-06,90,253.3,13.53
2021-01-07,90,256.3,13.3
2021-01-08,90,301.5,12.89
2021-01-09,90,304.5,12.97
2021-01-10,90,301.5,12.87
2021-01-11,90,268.3,12.18
2021-01-12,90,271.4,11.81
2021-01-13,90,235.2,10.1
2021-01-14,90,247.2,10.53
2021-01-15,90,268.3,10.92
2021-01-16,90,268.3,10.99
2021-01-17,90,268.3,11.04
2021-01-18,90,298.5,11.86
2021-01-19,90,319.6,12.23
2021-01-20,90,295.5,11.21
2021-01-21,90,292.5,10.91
2021-01-22,90,295.5,11.07
2021-01-23,90,304.5,11.58
2021-01-24,90,304.5,11.58
2021-01-25,90,274.4,10.13
2021-01-26,90,244.2,9.06
2021-01-27,90,253.3,9.76
2021-01-28,90,247.2,9.7
2021-01-29,90,232.2,9.24
2021-01-30,90,205.0,8.2
2021-01-31,90,205.0,8.14
2021-02-01,90,205.0,8.59
2021-02-02,90,193.0,8.27
2021-02-03,90,174.9,7.33
2021-02-04,90,153.8,6.01
2021-02-05,90,120.6,3.71
2021-02-06,90,126.6,3.86
2021-02-07,90,126.6,3.87
2021-02-08,90,93.5,2.98
2021-02-09,90,87.4,3.06
2021-02-10,90,78.4,2.9
2021-02-11,90,72.4,3.01
2021-02-12,90,57.3,3.76
2021-02-13,90,48.2,3.22
2021-02-14,90,48.2,3.16
2021-02-15,90,42.2,2.89
2021-02-16,90,33.2,2.38
2021-02-17,90,42.2,3.15
2021-02-18,90,51.3,4.1
2021-02-19,90,60.3,5.26
2021-02-20,90,57.3,5.26
2021-02-21,90,57.3,5.46
2021-02-22,90,60.3,5.41
2021-02-23,90,66.3,5.8
2021-02-24,90,57.3,5.03
2021-02-25,90,54.3,4.63
2021-02-26,90,63.3,5.3
2021-02-27,90,78.4,6.27
2021-02-28,90,78.4,6.25
2021-03-01,90,81.4,6.51
2021-03-02,90,84.4,6.54
2021-03-03,90,102.5,7.57
2021-03-04,90,90.5,4.38
2021-03-05,90,87.4,4.11
2021-03-06,90,87.4,4.23
2021-03-07,90,87.4,4.25
2021-03-08,90,96.5,4.34
2021-03-09,90,102.5,4.3
2021-03-10,90,93.5,3.84
2021-03-11,90,99.5,4.26
2021-03-12,90,96.5,3.07
2021-03-13,90,93.5,2.96
2021-03-14,90,93.5,2.94
2021-03-15,90,129.7,3.38
2021-03-16,90,162.8,3.73
2021-03-17,90,168.8,3.75
2021-03-18,90,186.9,3.76
2021-03-19,90,199.0,4.28
2021-03-20,90,190.0,4.01
2021-03-21,90,190.0,4.01
2021-01-01,91,70.2,6.57
2021-01-02,91,73.3,6.95
2021-01-03,91,73.0,6.96
2021-01-04,91,83.5,7.92
2021-01-05,91,82.1,8.1
2021-01-06,91,86.9,9.26
2021-01-07,91,95.2,10.28
2021-01-08,91,113.0,10.28
2021-01-09,91,113.2,10.38
2021-01-10,91,114.3,10.48
2021-01-11,91,108.5,10.07
2021-01-12,91,106.3,9.49
2021-01-13,91,108.8,9.26
2021-01-14,91,110.7,9.03
2021-01-15,91,109.6,8.2
2021-01-16,91,109.1,7.83
2021-01-17,91,107.7,7.72
2021-01-18,91,115.2,7.9
2021-01-19,91,116.0,7.8
2021-01-20,91,115.2,7.59
2021-01-21,91,118.2,7.53
2021-01-22,91,122.9,7.55
2021-01-23,91,126.8,7.85
2021-01-24,91,127.9,7.96
2021-01-25,91,129.0,7.53
2021-01-26,91,135.4,7.78
2021-01-27,91,136.5,7.79
2021-01-28,91,134.6,7.29
2021-01-29,91,135.4,7.07
2021-01-30,91,134.6,6.97
2021-01-31,91,134.0,6.94
2021-02-01,91,135.4,7.23
2021-02-02,91,134.3,6.71
2021-02-03,91,133.8,6.61
2021-02-04,91,133.2,6.52
2021-02-05,91,137.9,6.82
2021-02-06,91,139.0,6.74
2021-02-07,91,139.3,6.73
2021-02-08,91,135.2,6.18
2021-02-09,91,141.5,6.23
2021-02-10,91,145.4,6.12
2021-02-11,91,152.1,6.21
2021-02-12,91,151.2,5.95
2021-02-13,91,150.4,5.7
2021-02-14,91,152.9,5.79
2021-02-15,91,155.4,5.97
2021-02-16,91,152.4,6.24
2021-02-17,91,150.7,6.36
2021-02-18,91,152.6,6.87
2021-02-19,91,159.9,7.71
2021-02-20,91,162.1,8.25
2021-02-21,91,161.0,8.17
2021-02-22,91,177.9,9.51
2021-02-23,91,185.9,10.29
2021-02-24,91,197.9,11.59
2021-02-25,91,196.5,12.32
2021-02-26,91,202.9,13.17
2021-02-27,91,211.7,14.06
2021-02-28,91,210.9,14.08
2021-03-01,91,221.5,14.07
2021-03-02,91,219.0,13.74
2021-03-03,91,222.6,13.45
2021-03-04,91,236.4,12.52
2021-03-05,91,235.9,11.65
2021-03-06,91,240.3,11.4
2021-03-07,91,240.6,11.42
2021-03-08,91,252.3,11.06
2021-03-09,91,270.0,10.58
2021-03-10,91,273.9,10.07
2021-03-11,91,288.9,10.11
2021-03-12,91,318.6,10.34
2021-03-13,91,329.4,10.5
2021-03-14,91,336.6,10.57
2021-03-15,91,347.7,10.65
2021-03-16,91,378.5,10.82
2021-03-17,91,401.6,11.17
2021-03-18,91,417.1,11.44
2021-03-19,91,426.5,11.55
2021-03-20,91,431.5,11.5
2021-03-21,91,430.7,11.47
2021-01-01,92,57.9,3.34
2021-01-02,92,62.4,3.79
2021-01-03,92,62.4,3.78
2021-01-04,92,70.1,4.43
2021-01-05,92,75.4,4.89
2021-01-06,92,85.0,5.95
2021-01-07,92,89.9,7.0
2021-01-08,92,103.3,6.89
2021-01-09,92,104.3,6.99
2021-01-10,92,104.1,7.12
2021-01-11,92,106.1,7.09
2021-01-12,92,108.4,6.98
2021-01-13,92,112.4,6.86
2021-01-14,92,112.7,6.47
2021-01-15,92,121.8,6.66
2021-01-16,92,121.6,6.48
2021-01-17,92,122.1,6.48
2021-01-18,92,132.0,6.74
2021-01-19,92,138.6,7.02
2021-01-20,92,142.4,7.1
2021-01-21,92,148.7,7.1
2021-01-22,92,154.3,6.59
2021-01-23,92,156.4,6.64
2021-01-24,92,157.1,6.65
2021-01-25,92,160.9,6.39
2021-01-26,92,167.8,6.5
2021-01-27,92,168.3,6.42
2021-01-28,92,175.4,6.51
2021-01-29,92,179.7,6.88
2021-01-30,92,184.5,7.0
2021-01-31,92,185.0,7.01
2021-02-01,92,187.6,7.01
2021-02-02,92,191.6,6.83
2021-02-03,92,200.3,6.87
2021-02-04,92,205.1,6.73
2021-02-05,92,209.1,6.46
2021-02-06,92,219.0,6.6
2021-02-07,92,220.8,6.64
2021-02-08,92,230.7,6.46
2021-02-09,92,235.3,6.24
2021-02-10,92,235.0,5.83
2021-02-11,92,231.0,5.52
2021-02-12,92,225.6,4.93
2021-02-13,92,218.0,4.46
2021-02-14,92,214.5,4.37
2021-02-15,92,194.2,4.08
2021-02-16,92,179.7,3.97
2021-02-17,92,177.2,4.14
2021-02-18,92,177.2,4.31
2021-02-19,92,183.5,4.9
2021-02-20,92,180.5,5.25
2021-02-21,92,182.7,5.32
2021-02-22,92,193.2,6.03
2021-02-23,92,195.7,6.53
2021-02-24,92,186.3,6.74
2021-02-25,92,191.9,7.72
2021-02-26,92,194.9,9.14
2021-02-27,92,206.4,10.2
2021-02-28,92,206.9,10.32
2021-03-01,92,212.2,10.34
2021-03-02,92,215.5,10.0
2021-03-03,92,231.7,10.16
2021-03-04,92,219.8,9.08
2021-03-05,92,211.7,7.82
2021-03-06,92,202.5,7.4
2021-03-07,92,203.6,7.46
2021-03-08,92,205.6,7.07
2021-03-09,92,216.0,6.99
2021-03-10,92,221.1,6.93
2021-03-11,92,248.5,6.98
2021-03-12,92,270.3,7.26
2021-03-13,92,287.3,7.44
2021-03-14,92,290.1,7.46
2021-03-15,92,317.8,7.77
2021-03-16,92,347.5,8.09
2021-03-17,92,366.0,8.1
2021-03-18,92,381.2,8.23
2021-03-19,92,397.5,8.3
2021-03-20,92,402.6,8.29
2021-03-21,92,403.1,8.27
2021-01-01,93,57.7,7.06
2021-01-02,93,61.4,7.59
2021-01-03,93,60.8,7.48
2021-01-04,93,69.5,8.48
2021-01-05,93,75.0,9.09
2021-01-06,93,76.7,9.36
2021-01-07,93,84.3,10.39
2021-01-08,93,99.0,10.54
2021-01-09,93,98.8,10.53
2021-01-10,93,97.5,10.46
2021-01-11,93,96.5,10.22
2021-01-12,93,95.7,9.6
2021-01-13,93,99.0,9.5
2021-01-14,93,102.5,9.61
2021-01-15,93,115.3,10.38
2021-01-16,93,116.3,10.21
2021-01-17,93,117.3,10.26
2021-01-18,93,124.5,10.54
2021-01-19,93,131.5,10.81
2021-01-20,93,141.2,11.35
2021-01-21,93,143.5,11.09
2021-01-22,93,143.1,10.41
2021-01-23,93,143.1,10.37
2021-01-24,93,144.1,10.4
2021-01-25,93,146.2,10.27
2021-01-26,93,141.4,9.79
2021-01-27,93,134.2,9.08
2021-01-28,93,129.3,8.29
2021-01-29,93,130.9,8.33
2021-01-30,93,131.5,8.34
2021-01-31,93,131.5,8.35
2021-02-01,93,134.8,8.47
2021-02-02,93,142.1,8.53
2021-02-03,93,148.4,8.88
2021-02-04,93,157.1,9.04
2021-02-05,93,155.7,8.99
2021-02-06,93,156.9,8.91
2021-02-07,93,155.9,8.83
2021-02-08,93,152.6,8.47
2021-02-09,93,154.8,7.91
2021-02-10,93,160.6,7.8
2021-02-11,93,159.6,7.45
2021-02-12,93,153.0,6.89
2021-02-13,93,150.7,6.66
2021-02-14,93,151.1,6.68
2021-02-15,93,152.6,6.8
2021-02-16,93,153.2,7.62
2021-02-17,93,144.1,7.67
2021-02-18,93,154.6,9.23
2021-02-19,93,162.9,10.12
2021-02-20,93,170.5,11.01
2021-02-21,93,172.2,11.09
2021-02-22,93,184.9,12.13
2021-02-23,93,189.7,12.78
2021-02-24,93,202.7,13.91
2021-02-25,93,207.0,14.52
2021-02-26,93,224.1,16.03
2021-02-27,93,233.2,16.78
2021-02-28,93,234.6,16.54
2021-03-01,93,241.0,16.56
2021-03-02,93,254.4,16.79
2021-03-03,93,264.9,16.5
2021-03-04,93,268.0,15.89
2021-03-05,93,279.2,14.09
2021-03-06,93,280.8,13.6
2021-03-07,93,281.4,13.78
2021-03-08,93,303.1,13.68
2021-03-09,93,314.0,12.79
2021-03-10,93,341.0,12.39
2021-03-11,93,363.1,11.57
2021-03-12,93,383.7,11.66
2021-03-13,93,404.7,11.76
2021-03-14,93,412.6,11.78
2021-03-15,93,444.5,12.01
2021-03-16,93,477.1,11.88
2021-03-17,93,487.0,11.38
2021-03-18,93,508.0,11.52
2021-03-19,93,525.1,11.34
2021-03-20,93,531.1,11.3
2021-03-21,93,532.3,11.24
2021-01-01,94,77.0,6.23
2021-01-02,94,76.5,6.35
2021-01-03,94,78.4,6.49
2021-01-04,94,84.0,6.95
2021-01-05,94,89.3,7.59
2021-01-06,94,90.9,7.81
2021-01-07,94,93.2,8.23
2021-01-08,94,113.7,8.41
2021-01-09,94,115.4,8.54
2021-01-10,94,115.4,8.58
2021-01-11,94,124.0,9.19
2021-01-12,94,127.1,8.83
2021-01-13,94,135.4,9.02
2021-01-14,94,141.5,8.82
2021-01-15,94,146.6,8.97
2021-01-16,94,147.9,8.92
2021-01-17,94,149.1,8.92
2021-01-18,94,156.6,9.14
2021-01-19,94,164.9,9.33
2021-01-20,94,171.3,9.43
2021-01-21,94,173.2,9.36
2021-01-22,94,184.4,9.21
2021-01-23,94,188.5,9.25
2021-01-24,94,187.7,9.15
2021-01-25,94,188.0,8.79
2021-01-26,94,185.5,8.62
2021-01-27,94,188.8,8.56
2021-01-28,94,193.3,8.34
2021-01-29,94,196.1,8.18
2021-01-30,94,196.6,8.14
2021-01-31,94,196.9,8.14
2021-02-01,94,208.3,8.34
2021-02-02,94,214.4,8.15
2021-02-03,94,212.5,7.95
2021-02-04,94,214.7,8.19
2021-02-05,94,212.5,7.88
2021-02-06,94,216.4,7.85
2021-02-07,94,215.5,7.85
2021-02-08,94,206.6,7.46
2021-02-09,94,213.6,7.7
2021-02-10,94,210.5,7.38
2021-02-11,94,206.6,7.1
2021-02-12,94,196.6,6.68
2021-02-13,94,197.4,6.53
2021-02-14,94,198.6,6.57
2021-02-15,94,198.0,6.49
2021-02-16,94,188.0,6.37
2021-02-17,94,185.5,6.62
2021-02-18,94,183.5,6.66
2021-02-19,94,196.1,7.06
2021-02-20,94,191.6,7.23
2021-02-21,94,192.2,7.2
2021-02-22,94,198.6,8.01
2021-02-23,94,202.4,8.55
2021-02-24,94,207.5,9.2
2021-02-25,94,220.0,10.38
2021-02-26,94,222.2,12.16
2021-02-27,94,231.6,12.88
2021-02-28,94,231.4,13.11
2021-03-01,94,248.9,13.6
2021-03-02,94,260.0,13.26
2021-03-03,94,282.8,13.63
2021-03-04,94,296.2,13.6
2021-03-05,94,310.3,13.39
2021-03-06,94,305.9,12.85
2021-03-07,94,306.7,12.85
2021-03-08,94,310.3,12.18
2021-03-09,94,320.1,11.09
2021-03-10,94,326.5,10.73
2021-03-11,94,345.7,10.83
2021-03-12,94,374.3,10.17
2021-03-13,94,408.5,10.59
2021-03-14,94,417.7,10.63
2021-03-15,94,457.7,10.61
2021-03-16,94,488.9,11.04
2021-03-17,94,511.7,11.18
2021-03-18,94,530.0,10.68
2021-03-19,94,537.0,9.8
2021-03-20,94,542.5,9.39
2021-03-21,94,541.7,9.28
2021-01-01,95,69.9,7.13
2021-01-02,95,73.6,7.55
2021-01-03,95,75.2,7.71
2021-01-04,95,86.1,8.65
2021-01-05,95,88.4,9.02
2021-01-06,95,101.8,10.79
2021-01-07,95,110.8,12.22
2021-01-08,95,130.6,11.93
2021-01-09,95,126.7,11.42
2021-01-10,95,125.9,11.29
2021-01-11,95,122.5,10.32
2021-01-12,95,121.1,9.74
2021-01-13,95,120.0,9.27
2021-01-14,95,120.3,8.98
2021-01-15,95,120.6,8.79
2021-01-16,95,123.1,8.82
2021-01-17,95,123.6,8.94
2021-01-18,95,129.2,9.28
2021-01-19,95,131.7,9.38
2021-01-20,95,130.1,9.07
2021-01-21,95,134.8,9.12
2021-01-22,95,139.3,9.07
2021-01-23,95,141.0,9.12
2021-01-24,95,140.7,9.07
2021-01-25,95,154.4,9.63
2021-01-26,95,161.4,9.36
2021-01-27,95,168.7,9.46
2021-01-28,95,169.2,9.18
2021-01-29,95,172.3,8.62
2021-01-30,95,174.8,8.57
2021-01-31,95,174.8,8.55
2021-02-01,95,169.2,8.14
2021-02-02,95,184.6,8.69
2021-02-03,95,184.0,8.56
2021-02-04,95,180.7,8.3
2021-02-05,95,192.7,9.12
2021-02-06,95,198.3,9.21
2021-02-07,95,198.0,9.21
2021-02-08,95,202.8,9.01
2021-02-09,95,194.7,8.38
2021-02-10,95,207.5,8.39
2021-02-11,95,210.6,8.06
2021-02-12,95,198.9,7.22
2021-02-13,95,194.4,6.85
2021-02-14,95,194.7,6.85
2021-02-15,95,186.3,6.65
2021-02-16,95,182.9,6.89
2021-02-17,95,168.4,6.92
2021-02-18,95,169.2,7.56
2021-02-19,95,174.3,8.19
2021-02-20,95,171.5,8.72
2021-02-21,95,172.3,8.8
2021-02-22,95,182.1,9.94
2021-02-23,95,186.3,10.65
2021-02-24,95,192.7,11.26
2021-02-25,95,203.6,12.32
2021-02-26,95,212.9,13.72
2021-02-27,95,222.1,14.3
2021-02-28,95,221.8,14.36
2021-03-01,95,228.8,14.11
2021-03-02,95,229.9,13.4
2021-03-03,95,242.2,13.66
2021-03-04,95,246.7,13.4
2021-03-05,95,255.9,11.64
2021-03-06,95,260.4,11.44
2021-03-07,95,262.9,11.55
2021-03-08,95,277.5,10.61
2021-03-09,95,296.8,10.03
2021-03-10,95,306.8,9.8
2021-03-11,95,335.6,9.52
2021-03-12,95,361.1,9.97
2021-03-13,95,380.1,10.1
2021-03-14,95,382.9,10.08
2021-03-15,95,424.6,10.47
2021-03-16,95,453.4,10.39
2021-03-17,95,478.0,10.51
2021-03-18,95,502.1,10.22
