datetime,dep,tx_incidence,tx_positivite,taux_occupation_sae
2021-09-13,03,47.1,1.36,33.1
2021-09-13,05,98.1,1.83,74.6
2021-09-13,01,82.4,2.0,33.1
2021-09-13,02,27.9,0.85,31.7
2021-09-13,10,47.8,1.21,21.1
2021-09-13,14,33.0,0.85,22.1
2021-09-13,13,309.9,2.89,74.6
2021-09-13,11,93.1,1.73,55.3
2021-09-13,04,145.3,2.1,74.6
2021-09-13,07,101.6,2.12,33.1
2021-09-13,09,153.6,2.9,55.3
2021-09-14,06,136.8,1.51,72.2
2021-09-14,04,138.0,1.97,72.2
2021-09-14,14,30.4,0.75,22.1
2021-09-14,05,95.9,1.81,72.2
2021-09-14,01,74.9,1.81,32.4
2021-09-14,07,95.1,1.97,32.4
2021-09-14,09,137.1,2.62,52.1
2021-09-14,12,57.5,1.28,52.1
2021-09-14,13,294.5,2.74,72.2
2021-09-14,11,82.6,1.53,52.1
2021-09-14,10,39.0,1.0,22.2
2021-09-14,03,44.7,1.21,32.4
2021-09-14,02,27.4,0.82,29.9
2021-09-14,08,44.8,1.23,22.2
2021-09-15,04,123.5,1.77,71.1
2021-09-15,01,70.5,1.7,32.0
2021-09-15,07,92.7,1.92,32.0
2021-09-15,05,88.2,1.67,71.1
2021-09-15,09,132.6,2.55,50.8
2021-09-15,10,40.0,1.03,22.4
2021-09-15,08,45.2,1.24,22.4
2021-09-15,11,83.4,1.56,50.8
2021-09-15,06,129.8,1.45,71.1
2021-09-15,12,57.1,1.27,50.8
2021-09-15,03,39.5,1.06,32.0
2021-09-15,14,28.9,0.71,22.9
2021-09-15,13,280.3,2.62,71.1
2021-09-15,02,28.7,0.86,29.5
2021-09-16,01,69.9,1.71,31.8
2021-09-16,08,43.7,1.24,22.6
2021-09-16,13,258.2,2.46,72.0
2021-09-16,11,80.5,1.51,51.5
2021-09-16,10,42.0,1.1,22.6
2021-09-16,09,128.0,2.46,51.5
2021-09-16,12,53.2,1.21,51.5
2021-09-16,02,28.1,0.82,28.1
2021-09-16,07,90.9,1.9,31.8
2021-09-16,03,31.7,0.86,31.8
2021-09-16,05,89.6,1.72,72.0
2021-09-16,14,27.6,0.68,21.2
2021-09-16,04,119.2,1.78,72.0
2021-09-16,06,121.6,1.39,72.0
2021-09-17,04,116.8,1.82,69.1
2021-09-17,12,48.5,1.12,50.4
2021-09-17,14,24.7,0.6,19.2
2021-09-17,06,112.7,1.33,69.1
2021-09-17,13,244.6,2.36,69.1
2021-09-17,10,43.6,1.16,22.4
2021-09-17,05,87.5,1.73,69.1
2021-09-17,08,36.5,1.09,22.4
2021-09-17,02,27.0,0.77,26.9
2021-09-17,03,27.2,0.75,30.2
2021-09-17,09,128.0,2.43,50.4
2021-09-17,07,94.5,1.99,30.2
2021-09-17,11,76.2,1.45,50.4
2021-09-17,01,66.2,1.6,30.2
2021-09-18,02,27.0,0.77,26.7
2021-09-18,03,21.7,0.61,29.2
2021-09-18,07,89.6,1.88,29.2
2021-09-18,06,108.6,1.31,68.0
2021-09-18,11,73.2,1.41,47.3
2021-09-18,13,234.9,2.29,68.0
2021-09-18,09,120.1,2.33,47.3
2021-09-18,10,48.4,1.28,21.3
2021-09-18,12,49.2,1.15,47.3
2021-09-18,08,34.6,1.07,21.3
2021-09-18,04,107.8,1.71,68.0
2021-09-18,01,66.2,1.59,29.2
2021-09-18,05,81.1,1.63,68.0
2021-09-18,14,24.7,0.61,16.7
2021-09-19,14,22.6,0.56,16.2
2021-09-19,12,48.5,1.13,46.4
2021-09-19,01,66.2,1.59,28.8
2021-09-19,05,76.2,1.55,68.7
2021-09-19,09,120.7,2.34,46.4
2021-09-19,04,105.9,1.7,68.7
2021-09-19,11,71.9,1.38,46.4
2021-09-19,02,26.8,0.77,26.7
2021-09-19,03,21.4,0.6,28.8
2021-09-19,13,229.5,2.24,68.7
2021-09-19,06,106.4,1.3,68.7
2021-09-19,10,47.8,1.27,21.7
2021-09-19,08,33.9,1.05,21.7
2021-09-19,07,87.5,1.83,28.8
2021-09-20,10,51.3,1.37,21.5
2021-09-20,13,202.7,2.03,67.8
2021-09-20,05,75.5,1.59,67.8
2021-09-20,04,99.9,1.64,67.8
2021-09-20,11,61.7,1.22,45.1
2021-09-20,01,63.3,1.53,27.2
2021-09-20,07,73.4,1.56,27.2
2021-09-20,09,95.8,1.88,45.1
2021-09-20,06,106.4,1.33,67.8
2021-09-20,02,26.4,0.76,26.0
2021-09-20,12,48.9,1.16,45.1
2021-09-20,08,33.1,1.03,21.5
2021-09-20,03,19.6,0.57,27.2
2021-09-20,14,22.4,0.55,15.8
2021-09-21,08,32.4,0.97,21.1
2021-09-21,10,55.2,1.47,21.1
2021-09-21,03,19.0,0.57,26.5
2021-09-21,02,26.2,0.74,25.6
2021-09-21,11,59.0,1.19,42.0
2021-09-21,07,72.2,1.56,26.5
2021-09-21,14,23.6,0.59,14.2
2021-09-21,05,68.4,1.49,65.7
2021-09-21,13,185.8,1.91,65.7
2021-09-21,06,97.3,1.25,65.7
2021-09-21,04,81.1,1.37,65.7
2021-09-21,12,44.6,1.08,42.0
2021-09-21,09,96.5,1.88,42.0
2021-09-21,01,60.9,1.46,26.5
2021-09-22,06,93.4,1.22,62.8
2021-09-22,10,52.0,1.39,19.4
2021-09-22,05,67.0,1.46,62.8
2021-09-22,09,87.9,1.74,40.9
2021-09-22,04,80.5,1.39,62.8
2021-09-22,13,173.3,1.82,62.8
2021-09-22,01,58.4,1.41,24.3
2021-09-22,11,55.0,1.14,40.9
2021-09-22,02,23.8,0.68,24.2
2021-09-22,14,23.1,0.59,14.2
2021-09-22,03,21.1,0.65,24.3
2021-09-22,07,64.2,1.41,24.3
2021-09-22,12,42.0,1.05,40.9
2021-09-22,08,30.9,0.94,19.4
2021-09-23,14,21.7,0.56,14.6
2021-09-23,04,77.5,1.36,60.9
2021-09-23,06,89.9,1.19,60.9
2021-09-23,08,29.4,0.86,18.5
2021-09-23,13,162.8,1.74,60.9
2021-09-23,01,56.5,1.37,24.5
2021-09-23,11,60.1,1.28,39.7
2021-09-23,03,24.4,0.75,24.5
2021-09-23,07,64.9,1.45,24.5
2021-09-23,12,39.2,1.01,39.7
2021-09-23,05,71.2,1.57,60.9
2021-09-23,09,76.8,1.54,39.7
2021-09-23,02,24.5,0.72,22.6
2021-09-23,10,50.3,1.32,18.5
2021-09-24,02,24.1,0.71,22.8
2021-09-24,12,42.0,1.09,38.8
2021-09-24,08,31.6,0.92,18.5
2021-09-24,06,90.2,1.21,61.1
2021-09-24,03,24.8,0.76,24.3
2021-09-24,07,53.2,1.23,24.3
2021-09-24,04,79.3,1.42,61.1
2021-09-24,05,66.3,1.48,61.1
2021-09-24,11,60.6,1.31,38.8
2021-09-24,09,72.2,1.47,38.8
2021-09-24,10,47.1,1.22,18.5
2021-09-24,13,151.8,1.66,61.1
2021-09-24,14,21.7,0.57,14.6
2021-09-24,01,55.7,1.36,24.3
2021-09-25,01,53.1,1.31,23.8
2021-09-25,08,33.9,0.98,18.3
2021-09-25,12,40.2,1.04,39.7
2021-09-25,13,147.7,1.63,60.9
2021-09-25,09,70.9,1.43,39.7
2021-09-25,10,44.2,1.16,18.3
2021-09-25,04,86.6,1.57,60.9
2021-09-25,05,66.3,1.48,60.9
2021-09-25,14,21.1,0.56,15.0
2021-09-25,02,24.5,0.73,23.7
2021-09-25,11,57.2,1.24,39.7
2021-09-25,07,55.4,1.28,23.8
2021-09-25,03,27.2,0.83,23.8
2021-09-25,06,89.6,1.22,60.9
2021-09-26,13,143.4,1.6,62.0
2021-09-26,09,70.2,1.42,39.7
2021-09-26,05,64.9,1.46,62.0
2021-09-26,04,87.2,1.59,62.0
2021-09-26,07,55.4,1.28,23.8
2021-09-26,01,53.3,1.31,23.8
2021-09-26,11,58.0,1.26,39.7
2021-09-26,10,43.6,1.14,18.1
2021-09-26,02,24.5,0.74,23.7
2021-09-26,14,21.8,0.58,14.2
2021-09-26,08,33.5,0.97,18.1
2021-09-26,06,89.6,1.22,62.0
2021-09-26,12,39.5,1.02,39.7
2021-09-26,03,27.2,0.84,23.8
2021-09-27,01,49.5,1.23,24.5
2021-09-27,03,26.3,0.79,24.5
2021-09-27,11,68.4,1.51,38.4
2021-09-27,09,68.2,1.38,38.4
2021-09-27,04,87.8,1.62,61.5
2021-09-27,12,35.6,0.93,38.4
2021-09-27,13,137.7,1.56,61.5
2021-09-27,05,56.4,1.28,61.5
2021-09-27,08,31.6,0.89,18.1
2021-09-27,10,44.8,1.16,18.1
2021-09-27,07,60.3,1.42,24.5
2021-09-27,02,25.1,0.76,23.1
2021-09-27,06,89.2,1.25,61.5
2021-09-27,14,21.7,0.58,13.8
2021-09-28,14,21.0,0.56,13.8
2021-09-28,06,89.1,1.26,59.6
2021-09-28,12,42.0,1.1,37.1
2021-09-28,02,24.0,0.76,21.9
2021-09-28,08,30.5,0.87,17.6
2021-09-28,03,27.5,0.82,24.2
2021-09-28,07,58.7,1.4,24.2
2021-09-28,10,44.5,1.14,17.6
2021-09-28,05,52.9,1.22,59.6
2021-09-28,04,92.0,1.67,59.6
2021-09-28,01,51.8,1.3,24.2
2021-09-28,13,134.0,1.54,59.6
2021-09-28,09,67.6,1.37,37.1
2021-09-28,11,71.9,1.58,37.1
2021-09-29,10,44.8,1.15,15.9
2021-09-29,13,128.8,1.49,58.3
2021-09-29,05,48.7,1.13,58.3
2021-09-29,07,60.9,1.45,22.9
2021-09-29,08,26.4,0.77,15.9
2021-09-29,02,22.4,0.71,22.6
2021-09-29,12,38.4,1.02,34.2
2021-09-29,06,89.3,1.27,58.3
2021-09-29,14,23.7,0.63,13.3
2021-09-29,04,84.8,1.55,58.3
2021-09-29,11,70.3,1.54,34.2
2021-09-29,03,27.8,0.82,22.9
2021-09-29,01,50.7,1.27,22.9
2021-09-29,09,59.7,1.23,34.2
2021-09-30,01,53.4,1.34,22.2
2021-09-30,11,67.6,1.46,32.9
2021-09-30,08,23.4,0.68,14.8
2021-09-30,07,55.7,1.33,22.2
2021-09-30,03,25.4,0.74,22.2
2021-09-30,12,37.4,1.0,32.9
2021-09-30,06,91.0,1.29,55.0
2021-09-30,05,39.5,0.95,55.0
2021-09-30,09,52.5,1.11,32.9
2021-09-30,02,23.2,0.74,21.7
2021-09-30,13,123.2,1.43,55.0
2021-09-30,14,24.6,0.65,11.7
2021-09-30,10,47.1,1.22,14.8
2021-09-30,04,84.1,1.54,55.0
2021-10-01,06,86.7,1.23,53.7
2021-10-01,05,36.0,0.87,53.7
2021-10-01,04,78.1,1.38,53.7
2021-10-01,09,46.6,1.02,31.2
2021-10-01,08,24.1,0.71,13.3
2021-10-01,02,22.8,0.73,20.3
2021-10-01,01,54.3,1.36,21.5
2021-10-01,14,25.6,0.67,11.2
2021-10-01,03,24.8,0.73,21.5
2021-10-01,13,118.4,1.39,53.7
2021-10-01,07,58.4,1.42,21.5
2021-10-01,11,64.4,1.38,31.2
2021-10-01,12,34.1,0.92,31.2
2021-10-01,10,50.0,1.33,13.3
2021-10-02,07,61.2,1.49,21.1
2021-10-02,04,68.4,1.19,53.0
2021-10-02,01,56.3,1.4,21.1
2021-10-02,11,67.1,1.42,30.2
2021-10-02,05,40.2,0.94,53.0
2021-10-02,03,22.0,0.64,21.1
2021-10-02,09,42.6,0.93,30.2
2021-10-02,08,24.9,0.73,12.9
2021-10-02,10,49.7,1.29,12.9
2021-10-02,12,32.3,0.86,30.2
2021-10-02,14,25.3,0.66,11.7
2021-10-02,13,114.6,1.35,53.0
2021-10-02,02,20.9,0.66,20.5
2021-10-02,06,84.5,1.18,53.0
2021-10-03,08,26.4,0.77,12.9
2021-10-03,07,61.2,1.49,20.9
2021-10-03,02,21.7,0.68,20.5
2021-10-03,04,72.0,1.26,53.3
2021-10-03,01,55.6,1.38,20.9
2021-10-03,11,66.0,1.4,30.0
2021-10-03,10,49.0,1.27,12.9
2021-10-03,14,26.3,0.69,11.7
2021-10-03,13,115.1,1.36,53.3
2021-10-03,06,83.4,1.17,53.3
2021-10-03,05,40.2,0.94,53.3
2021-10-03,03,21.7,0.63,20.9
2021-10-03,09,43.3,0.95,30.0
2021-10-03,12,33.4,0.89,30.0
2021-10-04,09,41.3,0.95,29.7
2021-10-04,14,27.5,0.73,12.1
2021-10-04,04,64.8,1.15,51.5
2021-10-04,08,26.7,0.77,12.9
2021-10-04,12,31.2,0.83,29.7
2021-10-04,02,18.4,0.6,21.5
2021-10-04,11,57.4,1.23,29.7
2021-10-04,01,55.7,1.41,20.9
2021-10-04,10,42.9,1.14,12.9
2021-10-04,05,29.6,0.72,51.5
2021-10-04,13,105.2,1.32,51.5
2021-10-04,03,24.2,0.7,20.9
2021-10-04,07,62.7,1.52,20.9
2021-10-04,06,76.3,1.1,51.5
2021-10-05,05,28.2,0.68,50.4
2021-10-05,03,24.4,0.71,20.8
2021-10-05,08,29.8,0.86,12.3
2021-10-05,06,74.3,1.09,50.4
2021-10-05,12,25.9,0.7,25.9
2021-10-05,09,36.1,0.86,25.9
2021-10-05,02,17.3,0.55,21.0
2021-10-05,10,38.7,1.05,12.3
2021-10-05,13,100.0,1.28,50.4
2021-10-05,07,63.9,1.55,20.8
2021-10-05,11,51.8,1.12,25.9
2021-10-05,01,53.0,1.38,20.8
2021-10-05,14,28.9,0.78,12.1
2021-10-05,04,57.5,1.04,50.4
2021-10-06,11,53.9,1.18,25.1
2021-10-06,10,34.5,0.95,12.7
2021-10-06,04,56.9,1.02,50.4
2021-10-06,01,49.9,1.33,19.3
2021-10-06,02,18.4,0.6,19.9
2021-10-06,06,68.5,1.02,50.4
2021-10-06,09,34.8,0.84,25.1
2021-10-06,12,27.3,0.74,25.1
2021-10-06,14,25.0,0.68,12.1
2021-10-06,08,33.1,0.95,12.7
2021-10-06,03,22.9,0.67,19.3
2021-10-06,07,62.7,1.54,19.3
2021-10-06,13,94.9,1.25,50.4
2021-10-06,05,28.2,0.7,50.4
2021-10-07,08,37.3,1.09,12.7
2021-10-07,12,29.8,0.8,23.4
2021-10-07,13,94.2,1.31,46.5
2021-10-07,10,32.3,0.88,12.7
2021-10-07,02,15.8,0.52,19.9
2021-10-07,06,65.6,1.0,46.5
2021-10-07,14,26.3,0.72,11.7
2021-10-07,07,67.3,1.68,19.0
2021-10-07,09,41.3,0.99,23.4
2021-10-07,03,23.2,0.7,19.0
2021-10-07,05,26.8,0.67,46.5
2021-10-07,11,52.0,1.18,23.4
2021-10-07,01,44.3,1.22,19.0
2021-10-07,04,53.3,0.95,46.5
2021-10-08,08,36.5,1.04,13.5
2021-10-08,14,27.0,0.75,10.8
2021-10-08,10,29.7,0.81,13.5
2021-10-08,13,91.9,1.32,44.6
2021-10-08,11,52.9,1.21,22.2
2021-10-08,01,39.4,1.1,17.7
2021-10-08,07,66.4,1.64,17.7
2021-10-08,04,51.4,0.97,44.6
2021-10-08,03,24.2,0.72,17.7
2021-10-08,02,15.0,0.49,19.6
2021-10-08,12,31.6,0.88,22.2
2021-10-08,06,65.1,1.01,44.6
2021-10-08,05,26.8,0.69,44.6
2021-10-08,09,42.0,1.0,22.2
2021-10-09,14,28.5,0.78,10.4
2021-10-09,10,26.5,0.73,13.3
2021-10-09,11,49.1,1.11,21.3
2021-10-09,09,41.3,0.97,21.3
2021-10-09,03,24.2,0.73,17.0
2021-10-09,04,50.8,0.98,43.9
2021-10-09,02,16.4,0.53,18.9
2021-10-09,05,20.5,0.53,43.9
2021-10-09,08,36.9,1.04,13.3
2021-10-09,13,93.1,1.35,43.9
2021-10-09,06,64.2,1.0,43.9
2021-10-09,01,37.3,1.03,17.0
2021-10-09,07,61.8,1.52,17.0
2021-10-09,12,33.0,0.92,21.3
2021-10-10,01,37.9,1.05,17.0
2021-10-10,07,61.8,1.53,17.0
2021-10-10,03,24.2,0.73,17.0
2021-10-10,12,32.3,0.9,21.1
2021-10-10,06,63.8,0.99,44.3
2021-10-10,14,27.5,0.75,11.2
2021-10-10,09,40.0,0.94,21.1
2021-10-10,02,15.6,0.5,18.9
2021-10-10,05,20.5,0.53,44.3
2021-10-10,08,38.0,1.08,13.5
2021-10-10,10,27.8,0.77,13.5
2021-10-10,04,46.0,0.88,44.3
2021-10-10,11,49.1,1.12,21.1
2021-10-10,13,92.7,1.35,44.3
2021-10-11,14,29.9,0.82,11.7
2021-10-11,06,60.7,0.94,42.8
2021-10-11,13,98.6,1.4,42.8
2021-10-11,10,25.5,0.71,13.5
2021-10-11,03,19.6,0.61,17.5
2021-10-11,09,40.0,1.0,21.3
2021-10-11,02,17.1,0.56,20.8
2021-10-11,08,40.7,1.13,13.5
2021-10-11,12,40.2,1.14,21.3
2021-10-11,01,36.1,1.0,17.5
2021-10-11,11,47.8,1.11,21.3
2021-10-11,04,46.6,0.89,42.8
2021-10-11,07,57.2,1.44,17.5
2021-10-11,05,20.5,0.53,42.8
2021-10-12,10,26.5,0.75,13.5
2021-10-12,06,60.8,0.94,42.6
2021-10-12,04,48.4,0.92,42.6
2021-10-12,11,49.9,1.14,21.3
2021-10-12,12,54.6,1.56,21.3
2021-10-12,13,101.1,1.45,42.6
2021-10-12,05,21.2,0.56,42.6
2021-10-12,02,17.5,0.57,20.1
2021-10-12,08,39.2,1.09,13.5
2021-10-12,07,51.7,1.33,16.8
2021-10-12,14,30.8,0.85,10.4
2021-10-12,09,40.7,1.06,21.3
2021-10-12,03,17.8,0.56,16.8
2021-10-12,01,35.9,0.99,16.8
2021-10-13,10,27.1,0.77,13.3
2021-10-13,01,36.8,1.01,17.0
2021-10-13,02,19.0,0.61,19.9
2021-10-13,14,32.2,0.89,10.4
2021-10-13,12,63.2,1.78,19.8
2021-10-13,08,41.8,1.16,13.3
2021-10-13,09,54.5,1.41,19.8
2021-10-13,11,47.2,1.06,19.8
2021-10-13,13,106.2,1.51,40.9
2021-10-13,05,21.9,0.58,40.9
2021-10-13,03,18.4,0.59,17.0
2021-10-13,07,52.3,1.35,17.0
2021-10-13,06,60.6,0.95,40.9
2021-10-13,04,51.4,0.97,40.9
2021-10-14,07,50.5,1.2,16.6
2021-10-14,02,20.9,0.63,19.4
2021-10-14,03,20.8,0.64,16.6
2021-10-14,11,44.3,0.94,20.3
2021-10-14,13,112.0,1.48,39.6
2021-10-14,04,55.7,0.98,39.6
2021-10-14,09,51.2,1.29,20.3
2021-10-14,08,39.2,1.02,14.4
2021-10-14,01,39.1,1.01,16.6
2021-10-14,05,26.1,0.65,39.6
2021-10-14,12,65.7,1.7,20.3
2021-10-14,06,62.6,0.92,39.6
2021-10-14,14,32.4,0.86,10.4
2021-10-14,10,26.5,0.72,14.4
2021-10-15,08,36.9,1.07,14.0
2021-10-15,01,40.6,1.13,15.9
2021-10-15,05,30.3,0.79,38.5
2021-10-15,14,33.0,0.91,9.6
2021-10-15,03,20.8,0.69,15.9
2021-10-15,09,46.6,1.3,19.6
2021-10-15,07,44.0,1.15,15.9
2021-10-15,06,63.1,0.99,38.5
2021-10-15,12,70.8,1.92,19.6
2021-10-15,02,20.2,0.66,18.9
2021-10-15,04,53.3,0.98,38.5
2021-10-15,11,39.7,0.92,19.6
2021-10-15,10,23.6,0.69,14.0
2021-10-15,13,110.0,1.55,38.5
2021-10-16,10,26.1,0.81,14.2
2021-10-16,14,34.7,1.0,8.3
2021-10-16,03,21.1,0.73,16.5
2021-10-16,12,74.0,2.07,20.0
2021-10-16,07,43.8,1.2,16.5
2021-10-16,02,18.4,0.65,18.7
2021-10-16,11,37.6,0.92,20.0
2021-10-16,06,60.7,1.01,39.1
2021-10-16,04,53.3,1.03,39.1
2021-10-16,05,31.0,0.86,39.1
2021-10-16,09,45.9,1.38,20.0
2021-10-16,13,106.6,1.6,39.1
2021-10-16,08,36.9,1.13,14.2
2021-10-16,01,40.2,1.17,16.5
2021-10-17,12,75.4,2.12,20.7
2021-10-17,07,43.4,1.2,16.3
2021-10-17,02,17.9,0.64,18.9
2021-10-17,05,31.0,0.86,39.1
2021-10-17,10,24.5,0.77,14.0
2021-10-17,01,40.5,1.2,16.3
2021-10-17,14,36.3,1.05,8.8
2021-10-17,09,46.6,1.4,20.7
2021-10-17,06,60.0,1.01,39.1
2021-10-17,13,105.4,1.61,39.1
2021-10-17,11,36.8,0.91,20.7
2021-10-17,08,34.3,1.06,14.0
2021-10-17,04,53.3,1.04,39.1
2021-10-17,03,21.4,0.74,16.3
2021-10-18,10,25.8,0.84,14.8
2021-10-18,03,24.8,0.85,16.3
2021-10-18,09,44.6,1.4,19.8
2021-10-18,13,98.2,1.57,38.5
2021-10-18,06,62.2,1.09,38.5
2021-10-18,14,36.2,1.06,7.5
2021-10-18,11,38.4,0.99,19.8
2021-10-18,08,39.2,1.26,14.8
2021-10-18,12,84.4,2.34,19.8
2021-10-18,01,41.6,1.26,16.3
2021-10-18,02,18.2,0.66,18.5
2021-10-18,04,49.6,1.02,38.5
2021-10-18,05,38.1,1.08,38.5
2021-10-18,07,39.5,1.13,16.3
2021-10-19,12,80.5,2.23,19.0
2021-10-19,13,95.2,1.6,38.9
2021-10-19,01,44.8,1.38,16.3
2021-10-19,08,43.7,1.43,14.4
2021-10-19,14,37.8,1.12,7.5
2021-10-19,09,40.7,1.31,19.0
2021-10-19,11,42.9,1.19,19.0
2021-10-19,06,61.3,1.12,38.9
2021-10-19,04,47.2,1.01,38.9
2021-10-19,05,45.2,1.31,38.9
2021-10-19,02,19.4,0.72,18.9
2021-10-19,10,25.2,0.85,14.4
2021-10-19,07,44.4,1.29,16.3
2021-10-19,03,24.8,0.89,16.3
2021-10-20,07,47.1,1.42,16.1
2021-10-20,04,47.8,1.07,38.5
2021-10-20,05,51.5,1.52,38.5
2021-10-20,02,23.4,0.9,19.4
2021-10-20,01,45.8,1.45,16.1
2021-10-20,11,46.7,1.4,18.8
2021-10-20,12,79.8,2.19,18.8
2021-10-20,13,93.2,1.67,38.5
2021-10-20,10,24.5,0.87,12.9
2021-10-20,03,24.4,0.9,16.1
2021-10-20,09,30.2,1.01,18.8
2021-10-20,14,42.8,1.29,7.5
2021-10-20,06,63.5,1.22,38.5
2021-10-20,08,45.6,1.56,12.9
2021-10-21,09,30.8,1.23,17.1
2021-10-21,07,45.6,1.74,16.1
2021-10-21,11,49.6,1.86,17.1
2021-10-21,04,49.6,1.34,37.6
2021-10-21,08,55.4,2.07,12.7
2021-10-21,10,21.3,0.93,12.7
2021-10-21,06,62.6,1.53,37.6
2021-10-21,02,23.2,1.07,17.1
2021-10-21,14,43.5,1.5,7.9
2021-10-21,05,58.6,2.03,37.6
2021-10-21,01,48.0,1.77,16.1
2021-10-21,12,84.4,2.7,17.1
2021-10-21,03,23.8,1.03,16.1
2021-10-21,13,88.6,2.05,37.6
2021-10-22,02,27.2,1.21,17.8
2021-10-22,04,55.7,1.48,38.0
2021-10-22,14,47.4,1.62,7.5
2021-10-22,06,61.0,1.43,38.0
2021-10-22,13,94.4,2.1,38.0
2021-10-22,09,34.8,1.3,16.9
2021-10-22,01,50.8,1.83,16.5
2021-10-22,11,55.3,1.97,16.9
2021-10-22,07,48.3,1.76,16.5
2021-10-22,03,26.0,1.07,16.5
2021-10-22,10,22.6,0.93,12.0
2021-10-22,05,66.3,2.16,38.0
2021-10-22,08,60.6,2.11,12.0
2021-10-22,12,95.6,2.87,16.9
2021-10-23,06,61.5,1.39,38.3
2021-10-23,08,67.8,2.3,11.8
2021-10-23,02,29.3,1.28,18.0
2021-10-23,09,33.5,1.2,17.3
2021-10-23,07,54.2,1.9,16.1
2021-10-23,03,29.3,1.18,16.1
2021-10-23,01,52.8,1.84,16.1
2021-10-23,10,21.9,0.88,11.8
2021-10-23,12,103.1,3.04,17.3
2021-10-23,05,71.2,2.19,38.3
2021-10-23,14,47.9,1.61,7.9
2021-10-23,13,96.7,2.1,38.3
2021-10-23,11,55.5,1.92,17.3
2021-10-23,04,53.9,1.41,38.3
2021-10-24,04,57.5,1.5,38.5
2021-10-24,13,97.3,2.11,38.5
2021-10-24,10,22.9,0.92,11.8
2021-10-24,03,29.9,1.21,16.3
2021-10-24,08,68.5,2.32,11.8
2021-10-24,14,45.7,1.54,8.3
2021-10-24,11,56.3,1.94,17.7
2021-10-24,09,33.5,1.21,17.7
2021-10-24,06,62.4,1.4,38.5
2021-10-24,02,29.8,1.3,18.0
2021-10-24,12,102.0,3.01,17.7
2021-10-24,05,75.5,2.3,38.5
2021-10-24,07,55.4,1.94,16.3
2021-10-24,01,52.2,1.82,16.3
2021-10-25,14,46.1,1.68,8.3
2021-10-25,12,96.6,2.98,17.9
2021-10-25,04,62.4,1.65,37.8
2021-10-25,01,55.1,1.95,16.5
2021-10-25,11,60.4,2.06,17.9
2021-10-25,13,102.0,2.21,37.8
2021-10-25,06,59.8,1.34,37.8
2021-10-25,02,31.9,1.49,18.0
2021-10-25,08,72.3,2.66,11.8
2021-10-25,03,29.0,1.26,16.5
2021-10-25,10,20.6,0.84,11.8
2021-10-25,09,32.8,1.21,17.9
2021-10-25,07,61.8,2.17,16.5
2021-10-25,05,86.1,2.61,37.8
2021-10-26,05,81.1,2.46,37.2
2021-10-26,12,95.6,3.01,17.7
2021-10-26,01,55.7,2.06,15.9
2021-10-26,10,22.3,0.92,11.4
2021-10-26,09,33.5,1.23,17.7
2021-10-26,02,35.6,1.74,17.1
2021-10-26,06,61.9,1.39,37.2
2021-10-26,04,72.0,1.94,37.2
2021-10-26,07,61.8,2.21,15.9
2021-10-26,03,29.9,1.47,15.9
2021-10-26,08,72.7,2.9,11.4
2021-10-26,13,103.9,2.24,37.2
2021-10-26,14,44.8,1.78,10.4
2021-10-26,11,56.6,1.94,17.7
2021-10-27,08,79.1,3.11,12.0
2021-10-27,09,34.1,1.31,17.7
2021-10-27,07,60.9,2.2,14.7
2021-10-27,05,78.3,2.39,37.0
2021-10-27,01,56.8,2.15,14.7
2021-10-27,04,79.9,2.16,37.0
2021-10-27,10,22.9,0.95,12.0
2021-10-27,13,103.1,2.24,37.0
2021-10-27,06,62.4,1.41,37.0
2021-10-27,03,35.0,1.75,14.7
2021-10-27,02,32.1,1.59,17.1
2021-10-27,11,54.2,1.89,17.7
2021-10-27,14,42.7,1.74,10.4
2021-10-27,12,93.0,3.09,17.7
2021-10-28,06,60.8,1.4,35.9
2021-10-28,04,71.4,2.02,35.9
2021-10-28,10,28.4,1.21,12.7
2021-10-28,09,36.1,1.42,17.5
2021-10-28,02,33.5,1.76,18.7
2021-10-28,01,58.6,2.32,14.3
2021-10-28,03,37.1,1.89,14.3
2021-10-28,11,53.4,1.92,17.5
2021-10-28,05,69.1,2.25,35.9
2021-10-28,14,44.2,1.97,11.2
2021-10-28,13,101.8,2.22,35.9
2021-10-28,07,62.7,2.32,14.3
2021-10-28,12,95.2,3.34,17.5
2021-10-28,08,80.2,3.58,12.7
2021-10-29,11,51.5,1.91,17.3
2021-10-29,07,69.4,2.64,13.8
2021-10-29,02,34.8,1.95,19.2
2021-10-29,14,41.5,2.03,12.1
2021-10-29,09,40.0,1.63,17.3
2021-10-29,10,30.3,1.34,13.5
2021-10-29,12,89.4,3.27,17.3
2021-10-29,06,64.1,1.51,35.9
2021-10-29,05,63.5,2.17,35.9
2021-10-29,08,85.1,4.0,13.5
2021-10-29,01,58.9,2.44,13.8
2021-10-29,03,39.5,2.06,13.8
2021-10-29,13,102.6,2.3,35.9
2021-10-29,04,73.2,2.18,35.9
2021-10-30,08,89.3,4.09,13.8
2021-10-30,07,71.6,2.72,13.6
2021-10-30,11,52.0,1.9,17.9
2021-10-30,10,32.3,1.43,13.8
2021-10-30,01,62.6,2.56,13.6
2021-10-30,14,40.8,1.98,12.5
2021-10-30,05,69.1,2.36,34.6
2021-10-30,03,43.2,2.27,13.6
2021-10-30,06,67.6,1.62,34.6
2021-10-30,13,102.1,2.31,34.6
