dep,datetime,tx_incidence,tx_positivite,td
973,2021-10-30,59.48,12.86,462.63
974,2021-10-30,46.7,6.58,709.89
976,2021-10-30,4.94,7.14,69.2
01,2021-10-31,117.67,8.85,1329.9
02,2021-10-31,54.66,7.63,716.32
03,2021-10-31,5.9,1.11,530.85
04,2021-10-31,22.03,2.0,1101.32
05,2021-10-31,36.45,2.88,1263.67
06,2021-10-31,83.4,4.37,1909.58
07,2021-10-31,54.25,4.55,1193.58
08,2021-10-31,141.73,8.18,1733.02
09,2021-10-31,63.3,5.68,1114.07
10,2021-10-31,15.53,2.46,631.67
11,2021-10-31,48.15,3.8,1266.25
12,2021-10-31,146.35,7.27,2014.08
13,2021-10-31,93.82,5.47,1714.04
14,2021-10-31,63.99,4.22,1516.16
15,2021-10-31,14.7,1.92,764.26
16,2021-10-31,97.03,8.61,1126.62
17,2021-10-31,77.54,4.68,1655.09
18,2021-10-31,37.15,6.0,619.12
19,2021-10-31,154.51,6.51,2374.56
21,2021-10-31,47.42,4.38,1083.86
22,2021-10-31,79.02,4.89,1615.59
23,2021-10-31,0.0,0.0,520.93
24,2021-10-31,106.91,6.73,1588.43
25,2021-10-31,38.35,3.39,1132.78
26,2021-10-31,39.73,3.79,1048.35
27,2021-10-31,80.85,8.46,955.55
28,2021-10-31,60.19,7.11,846.23
29,2021-10-31,64.94,4.44,1462.08
2A,2021-10-31,92.85,5.48,1694.52
2B,2021-10-31,81.99,4.94,1660.35
30,2021-10-31,27.35,2.98,918.52
31,2021-10-31,68.88,5.28,1305.21
32,2021-10-31,190.55,9.09,2096.08
33,2021-10-31,52.98,4.36,1215.37
34,2021-10-31,47.21,4.32,1093.19
35,2021-10-31,91.54,5.82,1573.34
36,2021-10-31,0.0,0.0,484.37
37,2021-10-31,49.99,5.04,991.42
38,2021-10-31,57.06,4.91,1161.9
39,2021-10-31,40.46,4.11,984.42
40,2021-10-31,39.87,2.84,1404.15
41,2021-10-31,119.33,10.04,1188.13
42,2021-10-31,44.04,4.2,1048.5
43,2021-10-31,125.89,8.74,1439.81
44,2021-10-31,90.33,6.31,1431.5
45,2021-10-31,79.86,8.14,980.5
46,2021-10-31,60.77,7.94,765.68
47,2021-10-31,200.51,8.13,2465.72
48,2021-10-31,50.34,9.52,528.57
49,2021-10-31,76.96,5.17,1489.15
50,2021-10-31,47.47,5.7,832.57
51,2021-10-31,49.66,7.69,645.56
52,2021-10-31,88.53,10.81,818.95
53,2021-10-31,30.43,5.83,522.34
54,2021-10-31,84.21,5.74,1466.6
55,2021-10-31,84.88,12.0,707.35
56,2021-10-31,53.33,5.13,1038.79
57,2021-10-31,70.58,3.5,2018.15
58,2021-10-31,10.33,2.04,505.94
59,2021-10-31,84.57,6.61,1279.57
60,2021-10-31,97.2,7.75,1254.73
61,2021-10-31,38.38,5.17,741.97
62,2021-10-31,40.44,5.08,795.39
63,2021-10-31,27.38,3.46,791.15
64,2021-10-31,191.95,8.04,2387.2
65,2021-10-31,53.64,4.29,1251.68
66,2021-10-31,56.03,5.93,945.02
67,2021-10-31,102.9,4.46,2308.94
68,2021-10-31,89.33,3.86,2316.06
69,2021-10-31,66.4,4.85,1370.07
70,2021-10-31,58.89,5.52,1067.43
71,2021-10-31,55.14,7.56,729.81
72,2021-10-31,59.82,4.27,1401.39
73,2021-10-31,110.26,8.02,1374.34
74,2021-10-31,74.84,4.99,1500.47
75,2021-10-31,117.33,3.43,3421.83
76,2021-10-31,30.85,3.51,877.97
77,2021-10-31,97.77,7.59,1288.46
78,2021-10-31,123.74,6.8,1819.48
79,2021-10-31,22.11,2.84,778.38
80,2021-10-31,28.87,3.23,894.89
81,2021-10-31,49.31,4.8,1026.63
82,2021-10-31,200.06,11.0,1818.18
83,2021-10-31,48.38,3.87,1251.04
84,2021-10-31,34.84,4.43,786.83
85,2021-10-31,70.58,4.03,1752.38
86,2021-10-31,63.8,6.87,929.14
87,2021-10-31,56.19,7.43,755.99
88,2021-10-31,15.34,1.76,869.52
89,2021-10-31,41.01,3.48,1179.12
90,2021-10-31,59.34,5.43,1091.86
91,2021-10-31,58.51,6.06,965.42
92,2021-10-31,77.49,3.92,1977.46
93,2021-10-31,65.46,5.02,1302.88
94,2021-10-31,77.07,5.13,1501.84
95,2021-10-31,83.44,6.78,1230.24
971,2021-10-31,30.75,3.35,918.24
972,2021-10-31,137.22,7.74,1773.37
973,2021-10-31,59.48,12.68,469.24
974,2021-10-31,48.26,6.65,725.46
976,2021-10-31,4.94,7.41,66.73
01,2021-11-01,104.35,9.25,1127.86
02,2021-11-01,40.28,6.36,632.89
03,2021-11-01,5.9,1.33,442.37
04,2021-11-01,22.03,2.41,914.1
05,2021-11-01,24.3,2.44,996.35
06,2021-11-01,72.98,4.58,1593.34
07,2021-11-01,43.4,4.47,971.14
08,2021-11-01,115.96,7.69,1507.54
09,2021-11-01,50.64,5.33,949.49
10,2021-11-01,20.71,3.74,554.0
11,2021-11-01,14.44,1.35,1068.85
12,2021-11-01,125.44,7.5,1672.59
13,2021-11-01,83.21,5.84,1426.05
14,2021-11-01,54.15,4.11,1316.79
15,2021-11-01,14.7,2.22,661.38
16,2021-11-01,70.08,7.6,921.78
17,2021-11-01,65.61,5.07,1294.25
18,2021-11-01,30.96,6.1,507.68
19,2021-11-01,105.72,5.31,1992.36
21,2021-11-01,30.48,3.18,958.54
22,2021-11-01,64.39,4.46,1442.91
23,2021-11-01,18.6,4.76,390.7
24,2021-11-01,101.82,7.75,1313.51
25,2021-11-01,26.55,2.89,917.43
26,2021-11-01,33.62,3.79,886.36
27,2021-11-01,73.5,9.58,766.89
28,2021-11-01,49.57,7.61,651.49
29,2021-11-01,61.0,4.93,1237.75
2A,2021-11-01,92.85,5.88,1578.46
2B,2021-11-01,61.49,4.14,1486.11
30,2021-11-01,25.07,3.21,781.77
31,2021-11-01,60.57,5.61,1079.56
32,2021-11-01,190.55,10.05,1895.5
33,2021-11-01,47.78,4.8,996.19
34,2021-11-01,36.88,4.06,908.78
35,2021-11-01,81.53,6.03,1351.64
36,2021-11-01,0.0,0.0,319.87
37,2021-11-01,47.21,5.45,866.45
38,2021-11-01,54.63,5.45,1002.85
39,2021-11-01,47.2,5.88,802.37
40,2021-11-01,26.58,2.42,1098.51
41,2021-11-01,88.2,9.55,923.52
42,2021-11-01,35.65,4.46,798.96
43,2021-11-01,110.15,9.09,1211.64
44,2021-11-01,78.64,6.47,1214.7
45,2021-11-01,73.2,8.82,829.65
46,2021-11-01,72.92,10.71,680.6
47,2021-11-01,151.74,6.86,2211.02
48,2021-11-01,50.34,12.5,402.72
49,2021-11-01,76.96,5.87,1312.14
50,2021-11-01,43.82,6.78,646.34
51,2021-11-01,37.97,7.22,525.79
52,2021-11-01,66.4,10.0,664.01
53,2021-11-01,25.36,5.56,456.41
54,2021-11-01,65.49,5.31,1232.69
55,2021-11-01,66.02,10.77,613.03
56,2021-11-01,39.42,4.21,936.77
57,2021-11-01,62.17,3.77,1650.14
58,2021-11-01,10.33,2.38,433.66
59,2021-11-01,78.2,7.31,1070.46
60,2021-11-01,67.15,6.34,1058.57
61,2021-11-01,19.19,3.26,588.46
62,2021-11-01,35.26,5.31,663.69
63,2021-11-01,30.11,4.7,640.59
64,2021-11-01,162.21,8.19,1981.67
65,2021-11-01,62.58,6.54,956.64
66,2021-11-01,52.29,6.25,836.7
67,2021-11-01,99.78,5.26,1895.79
68,2021-11-01,84.97,4.31,1969.63
69,2021-11-01,57.16,4.95,1154.05
70,2021-11-01,51.53,6.14,839.22
71,2021-11-01,45.41,7.37,616.28
72,2021-11-01,65.51,5.23,1253.28
73,2021-11-01,94.51,8.7,1086.87
74,2021-11-01,60.24,4.91,1226.66
75,2021-11-01,106.67,3.4,3137.03
76,2021-11-01,25.71,3.82,672.3
77,2021-11-01,84.22,7.84,1074.52
78,2021-11-01,108.89,7.03,1548.24
79,2021-11-01,22.11,3.47,636.86
80,2021-11-01,28.87,3.68,785.2
81,2021-11-01,44.83,5.13,874.2
82,2021-11-01,188.29,11.35,1659.31
83,2021-11-01,39.74,3.8,1045.41
84,2021-11-01,34.84,5.0,696.82
85,2021-11-01,53.54,3.38,1582.01
86,2021-11-01,59.82,7.21,829.45
87,2021-11-01,61.3,9.68,633.4
88,2021-11-01,15.34,2.17,705.85
89,2021-11-01,41.01,4.06,1009.95
90,2021-11-01,59.34,6.33,937.57
91,2021-11-01,47.68,6.22,766.06
92,2021-11-01,63.4,3.67,1727.89
93,2021-11-01,57.48,6.51,882.96
94,2021-11-01,71.57,5.58,1282.73
95,2021-11-01,73.81,7.06,1046.24
971,2021-11-01,35.15,5.33,659.02
972,2021-11-01,100.28,7.2,1393.36
973,2021-11-01,46.26,11.97,386.62
974,2021-11-01,38.92,5.88,661.63
976,2021-11-01,4.94,7.14,69.2
01,2021-11-02,124.33,11.09,1121.2
02,2021-11-02,46.03,7.11,647.28
03,2021-11-02,11.8,2.7,436.48
04,2021-11-02,55.07,6.58,837.0
05,2021-11-02,24.3,2.63,923.45
06,2021-11-02,90.35,5.91,1529.05
07,2021-11-02,70.53,7.3,965.71
08,2021-11-02,180.39,11.62,1552.63
09,2021-11-02,37.98,4.48,848.21
10,2021-11-02,15.53,2.7,574.71
11,2021-11-02,28.89,2.96,977.37
12,2021-11-02,125.44,7.66,1637.74
13,2021-11-02,88.92,6.18,1439.92
14,2021-11-02,56.61,4.89,1156.81
15,2021-11-02,14.7,2.0,734.86
16,2021-11-02,70.08,8.55,819.36
17,2021-11-02,65.61,5.9,1112.34
18,2021-11-02,68.1,13.58,501.49
19,2021-11-02,130.11,6.67,1951.7
21,2021-11-02,44.03,4.91,897.57
22,2021-11-02,76.1,5.47,1390.23
23,2021-11-02,37.21,10.0,372.09
24,2021-11-02,76.37,5.81,1313.51
25,2021-11-02,41.3,4.91,840.73
26,2021-11-02,33.62,4.21,797.73
27,2021-11-02,80.85,11.66,693.39
28,2021-11-02,63.73,10.23,623.16
29,2021-11-02,62.97,5.43,1159.04
2A,2021-11-02,92.85,5.67,1636.49
2B,2021-11-02,71.74,4.79,1496.36
30,2021-11-02,27.35,3.76,727.07
31,2021-11-02,64.13,6.08,1054.62
32,2021-11-02,210.61,11.86,1775.15
33,2021-11-02,57.13,5.95,960.87
34,2021-11-02,41.31,4.79,863.05
35,2021-11-02,90.11,6.97,1293.0
36,2021-11-02,0.0,0.0,310.73
37,2021-11-02,61.1,6.49,941.43
38,2021-11-02,70.42,7.0,1005.28
39,2021-11-02,80.91,9.84,822.6
40,2021-11-02,39.87,3.86,1032.07
41,2021-11-02,67.45,7.65,882.02
42,2021-11-02,41.94,5.83,719.27
43,2021-11-02,102.28,9.77,1046.42
44,2021-11-02,81.83,7.35,1112.68
45,2021-11-02,75.42,10.03,752.01
46,2021-11-02,121.54,15.15,802.14
47,2021-11-02,135.48,6.1,2221.86
48,2021-11-02,75.51,17.65,427.89
49,2021-11-02,88.5,7.24,1221.72
50,2021-11-02,51.12,8.43,606.17
51,2021-11-02,43.82,8.62,508.27
52,2021-11-02,55.33,7.94,697.21
53,2021-11-02,25.36,5.68,446.27
54,2021-11-02,53.8,4.69,1146.15
55,2021-11-02,75.45,11.76,641.33
56,2021-11-02,48.69,5.34,911.26
57,2021-11-02,78.98,5.01,1576.21
58,2021-11-02,0.0,0.0,505.94
59,2021-11-02,93.26,8.87,1051.92
60,2021-11-02,61.85,6.74,917.19
61,2021-11-02,12.79,2.17,588.46
62,2021-11-02,38.37,5.97,642.95
63,2021-11-02,32.85,5.41,607.74
64,2021-11-02,186.54,9.76,1911.38
65,2021-11-02,80.46,9.57,840.41
66,2021-11-02,52.29,6.22,840.43
67,2021-11-02,95.1,5.02,1895.79
68,2021-11-02,117.65,5.91,1989.24
69,2021-11-02,65.56,5.67,1156.57
70,2021-11-02,66.25,7.5,883.39
71,2021-11-02,58.38,10.34,564.39
72,2021-11-02,79.75,6.17,1293.15
73,2021-11-02,110.26,10.73,1027.8
74,2021-11-02,76.67,6.38,1201.1
75,2021-11-02,113.07,3.68,3073.03
76,2021-11-02,28.28,4.31,655.59
77,2021-11-02,79.38,7.79,1019.34
78,2021-11-02,121.76,8.26,1473.99
79,2021-11-02,30.96,5.34,579.36
80,2021-11-02,23.09,3.33,692.82
81,2021-11-02,58.28,6.37,914.55
82,2021-11-02,205.94,12.68,1624.01
83,2021-11-02,53.57,5.14,1041.95
84,2021-11-02,40.65,5.93,685.21
85,2021-11-02,55.98,4.01,1397.04
86,2021-11-02,67.79,8.06,841.41
87,2021-11-02,86.84,14.05,618.07
88,2021-11-02,20.46,2.84,721.19
89,2021-11-02,51.27,5.75,892.03
90,2021-11-02,106.81,11.25,949.44
91,2021-11-02,49.84,6.53,762.8
92,2021-11-02,74.47,4.46,1668.51
93,2021-11-02,66.26,7.93,835.85
94,2021-11-02,82.58,6.7,1233.18
95,2021-11-02,79.16,7.81,1014.14
971,2021-11-02,35.15,6.45,544.79
972,2021-11-02,68.61,6.57,1045.02
973,2021-11-02,56.18,12.69,442.8
974,2021-11-02,46.7,5.57,839.11
976,2021-11-02,2.47,3.45,71.67
01,2021-11-03,133.21,12.07,1103.44
02,2021-11-03,46.03,7.14,644.4
03,2021-11-03,29.49,7.25,406.98
04,2021-11-03,55.07,8.06,682.82
05,2021-11-03,24.3,3.08,789.79
06,2021-11-03,86.88,6.22,1397.0
07,2021-11-03,92.23,9.44,976.56
08,2021-11-03,186.83,12.18,1533.31
09,2021-11-03,37.98,5.88,645.65
10,2021-11-03,15.53,3.0,517.76
11,2021-11-03,33.7,3.83,881.08
12,2021-11-03,104.54,6.7,1561.08
13,2021-11-03,93.0,6.84,1359.97
14,2021-11-03,73.84,6.65,1110.04
15,2021-11-03,14.7,2.38,617.28
16,2021-11-03,91.64,12.06,760.07
17,2021-11-03,68.59,6.97,984.11
18,2021-11-03,80.49,16.05,501.49
19,2021-11-03,146.38,8.26,1772.79
21,2021-11-03,44.03,5.22,843.38
22,2021-11-03,61.46,5.08,1208.77
23,2021-11-03,55.81,13.04,427.91
24,2021-11-03,66.18,5.53,1196.42
25,2021-11-03,64.9,8.4,772.88
26,2021-11-03,39.73,5.94,669.36
27,2021-11-03,71.05,10.94,649.29
28,2021-11-03,67.27,10.98,612.54
29,2021-11-03,57.07,5.45,1046.87
2A,2021-11-03,116.06,8.0,1450.79
2B,2021-11-03,81.99,6.15,1332.38
30,2021-11-03,34.19,5.05,676.92
31,2021-11-03,62.94,6.53,964.36
32,2021-11-03,200.58,11.11,1805.24
33,2021-11-03,68.56,7.69,891.27
34,2021-11-03,44.26,5.42,815.84
35,2021-11-03,104.41,8.56,1220.05
36,2021-11-03,0.0,0.0,292.45
37,2021-11-03,102.75,10.95,938.65
38,2021-11-03,72.85,7.56,964.0
39,2021-11-03,87.65,10.16,863.06
40,2021-11-03,66.44,7.28,912.47
41,2021-11-03,57.07,6.63,861.26
42,2021-11-03,41.94,6.49,645.88
43,2021-11-03,70.81,9.0,786.78
44,2021-11-03,81.83,8.17,1001.09
45,2021-11-03,68.77,10.73,641.1
46,2021-11-03,158.0,18.06,875.06
47,2021-11-03,113.8,5.36,2124.32
48,2021-11-03,75.51,14.29,528.57
49,2021-11-03,90.43,7.94,1138.99
50,2021-11-03,40.17,7.48,536.79
51,2021-11-03,37.97,7.43,511.19
52,2021-11-03,55.33,8.62,641.88
53,2021-11-03,30.43,8.22,370.2
54,2021-11-03,46.78,4.31,1085.33
55,2021-11-03,75.45,9.88,763.93
56,2021-11-03,71.88,8.73,823.15
57,2021-11-03,90.74,6.09,1488.83
58,2021-11-03,10.33,2.7,382.03
59,2021-11-03,115.27,10.58,1089.58
60,2021-11-03,74.22,8.88,835.9
61,2021-11-03,25.59,3.7,690.8
62,2021-11-03,46.67,7.48,624.28
63,2021-11-03,46.54,6.88,676.18
64,2021-11-03,208.17,11.79,1765.39
65,2021-11-03,62.58,7.45,840.41
66,2021-11-03,37.35,4.55,821.75
67,2021-11-03,95.1,5.34,1781.98
68,2021-11-03,148.16,8.05,1841.08
69,2021-11-03,75.65,6.78,1115.39
70,2021-11-03,80.98,8.66,934.92
71,2021-11-03,68.12,11.6,587.09
72,2021-11-03,62.66,5.56,1127.95
73,2021-11-03,98.45,10.5,937.23
74,2021-11-03,65.71,5.96,1102.53
75,2021-11-03,113.07,3.84,2945.04
76,2021-11-03,29.57,4.61,641.45
77,2021-11-03,76.47,7.83,976.75
78,2021-11-03,124.73,9.22,1352.23
79,2021-11-03,30.96,5.93,521.87
80,2021-11-03,20.21,2.98,678.39
81,2021-11-03,85.18,9.09,936.97
82,2021-11-03,205.94,11.95,1724.04
83,2021-11-03,60.48,5.91,1022.95
84,2021-11-03,52.26,7.44,702.63
85,2021-11-03,58.41,4.58,1275.34
86,2021-11-03,51.84,7.1,729.75
87,2021-11-03,86.84,16.35,531.24
88,2021-11-03,20.46,2.96,690.5
89,2021-11-03,46.14,6.0,768.99
90,2021-11-03,130.55,14.1,925.71
91,2021-11-03,42.26,6.25,676.12
92,2021-11-03,79.5,5.26,1511.52
93,2021-11-03,69.45,8.73,795.94
94,2021-11-03,93.59,7.79,1201.25
95,2021-11-03,84.51,8.54,989.54
971,2021-11-03,35.15,6.11,575.55
972,2021-11-03,95.0,9.57,992.24
973,2021-11-03,49.57,11.19,442.8
974,2021-11-03,42.03,4.38,958.98
976,2021-11-03,2.47,3.12,79.09
01,2021-11-04,117.67,11.16,1054.59
02,2021-11-04,40.28,7.53,535.08
03,2021-11-04,47.19,10.26,460.07
04,2021-11-04,44.05,6.25,704.85
05,2021-11-04,60.75,8.33,729.04
06,2021-11-04,92.09,6.87,1339.66
07,2021-11-04,108.51,11.43,949.44
08,2021-11-04,212.6,15.42,1378.69
09,2021-11-04,37.98,6.67,569.69
10,2021-11-04,20.71,4.26,486.69
11,2021-11-04,48.15,6.06,794.42
12,2021-11-04,83.63,6.74,1240.5
13,2021-11-04,96.27,7.47,1288.18
14,2021-11-04,76.3,7.69,991.9
15,2021-11-04,29.39,4.55,646.68
16,2021-11-04,80.86,11.54,700.77
17,2021-11-04,56.66,6.4,885.69
18,2021-11-04,99.06,17.39,569.59
19,2021-11-04,187.04,11.62,1610.15
21,2021-11-04,47.42,6.36,745.16
22,2021-11-04,61.46,5.63,1091.7
23,2021-11-04,74.42,14.29,520.93
24,2021-11-04,81.46,7.17,1135.32
25,2021-11-04,67.85,9.31,728.64
26,2021-11-04,51.96,8.33,623.51
27,2021-11-04,75.95,11.4,666.44
28,2021-11-04,74.35,13.64,545.27
29,2021-11-04,70.84,7.23,979.97
2A,2021-11-04,104.46,7.5,1392.76
2B,2021-11-04,71.74,5.74,1250.38
30,2021-11-04,29.63,4.68,633.62
31,2021-11-04,73.63,8.16,902.6
32,2021-11-04,140.41,8.97,1564.54
33,2021-11-04,74.79,9.06,825.83
34,2021-11-04,39.83,5.64,706.67
35,2021-11-04,102.98,9.01,1142.82
36,2021-11-04,18.28,5.41,338.15
37,2021-11-04,113.86,11.78,966.43
38,2021-11-04,87.42,9.39,931.22
39,2021-11-04,107.88,11.76,917.0
40,2021-11-04,75.3,9.5,792.88
41,2021-11-04,57.07,6.83,835.32
42,2021-11-04,44.04,6.98,631.2
43,2021-11-04,70.81,11.11,637.29
44,2021-11-04,93.52,9.77,957.52
45,2021-11-04,64.33,10.66,603.39
46,2021-11-04,170.15,16.09,1057.37
47,2021-11-04,97.55,4.19,2330.24
48,2021-11-04,75.51,11.54,654.42
49,2021-11-04,100.05,9.24,1083.19
50,2021-11-04,32.86,6.87,478.36
51,2021-11-04,40.9,8.75,467.37
52,2021-11-04,33.2,5.77,575.48
53,2021-11-04,30.43,8.11,375.27
54,2021-11-04,42.1,4.47,942.65
55,2021-11-04,47.16,6.17,763.93
56,2021-11-04,74.2,10.49,707.21
57,2021-11-04,94.1,6.76,1393.04
58,2021-11-04,30.98,7.5,413.01
59,2021-11-04,131.49,12.24,1074.52
60,2021-11-04,63.62,8.11,784.65
61,2021-11-04,25.59,3.57,716.39
62,2021-11-04,52.89,8.36,632.58
63,2021-11-04,43.8,6.87,637.85
64,2021-11-04,205.47,12.46,1649.14
65,2021-11-04,80.46,10.11,795.71
66,2021-11-04,44.82,6.09,735.84
67,2021-11-04,113.81,6.87,1657.26
68,2021-11-04,161.23,9.39,1716.89
69,2021-11-04,75.65,6.92,1093.53
70,2021-11-04,80.98,8.4,964.37
71,2021-11-04,77.85,12.77,609.8
72,2021-11-04,54.12,5.83,928.56
73,2021-11-04,114.2,13.49,846.66
74,2021-11-04,69.36,7.25,956.5
75,2021-11-04,117.33,4.35,2696.5
76,2021-11-04,38.56,6.15,627.31
77,2021-11-04,78.41,8.88,882.85
78,2021-11-04,124.73,9.96,1252.25
79,2021-11-04,44.23,8.55,517.45
80,2021-11-04,23.09,3.86,597.56
81,2021-11-04,103.11,11.92,865.24
82,2021-11-04,182.41,10.58,1724.04
83,2021-11-04,70.85,7.3,971.11
84,2021-11-04,49.36,7.42,664.89
85,2021-11-04,73.02,6.71,1087.94
86,2021-11-04,59.82,9.87,606.13
87,2021-11-04,112.38,22.92,490.37
88,2021-11-04,25.57,3.76,680.27
89,2021-11-04,41.01,6.06,676.71
90,2021-11-04,130.55,15.07,866.37
91,2021-11-04,41.17,6.48,634.95
92,2021-11-04,80.51,6.0,1342.46
93,2021-11-04,71.85,9.43,761.61
94,2021-11-04,96.89,8.43,1149.5
95,2021-11-04,95.21,9.63,988.47
971,2021-11-04,39.54,6.57,601.91
972,2021-11-04,79.17,9.38,844.46
973,2021-11-04,46.26,10.07,459.32
974,2021-11-04,66.94,4.22,1587.92
976,2021-11-04,2.47,2.7,91.45
01,2021-11-05,113.23,11.33,999.09
02,2021-11-05,48.91,10.18,480.42
03,2021-11-05,47.19,10.96,430.58
04,2021-11-05,44.05,6.67,660.79
05,2021-11-05,85.05,13.21,643.99
06,2021-11-05,99.04,8.3,1193.7
07,2021-11-05,119.36,12.64,944.01
08,2021-11-05,225.49,16.91,1333.59
09,2021-11-05,75.96,12.5,607.67
10,2021-11-05,31.07,7.69,403.85
11,2021-11-05,48.15,6.71,717.38
12,2021-11-05,139.38,13.33,1045.37
13,2021-11-05,98.71,8.61,1147.04
14,2021-11-05,73.84,8.0,922.99
15,2021-11-05,44.09,7.89,558.5
16,2021-11-05,91.64,12.41,738.5
17,2021-11-05,74.55,10.29,724.66
18,2021-11-05,105.25,16.19,650.07
19,2021-11-05,187.04,14.84,1260.47
21,2021-11-05,60.97,11.18,545.32
22,2021-11-05,58.54,6.62,883.89
23,2021-11-05,111.63,20.69,539.53
24,2021-11-05,81.46,7.84,1038.59
25,2021-11-05,79.65,11.74,678.49
26,2021-11-05,64.18,12.65,507.37
27,2021-11-05,61.25,8.31,737.49
28,2021-11-05,74.35,17.07,435.51
29,2021-11-05,66.91,8.63,775.32
2A,2021-11-05,92.85,7.69,1207.06
2B,2021-11-05,81.99,7.21,1137.64
30,2021-11-05,36.47,6.99,521.94
31,2021-11-05,70.07,8.98,780.28
32,2021-11-05,90.26,9.47,952.76
33,2021-11-05,79.99,10.62,753.11
34,2021-11-05,39.83,6.11,652.08
35,2021-11-05,110.13,10.36,1062.72
36,2021-11-05,18.28,4.88,374.7
37,2021-11-05,141.63,14.37,985.86
38,2021-11-05,98.34,12.14,809.81
39,2021-11-05,107.88,10.74,1004.65
40,2021-11-05,101.88,13.29,766.3
41,2021-11-05,62.26,8.05,773.06
42,2021-11-05,48.23,8.58,562.0
43,2021-11-05,78.68,13.33,590.09
44,2021-11-05,93.52,10.43,896.95
45,2021-11-05,57.68,10.61,543.49
46,2021-11-05,133.69,12.94,1033.06
47,2021-11-05,124.64,5.56,2243.54
48,2021-11-05,50.34,6.67,755.1
49,2021-11-05,103.89,11.27,921.58
50,2021-11-05,29.21,5.88,496.62
51,2021-11-05,43.82,10.71,408.95
52,2021-11-05,33.2,6.25,531.21
53,2021-11-05,40.57,8.79,461.48
54,2021-11-05,58.48,6.91,846.74
55,2021-11-05,66.02,9.21,716.78
56,2021-11-05,81.16,12.92,628.38
57,2021-11-05,102.5,7.5,1366.16
58,2021-11-05,41.3,9.3,443.99
59,2021-11-05,140.76,12.88,1093.05
60,2021-11-05,75.99,11.17,680.38
61,2021-11-05,44.77,6.86,652.42
62,2021-11-05,58.07,9.52,609.76
63,2021-11-05,41.06,6.1,673.44
64,2021-11-05,191.95,13.55,1416.64
65,2021-11-05,98.35,12.79,768.89
66,2021-11-05,63.5,9.39,676.08
67,2021-11-05,106.01,6.67,1590.22
68,2021-11-05,193.91,11.5,1686.38
69,2021-11-05,77.33,7.74,998.55
70,2021-11-05,66.25,6.72,986.45
71,2021-11-05,71.36,12.43,574.12
72,2021-11-05,62.66,7.33,854.51
73,2021-11-05,110.26,15.38,716.7
74,2021-11-05,71.19,8.84,804.99
75,2021-11-05,120.53,4.85,2484.24
76,2021-11-05,42.42,7.14,593.88
77,2021-11-05,71.63,8.96,799.6
78,2021-11-05,119.78,10.89,1099.8
79,2021-11-05,44.23,9.01,490.91
80,2021-11-05,28.87,4.83,597.56
81,2021-11-05,107.59,14.63,735.23
82,2021-11-05,135.33,8.78,1541.63
83,2021-11-05,91.58,9.72,941.73
84,2021-11-05,49.36,7.8,632.95
85,2021-11-05,77.88,9.07,859.15
86,2021-11-05,75.77,12.03,630.06
87,2021-11-05,117.48,22.12,531.24
88,2021-11-05,15.34,2.61,588.21
89,2021-11-05,41.01,5.93,692.09
90,2021-11-05,142.42,15.38,925.71
91,2021-11-05,35.76,6.31,566.69
92,2021-11-05,91.58,7.95,1151.25
93,2021-11-05,66.26,9.41,704.13
94,2021-11-05,91.39,8.56,1068.02
95,2021-11-05,96.28,10.48,918.93
971,2021-11-05,43.93,6.71,654.63
972,2021-11-05,89.72,10.43,860.29
973,2021-11-05,49.57,9.68,512.19
974,2021-11-05,76.28,3.37,2260.45
976,2021-11-05,9.89,9.52,103.8
01,2021-11-06,106.57,10.69,996.87
02,2021-11-06,60.41,12.0,503.44
03,2021-11-06,58.98,14.08,418.78
04,2021-11-06,55.07,8.47,649.78
05,2021-11-06,97.21,17.02,571.08
06,2021-11-06,104.25,9.69,1075.55
07,2021-11-06,157.34,15.18,1036.24
08,2021-11-06,238.37,17.45,1365.8
09,2021-11-06,75.96,15.79,481.07
10,2021-11-06,36.24,9.86,367.61
11,2021-11-06,48.15,7.25,664.42
12,2021-11-06,139.38,11.43,1219.6
13,2021-11-06,109.32,9.96,1097.28
14,2021-11-06,78.76,8.47,930.37
15,2021-11-06,58.79,10.0,587.89
16,2021-11-06,91.64,12.88,711.55
17,2021-11-06,86.48,12.83,673.96
18,2021-11-06,123.82,18.69,662.46
19,2021-11-06,178.91,16.54,1081.56
21,2021-11-06,50.81,10.49,484.35
22,2021-11-06,49.76,6.3,790.24
23,2021-11-06,111.63,19.35,576.74
24,2021-11-06,96.73,9.05,1069.14
25,2021-11-06,73.75,11.31,651.94
26,2021-11-06,70.3,14.02,501.25
27,2021-11-06,53.9,6.73,801.2
28,2021-11-06,67.27,16.81,400.1
29,2021-11-06,74.78,9.67,773.35
2A,2021-11-06,116.06,10.99,1056.17
2B,2021-11-06,81.99,7.92,1035.15
30,2021-11-06,50.14,9.82,510.54
31,2021-11-06,67.7,9.58,706.64
32,2021-11-06,120.35,12.9,932.7
33,2021-11-06,92.45,12.16,760.39
34,2021-11-06,39.83,6.85,581.27
35,2021-11-06,114.42,11.1,1031.25
36,2021-11-06,18.28,5.13,356.42
37,2021-11-06,149.96,14.25,1052.51
38,2021-11-06,109.27,14.24,767.32
39,2021-11-06,107.88,10.39,1038.37
40,2021-11-06,128.45,16.29,788.45
41,2021-11-06,62.26,8.28,752.31
42,2021-11-06,50.33,9.38,536.83
43,2021-11-06,70.81,12.5,566.48
