,1,10,2,3,4,5,6,7,8,9,abstentions,code_insee,exprimes,inscrits,ville,votants,popTotale,taux65Plus,TauxOuvriers,TauxAgricuteurs,TauxCadres,TauxRetraites,TauxChomage
12383,3,26,31,26,12,0,1,0,10,0,20,71537,109,130,Thil-sur-Arroux,110,150.0,25.3,9.8,13.1,0.0,21.3,14.9
12384,3,67,67,76,14,3,2,1,22,2,54,71538,257,318,Thurey,264,437.0,22.9,22.0,4.2,1.4,30.0,8.3
12385,2,12,20,17,3,1,0,1,6,0,17,71539,62,79,Tintry,62,75.0,21.3,22.9,5.7,5.7,21.3,5.4
12386,21,692,328,261,234,20,7,5,87,28,657,71540,1683,2378,Torcy,1721,3116.0,18.4,16.0,0.6,2.5,23.4,20.2
12387,5,48,61,44,18,1,2,0,21,8,50,71541,208,262,Torpes,212,388.0,26.3,23.9,2.5,2.5,33.8,10.3
12388,11,322,181,252,105,15,8,2,91,15,250,71542,1002,1286,Toulon-sur-Arroux,1036,1610.0,35.9,10.9,1.4,2.2,42.4,11.5
12389,53,847,545,890,361,31,17,5,297,61,1169,71543,3107,4323,Tournus,3154,5871.0,26.2,15.1,0.2,6.0,33.6,14.4
12390,6,19,41,30,18,2,0,1,7,2,21,71544,126,148,Toutenant,127,188.0,24.5,13.6,2.7,0.0,28.2,8.4
12391,21,126,112,167,45,5,6,1,84,14,128,71545,581,727,Tramayes,599,1015.0,30.0,13.1,4.2,5.6,35.8,9.6
12392,11,60,57,84,26,1,2,0,20,3,58,71546,264,328,Trambly,270,401.0,23.9,28.7,0.0,3.0,29.2,12.4
12393,8,16,31,81,16,0,0,1,16,4,46,71547,173,223,Trivy,177,269.0,31.6,8.8,4.4,6.6,40.1,9.1
12394,1,47,37,38,10,4,1,0,10,3,40,71548,151,198,Tronchy,158,251.0,15.9,27.4,5.1,5.1,21.5,12.7
12395,1,43,35,29,8,5,1,0,13,4,20,71549,139,161,La Truchère,141,201.0,24.9,18.4,0.0,10.3,43.3,17.9
12396,16,134,118,122,59,7,4,0,55,11,67,71550,526,599,Uchizy,532,840.0,20.1,20.6,2.3,4.5,22.3,9.1
12397,2,14,9,20,10,2,1,1,10,2,15,71551,71,91,Uchon,76,105.0,21.0,5.6,5.6,5.6,26.7,4.7
12398,4,137,70,51,60,6,3,1,31,5,60,71552,368,438,Uxeau,378,545.0,21.3,15.4,10.1,2.7,28.3,7.2
12399,1,41,25,49,12,2,1,0,30,4,26,71553,165,194,Vareilles,168,249.0,23.3,14.6,0.0,9.5,39.0,5.6
12400,3,9,30,24,5,1,0,0,8,3,32,71554,83,117,Varenne-l'Arconce,85,125.0,27.2,7.4,18.5,3.7,35.2,9.6
12401,10,270,276,293,115,14,11,3,113,22,188,71555,1127,1345,Varennes-le-Grand,1157,2228.0,14.4,10.4,0.0,4.6,17.4,7.0
12402,5,86,63,96,19,5,0,1,20,2,67,71556,297,372,Varennes-lès-Mâcon,305,542.0,16.8,15.7,0.0,7.1,16.8,8.4
12403,5,95,110,107,33,4,1,1,44,11,65,71557,411,491,Varenne-Saint-Germain,426,681.0,9.8,16.7,6.1,3.8,12.3,8.8
12404,5,100,167,266,49,6,5,3,72,20,125,71558,693,839,Varennes-Saint-Sauveur,714,1120.0,27.1,16.3,2.6,4.0,31.5,9.2
12405,9,68,94,172,14,7,3,3,64,17,63,71559,451,528,Varennes-sous-Dun,465,585.0,29.6,19.9,3.0,1.0,37.4,6.6
12406,6,31,42,45,11,2,0,0,36,7,27,71561,180,208,Vauban,181,234.0,32.5,9.3,5.6,3.7,46.2,11.7
12407,0,23,31,67,14,4,1,0,15,4,34,71562,159,196,Vaudebarrier,162,235.0,19.1,8.9,2.2,8.9,30.6,7.2
12408,4,22,15,17,15,1,0,0,7,0,8,71563,81,92,Vaux-en-Pré,84,93.0,29.0,26.7,5.3,5.3,43.0,9.8
12409,7,105,128,170,36,7,2,1,64,10,83,71564,530,627,Vendenesse-lès-Charolles,544,758.0,24.4,15.8,4.6,1.3,30.6,3.3
12410,1,124,65,94,78,4,2,0,43,16,69,71565,427,505,Vendenesse-sur-Arroux,436,582.0,22.7,24.5,3.0,0.0,24.4,7.5
12411,7,125,153,184,29,6,6,1,40,5,134,71566,556,705,Verdun-sur-le-Doubs,571,1163.0,28.0,22.7,1.6,1.6,27.7,14.3
12412,3,34,24,82,13,2,0,0,17,1,27,71567,176,208,Vergisson,181,253.0,20.9,18.6,19.0,1.8,26.9,0.8
12413,0,1,13,20,1,2,0,0,4,0,3,71568,41,45,Vérissey,42,52.0,25.0,23.5,15.7,0.0,23.1,3.8
12414,4,93,77,99,46,9,1,2,12,8,53,71570,351,411,Verjux,358,525.0,20.8,17.1,1.2,1.2,25.5,18.6
12415,10,56,70,70,20,7,0,1,52,4,50,71571,290,349,Verosvres,299,446.0,23.3,16.7,8.5,2.8,17.7,10.9
12416,1,43,43,22,9,1,0,0,14,7,29,71572,140,173,Vers,144,225.0,20.9,15.8,5.4,0.0,12.9,10.7
12417,1,34,31,46,15,2,1,1,12,9,22,71573,152,179,Versaugues,157,205.0,25.9,16.6,11.2,2.7,42.9,12.6
12418,13,126,86,123,50,6,2,2,49,12,76,71574,469,555,Verzé,479,760.0,15.9,14.2,5.8,6.5,20.0,7.1
12419,1,33,36,63,16,4,3,1,19,3,32,71576,179,214,Le Villars,182,269.0,31.2,27.8,0.0,9.4,25.3,13.3
12420,2,27,39,35,17,0,0,0,7,1,7,71577,128,139,Villegaudin,132,207.0,9.2,25.3,2.7,11.0,13.5,9.2
12421,2,30,38,45,15,1,1,0,12,3,24,71578,147,175,La Villeneuve,151,339.0,20.9,29.7,0.0,1.7,30.7,8.6
12422,6,24,17,36,9,2,0,0,13,5,21,71579,112,135,Villeneuve-en-Montagne,114,154.0,23.4,15.6,12.3,0.0,28.6,3.0
12423,3,76,61,60,28,1,0,1,25,11,41,71580,266,317,Vincelles,276,432.0,17.6,28.9,1.2,0.0,22.2,5.7
12424,1,36,36,61,11,3,0,1,14,6,13,71581,169,187,Vindecy,174,252.0,20.6,6.7,15.6,2.2,23.8,7.0
12425,3,53,28,53,40,1,1,1,17,0,46,71582,197,244,La Vineuse,198,289.0,23.2,8.3,0.0,5.0,32.5,8.1
12426,8,149,86,164,42,7,4,0,46,12,86,71583,518,612,Vinzelles,526,720.0,17.6,16.6,3.4,11.9,25.1,10.1
12427,12,148,153,190,68,15,7,0,62,20,172,71584,675,859,Viré,687,1113.0,16.8,13.9,5.7,6.6,19.3,6.7
12428,11,219,225,192,86,8,4,1,71,30,154,71585,847,1024,Virey-le-Grand,870,1305.0,13.0,17.6,0.0,10.9,19.2,8.0
12429,2,29,23,58,14,0,4,1,30,7,24,71586,168,198,Viry,174,244.0,23.4,15.1,11.7,2.0,29.1,8.2
12430,1,15,7,22,4,0,0,0,2,1,6,71587,52,58,Vitry-lès-Cluny,52,74.0,24.3,15.0,0.0,0.0,35.1,14.7
12431,6,235,164,187,66,9,7,2,81,18,99,71588,775,882,Vitry-en-Charollais,783,1137.0,15.1,11.9,1.7,5.7,23.8,8.3
12432,3,84,47,64,33,5,4,2,18,3,68,71589,263,339,Vitry-sur-Loire,271,442.0,24.7,25.8,2.8,0.0,27.4,14.5
12433,12,85,79,128,37,7,4,0,66,13,59,71590,431,504,Volesvres,445,621.0,15.5,19.2,8.7,4.7,18.8,5.7
12434,0,76,70,78,39,4,1,1,23,1,64,71591,293,363,Fleurville,299,493.0,19.7,24.4,0.0,9.6,33.1,7.5
12435,11,76,72,62,42,7,3,0,16,0,45,89001,289,338,Accolay,293,409.0,23.0,19.2,1.2,2.3,32.0,10.6
12436,2,12,15,22,4,0,0,0,4,4,2,89002,63,67,Aigremont,65,74.0,23.0,13.3,13.3,0.0,16.2,8.1
12437,12,201,179,286,68,10,6,1,71,16,237,89003,850,1100,Aillant-sur-Tholon,863,1399.0,29.7,13.5,0.6,5.3,36.3,13.6
12438,7,47,37,44,24,1,1,0,11,7,29,89004,179,210,Aisy-sur-Armançon,181,254.0,25.6,7.3,2.4,4.9,37.8,18.9
12439,9,134,132,128,85,4,4,2,47,19,149,89005,564,721,Ancy-le-Franc,572,958.0,36.4,12.7,0.0,2.4,37.9,17.2
12440,5,30,39,27,16,0,1,1,9,5,36,89006,133,169,Ancy-le-Libre,133,183.0,27.3,21.6,0.0,6.2,33.3,18.3
12441,3,92,62,61,53,5,4,3,28,11,66,89007,322,393,Andryes,327,443.0,26.0,17.4,1.2,3.9,35.7,10.5
12442,1,30,24,32,4,4,0,0,11,2,31,89008,108,141,Angely,110,166.0,21.7,13.5,11.0,2.6,25.3,8.5
12443,6,47,54,62,25,0,0,0,33,3,31,89009,230,266,Annay-la-Côte,235,340.0,24.4,14.1,1.4,4.2,32.9,3.1
12444,4,28,38,85,9,2,2,0,16,3,42,89010,187,230,Annay-sur-Serein,188,236.0,33.1,13.0,5.6,1.9,47.5,6.4
12445,0,16,19,48,7,0,0,1,3,1,11,89011,95,109,Annéot,98,139.0,13.7,7.4,3.7,14.8,20.1,6.4
12446,0,22,20,29,5,2,1,2,5,0,16,89012,86,103,Annoux,87,87.0,36.8,15.8,10.5,0.0,36.8,6.7
12447,22,477,478,583,186,21,12,2,158,42,385,89013,1981,2405,Appoigny,2020,3115.0,19.2,13.1,0.5,6.7,26.5,10.2
12448,4,84,130,87,32,9,1,0,25,6,70,89014,378,452,Arces-Dilo,382,641.0,34.9,11.3,4.9,2.1,43.7,8.8
12449,12,74,61,74,48,4,0,1,30,6,74,89015,310,389,Arcy-sur-Cure,315,489.0,26.8,16.4,1.0,6.7,29.4,10.0
12450,0,16,21,13,10,1,0,1,1,0,22,89016,63,85,Argentenay,63,89.0,25.8,23.5,0.0,0.0,27.0,11.4
12451,0,33,35,67,20,1,2,1,6,3,43,89017,168,211,Argenteuil-sur-Armançon,168,220.0,29.1,5.1,10.7,0.0,47.3,12.2
12452,14,88,119,134,33,3,1,0,33,7,91,89018,432,530,Armeau,439,766.0,19.3,18.5,0.0,4.8,20.9,11.7
12453,1,29,26,46,13,1,0,1,8,4,29,89019,129,159,Arthonnay,130,167.0,26.9,10.6,5.3,0.0,48.5,13.4
12454,3,25,25,20,25,1,0,0,12,1,21,89020,112,139,Asnières-sous-Bois,118,146.0,36.3,14.0,0.0,0.0,37.0,22.4
12455,4,64,24,59,55,2,1,0,31,2,30,89021,242,276,Asquins,246,300.0,28.0,12.1,0.0,1.5,40.0,12.7
12456,0,20,20,28,11,4,1,0,13,4,14,89022,101,116,Athie,102,142.0,16.2,9.6,16.0,0.0,8.5,5.9
12457,18,172,130,178,67,9,6,3,70,19,134,89023,672,822,Augy,688,1043.0,17.5,13.2,0.0,6.1,25.2,11.2
12458,393,5187,2855,4306,1781,145,112,28,1422,320,5221,89024,16549,22070,Auxerre,16849,34869.0,20.0,13.0,0.1,6.5,24.7,18.0
12459,42,1158,739,899,350,47,20,9,325,58,1237,89025,3647,4956,Avallon,3719,7118.0,21.8,15.6,0.3,3.9,28.0,16.8
12460,2,34,36,50,17,2,1,0,5,3,18,89027,150,169,Bagneaux,151,217.0,27.2,30.8,4.9,0.0,22.6,9.4
12461,1,9,21,10,6,1,0,0,3,0,8,89028,51,63,Baon,55,79.0,13.9,36.4,0.0,9.1,11.4,11.1
12462,5,106,111,123,45,7,6,0,45,6,98,89029,454,559,Bassou,461,863.0,11.9,15.4,0.0,1.8,17.6,9.7
12463,7,54,67,68,29,3,0,0,19,2,74,89030,249,330,Bazarnes,256,414.0,17.9,11.4,2.9,5.9,24.2,7.7
12464,6,88,98,81,34,4,3,1,40,4,88,89031,359,455,Beaumont,367,627.0,12.4,22.4,0.0,4.2,17.9,8.4
12465,1,13,15,28,5,0,0,1,10,0,12,89032,73,85,Beauvilliers,73,97.0,25.8,5.1,10.1,0.0,41.2,4.5
12466,2,46,34,71,36,4,0,1,32,8,35,89033,234,273,Beauvoir,238,363.0,17.6,13.5,0.0,5.0,24.5,11.1
12467,4,55,87,99,11,2,2,0,27,8,48,89034,295,347,Beine,299,563.0,12.6,19.7,7.7,4.0,17.1,6.2
12468,8,67,67,63,24,6,4,1,36,8,51,89035,284,338,Bellechaume,287,426.0,17.6,15.6,0.0,5.7,30.5,9.3
12469,3,41,63,39,15,1,2,0,14,2,24,89036,180,207,La Belliole,183,256.0,16.0,21.3,1.9,13.5,23.4,15.0
12470,11,42,103,88,38,4,2,0,37,11,68,89037,336,415,Béon,347,521.0,18.4,15.1,1.2,10.1,21.3,11.7
12471,0,17,24,20,10,0,0,0,3,3,12,89038,77,89,Bernouil,77,114.0,17.5,29.2,5.6,11.2,18.4,3.2
12472,0,15,12,22,4,1,0,0,5,2,10,89039,61,72,Béru,62,77.0,22.1,6.5,37.1,0.0,24.7,4.9
12473,1,42,31,55,7,0,1,1,8,0,18,89040,146,167,Bessy-sur-Cure,149,185.0,29.2,16.6,0.0,7.9,35.1,12.9
12474,3,28,77,55,16,2,0,0,27,11,37,89041,219,259,Beugnon,222,329.0,21.3,18.8,1.4,4.3,21.9,7.9
12475,3,35,32,44,13,1,0,0,12,2,50,89042,142,192,Bierry-les-Belles-Fontaines,142,199.0,30.2,11.6,2.9,5.8,29.6,10.3
12476,0,21,24,22,13,0,0,0,6,3,6,89043,89,95,Blacy,89,107.0,27.1,21.7,0.0,8.7,22.4,20.9
12477,4,8,19,22,7,4,0,1,12,2,31,89044,79,114,Blannay,83,124.0,28.2,18.5,4.6,9.3,16.1,5.7
12478,2,41,43,68,21,2,1,0,21,5,31,89045,204,239,Bleigny-le-Carreau,208,306.0,18.0,17.7,0.0,3.9,32.7,8.9
12479,11,200,221,275,79,8,5,1,78,22,197,89046,900,1119,Bléneau,922,1388.0,34.8,17.3,1.2,2.9,39.8,17.1
12480,3,34,58,70,14,1,0,0,7,6,47,89048,193,243,Boeurs-en-Othe,196,339.0,25.1,13.9,7.0,4.2,34.5,8.7
12481,1,11,2,1,10,0,0,1,0,0,4,89049,26,30,Bois-d'Arcy,26,25.0,36.0,18.2,0.0,0.0,44.0,0.0
12482,9,153,152,118,54,6,3,0,34,7,111,89050,536,659,Bonnard,548,938.0,17.8,17.5,0.0,3.8,25.6,7.9
12483,5,51,106,100,26,5,3,3,32,9,66,89051,340,407,Les Bordes,341,543.0,21.0,14.5,3.3,6.7,31.1,13.7
12484,3,67,69,73,21,4,1,3,25,6,70,89053,272,347,Branches,277,488.0,14.8,19.4,4.3,7.4,12.5,5.3
12485,6,94,136,137,38,3,6,3,31,5,99,89054,459,564,Brannay,465,793.0,17.2,17.9,1.3,6.0,23.2,11.1
12486,17,327,517,288,147,32,14,3,91,31,480,89055,1467,1968,Brienon-sur-Armançon,1488,3134.0,20.3,22.6,0.2,3.1,29.0,16.2
12487,10,79,101,128,35,8,3,1,35,6,55,89056,406,465,Brion,410,596.0,14.6,9.6,2.4,8.0,22.0,6.9
12488,5,41,50,54,36,3,0,0,23,4,29,89057,216,249,Brosses,220,310.0,22.9,14.0,1.6,6.2,27.4,5.5
12489,0,36,27,21,10,2,0,0,13,0,17,89058,109,126,Bussières,109,134.0,12.7,13.9,3.5,7.0,30.6,6.3
12490,6,111,152,131,52,2,2,1,40,13,93,89059,510,607,Bussy-en-Othe,514,748.0,24.6,12.2,0.8,0.8,26.1,11.7
12491,9,27,42,96,14,3,0,0,19,4,63,89060,214,281,Bussy-le-Repos,218,426.0,15.7,19.7,1.4,11.3,20.7,9.4
12492,5,25,58,73,14,5,0,0,9,4,32,89061,193,226,Butteaux,194,269.0,15.6,14.5,1.8,1.8,22.3,6.4
12493,8,55,55,46,22,1,0,0,14,2,38,89062,203,248,Carisey,210,371.0,35.0,12.2,1.7,5.1,43.7,11.2
12494,10,79,115,129,44,4,5,0,53,14,100,89063,453,561,La Celle-Saint-Cyr,461,819.0,16.1,13.6,1.2,6.1,19.7,8.0
12495,3,8,6,6,2,0,1,0,4,1,5,89064,31,37,Censy,32,56.0,16.1,20.0,0.0,0.0,28.6,20.0
12496,0,5,12,12,0,0,0,0,6,1,8,89065,36,44,Cérilly,36,36.0,33.3,0.0,0.0,0.0,66.7,20.0
12497,12,102,161,190,43,8,10,0,57,17,114,89066,600,723,Cerisiers,609,985.0,17.3,19.2,1.2,4.3,28.2,12.6
12498,15,135,226,173,47,8,6,0,60,20,185,89067,690,892,Cézy,707,1123.0,21.8,16.9,0.4,6.1,30.6,12.3
12499,19,278,260,431,83,16,15,4,124,34,280,89068,1264,1575,Chablis,1295,2281.0,22.1,21.8,6.8,3.4,25.6,11.1
12500,4,70,93,96,24,7,3,2,15,7,88,89069,321,415,Chailley,327,550.0,16.9,31.9,2.7,1.8,24.7,11.7
12501,0,5,14,10,5,0,2,0,8,0,8,89070,44,52,Chambeugle,44,53.0,20.8,10.0,0.0,0.0,37.7,26.1
12502,1,10,23,21,9,2,0,1,10,0,15,89071,77,97,Chamoux,82,93.0,35.5,0.0,0.0,9.6,48.4,9.4
12503,1,27,45,73,9,2,3,0,16,3,50,89072,179,230,Champcevrais,180,340.0,40.0,7.6,10.3,1.3,48.8,13.6
12504,8,137,193,237,47,5,4,0,45,22,142,89073,698,851,Champignelles,709,1044.0,32.0,18.6,2.9,4.1,33.0,15.9
12505,16,308,363,297,132,21,6,3,88,25,312,89074,1259,1602,Champigny,1290,2248.0,15.0,16.5,0.3,4.0,20.2,12.8
12506,7,93,144,107,53,7,3,0,34,10,65,89075,458,531,Champlay,466,722.0,19.5,17.2,2.6,6.1,23.4,8.2
12507,5,88,143,173,30,5,5,3,32,10,90,89076,494,597,Champlost,507,811.0,19.0,13.1,4.4,5.0,27.1,11.1
12508,16,203,216,291,86,7,8,3,95,22,181,89077,947,1144,Champs-sur-Yonne,963,1549.0,23.2,12.2,0.3,8.2,30.3,10.7
12509,3,78,120,124,45,4,1,2,33,9,67,89078,419,494,Champvallon,427,672.0,16.1,17.3,0.0,11.9,18.6,7.3
12510,6,92,131,137,39,10,3,3,30,10,95,89079,461,566,Chamvres,471,675.0,17.9,15.9,0.7,3.5,23.7,7.7
12511,8,74,78,131,34,9,4,1,32,4,59,89080,375,441,La Chapelle-sur-Oreuse,382,581.0,18.9,17.9,0.0,6.6,28.6,9.2
12512,2,22,11,32,4,2,0,1,4,0,11,89081,78,90,La Chapelle-Vaupelteigne,79,92.0,20.7,28.6,0.0,0.0,21.7,9.4
12513,26,294,252,333,100,17,6,3,120,26,159,89083,1177,1352,Charbuy,1193,1805.0,15.5,7.4,0.7,9.4,26.3,4.8
12514,4,38,40,55,26,5,0,0,22,0,33,89084,190,226,Charentenay,193,309.0,16.5,17.2,2.1,2.1,16.5,11.1
12515,12,180,206,143,100,13,3,3,50,15,156,89085,725,892,Charmoy,736,1166.0,21.5,22.1,0.0,3.2,30.4,11.8
12516,6,170,282,359,54,9,7,1,87,15,263,89086,990,1270,Charny,1007,1617.0,33.7,15.4,0.8,1.7,43.5,16.5
12517,7,42,22,69,28,3,2,0,16,7,39,89087,196,241,Chassignelles,202,325.0,21.5,14.8,0.0,1.9,36.6,18.1
12518,9,53,75,96,22,2,0,0,24,10,55,89088,291,351,Chassy,296,463.0,17.5,12.8,2.2,6.5,24.0,8.4
12519,0,30,37,24,8,2,1,0,18,3,17,89089,123,141,Chastellux-sur-Cure,124,146.0,28.1,9.8,6.6,13.1,21.2,12.9
12520,1,104,88,135,39,3,3,0,30,2,69,89091,405,484,Châtel-Censoir,415,647.0,37.9,15.4,0.9,1.8,33.1,15.6
12521,3,41,22,67,11,2,3,0,15,0,41,89092,164,211,Châtel-Gérard,170,247.0,27.9,17.4,3.5,5.2,43.3,5.9
12522,11,69,108,81,45,7,3,1,23,8,64,89093,356,426,Chaumont,362,635.0,14.3,13.3,1.0,6.6,17.6,9.5
12523,5,45,103,141,36,2,1,1,24,6,90,89094,364,456,Chaumot,366,747.0,17.0,8.0,5.8,3.9,28.0,9.5
12524,0,17,22,53,1,1,1,0,5,5,23,89095,105,131,Chemilly-sur-Serein,108,161.0,19.9,17.6,14.7,0.0,13.7,11.8
12525,3,163,160,140,34,6,5,4,47,10,81,89096,572,659,Chemilly-sur-Yonne,578,957.0,14.4,21.0,0.7,4.3,22.3,5.9
12526,1,14,21,43,6,4,1,0,9,1,19,89097,100,119,Chêne-Arnoult,100,118.0,28.8,11.8,3.9,0.0,46.6,19.2
12527,1,35,29,35,16,2,3,1,8,1,20,89098,131,152,Cheney,132,261.0,13.0,45.4,3.7,0.0,18.0,2.6
12528,18,325,359,241,157,18,14,0,104,33,433,89099,1269,1720,Cheny,1287,2440.0,19.1,21.4,0.3,2.5,23.5,22.7
12529,11,178,257,262,67,12,4,2,51,19,227,89100,863,1120,Chéroy,893,1611.0,27.0,15.4,0.0,3.5,27.0,11.6
12530,3,56,92,76,24,7,2,1,24,8,46,89101,293,347,Chéu,301,538.0,16.0,23.1,1.0,4.0,20.1,11.2
12531,37,373,279,345,148,14,6,2,170,24,214,89102,1398,1642,Chevannes,1428,2290.0,17.9,14.5,0.3,6.4,25.3,10.1
12532,4,51,46,60,15,3,1,1,17,3,55,89103,201,259,Chevillon,204,326.0,26.4,17.5,2.0,2.0,29.1,17.4
12533,1,39,83,62,8,3,4,0,19,6,40,89104,225,269,Chichée,229,340.0,11.8,23.0,11.5,7.1,16.2,6.2
12534,4,84,53,59,25,3,2,4,31,13,43,89105,278,325,Chichery,282,454.0,12.6,18.1,1.3,6.9,17.0,7.8
12535,2,31,55,50,15,0,2,0,21,13,28,89107,189,223,Chigy,195,315.0,16.5,24.5,6.5,0.0,12.7,12.7
12536,3,28,44,85,15,1,4,2,27,4,40,89108,213,259,Chitry,219,364.0,20.9,13.8,5.1,3.4,30.8,8.0
12537,0,2,8,14,4,0,0,0,11,1,8,89109,40,48,Cisery,40,52.0,30.8,12.5,12.5,12.5,19.2,4.3
12538,1,40,53,54,14,2,4,0,20,0,30,89111,188,226,Les Clérimois,196,281.0,14.6,10.9,6.6,4.4,19.2,12.2
12539,1,23,36,33,8,6,0,0,7,5,30,89112,119,150,Collan,120,178.0,19.7,29.4,3.3,6.5,16.9,3.3
12540,10,54,92,119,37,9,1,0,35,3,80,89113,360,447,Collemiers,367,588.0,13.1,12.0,0.8,7.8,25.7,8.4
12541,3,12,41,25,7,0,1,0,2,1,31,89115,92,124,Compigny,93,169.0,10.1,30.4,0.0,5.8,19.5,6.5
12542,7,53,68,53,28,3,1,2,20,4,24,89116,239,266,Cornant,242,356.0,16.3,12.9,0.0,8.6,22.5,8.0
12543,5,15,21,44,8,3,0,2,11,2,12,89117,111,124,Coulangeron,112,209.0,10.0,16.7,8.3,2.8,21.1,3.8
12544,15,114,92,111,75,9,2,1,30,10,82,89118,459,544,Coulanges-la-Vineuse,462,876.0,22.4,15.5,1.1,2.8,30.8,12.0
12545,6,61,78,100,26,2,2,1,25,6,57,89119,307,367,Coulanges-sur-Yonne,310,561.0,36.0,14.1,0.0,4.1,44.0,18.6
12546,1,9,36,40,5,0,0,0,12,2,34,89120,105,139,Coulours,105,145.0,33.1,14.2,2.8,2.8,43.4,21.6
12547,3,69,113,103,27,3,1,0,15,10,65,89122,344,412,Courgenay,347,548.0,27.6,20.7,5.2,0.0,35.0,14.0
12548,2,28,23,73,8,0,0,1,26,3,29,89123,164,194,Courgis,165,259.0,13.5,13.4,15.3,5.7,29.3,6.2
12549,8,137,230,198,81,4,8,1,41,22,144,89124,730,879,Courlon-sur-Yonne,735,1177.0,18.9,20.2,0.5,2.5,18.1,11.3
12550,9,115,117,104,60,11,3,0,46,12,87,89125,477,579,Courson-les-Carrières,492,869.0,22.4,9.5,2.8,4.6,25.8,9.7
12551,1,4,2,25,2,1,0,0,4,3,2,89126,42,45,Courtoin,43,44.0,36.4,14.3,0.0,0.0,45.5,0.0
12552,5,75,109,129,38,3,2,0,34,9,71,89127,404,482,Courtois-sur-Yonne,411,747.0,16.3,8.6,1.3,5.9,22.0,8.0
12553,3,15,15,15,8,0,0,0,8,5,21,89128,69,91,Coutarnoux,70,138.0,13.0,22.2,0.0,0.0,11.6,10.9
12554,3,85,67,67,29,5,2,2,16,5,56,89129,281,341,Crain,285,393.0,28.5,11.3,0.0,8.1,37.9,13.7
12555,10,137,88,109,62,5,3,2,34,12,86,89130,462,555,Cravant,469,850.0,19.1,17.2,1.2,4.1,24.5,15.6
12556,3,30,51,66,15,0,1,0,11,8,28,89131,185,215,Cruzy-le-Châtel,187,285.0,21.1,13.9,3.0,3.0,34.4,7.6
12557,0,33,22,47,13,3,2,0,3,2,21,89132,125,146,Cry,125,178.0,28.1,7.2,7.2,7.2,34.3,9.0
12558,3,37,57,63,12,5,2,0,14,7,58,89133,200,261,Cudot,203,340.0,24.7,9.6,9.6,5.7,30.9,11.1
12559,2,46,48,66,18,5,0,0,30,6,40,89134,221,263,Cussy-les-Forges,223,339.0,18.3,13.3,1.9,1.9,27.7,5.3
12560,4,88,128,128,45,6,1,1,35,20,83,89136,456,543,Cuy,460,811.0,13.4,22.6,0.8,7.3,18.2,10.8
12561,9,81,60,56,40,11,4,1,26,4,39,89137,292,335,Dannemoine,296,466.0,17.8,22.2,2.0,5.1,17.2,13.2
12562,6,36,56,87,22,1,1,0,14,6,32,89138,229,263,Dicy,231,328.0,25.6,18.8,2.7,1.3,33.8,13.5
12563,15,134,199,192,69,11,9,0,60,15,152,89139,704,867,Diges,715,1147.0,19.6,14.7,3.7,6.8,25.8,10.5
12564,0,19,19,21,20,3,0,1,10,2,10,89141,95,106,Dissangis,96,135.0,16.3,9.8,3.3,3.3,17.8,7.1
12565,11,109,163,173,51,7,2,2,60,11,127,89142,589,727,Dixmont,600,873.0,18.4,16.3,2.3,1.2,28.6,10.4
12566,7,46,59,59,20,4,2,0,9,3,30,89143,209,247,Dollot,217,323.0,18.0,14.6,3.4,1.7,26.3,11.5
12567,9,92,139,183,29,8,2,0,32,7,85,89144,501,589,Domats,504,907.0,16.8,14.9,3.0,3.0,23.8,12.0
12568,3,86,57,87,35,7,1,0,26,7,40,89145,309,361,Domecy-sur-Cure,321,414.0,22.9,16.1,2.4,4.9,25.8,9.4
12569,2,19,16,12,7,2,2,1,4,0,11,89146,65,78,Domecy-sur-le-Vault,67,106.0,14.2,22.7,10.7,5.3,19.8,7.8
12570,3,34,47,64,17,0,1,1,5,3,31,89147,175,213,Dracy,182,225.0,28.4,9.5,7.1,2.4,43.1,18.3
12571,9,40,51,61,18,1,1,1,28,2,48,89148,212,265,Druyes-les-Belles-Fontaines,217,293.0,30.4,11.6,4.4,4.4,36.5,9.0
12572,1,29,35,32,9,4,2,0,15,5,24,89149,132,162,Dyé,138,198.0,20.7,18.9,7.3,9.8,25.8,5.5
12573,4,46,60,60,31,4,2,0,24,8,58,89150,239,304,Egleny,246,458.0,22.9,9.1,0.0,5.2,29.0,7.3
12574,14,127,221,225,73,11,6,0,53,29,131,89151,759,905,Egriselles-le-Bocage,774,1229.0,21.2,22.7,0.0,3.2,27.4,12.0
12575,3,85,123,86,48,4,2,0,34,9,101,89152,394,502,Epineau-les-Voves,401,708.0,16.1,26.6,1.4,4.5,19.8,9.2
12576,14,104,69,116,64,7,6,0,27,8,89,89153,415,515,Epineuil,426,613.0,22.8,15.6,1.9,2.9,29.0,12.0
12577,4,150,158,127,48,12,2,1,47,16,94,89154,565,672,Escamps,578,897.0,11.1,20.5,0.6,6.6,15.7,6.4
12578,13,124,102,118,45,5,6,3,55,12,90,89155,483,578,Escolives-Sainte-Camille,488,722.0,13.6,19.7,2.2,4.4,20.5,12.2
12579,2,36,94,51,26,4,5,0,10,7,41,89156,235,280,Esnon,239,393.0,12.5,15.5,0.0,4.2,18.3,12.2
12580,6,86,107,107,22,4,2,0,42,8,116,89158,384,507,Etais-la-Sauvin,391,663.0,36.2,10.6,4.4,4.4,39.5,14.1
