CodCirLg,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimes,codeDepartement,code_dep_min,code_dep,votes,entete,id_circo,elu_T1
01,93525,49199,44326,2656,1129,40541,073,73,73,"[{""NomPsn"":""FERRARI"",""PrenomPsn"":""Marina"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""6"",""NbVoix"":24051,""score"":59.3},{""NomPsn"":""GRANATA"",""PrenomPsn"":""Christel"",""CivilitePsn"":""Mme"",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""9"",""NbVoix"":16490,""score"":40.7}]",ENS,73001,0
02,76338,42724,33614,1168,493,31953,073,73,73,"[{""NomPsn"":""ROLLAND"",""PrenomPsn"":""Vincent"",""CivilitePsn"":""M."",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""11"",""NbVoix"":20474,""score"":64.1},{""NomPsn"":""MORAND"",""PrenomPsn"":""C\u00e9dric"",""CivilitePsn"":""M."",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""4"",""NbVoix"":11479,""score"":35.9}]",LR,73002,0
03,74458,37332,37126,1343,464,35319,073,73,73,"[{""NomPsn"":""BONNIVARD"",""PrenomPsn"":""Emilie"",""CivilitePsn"":""Mme"",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""2"",""NbVoix"":23149,""score"":65.5},{""NomPsn"":""KRAWEZYNSKI"",""PrenomPsn"":""Nathalie"",""CivilitePsn"":""Mme"",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""7"",""NbVoix"":12170,""score"":34.5}]",LR,73003,0
04,88829,52949,35880,954,302,34624,074,74,74,"[{""NomPsn"":""DUBY-MULLER"",""PrenomPsn"":""Virginie"",""CivilitePsn"":""Mme"",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""8"",""NbVoix"":23171,""score"":66.9},{""NomPsn"":""VERVOORT"",""PrenomPsn"":""Val\u00e9rian"",""CivilitePsn"":""M."",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""10"",""NbVoix"":11453,""score"":33.1}]",LR,74004,0
07,86816,46951,39865,2284,294,37287,076,76,76,"[{""NomPsn"":""FIRMIN LE BODO"",""PrenomPsn"":""Agn\u00e8s"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""11"",""NbVoix"":21578,""score"":57.9},{""NomPsn"":""DUBOC"",""PrenomPsn"":""Nancy"",""CivilitePsn"":""Mme"",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""1"",""NbVoix"":15709,""score"":42.1}]",ENS,76007,0
09,95673,49753,45920,2916,1008,41996,076,76,76,"[{""NomPsn"":""POUSSIER-WINSBACK"",""PrenomPsn"":""Marie-Agn\u00e8s"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""5"",""NbVoix"":21352,""score"":50.8},{""NomPsn"":""GOURY"",""PrenomPsn"":""Nicolas"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""7"",""NbVoix"":20644,""score"":49.2}]",ENS,76009,0
01,90925,44656,46269,2018,952,43299,079,79,79,"[{""NomPsn"":""MARCHIVE"",""PrenomPsn"":""Bastien"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""1"",""NbVoix"":22511,""score"":52.0},{""NomPsn"":""CHARRON"",""PrenomPsn"":""Fran\u00e7ois"",""CivilitePsn"":""M."",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""7"",""NbVoix"":20788,""score"":48.0}]",ENS,79001,0
02,98305,51462,46843,2281,1347,43215,079,79,79,"[{""NomPsn"":""BATHO"",""PrenomPsn"":""Delphine"",""CivilitePsn"":""Mme"",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""5"",""NbVoix"":25014,""score"":57.9},{""NomPsn"":""ROCHEFORT"",""PrenomPsn"":""C\u00e9cilia"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""7"",""NbVoix"":18201,""score"":42.1}]",NUP,79002,0
03,84888,46111,38777,2186,1111,35480,079,79,79,"[{""NomPsn"":""FI\u00c9VET"",""PrenomPsn"":""Jean-Marie"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""6"",""NbVoix"":20675,""score"":58.3},{""NomPsn"":""WOILLEZ"",""PrenomPsn"":""Juliette"",""CivilitePsn"":""Mme"",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""4"",""NbVoix"":14805,""score"":41.7}]",ENS,79003,0
03,82598,40013,42585,2234,835,39516,080,80,80,"[{""NomPsn"":""MAQUET"",""PrenomPsn"":""Emmanuel"",""CivilitePsn"":""M."",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""11"",""NbVoix"":21266,""score"":53.8},{""NomPsn"":""LOTTIN"",""PrenomPsn"":""Nicolas"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""4"",""NbVoix"":18250,""score"":46.2}]",LR,80003,0
04,85111,42560,42551,2947,884,38720,080,80,80,"[{""NomPsn"":""TANGUY"",""PrenomPsn"":""Jean-Philippe"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""5"",""NbVoix"":21136,""score"":54.6},{""NomPsn"":""LECLABART"",""PrenomPsn"":""Jean-Claude"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""3"",""NbVoix"":17584,""score"":45.4}]",RN,80004,0
05,81347,42037,39310,3868,1130,34312,080,80,80,"[{""NomPsn"":""MENACHE"",""PrenomPsn"":""Yael"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""2"",""NbVoix"":20859,""score"":60.8},{""NomPsn"":""ANCELET"",""PrenomPsn"":""Guillaume"",""CivilitePsn"":""M."",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""3"",""NbVoix"":13453,""score"":39.2}]",RN,80005,0
01,85129,41315,43814,5411,2378,36025,081,81,81,"[{""NomPsn"":""CABROLIER"",""PrenomPsn"":""Fr\u00e9d\u00e9ric"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""9"",""NbVoix"":19125,""score"":53.1},{""NomPsn"":""POUJADE"",""PrenomPsn"":""G\u00e9rard"",""CivilitePsn"":""M."",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""10"",""NbVoix"":16900,""score"":46.9}]",RN,81001,0
02,109876,47526,62350,1291,711,60348,081,81,81,"[{""NomPsn"":""ERODI"",""PrenomPsn"":""Karen"",""CivilitePsn"":""Mme"",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""12"",""NbVoix"":22633,""score"":37.5},{""NomPsn"":""VERDIER-JOUCLAS"",""PrenomPsn"":""Marie-Christine"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""4"",""NbVoix"":21151,""score"":35.0},{""NomPsn"":""BACOU"",""PrenomPsn"":""Julien"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""8"",""NbVoix"":16564,""score"":27.4}]",NUP,81002,0
03,104171,50203,53968,4059,2435,47474,081,81,81,"[{""NomPsn"":""TERLIER"",""PrenomPsn"":""Jean"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""5"",""NbVoix"":25496,""score"":53.7},{""NomPsn"":""LASSALLE"",""PrenomPsn"":""Julien"",""CivilitePsn"":""M."",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""1"",""NbVoix"":21978,""score"":46.3}]",ENS,81003,0
02,96326,48208,48118,3518,1538,43062,082,82,82,"[{""NomPsn"":""HAMELET"",""PrenomPsn"":""Marine"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""2"",""NbVoix"":23678,""score"":55.0},{""NomPsn"":""ASTRUC"",""PrenomPsn"":""Christian"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""1"",""NbVoix"":19384,""score"":45.0}]",RN,82002,0
04,112405,61946,50459,1969,811,47679,083,83,83,"[{""NomPsn"":""LOTTIAUX"",""PrenomPsn"":""Philippe"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""9"",""NbVoix"":25581,""score"":53.7},{""NomPsn"":""MAUBORGNE"",""PrenomPsn"":""Sereine"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""1"",""NbVoix"":22098,""score"":46.3}]",RN,83004,0
06,127524,70584,56940,2689,846,53405,083,83,83,"[{""NomPsn"":""GILETTI"",""PrenomPsn"":""Frank"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""11"",""NbVoix"":30238,""score"":56.6},{""NomPsn"":""GOMEZ-BASSAC"",""PrenomPsn"":""Val\u00e9rie"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""7"",""NbVoix"":23167,""score"":43.4}]",RN,83006,0
08,109176,59230,49946,2417,965,46564,083,83,83,"[{""NomPsn"":""SCHRECK"",""PrenomPsn"":""Philippe"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""8"",""NbVoix"":25576,""score"":54.9},{""NomPsn"":""MATRAS"",""PrenomPsn"":""Fabien"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""10"",""NbVoix"":20988,""score"":45.1}]",RN,83008,0
02,85845,45743,40102,2388,896,36818,084,84,84,"[{""NomPsn"":""AUZANOT"",""PrenomPsn"":""B\u00e9n\u00e9dicte"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""4"",""NbVoix"":19210,""score"":52.2},{""NomPsn"":""VIALA"",""PrenomPsn"":""Sylvie"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""6"",""NbVoix"":17608,""score"":47.8}]",RN,84002,0
04,90422,48770,41652,2560,685,38407,084,84,84,"[{""NomPsn"":""LORHO"",""PrenomPsn"":""Marie-France"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""9"",""NbVoix"":21878,""score"":57.0},{""NomPsn"":""RICHARD"",""PrenomPsn"":""Violaine"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""1"",""NbVoix"":16529,""score"":43.0}]",RN,84004,0
05,84399,44540,39859,2514,806,36539,084,84,84,"[{""NomPsn"":""LOVISOLO"",""PrenomPsn"":""Jean-Fran\u00e7ois"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""9"",""NbVoix"":18564,""score"":50.8},{""NomPsn"":""THOMAS DE MALEVILLE"",""PrenomPsn"":""Marie"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""10"",""NbVoix"":17975,""score"":49.2}]",ENS,84005,0
03,135259,71334,63925,3674,1462,58789,085,85,85,"[{""NomPsn"":""BUCHOU"",""PrenomPsn"":""St\u00e9phane"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""8"",""NbVoix"":36145,""score"":61.5},{""NomPsn"":""FILLET"",""PrenomPsn"":""Corinne"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""1"",""NbVoix"":22644,""score"":38.5}]",ENS,85003,0
04,102698,59813,42885,2898,890,39097,085,85,85,"[{""NomPsn"":""BESSE"",""PrenomPsn"":""V\u00e9ronique"",""CivilitePsn"":""Mme"",""CodNua"":""DVD"",""LibNua"":""Divers droite"",""NumPanneauCand"":""5"",""NbVoix"":23336,""score"":59.7},{""NomPsn"":""LEGUILLE-BALLOY"",""PrenomPsn"":""Martine"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""10"",""NbVoix"":15761,""score"":40.3}]",DVD,85004,0
05,84119,44148,39971,2497,887,36587,085,85,85,"[{""NomPsn"":""HENRIET"",""PrenomPsn"":""Pierre"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""2"",""NbVoix"":22296,""score"":60.9},{""NomPsn"":""MAGNIN"",""PrenomPsn"":""Isabelle"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""9"",""NbVoix"":14291,""score"":39.1}]",ENS,85005,0
03,73004,36692,36312,2866,1127,32319,086,86,86,"[{""NomPsn"":""LECAMP"",""PrenomPsn"":""Pascal"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""6"",""NbVoix"":17496,""score"":54.1},{""NomPsn"":""SOULAT"",""PrenomPsn"":""Eric"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""9"",""NbVoix"":14823,""score"":45.9}]",ENS,86003,0
04,73885,39824,34061,2087,938,31036,086,86,86,"[{""NomPsn"":""TURQUOIS"",""PrenomPsn"":""Nicolas"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""1"",""NbVoix"":16938,""score"":54.6},{""NomPsn"":""LATUS"",""PrenomPsn"":""Marion"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""7"",""NbVoix"":14098,""score"":45.4}]",ENS,86004,0
01,84309,41285,43024,2439,1810,38775,087,87,87,"[{""NomPsn"":""MAUDET"",""PrenomPsn"":""Damien"",""CivilitePsn"":""M."",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""8"",""NbVoix"":20710,""score"":53.4},{""NomPsn"":""BEAUDOUIN HUBIERE"",""PrenomPsn"":""Sophie"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""5"",""NbVoix"":18065,""score"":46.6}]",NUP,87001,0
02,98185,46695,51490,5192,2811,43487,087,87,87,"[{""NomPsn"":""DELAUTRETTE"",""PrenomPsn"":""St\u00e9phane"",""CivilitePsn"":""M."",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""1"",""NbVoix"":26730,""score"":61.5},{""NomPsn"":""MINGUET"",""PrenomPsn"":""Sabrina"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""7"",""NbVoix"":16757,""score"":38.5}]",NUP,87002,0
03,82050,39921,42129,2704,1898,37527,087,87,87,"[{""NomPsn"":""MEUNIER"",""PrenomPsn"":""Manon"",""CivilitePsn"":""Mme"",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""7"",""NbVoix"":19551,""score"":52.1},{""NomPsn"":""SARDIN"",""PrenomPsn"":""Geoffroy"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""6"",""NbVoix"":17976,""score"":47.9}]",NUP,87003,0
01,76780,42864,33916,1476,539,31901,088,88,88,"[{""NomPsn"":""VIRY"",""PrenomPsn"":""St\u00e9phane"",""CivilitePsn"":""M."",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""8"",""NbVoix"":21448,""score"":67.2},{""NomPsn"":""MOONS"",""PrenomPsn"":""Emmie"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""4"",""NbVoix"":10453,""score"":32.8}]",LR,88001,0
02,72550,38586,33964,1871,789,31304,088,88,88,"[{""NomPsn"":""VALENCE"",""PrenomPsn"":""David"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""2"",""NbVoix"":15823,""score"":50.5},{""NomPsn"":""DUSSAUSAYE"",""PrenomPsn"":""Ga\u00ebtan"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""12"",""NbVoix"":15481,""score"":49.5}]",ENS,88002,0
03,63943,34223,29720,1021,376,28323,088,88,88,"[{""NomPsn"":""NAEGELEN"",""PrenomPsn"":""Christophe"",""CivilitePsn"":""M."",""CodNua"":""DVD"",""LibNua"":""Divers droite"",""NumPanneauCand"":""5"",""NbVoix"":21035,""score"":74.3},{""NomPsn"":""FRAN\u00c7OIS"",""PrenomPsn"":""Pierre"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""1"",""NbVoix"":7288,""score"":25.7}]",DVD,88003,0
04,65292,32844,32448,1855,853,29740,088,88,88,"[{""NomPsn"":""GAULTIER"",""PrenomPsn"":""Jean-Jacques"",""CivilitePsn"":""M."",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""4"",""NbVoix"":15440,""score"":51.9},{""NomPsn"":""HUMBERT"",""PrenomPsn"":""S\u00e9bastien"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""2"",""NbVoix"":14300,""score"":48.1}]",LR,88004,0
02,73480,37805,35675,2271,771,32633,089,89,89,"[{""NomPsn"":""VILLIERS"",""PrenomPsn"":""Andr\u00e9"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""4"",""NbVoix"":16750,""score"":51.3},{""NomPsn"":""LOPEZ"",""PrenomPsn"":""Audrey"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""5"",""NbVoix"":15883,""score"":48.7}]",ENS,89002,0
03,89743,48233,41510,2361,771,38378,089,89,89,"[{""NomPsn"":""ODOUL"",""PrenomPsn"":""Julien"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""2"",""NbVoix"":21429,""score"":55.8},{""NomPsn"":""CROUZET"",""PrenomPsn"":""Mich\u00e8le"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""8"",""NbVoix"":16949,""score"":44.2}]",RN,89003,0
01,47739,26086,21653,1513,603,19537,090,90,90,"[{""NomPsn"":""BOUCARD"",""PrenomPsn"":""Ian"",""CivilitePsn"":""M."",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""5"",""NbVoix"":12037,""score"":61.6},{""NomPsn"":""SOUSTELLE"",""PrenomPsn"":""Christophe"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""9"",""NbVoix"":7500,""score"":38.4}]",LR,90001,0
02,46507,24390,22117,2735,935,18447,090,90,90,"[{""NomPsn"":""CHAUCHE"",""PrenomPsn"":""Florian"",""CivilitePsn"":""M."",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""1"",""NbVoix"":9476,""score"":51.4},{""NomPsn"":""CARNICER"",""PrenomPsn"":""Sophie"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""8"",""NbVoix"":8971,""score"":48.6}]",NUP,90002,0
01,75973,52948,23025,799,1124,21102,971,971,ZA,"[{""NomPsn"":""SERVA"",""PrenomPsn"":""Olivier"",""CivilitePsn"":""M."",""CodNua"":""DVG"",""LibNua"":""Divers gauche"",""NumPanneauCand"":""2"",""NbVoix"":15624,""score"":74.0},{""NomPsn"":""BIRAS"",""PrenomPsn"":""Dominique"",""CivilitePsn"":""M."",""CodNua"":""DVG"",""LibNua"":""Divers gauche"",""NumPanneauCand"":""7"",""NbVoix"":5478,""score"":26.0}]",DVG,ZA001,0
02,87777,59511,28266,770,1097,26399,971,971,ZA,"[{""NomPsn"":""BAPTISTE"",""PrenomPsn"":""Christian"",""CivilitePsn"":""M."",""CodNua"":""DVG"",""LibNua"":""Divers gauche"",""NumPanneauCand"":""11"",""NbVoix"":15484,""score"":58.7},{""NomPsn"":""BENIN"",""PrenomPsn"":""Justine"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""3"",""NbVoix"":10915,""score"":41.3}]",DVG,ZA002,0
03,84339,58807,25532,889,848,23795,971,971,ZA,"[{""NomPsn"":""MATHIASIN"",""PrenomPsn"":""Max"",""CivilitePsn"":""M."",""CodNua"":""DVG"",""LibNua"":""Divers gauche"",""NumPanneauCand"":""16"",""NbVoix"":12402,""score"":52.1},{""NomPsn"":""TOLASSY"",""PrenomPsn"":""Rody"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""6"",""NbVoix"":11393,""score"":47.9}]",DVG,ZA003,0
04,68265,55764,12501,1384,484,10633,971,971,ZA,"[{""NomPsn"":""CALIFER"",""PrenomPsn"":""Elie"",""CivilitePsn"":""M."",""CodNua"":""DVG"",""LibNua"":""Divers gauche"",""NumPanneauCand"":""12"",""NbVoix"":10633,""score"":100.0}]",DVG,ZA004,0
01,80030,60645,19385,748,626,18011,972,972,ZB,"[{""NomPsn"":""WILLIAM"",""PrenomPsn"":""Jiovanny"",""CivilitePsn"":""M."",""CodNua"":""DVG"",""LibNua"":""Divers gauche"",""NumPanneauCand"":""15"",""NbVoix"":11336,""score"":62.9},{""NomPsn"":""EDMOND-MARIETTE"",""PrenomPsn"":""Philippe"",""CivilitePsn"":""M."",""CodNua"":""REG"",""LibNua"":""R\u00e9gionaliste"",""NumPanneauCand"":""6"",""NbVoix"":6675,""score"":37.1}]",DVG,ZB001,0
02,80053,58543,21510,787,611,20112,972,972,ZB,"[{""NomPsn"":""NADEAU"",""PrenomPsn"":""Marcellin"",""CivilitePsn"":""M."",""CodNua"":""REG"",""LibNua"":""R\u00e9gionaliste"",""NumPanneauCand"":""2"",""NbVoix"":12764,""score"":63.5},{""NomPsn"":""PAMPHILE"",""PrenomPsn"":""Justin"",""CivilitePsn"":""M."",""CodNua"":""REG"",""LibNua"":""R\u00e9gionaliste"",""NumPanneauCand"":""8"",""NbVoix"":7348,""score"":36.5}]",REG,ZB002,0
03,60512,46088,14424,670,452,13302,972,972,ZB,"[{""NomPsn"":""HAJJAR"",""PrenomPsn"":""Johnny"",""CivilitePsn"":""M."",""CodNua"":""DVG"",""LibNua"":""Divers gauche"",""NumPanneauCand"":""12"",""NbVoix"":7813,""score"":58.7},{""NomPsn"":""CAROLE"",""PrenomPsn"":""Francis"",""CivilitePsn"":""M."",""CodNua"":""REG"",""LibNua"":""R\u00e9gionaliste"",""NumPanneauCand"":""6"",""NbVoix"":5489,""score"":41.3}]",DVG,ZB003,0
04,83960,60986,22974,820,676,21478,972,972,ZB,"[{""NomPsn"":""NILOR"",""PrenomPsn"":""Jean-Philippe"",""CivilitePsn"":""M."",""CodNua"":""REG"",""LibNua"":""R\u00e9gionaliste"",""NumPanneauCand"":""11"",""NbVoix"":15329,""score"":71.4},{""NomPsn"":""MARIE-JEANNE"",""PrenomPsn"":""Alfred"",""CivilitePsn"":""M."",""CodNua"":""REG"",""LibNua"":""R\u00e9gionaliste"",""NumPanneauCand"":""14"",""NbVoix"":6149,""score"":28.6}]",REG,ZB004,0
01,57003,39947,17056,688,379,15989,973,973,ZC,"[{""NomPsn"":""CASTOR"",""PrenomPsn"":""Jean-Victor"",""CivilitePsn"":""M."",""CodNua"":""REG"",""LibNua"":""R\u00e9gionaliste"",""NumPanneauCand"":""12"",""NbVoix"":9038,""score"":56.5},{""NomPsn"":""GOUA"",""PrenomPsn"":""Yvane"",""CivilitePsn"":""Mme"",""CodNua"":""REG"",""LibNua"":""R\u00e9gionaliste"",""NumPanneauCand"":""3"",""NbVoix"":6951,""score"":43.5}]",REG,ZC001,0
02,46589,30912,15677,222,164,15291,973,973,ZC,"[{""NomPsn"":""RIMANE"",""PrenomPsn"":""Davy"",""CivilitePsn"":""M."",""CodNua"":""DVG"",""LibNua"":""Divers gauche"",""NumPanneauCand"":""4"",""NbVoix"":8277,""score"":54.1},{""NomPsn"":""ADAM"",""PrenomPsn"":""L\u00e9na\u00efck"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""6"",""NbVoix"":7014,""score"":45.9}]",DVG,ZC002,0
