datetime,quantite_hydraulique,quantite_conso
2020-03-01 22:00:00,9011,59303
2020-03-02 00:00:00,8738,61049
2020-03-02 02:00:00,7792,56583
2020-03-02 04:00:00,7402,52554
2020-03-02 06:00:00,8735,57237
2020-03-02 08:00:00,12671,67119
2020-03-02 10:00:00,12050,70334
2020-03-02 12:00:00,12975,71464
2020-03-02 14:00:00,11889,69533
2020-03-02 16:00:00,10531,66325
2020-03-02 18:00:00,10873,66277
2020-03-02 20:00:00,14409,72844
2020-03-02 22:00:00,10008,64730
2020-03-03 00:00:00,8367,66110
2020-03-03 02:00:00,7814,61982
2020-03-03 04:00:00,7807,58355
2020-03-03 06:00:00,8787,62847
2020-03-03 08:00:00,14457,72925
2020-03-03 10:00:00,13361,73465
2020-03-03 12:00:00,12003,73232
2020-03-03 14:00:00,10480,70690
2020-03-03 16:00:00,9902,66183
2020-03-03 18:00:00,12374,66668
2020-03-03 20:00:00,13621,73690
2020-03-03 22:00:00,10031,65902
2020-03-04 00:00:00,9382,67283
2020-03-04 02:00:00,8521,62917
2020-03-04 04:00:00,8573,58823
2020-03-04 06:00:00,9268,62680
2020-03-04 08:00:00,13898,71727
2020-03-04 10:00:00,11646,73183
2020-03-04 12:00:00,11444,73034
2020-03-04 14:00:00,11921,70655
2020-03-04 16:00:00,11497,67012
2020-03-04 18:00:00,13910,67513
2020-03-04 20:00:00,13285,72272
2020-03-04 22:00:00,10832,63794
2020-03-05 00:00:00,10494,64378
2020-03-05 02:00:00,9505,59346
2020-03-05 04:00:00,9402,54857
2020-03-05 06:00:00,9611,58182
2020-03-05 08:00:00,13669,67010
2020-03-05 10:00:00,13483,69491
2020-03-05 12:00:00,13468,71171
2020-03-05 14:00:00,12082,69465
2020-03-05 16:00:00,11799,66856
2020-03-05 18:00:00,10731,67410
2020-03-05 20:00:00,12067,71680
2020-03-05 22:00:00,9597,64116
2020-03-06 00:00:00,8962,65422
2020-03-06 02:00:00,8552,60945
2020-03-06 04:00:00,8007,57062
2020-03-06 06:00:00,8836,61141
2020-03-06 08:00:00,12856,70899
2020-03-06 10:00:00,13461,72249
2020-03-06 12:00:00,12379,71709
2020-03-06 14:00:00,10848,68899
2020-03-06 16:00:00,10557,64879
2020-03-06 18:00:00,12446,65303
2020-03-06 20:00:00,15253,71159
2020-03-06 22:00:00,11032,64413
2020-03-07 00:00:00,10551,65994
2020-03-07 02:00:00,9124,60451
2020-03-07 04:00:00,9316,55920
2020-03-07 06:00:00,9603,57200
2020-03-07 08:00:00,12283,61121
2020-03-07 10:00:00,11505,64211
2020-03-07 12:00:00,9785,63462
2020-03-07 14:00:00,9580,60588
2020-03-07 16:00:00,9087,56389
2020-03-07 18:00:00,12048,57671
2020-03-07 20:00:00,14225,63975
2020-03-07 22:00:00,10614,58943
2020-03-08 00:00:00,9326,61912
2020-03-08 02:00:00,8866,57189
2020-03-08 04:00:00,8234,52397
2020-03-08 06:00:00,8200,52244
2020-03-08 08:00:00,8486,53708
2020-03-08 10:00:00,8501,57793
2020-03-08 12:00:00,8779,59671
2020-03-08 14:00:00,7918,56462
2020-03-08 16:00:00,8162,52327
2020-03-08 18:00:00,10024,54286
2020-03-08 20:00:00,13194,62286
2020-03-08 22:00:00,10914,57363
2020-03-09 00:00:00,10693,59348
2020-03-09 02:00:00,9041,55577
2020-03-09 04:00:00,8790,52171
2020-03-09 06:00:00,10417,57475
2020-03-09 08:00:00,16211,68100
2020-03-09 10:00:00,13767,68425
2020-03-09 12:00:00,13537,68335
2020-03-09 14:00:00,10648,65599
2020-03-09 16:00:00,10387,62085
2020-03-09 18:00:00,13707,63113
2020-03-09 20:00:00,15034,69640
2020-03-09 22:00:00,9571,61457
2020-03-10 00:00:00,8882,62897
2020-03-10 02:00:00,8355,58696
2020-03-10 04:00:00,8009,54474
2020-03-10 06:00:00,8293,58350
2020-03-10 08:00:00,10720,67639
2020-03-10 10:00:00,12058,68761
2020-03-10 12:00:00,12534,68773
2020-03-10 14:00:00,10595,66469
2020-03-10 16:00:00,10248,62795
2020-03-10 18:00:00,11177,62680
2020-03-10 20:00:00,12851,67679
2020-03-10 22:00:00,8728,59276
2020-03-11 00:00:00,9831,59995
2020-03-11 02:00:00,8344,54535
2020-03-11 04:00:00,7945,50203
2020-03-11 06:00:00,9303,54032
2020-03-11 08:00:00,12655,63011
2020-03-11 10:00:00,10736,64067
2020-03-11 12:00:00,9907,63581
2020-03-11 14:00:00,8663,60933
2020-03-11 16:00:00,8472,57034
2020-03-11 18:00:00,11382,56721
2020-03-11 20:00:00,13704,63089
2020-03-11 22:00:00,9682,55976
2020-03-12 00:00:00,9163,57408
2020-03-12 02:00:00,8980,52513
2020-03-12 04:00:00,7911,48321
2020-03-12 06:00:00,8948,52659
2020-03-12 08:00:00,11863,62455
2020-03-12 10:00:00,12674,63094
2020-03-12 12:00:00,10138,63014
2020-03-12 14:00:00,10393,60715
2020-03-12 16:00:00,9559,57560
2020-03-12 18:00:00,11926,58100
2020-03-12 20:00:00,14433,64804
2020-03-12 22:00:00,10664,57875
2020-03-13 00:00:00,9198,59455
2020-03-13 02:00:00,8748,54514
2020-03-13 04:00:00,8085,51139
2020-03-13 06:00:00,9323,56030
2020-03-13 08:00:00,13524,66080
2020-03-13 10:00:00,10925,65254
2020-03-13 12:00:00,9403,63684
2020-03-13 14:00:00,9366,60313
2020-03-13 16:00:00,9569,56211
2020-03-13 18:00:00,14355,56578
2020-03-13 20:00:00,16525,63804
2020-03-13 22:00:00,13882,57661
2020-03-14 00:00:00,13430,59515
2020-03-14 02:00:00,11045,54165
2020-03-14 04:00:00,9823,50159
2020-03-14 06:00:00,10279,51145
2020-03-14 08:00:00,11416,54647
2020-03-14 10:00:00,11453,57875
2020-03-14 12:00:00,9525,58240
2020-03-14 14:00:00,9379,55926
2020-03-14 16:00:00,9465,51420
2020-03-14 18:00:00,11291,52010
2020-03-14 20:00:00,13236,58981
2020-03-14 22:00:00,9831,54275
2020-03-15 00:00:00,9760,57480
2020-03-15 02:00:00,8575,52876
2020-03-15 04:00:00,8262,47951
2020-03-15 06:00:00,7944,47956
2020-03-15 08:00:00,7983,49589
2020-03-15 10:00:00,8195,51795
2020-03-15 12:00:00,7968,52850
2020-03-15 14:00:00,7750,49469
2020-03-15 16:00:00,8045,44745
2020-03-15 18:00:00,9101,45954
2020-03-15 20:00:00,12515,55459
2020-03-15 22:00:00,10347,51619
2020-03-16 00:00:00,9858,54599
2020-03-16 02:00:00,8387,50315
2020-03-16 04:00:00,8376,46641
2020-03-16 06:00:00,9258,51361
2020-03-16 08:00:00,11785,58867
2020-03-16 10:00:00,11420,60495
2020-03-16 12:00:00,10567,61428
2020-03-16 14:00:00,9987,59624
2020-03-16 16:00:00,10144,56141
2020-03-16 18:00:00,12525,55236
2020-03-16 20:00:00,16032,61537
2020-03-16 22:00:00,13752,55441
2020-03-17 00:00:00,10301,57228
2020-03-17 02:00:00,9186,52508
2020-03-17 04:00:00,8387,48944
2020-03-17 06:00:00,9799,51787
2020-03-17 08:00:00,13175,57799
2020-03-17 10:00:00,11475,57987
2020-03-17 12:00:00,9531,57334
2020-03-17 14:00:00,8840,54504
2020-03-17 16:00:00,8866,50236
2020-03-17 18:00:00,10961,49488
2020-03-17 20:00:00,15702,57391
2020-03-17 22:00:00,11264,51006
2020-03-18 00:00:00,10082,53785
2020-03-18 02:00:00,8323,49416
2020-03-18 04:00:00,7804,45624
2020-03-18 06:00:00,8728,48039
2020-03-18 08:00:00,11229,52365
2020-03-18 10:00:00,11200,53016
2020-03-18 12:00:00,9285,53092
2020-03-18 14:00:00,9084,50217
2020-03-18 16:00:00,9115,45904
2020-03-18 18:00:00,12211,45348
2020-03-18 20:00:00,16325,54042
2020-03-18 22:00:00,13413,48077
2020-03-19 00:00:00,12202,51101
2020-03-19 02:00:00,8966,46973
2020-03-19 04:00:00,8598,43119
2020-03-19 06:00:00,9595,45168
2020-03-19 08:00:00,12204,49359
2020-03-19 10:00:00,11229,50144
2020-03-19 12:00:00,10238,50625
2020-03-19 14:00:00,9224,47918
2020-03-19 16:00:00,8965,44114
2020-03-19 18:00:00,9439,43692
2020-03-19 20:00:00,13070,51687
2020-03-19 22:00:00,10613,45831
2020-03-20 00:00:00,10269,48836
2020-03-20 02:00:00,11371,44774
2020-03-20 04:00:00,9660,40865
2020-03-20 06:00:00,9109,42417
2020-03-20 08:00:00,11092,45968
2020-03-20 10:00:00,11377,48058
2020-03-20 12:00:00,10996,49779
2020-03-20 14:00:00,9705,47825
2020-03-20 16:00:00,8842,44077
2020-03-20 18:00:00,9230,44090
2020-03-20 20:00:00,11854,51311
2020-03-20 22:00:00,10177,46185
2020-03-21 00:00:00,9920,49439
2020-03-21 02:00:00,8964,45050
2020-03-21 04:00:00,8248,40571
2020-03-21 06:00:00,7626,40859
2020-03-21 08:00:00,7341,42356
2020-03-21 10:00:00,7716,45715
2020-03-21 12:00:00,7557,49165
2020-03-21 14:00:00,6316,47498
2020-03-21 16:00:00,6791,44102
2020-03-21 18:00:00,8849,44803
2020-03-21 20:00:00,12041,52527
2020-03-21 22:00:00,8609,47078
2020-03-22 00:00:00,8509,50489
2020-03-22 02:00:00,7449,46356
2020-03-22 04:00:00,7645,41682
2020-03-22 06:00:00,7152,41572
2020-03-22 08:00:00,7179,42631
2020-03-22 10:00:00,6686,46463
2020-03-22 12:00:00,6882,50576
2020-03-22 14:00:00,5780,47853
2020-03-22 16:00:00,5659,43469
2020-03-22 18:00:00,6832,43614
2020-03-22 20:00:00,9982,52384
2020-03-22 22:00:00,7896,48027
2020-03-23 00:00:00,7845,51843
2020-03-23 02:00:00,7048,48177
2020-03-23 04:00:00,6238,44439
2020-03-23 06:00:00,6813,46862
2020-03-23 08:00:00,8885,50878
2020-03-23 10:00:00,7585,52486
2020-03-23 12:00:00,7594,53490
2020-03-23 14:00:00,6874,51060
2020-03-23 16:00:00,7335,46589
2020-03-23 18:00:00,9290,46284
2020-03-23 20:00:00,13529,55151
2020-03-23 22:00:00,9557,49855
2020-03-24 00:00:00,8855,53266
2020-03-24 02:00:00,7814,49728
2020-03-24 04:00:00,7161,46170
2020-03-24 06:00:00,8438,48575
2020-03-24 08:00:00,10863,52231
2020-03-24 10:00:00,8662,53288
2020-03-24 12:00:00,8934,54361
2020-03-24 14:00:00,8193,51712
2020-03-24 16:00:00,8743,47469
2020-03-24 18:00:00,10208,47230
2020-03-24 20:00:00,13997,56108
2020-03-24 22:00:00,9760,50646
2020-03-25 00:00:00,8683,54485
2020-03-25 02:00:00,7025,51041
2020-03-25 04:00:00,6894,47622
2020-03-25 06:00:00,9021,50263
2020-03-25 08:00:00,11379,53710
2020-03-25 10:00:00,9008,53945
2020-03-25 12:00:00,8006,54673
2020-03-25 14:00:00,7096,52001
2020-03-25 16:00:00,7399,47918
2020-03-25 18:00:00,8598,47954
2020-03-25 20:00:00,13353,56981
2020-03-25 22:00:00,9782,51642
2020-03-26 00:00:00,9463,55541
2020-03-26 02:00:00,7122,51856
2020-03-26 04:00:00,6910,48273
2020-03-26 06:00:00,7759,50600
2020-03-26 08:00:00,10260,54093
2020-03-26 10:00:00,8278,54554
2020-03-26 12:00:00,7459,55383
2020-03-26 14:00:00,6828,52970
2020-03-26 16:00:00,7602,49002
2020-03-26 18:00:00,8674,49094
2020-03-26 20:00:00,13763,58153
2020-03-26 22:00:00,11042,52620
2020-03-27 00:00:00,9953,56437
2020-03-27 02:00:00,8144,52842
2020-03-27 04:00:00,7702,49025
2020-03-27 06:00:00,9527,50851
2020-03-27 08:00:00,12321,54163
2020-03-27 10:00:00,10815,54210
2020-03-27 12:00:00,7788,54305
2020-03-27 14:00:00,7657,51330
2020-03-27 16:00:00,7600,46757
2020-03-27 18:00:00,9324,46453
2020-03-27 20:00:00,14316,55298
2020-03-27 22:00:00,10307,49951
2020-03-28 00:00:00,12024,53705
2020-03-28 02:00:00,10373,49505
2020-03-28 04:00:00,8997,45255
2020-03-28 06:00:00,8846,45588
2020-03-28 08:00:00,6861,46521
2020-03-28 10:00:00,5632,47471
2020-03-28 12:00:00,5576,48785
2020-03-28 14:00:00,5097,45904
2020-03-28 16:00:00,5167,42009
2020-03-28 18:00:00,6260,42498
2020-03-28 20:00:00,11323,51723
2020-03-28 22:00:00,8674,47020
2020-03-29 00:00:00,8410,50805
2020-03-29 02:00:00,6158,46946
2020-03-29 04:00:00,6043,44835
2020-03-29 06:00:00,4964,42214
2020-03-29 08:00:00,4707,42323
2020-03-29 10:00:00,4770,46074
2020-03-29 12:00:00,5643,50927
2020-03-29 14:00:00,5916,50530
2020-03-29 16:00:00,5255,46312
2020-03-29 18:00:00,6154,46607
2020-03-29 20:00:00,7957,53090
2020-03-29 22:00:00,7521,52816
2020-03-30 00:00:00,8348,56341
2020-03-30 02:00:00,5840,52599
2020-03-30 04:00:00,5944,48820
2020-03-30 06:00:00,6674,50794
2020-03-30 08:00:00,9941,55705
2020-03-30 10:00:00,12037,59508
2020-03-30 12:00:00,10305,60809
2020-03-30 14:00:00,8447,58733
2020-03-30 16:00:00,7622,53687
2020-03-30 18:00:00,7915,51820
2020-03-30 20:00:00,10797,56921
2020-03-30 22:00:00,12282,55564
2020-03-31 00:00:00,12173,58723
2020-03-31 02:00:00,8180,54474
2020-03-31 04:00:00,7725,50552
2020-03-31 06:00:00,8163,52018
2020-03-31 08:00:00,11527,56405
2020-03-31 10:00:00,11773,58361
2020-03-31 12:00:00,8075,58422
2020-03-31 14:00:00,6660,55401
2020-03-31 16:00:00,7045,50316
2020-03-31 18:00:00,6888,48195
2020-03-31 20:00:00,10466,53186
2020-03-31 22:00:00,11874,52729
2020-04-01 00:00:00,12360,56291
2020-04-01 02:00:00,7651,52448
2020-04-01 04:00:00,6827,48588
2020-04-01 06:00:00,7602,50348
2020-04-01 08:00:00,13538,55441
2020-04-01 10:00:00,11314,56885
2020-04-01 12:00:00,6891,56631
2020-04-01 14:00:00,6900,53467
2020-04-01 16:00:00,6515,48316
2020-04-01 18:00:00,8281,46644
2020-04-01 20:00:00,13769,51827
2020-04-01 22:00:00,11139,51170
2020-04-02 00:00:00,11409,54968
2020-04-02 02:00:00,8048,51298
2020-04-02 04:00:00,7414,47527
2020-04-02 06:00:00,8392,49330
2020-04-02 08:00:00,13292,54478
2020-04-02 10:00:00,10012,56013
2020-04-02 12:00:00,7982,56216
2020-04-02 14:00:00,7086,53648
2020-04-02 16:00:00,5996,48615
2020-04-02 18:00:00,7028,47034
2020-04-02 20:00:00,12210,52242
2020-04-02 22:00:00,9218,51025
2020-04-03 00:00:00,9039,54449
2020-04-03 02:00:00,6949,50324
2020-04-03 04:00:00,6669,46420
2020-04-03 06:00:00,8181,47708
2020-04-03 08:00:00,12284,52258
2020-04-03 10:00:00,10986,54018
2020-04-03 12:00:00,9081,54246
2020-04-03 14:00:00,7404,51221
2020-04-03 16:00:00,7334,46740
2020-04-03 18:00:00,9963,45613
2020-04-03 20:00:00,13353,49924
2020-04-03 22:00:00,12873,49060
2020-04-04 00:00:00,12237,52756
2020-04-04 02:00:00,9642,48450
2020-04-04 04:00:00,8643,44557
2020-04-04 06:00:00,8006,44870
2020-04-04 08:00:00,8166,46648
2020-04-04 10:00:00,6197,47715
2020-04-04 12:00:00,5672,48107
2020-04-04 14:00:00,4584,45122
2020-04-04 16:00:00,4075,40743
2020-04-04 18:00:00,4172,39940
2020-04-04 20:00:00,7344,44689
2020-04-04 22:00:00,8345,44780
2020-04-05 00:00:00,6978,48769
2020-04-05 02:00:00,4425,44417
2020-04-05 04:00:00,3744,39927
2020-04-05 06:00:00,3716,39341
2020-04-05 08:00:00,3812,40262
2020-04-05 10:00:00,4066,42588
2020-04-05 12:00:00,4635,45009
2020-04-05 14:00:00,3385,41646
2020-04-05 16:00:00,2777,37016
2020-04-05 18:00:00,3535,36413
2020-04-05 20:00:00,7786,41625
2020-04-05 22:00:00,5833,41980
2020-04-06 00:00:00,4636,45953
2020-04-06 02:00:00,3459,41892
2020-04-06 04:00:00,3448,37742
2020-04-06 06:00:00,4699,39331
2020-04-06 08:00:00,6617,43256
2020-04-06 10:00:00,7634,46376
2020-04-06 12:00:00,5113,48517
2020-04-06 14:00:00,4560,47391
2020-04-06 16:00:00,4853,43703
2020-04-06 18:00:00,6247,42361
2020-04-06 20:00:00,10669,46411
2020-04-06 22:00:00,10366,44730
2020-04-07 00:00:00,12293,47933
2020-04-07 02:00:00,8625,43532
