code_commune,code_dep_min,MACRON,LE PEN
55199,55,21,28
31199,31,53,36
77199,77,287,327
50199,50,191,99
65199,65,26,7
88199,88,12,38
24199,24,87,93
33199,33,7518,5508
89199,89,100,122
61199,61,115,80
67199,67,17,32
28199,28,517,651
38199,38,821,469
01199,01,515,542
17199,17,29,39
08199,08,162,267
32199,32,60,46
11199,11,339,509
10199,10,74,103
63199,63,131,133
16199,16,1104,596
68199,68,116,171
45199,45,105,179
72199,72,46,88
09199,09,176,232
46199,46,80,96
26199,26,21,5
40199,40,87,58
35199,35,109,89
74199,74,208,51
58199,58,51,49
81199,81,46,50
2B199,2B,48,49
47199,47,74,58
22199,22,356,327
29199,29,1732,1018
30199,30,19,27
34199,34,2064,1842
12199,12,657,381
37199,37,146,139
07199,07,391,367
56199,56,191,190
41199,41,320,310
42199,42,679,488
53199,53,65,39
85199,85,105,147
18199,18,60,81
19199,19,73,58
69199,69,2860,1250
23199,23,105,106
43199,43,292,298
15199,15,20,33
04199,04,69,72
36199,36,299,327
44199,44,612,445
66199,66,33,24
87199,87,173,218
62200,62,297,393
02200,02,31,32
80200,80,51,82
21200,21,448,253
14200,14,708,502
76200,76,151,182
51200,51,111,130
70200,70,7,25
27200,27,57,29
25200,25,480,283
64200,64,51,62
60200,60,29,57
39200,39,101,56
91200,91,2785,1610
59200,59,104,192
52200,52,24,33
71200,71,259,164
54200,54,25,67
55200,55,66,59
31200,31,18,24
77200,77,37,28
50200,50,244,208
65200,65,49,30
88200,88,21,21
24200,24,156,147
08200,08,44,75
89200,89,93,137
67200,67,353,268
38200,38,1402,811
28200,28,56,159
10200,10,33,47
01200,01,39,52
17200,17,3026,1191
32200,32,135,78
33200,33,3841,1776
57200,57,128,125
11200,11,44,35
49200,49,2533,1116
63200,63,248,262
16200,16,101,144
68200,68,118,167
72200,72,1100,961
09200,09,23,28
46200,46,76,81
26200,26,24,27
40200,40,167,177
35200,35,309,162
45200,45,495,342
74200,74,1116,585
03200,03,575,313
58200,58,45,36
81200,81,96,172
2A200,2A,35,105
79200,79,73,58
47200,47,34,33
73200,73,167,123
22200,22,181,163
30200,30,243,180
86200,86,131,148
34200,34,71,55
37200,37,228,257
12200,12,296,244
07200,07,22,52
56200,56,495,348
42200,42,371,464
85200,85,299,356
53200,53,523,200
18200,18,83,84
19200,19,36,26
69200,69,446,400
23200,23,47,45
43200,43,578,454
36200,36,422,405
15200,15,53,59
41200,41,202,84
04200,04,137,196
44200,44,78,116
87200,87,21,61
62201,62,746,837
02201,02,74,105
80201,80,10,16
21201,21,36,101
76201,76,111,159
51201,51,38,50
27201,27,71,74
70201,70,40,85
64201,64,76,49
25201,25,221,160
60201,60,34,109
39201,39,91,75
91201,91,7603,4166
59201,59,247,122
57201,57,173,305
52201,52,1,46
71201,71,65,47
54201,54,87,122
55201,55,21,17
31201,31,12,29
77201,77,126,247
65201,65,72,39
88201,88,241,278
08201,08,33,27
33201,33,257,192
67201,67,73,102
89201,89,558,507
28201,28,594,479
972201,972,233,330
17201,17,116,123
10201,10,8,26
49201,49,690,426
32201,32,110,98
47201,47,2518,2127
56201,56,183,153
11201,11,214,216
63201,63,261,317
68201,68,917,995
72201,72,60,85
46201,46,520,369
26201,26,34,3
09201,09,28,17
35201,35,251,225
40201,40,406,273
45201,45,29,78
74201,74,623,294
03201,03,82,85
58201,58,40,43
81201,81,243,235
79201,79,438,403
2B201,2B,34,63
34201,34,81,76
73201,73,104,96
29201,29,762,441
22201,22,301,223
30201,30,89,99
86201,86,46,86
37201,37,241,189
12201,12,429,215
07201,07,581,631
42201,42,221,188
41201,41,83,118
85201,85,178,148
53201,53,2981,1195
18201,18,189,208
19201,19,192,181
23201,23,68,57
43201,43,65,104
15201,15,80,73
69201,69,315,300
04201,04,45,38
44201,44,3684,999
66201,66,17,11
87201,87,1707,864
62202,62,167,212
80202,80,183,66
21202,21,23,64
14202,14,97,63
76202,76,79,114
51202,51,214,222
27202,27,124,160
70202,70,58,99
64202,64,169,107
25202,25,62,69
39202,39,29,44
78202,78,136,136
59202,59,1478,1327
57202,57,228,281
71202,71,628,428
54202,54,139,91
31202,31,1921,1635
55202,55,41,53
65202,65,93,74
88202,88,46,67
24202,24,75,27
08202,08,72,145
61202,61,118,148
67202,67,1153,1060
33202,33,356,402
89202,89,93,41
77202,77,179,217
35202,35,280,277
86202,86,155,141
37202,37,174,141
01202,01,1728,1943
28202,28,65,114
17202,17,165,160
32202,32,66,90
972202,972,467,792
10202,10,27,73
11202,11,1561,1798
63202,63,49,38
68202,68,40,96
45202,45,300,237
72202,72,66,81
46202,46,148,139
26202,26,111,84
09202,09,85,76
40202,40,1062,750
74202,74,236,164
03202,03,175,146
58202,58,10,15
2B202,2B,5,1
81202,81,263,239
79202,79,3097,1566
47202,47,54,92
34202,34,2172,2079
73202,73,156,80
29202,29,348,293
22202,22,187,179
30202,30,1991,2759
12202,12,6562,2760
07202,07,62,27
56202,56,213,113
42202,42,229,160
53202,53,111,68
18202,18,15,6
23202,23,61,71
43202,43,37,26
15202,15,223,199
36202,36,862,873
85202,85,529,345
69202,69,8775,2896
19202,19,636,510
04202,04,44,40
66202,66,60,39
44202,44,561,349
87202,87,618,538
972203,972,392,861
62203,62,140,133
02203,02,219,422
80203,80,34,32
21203,21,41,44
14203,14,62,41
76203,76,187,252
51203,51,86,50
25203,25,57,42
27203,27,154,168
64203,64,117,52
39203,39,38,25
60203,60,94,124
95203,95,7621,2849
59203,59,290,552
57203,57,77,40
52203,52,27,64
71203,71,22,12
54203,54,54,45
31203,31,2855,1892
77203,77,365,400
65203,65,9,1
88203,88,81,128
08203,08,77,84
67203,67,138,106
33203,33,1209,1137
61203,61,298,200
89203,89,60,58
70203,70,46,35
35203,35,136,56
38203,38,106,127
01203,01,359,331
28203,28,186,166
17203,17,205,171
32203,32,79,80
44203,44,637,395
10203,10,75,133
11203,11,1832,3123
16203,16,33,36
63203,63,421,222
68203,68,396,500
45203,45,1879,1248
09203,09,58,36
46203,46,72,52
26203,26,98,91
40203,40,115,81
74203,74,23,20
58203,58,19,29
03203,03,86,123
2A203,2A,21,26
79203,79,66,145
81203,81,164,154
47203,47,600,590
34203,34,343,754
22203,22,1292,1020
30203,30,63,135
86203,86,153,111
37203,37,1393,508
12203,12,178,142
07203,07,52,31
56203,56,186,118
41203,41,142,107
42203,42,72,114
53203,53,137,155
18203,18,26,41
69203,69,228,285
43203,43,163,173
23203,23,70,59
15203,15,70,55
36203,36,21,8
19203,19,600,416
04203,04,138,159
66203,66,16,30
87203,87,385,343
16204,16,385,326
62204,62,413,508
02204,02,33,17
80204,80,141,263
21204,21,23,27
14204,14,55,73
76204,76,52,104
51204,51,364,399
70204,70,45,55
25204,25,883,546
27204,27,73,89
39204,39,13,6
64204,64,121,83
91204,91,237,204
60204,60,67,108
59204,59,109,183
57204,57,188,143
54204,54,18,41
52204,52,21,20
71204,71,465,397
31204,31,21,25
77204,77,40,79
65204,65,8,9
08204,08,18,34
55204,55,49,97
67204,67,3369,1801
33204,33,127,161
89204,89,132,160
12204,12,72,48
38204,38,90,25
32204,32,122,104
972204,972,608,700
01204,01,199,188
73204,73,397,446
11204,11,14,8
10204,10,30,47
17204,17,78,63
63204,63,301,290
68204,68,303,367
72204,72,135,152
09204,09,61,57
46204,46,130,99
26204,26,53,47
45204,45,318,175
40204,40,81,75
35204,35,1468,517
03204,03,164,208
2A204,2A,30,60
81204,81,655,674
47204,47,90,84
34204,34,313,475
29204,29,780,411
22204,22,395,293
30204,30,60,140
79204,79,339,186
86204,86,802,392
37204,37,457,323
07204,07,711,548
56204,56,163,179
42204,42,364,269
53204,53,107,103
85204,85,747,724
41204,41,560,474
18204,18,83,88
19204,19,88,93
69204,69,7376,3189
43204,43,61,55
23204,23,45,44
36204,36,57,106
15204,15,481,418
04204,04,57,50
66204,66,76,84
44204,44,4274,1388
58204,58,119,155
87204,87,54,57
62205,62,365,453
972205,972,744,758
02205,02,37,67
80205,80,199,299
21205,21,60,71
14205,14,63,62
76205,76,55,85
51205,51,88,67
27205,27,84,126
70205,70,55,79
39205,39,84,117
95205,95,1716,1176
60205,60,11,18
59205,59,1229,2541
64205,64,73,42
57205,57,477,674
54205,54,477,759
52205,52,163,202
71205,71,142,222
31205,31,907,696
77205,77,38,57
88205,88,90,82
65205,65,36,6
24205,24,136,187
08205,08,19,25
67205,67,1563,1048
33205,33,432,353
89205,89,102,129
50205,50,82,91
12205,12,249,182
38205,38,1231,419
32205,32,18,24
73205,73,41,44
87205,87,811,475
34205,34,75,89
44205,44,812,498
11205,11,33,45
17205,17,93,137
10205,10,29,19
63205,63,114,120
16205,16,128,127
68205,68,314,313
49205,49,233,262
72205,72,485,469
09205,09,11,18
46205,46,115,74
26205,26,38,21
45205,45,55,95
40205,40,84,70
35205,35,108,121
74205,74,407,319
58205,58,216,160
2B205,2B,154,192
79205,79,19,11
47205,47,64,84
22205,22,154,126
29205,29,367,296
30205,30,85,76
81205,81,70,50
03205,03,80,165
86205,86,58,38
37205,37,432,300
07205,07,320,469
56205,56,499,162
42205,42,211,214
85205,85,181,139
41205,41,67,55
18205,18,3238,1804
19205,19,35,36
69205,69,1987,867
23205,23,43,35
43205,43,1090,1219
15205,15,50,42
36205,36,39,24
04205,04,401,468
66205,66,197,295
62206,62,122,72
22206,22,1169,735
02206,02,26,25
80206,80,19,55
14206,14,99,95
76206,76,95,110
51206,51,33,37
27206,27,90,124
70206,70,163,140
39206,39,63,67
78206,78,1128,605
60206,60,255,283
59206,59,603,948
64206,64,25,37
57206,57,3251,2316
54206,54,119,112
52206,52,41,63
31206,31,226,359
55206,55,33,46
77206,77,38,54
88206,88,176,310
65206,65,93,44
24206,24,26,42
08206,08,84,123
67206,67,294,348
33206,33,136,103
89206,89,1802,1477
61206,61,50,91
71206,71,51,72
03206,03,66,47
01206,01,69,91
28206,28,142,220
38206,38,439,195
32206,32,64,59
972206,972,969,1150
66206,66,19,28
11206,11,2017,2224
17206,17,73,88
10206,10,48,40
16206,16,360,379
63206,63,408,336
45206,45,60,76
09206,09,152,206
46206,46,36,29
26206,26,1005,586
35206,35,2824,946
40206,40,101,79
74206,74,315,285
58206,58,12,19
81206,81,197,115
2B206,2B,18,8
47206,47,118,154
29206,29,888,447
34206,34,122,179
30206,30,1273,1365
73206,73,256,149
86206,86,25,45
12206,12,245,150
07206,07,21,23
37206,37,636,379
56206,56,4528,2133
42206,42,666,368
53206,53,60,80
85206,85,125,141
41206,41,357,208
18206,18,515,365
69206,69,1217,1218
19206,19,23,31
43206,43,149,109
23206,23,161,193
15206,15,57,62
04206,04,119,123
44206,44,474,359
87206,87,34,51
62207,62,211,162
02207,02,50,71
80207,80,99,100
21207,21,21,20
14207,14,173,154
76207,76,39,82
27207,27,168,186
972207,972,1994,3571
25207,25,181,224
70207,70,836,798
39207,39,26,21
91207,91,1409,944
60207,60,55,110
59207,59,602,1434
64207,64,115,133
57207,57,990,792
54207,54,24,16
71207,71,74,104
52207,52,27,31
31207,31,25,34
77207,77,38,49
50207,50,51,51
65207,65,18,16
24207,24,196,204
55207,55,1,27
08207,08,42,64
61207,61,207,181
33207,33,1662,1624
89207,89,14,5
79207,79,253,121
86207,86,504,397
01207,01,82,126
38207,38,64,49
32207,32,148,80
17207,17,359,137
10207,10,33,49
11207,11,59,76
28207,28,41,72
63207,63,199,253
16207,16,128,145
68207,68,239,192
45207,45,85,124
09207,09,399,359
26207,26,169,187
46207,46,93,50
35207,35,2663,784
40207,40,435,378
58207,58,239,275
2B207,2B,640,812
81207,81,30,25
03207,03,108,164
22207,22,660,541
29207,29,1672,704
47207,47,45,89
34207,34,483,837
30207,30,137,306
73207,73,120,150
12207,12,116,104
07207,07,311,306
37207,37,62,99
56207,56,373,331
42207,42,7841,5755
85207,85,137,134
41207,41,372,320
18207,18,1639,1327
69207,69,1018,469
19207,19,321,267
43207,43,95,54
23207,23,39,43
36207,36,173,112
15207,15,116,102
04207,04,31,32
66207,66,171,265
44207,44,287,218
62208,62,19,23
02208,02,61,98
80208,80,61,85
21208,21,46,68
76208,76,127,236
51208,51,37,38
27208,27,27,55
25208,25,72,42
70208,70,87,76
78208,78,7946,2932
60208,60,51,25
39208,39,52,35
59208,59,153,71
64208,64,101,94
57208,57,259,507
972208,972,97,164
54208,54,62,133
52208,52,38,57
71208,71,65,63
31208,31,102,69
55208,55,10,18
88208,88,44,37
50208,50,36,60
77208,77,259,427
65208,65,13,7
24208,24,45,70
08208,08,30,49
67208,67,150,209
61208,61,150,181
33208,33,237,315
89208,89,139,178
10208,10,83,79
11208,11,30,30
79208,79,367,233
38208,38,50,40
01208,01,39,37
03208,03,89,123
32208,32,1182,822
28208,28,122,123
17208,17,261,294
63208,63,90,100
16208,16,82,114
68208,68,186,156
45208,45,2673,1764
09208,09,50,21
72208,72,116,85
26208,26,648,495
46208,46,130,61
40208,40,115,89
35208,35,2019,719
74208,74,3233,2364
58208,58,94,87
2B208,2B,34,9
81208,81,159,157
22208,22,517,379
29208,29,423,274
47208,47,59,64
34208,34,103,105
30208,30,10,14
73208,73,444,195
12208,12,2286,1411
07208,07,33,27
37208,37,6513,2279
56208,56,93,90
42208,42,590,535
53208,53,119,122
85208,85,913,394
41208,41,34,42
69208,69,859,473
19208,19,45,66
23208,23,126,116
15208,15,45,40
18208,18,137,121
43208,43,20,11
36208,36,221,180
04208,04,190,163
66208,66,463,552
44208,44,258,176
22209,22,1433,964
62209,62,51,69
02209,02,119,166
21209,21,693,395
14209,14,132,179
76209,76,103,171
27209,27,130,190
25209,25,33,35
78209,78,370,136
64209,64,117,132
59209,59,143,219
57209,57,997,1380
972209,972,9533,13058
54209,54,14,19
71209,71,147,217
31209,31,58,46
88209,88,1984,2033
50209,50,413,423
77209,77,451,239
65209,65,40,18
08209,08,89,150
24209,24,32,40
67209,67,78,88
89209,89,97,144
61209,61,98,138
33209,33,69,105
60209,60,100,198
32209,32,66,106
38209,38,83,77
17209,17,90,73
11209,11,56,66
10209,10,519,623
28209,28,1661,1071
01209,01,180,185
63209,63,69,65
16209,16,235,224
68209,68,261,207
45209,45,70,117
49209,49,122,101
09209,09,267,289
72209,72,77,94
26209,26,14,13
46209,46,66,41
40209,40,1925,1220
74209,74,439,301
2A209,2A,370,747
58209,58,47,73
79209,79,84,84
29209,29,1388,825
81209,81,878,875
47209,47,1204,1127
34209,34,778,1168
03209,03,50,47
30209,30,1386,1113
86209,86,800,389
12209,12,203,190
07209,07,21,28
53209,53,191,124
85209,85,121,165
41209,41,217,221
18209,18,105,152
19209,19,73,29
69209,69,140,197
23209,23,53,59
15209,15,48,46
36209,36,71,89
56209,56,56,39
42209,42,97,140
04209,04,1758,1855
66209,66,16,8
44209,44,4276,1517
39209,39,104,113
02210,02,71,137
80210,80,48,51
21210,21,152,155
76210,76,117,178
51210,51,445,457
27210,27,105,167
25210,25,44,55
70210,70,44,61
95210,95,4080,1319
60210,60,64,96
39210,39,155,155
64210,64,55,37
59210,59,709,566
54210,54,37,99
71210,71,148,96
57210,57,114,222
31210,31,465,280
55210,55,24,12
50210,50,73,109
88210,88,36,75
65210,65,15,10
08210,08,34,46
24210,24,205,221
61210,61,88,62
33210,33,78,65
89210,89,32,39
77210,77,550,681
972210,972,2246,4329
67210,67,143,187
79210,79,371,205
34210,34,494,559
28210,28,50,63
38210,38,215,242
32210,32,240,156
17210,17,119,164
11210,11,250,421
10210,10,134,142
01210,01,95,61
63210,63,641,681
16210,16,227,212
68210,68,94,128
45210,45,167,231
09210,09,99,112
72210,72,66,90
46210,46,14,27
40210,40,333,257
35210,35,5457,1162
2B210,2B,35,32
74210,74,473,449
58210,58,64,111
22210,22,1333,737
29210,29,1068,565
47210,47,343,320
81210,81,57,100
03210,03,90,113
73210,73,144,112
30210,30,699,919
86210,86,129,254
12210,12,147,80
07210,07,194,112
37210,37,214,149
56210,56,113,132
53210,53,456,350
85210,85,525,513
18210,18,120,193
19210,19,23,13
23210,23,68,76
43210,43,66,106
42210,42,155,113
36210,36,111,79
04210,04,49,65
66210,66,1883,2230
44210,44,1923,1790
26210,26,248,329
62211,62,63,83
02211,02,76,94
80211,80,405,511
21211,21,34,48
14211,14,111,89
76211,76,47,96
51211,51,10,34
25211,25,21,35
70211,70,11,44
95211,95,715,413
60211,60,109,166
64211,64,83,94
59211,59,220,247
39211,39,52,97
52211,52,287,447
54211,54,49,76
57211,57,346,335
31211,31,232,220
55211,55,15,27
972211,972,89,161
77211,77,136,318
65211,65,63,30
08211,08,142,213
24211,24,122,109
89211,89,17,32
61211,61,615,541
44211,44,2166,1160
33211,33,160,182
34211,34,228,298
01211,01,396,378
32211,32,45,58
38211,38,54,116
28211,28,156,172
17211,17,176,220
10211,10,291,280
11211,11,124,162
63211,63,324,442
16211,16,139,167
68211,68,106,131
72211,72,158,240
49211,49,464,259
09211,09,46,36
26211,26,330,437
46211,46,109,84
40211,40,258,176
35211,35,580,383
74211,74,936,812
2A211,2A,96,142
22211,22,1338,734
29211,29,204,149
58211,58,58,30
47211,47,58,87
81211,81,149,163
03211,03,740,541
73211,73,291,248
30211,30,808,1317
86211,86,197,189
07211,07,165,101
12211,12,78,43
37211,37,811,648
56211,56,261,172
42211,42,657,672
53211,53,475,288
41211,41,724,711
18211,18,195,191
19211,19,284,240
23211,23,115,89
43211,43,602,761
15211,15,79,101
85211,85,771,579
36211,36,98,161
04211,04,58,39
66211,66,61,43
62212,62,110,163
02212,02,120,243
80212,80,1406,1594
21212,21,69,107
76212,76,1995,1484
51212,51,40,53
27212,27,29,40
25212,25,882,436
95212,95,34,28
60212,60,282,505
64212,64,55,43
59212,59,1532,2137
54212,54,120,95
52212,52,54,117
57212,57,257,158
31212,31,621,429
55212,55,22,28
74212,74,483,563
88212,88,97,121
77212,77,56,46
972212,972,1080,2182
65212,65,72,66
71212,71,352,365
08212,08,86,178
67212,67,1198,860
24212,24,192,206
89212,89,115,114
61212,61,45,31
33212,33,30,47
01212,01,139,235
32212,32,68,78
38212,38,203,315
28212,28,67,66
17212,17,34,59
10212,10,25,34
11212,11,98,213
63212,63,567,207
16212,16,83,84
68212,68,125,222
45212,45,340,322
09212,09,35,6
26212,26,404,277
72212,72,198,156
46212,46,35,20
40212,40,293,268
35212,35,428,195
2A212,2A,126,89
79212,79,67,51
29212,29,5055,2248
22212,22,356,308
58212,58,56,121
34212,34,59,42
47212,47,62,86
81212,81,55,33
03212,03,405,436
30212,30,447,715
07212,07,52,91
12212,12,34,30
42212,42,243,242
53212,53,159,97
56212,56,832,604
18212,18,177,157
41212,41,1200,622
19212,19,29,43
69212,69,167,119
23212,23,44,32
43212,43,317,301
15212,15,102,91
37212,37,205,236
36212,36,38,69
66212,66,903,1247
73212,73,365,499
44212,44,3553,1552
62213,62,264,223
02213,02,45,113
80213,80,161,96
76213,76,102,157
51213,51,12,16
70213,70,42,113
95213,95,223,203
60213,60,216,193
64213,64,784,441
59213,59,141,142
57213,57,174,225
54213,54,80,141
31213,31,52,23
52213,52,36,44
65213,65,36,21
67213,67,209,183
24213,24,39,66
33213,33,1887,799
71213,71,125,214
88213,88,51,31
73213,73,2609,1653
61213,61,70,83
972213,972,4158,6988
25213,25,278,147
63213,63,639,588
01213,01,280,416
44213,44,2403,1548
32213,32,534,573
38213,38,154,152
28213,28,191,144
17213,17,33,55
10213,10,36,46
11213,11,12,15
16213,16,110,71
68213,68,87,127
45213,45,170,209
26213,26,165,171
09213,09,67,56
72213,72,1502,1332
40213,40,224,161
46213,46,57,35
2B213,2B,18,16
29213,29,676,358
22213,22,1430,668
74213,74,2933,1483
79213,79,853,414
58213,58,117,138
34213,34,1508,1857
81213,81,28,35
47213,47,305,238
03213,03,74,82
30213,30,19,16
85213,85,1470,887
86213,86,743,572
07213,07,71,20
12213,12,180,126
37213,37,242,266
42213,42,104,74
53213,53,136,122
18213,18,1419,1060
41213,41,34,28
56213,56,401,369
19213,19,176,184
23213,23,40,50
43213,43,604,686
15213,15,63,74
36213,36,78,96
66213,66,1813,2128
27213,27,1510,1831
62214,62,192,185
02214,02,7,27
80214,80,61,110
21214,21,37,45
14214,14,63,49
51214,51,29,47
76214,76,48,108
25214,25,107,202
27214,27,119,242
95214,95,17,12
70214,70,31,27
60214,60,47,65
64214,64,179,97
39214,39,27,35
59214,59,272,365
57214,57,100,103
54214,54,185,215
71214,71,105,125
55214,55,72,89
50214,50,86,80
88214,88,19,26
77214,77,297,210
65214,65,12,16
08214,08,79,154
67214,67,287,194
24214,24,223,252
61214,61,1770,1262
52214,52,5,24
28214,28,613,713
33214,33,2433,1472
89214,89,49,55
972214,972,956,1829
63214,63,1205,849
01214,01,42,35
32214,32,33,41
17214,17,134,170
38214,38,859,397
10214,10,20,30
11214,11,114,109
45214,45,66,74
49214,49,3097,1232
68214,68,105,125
26214,26,36,15
09214,09,256,197
72214,72,7,10
40214,40,128,131
35214,35,186,147
46214,46,154,86
2B214,2B,4,10
22214,22,1273,804
29214,29,347,120
58214,58,594,612
34214,34,245,362
47214,47,151,259
81214,81,47,15
30214,30,427,625
73214,73,87,77
03214,03,82,88
07214,07,61,48
86214,86,2862,902
12214,12,148,140
42214,42,311,270
37214,37,6840,2484
53214,53,42,39
56214,56,1058,482
18214,18,124,179
41214,41,143,200
69214,69,290,379
19214,19,129,130
23214,23,58,67
43214,43,26,40
15214,15,77,65
85214,85,820,704
36214,36,86,76
04214,04,27,47
66214,66,251,345
44214,44,587,420
62215,62,3466,4812
02215,02,137,256
80215,80,62,77
21215,21,35,53
14215,14,712,514
51215,51,30,56
27215,27,115,132
91215,91,2407,1084
60215,60,170,163
70215,70,110,52
64215,64,14,12
59215,59,342,252
57215,57,101,100
54215,54,1459,1475
31215,31,196,111
71215,71,734,691
55215,55,215,284
50215,50,1346,761
88215,88,23,29
77215,77,1786,1345
65215,65,16,15
08215,08,9,15
67215,67,143,175
24215,24,68,49
25215,25,25,25
26215,26,139,99
33215,33,66,44
89215,89,60,57
61215,61,83,117
32215,32,48,42
28215,28,66,75
17215,17,6,18
38215,38,771,651
972215,972,80,246
10215,10,76,85
11215,11,227,282
63215,63,179,213
45215,45,75,58
49215,49,1015,990
68215,68,170,326
16215,16,34,52
09215,09,45,46
72215,72,210,265
40215,40,80,85
35215,35,444,270
46215,46,211,176
2A215,2A,141,305
22215,22,3865,2002
29215,29,1214,562
79215,79,100,75
58215,58,425,411
34215,34,255,271
74215,74,406,332
47215,47,1104,940
81215,81,189,197
30215,30,105,143
03215,03,155,171
07215,07,63,58
12215,12,401,224
42215,42,325,298
85215,85,1415,676
56215,56,352,288
18215,18,40,52
